"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Dallas Goedert","TE","PHI","2022",9,9,"ppr","1","8","9","100","12.5","21","1","1","0","0","0","0","1","24.0","24.0","88.2%"
"2","Cole Kmet","TE","CHI","2022",9,9,"ppr","2","5","6","41","8.2","18","0","2","2","9","0","0","1","22.0","22.0","69.3%"
"3","Travis Kelce","TE","KC","2022",9,9,"ppr","3","10","17","106","10.6","23","1","0","0","0","0","0","1","20.6","20.6","100.0%"
"4","Cade Otton","TE","TB","2022",9,9,"ppr","4","5","6","68","13.6","28","1","1","0","0","0","0","1","17.8","17.8","7.7%"
"5","T.J. Hockenson","TE","MIN","2022",9,9,"ppr","5","9","9","70","7.8","19","0","0","0","0","0","0","1","16.0","16.0","98.5%"
"6","Zach Ertz","TE","ARI","2022",9,9,"ppr","6","5","8","40","8.0","14","0","1","0","0","0","0","1","15.0","15.0","32.6%"
"7","Noah Fant","TE","SEA","2022",9,9,"ppr","7","5","6","96","19.2","51","4","0","0","0","0","0","1","14.6","14.6","30.3%"
"8","Juwan Johnson","TE","NO","2022",9,9,"ppr","8","2","2","42","21.0","41","3","1","0","0","0","0","1","12.2","12.2","17.7%"
"9","Isaiah Likely","TE","BAL","2022",9,9,"ppr","9","1","5","24","24.0","24","1","1","0","0","0","0","1","9.4","9.4","7.5%"
"10","Josiah Deguara","TE","GB","2022",9,9,"ppr","10","5","5","41","8.2","25","1","0","0","0","0","0","1","9.1","9.1","0.1%"
"11","Hunter Henry","TE","NE","2022",9,9,"ppr","11","4","4","50","12.5","30","2","0","0","0","0","0","1","9.0","9.0","38.7%"
"12","James Mitchell","TE","DET","2022",9,9,"ppr","12","2","2","8","4.0","5","0","1","0","0","0","0","1","8.8","8.8","0.1%"
"13","Gerald Everett","TE","LAC","2022",9,9,"ppr","13","5","8","36","7.2","16","0","0","1","0","0","0","1","8.6","8.6","84.7%"
"14","Hayden Hurst","TE","CIN","2022",9,9,"ppr","14","5","5","35","7.0","13","0","0","0","0","0","0","1","8.5","8.5","38.8%"
"15","Noah Gray","TE","KC","2022",9,9,"ppr","15","3","3","45","15.0","27","1","0","0","0","0","0","1","7.5","7.5","0.3%"
"16","Teagan Quitoriano","TE","HOU","2022",9,9,"ppr","16","1","1","2","2.0","2","0","1","0","0","0","0","1","7.2","7.2","0.0%"
"17","Shane Zylstra","TE","DET","2022",9,9,"ppr","17","1","1","1","1.0","1","0","1","0","0","0","0","1","7.1","7.1","0.0%"
"18","Tommy Tremble","TE","CAR","2022",9,9,"ppr","18","2","4","11","5.5","8","0","1","0","0","0","1","1","7.1","7.1","0.3%"
"19","Robert Tonyan","TE","GB","2022",9,9,"ppr","19","3","4","29","9.7","17","0","0","0","0","0","0","1","5.9","5.9","25.9%"
"20","Chigoziem Okonkwo","TE","TEN","2022",9,9,"ppr","20","1","3","48","48.0","48","3","0","0","0","0","0","1","5.8","5.8","21.0%"
"21","Dawson Knox","TE","BUF","2022",9,9,"ppr","21","3","4","25","8.3","17","0","0","0","0","0","0","1","5.5","5.5","74.4%"
"22","Will Dissly","TE","SEA","2022",9,9,"ppr","22","3","4","24","8.0","13","0","0","0","0","0","0","1","5.4","5.4","3.3%"
"23","Austin Hooper","TE","TEN","2022",9,9,"ppr","23","2","3","34","17.0","18","0","0","0","0","0","0","1","5.4","5.4","13.8%"
