"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Delanie Walker","TE","FA","2016",10,10,"ppr","1","9","11","124","13.8","41","1","1","0","0","0","0","1","27.4","27.4","0.1%"
"2","Cameron Brate","TE","TB","2016",10,10,"ppr","2","7","7","84","12.0","16","0","1","0","0","0","0","1","21.4","21.4","1.6%"
"3","Kyle Rudolph","TE","TB","2016",10,10,"ppr","3","5","8","69","13.8","20","2","1","0","0","0","0","1","17.9","17.9","0.6%"
"4","Martellus Bennett","TE","FA","2016",10,10,"ppr","4","7","7","102","14.6","36","1","0","0","0","0","0","1","17.2","17.2","23.0%"
"5","Antonio Gates","TE","FA","2016",10,10,"ppr","5","4","9","63","15.8","19","0","1","0","0","0","0","1","16.3","16.3","0.2%"
"6","Vernon Davis","TE","FA","2016",10,10,"ppr","6","3","3","66","22.0","38","1","1","0","0","0","0","1","15.6","15.6","1.6%"
"7","Julius Thomas","TE","FA","2016",10,10,"ppr","7","6","10","24","4.0","12","0","1","0","0","0","0","1","14.4","14.4","0.0%"
"8","Tyler Eifert","TE","FA","2016",10,10,"ppr","8","3","5","96","32.0","71","2","0","0","0","0","0","1","12.6","12.6","0.0%"
"9","Jason Witten","TE","FA","2016",10,10,"ppr","9","6","8","59","9.8","14","0","0","0","0","0","0","1","11.9","11.9","0.0%"
"10","Zach Ertz","TE","ARI","2016",10,10,"ppr","10","6","7","55","9.2","18","0","0","0","0","0","0","1","11.5","11.5","32.6%"
"11","Jerell Adams","TE","FA","2016",10,10,"ppr","11","3","3","18","6.0","10","0","1","0","0","0","0","1","10.8","10.8","0.0%"
"12","Will Tye","TE","FA","2016",10,10,"ppr","12","5","8","53","10.6","25","1","0","0","0","0","0","1","10.3","10.3","0.0%"
"13","Jesse James","TE","CLE","2016",10,10,"ppr","13","4","4","59","14.8","24","1","0","0","0","0","0","1","9.9","9.9","0.0%"
"14","Ryan Griffin","TE","CHI","2016",10,10,"ppr","14","3","4","7","2.3","5","0","1","0","0","0","0","1","9.7","9.7","0.0%"
"15","Seth DeValve","TE","FA","2016",10,10,"ppr","15","1","1","25","25.0","25","1","1","0","0","0","0","1","9.5","9.5","0.0%"
"16","Darren Waller","TE","LV","2016",10,10,"ppr","16","2","2","14","7.0","10","0","1","0","0","0","0","1","9.4","9.4","74.7%"
"17","Hunter Henry","TE","NE","2016",10,10,"ppr","17","2","2","11","5.5","7","0","1","0","0","0","0","1","9.1","9.1","38.7%"
"18","Vance McDonald","TE","FA","2016",10,10,"ppr","18","4","6","50","12.5","32","1","0","0","0","0","0","1","9.0","9.0","0.0%"
"19","Greg Olsen","TE","FA","2016",10,10,"ppr","19","5","8","39","7.8","14","0","0","0","0","0","0","1","8.9","8.9","7.0%"
"20","Jimmy Graham","TE","FA","2016",10,10,"ppr","20","4","4","48","12.0","19","0","0","0","0","0","0","1","8.8","8.8","0.0%"
"21","Dennis Pitta","TE","FA","2016",10,10,"ppr","21","6","6","26","4.3","13","0","0","0","0","0","0","1","8.6","8.6","0.0%"
"22","Rob Gronkowski","TE","FA","2016",10,10,"ppr","22","3","6","56","18.7","26","2","0","0","0","0","0","1","8.6","8.6","1.0%"
"23","Travis Kelce","TE","KC","2016",10,10,"ppr","23","3","6","31","10.3","16","0","0","0","0","0","0","1","8.1","8.1","100.0%"
"24","Anthony Fasano","TE","FA","2016",10,10,"ppr","24","1","1","9","9.0","9","0","1","0","0","0","0","1","7.9","7.9","0.1%"
"25","Jermaine Gresham","TE","FA","2016",10,10,"ppr","25","4","6","38","9.5","22","1","0","0","0","0","0","1","7.8","7.8","0.0%"
"26","Stephen Anderson","TE","ARI","2016",10,10,"ppr","26","1","1","7","7.0","7","0","1","0","0","0","0","1","7.7","7.7","0.0%"
"27","Zach Miller","TE","FA","2016",10,10,"ppr","27","4","7","32","8.0","12","0","0","0","0","0","0","1","7.2","7.2","0.0%"
"28","Richard Rodgers","TE","LAC","2016",10,10,"ppr","28","4","7","27","6.8","12","0","0","0","0","0","0","1","6.7","6.7","0.0%"
"29","Ben Koyack","TE","FA","2016",10,10,"ppr","29","3","3","35","11.7","15","0","0","0","0","0","0","1","6.5","6.5","0.0%"
"30","Jordan Reed","TE","FA","2016",10,10,"ppr","30","2","4","41","20.5","25","1","0","0","0","0","0","1","6.1","6.1","19.0%"
"31","Ladarius Green","TE","FA","2016",10,10,"ppr","31","3","4","30","10.0","11","0","0","0","0","0","0","1","6.0","6.0","0.0%"
"32","C.J. Fiedorowicz","TE","FA","2016",10,10,"ppr","32","3","5","26","8.7","13","0","0","0","0","0","0","1","5.6","5.6","0.0%"
"33","Coby Fleener","TE","FA","2016",10,10,"ppr","33","2","2","26","13.0","18","0","0","0","0","0","0","1","4.6","4.6","0.0%"
"34","Virgil Green","TE","FA","2016",10,10,"ppr","34","2","6","24","12.0","15","0","0","0","0","0","0","1","4.4","4.4","0.0%"
"35","A.J. Derby","TE","FA","2016",10,10,"ppr","35","2","3","22","11.0","12","0","0","0","0","0","0","1","4.2","4.2","0.0%"
"36","MarQueis Gray","TE","FA","2016",10,10,"ppr","36","2","2","18","9.0","9","0","0","0","0","0","0","1","3.8","3.8","0.0%"
"37","Ed Dickson","TE","FA","2016",10,10,"ppr","37","1","2","26","26.0","26","1","0","0","0","0","0","1","3.6","3.6","0.0%"
"38","Marcedes Lewis","TE","GB","2016",10,10,"ppr","38","3","4","-1","-0.3","3","0","0","0","0","0","0","1","2.9","2.9","0.1%"
"39","Rhett Ellison","TE","FA","2016",10,10,"ppr","39","2","2","8","4.0","6","0","0","0","0","0","0","1","2.8","2.8","0.0%"
"40","Sean McGrath","TE","FA","2016",10,10,"ppr","40","1","1","12","12.0","12","0","0","0","0","0","0","1","2.2","2.2","0.0%"
"41","Luke Stocker","TE","FA","2016",10,10,"ppr","41","1","2","11","11.0","11","0","0","0","0","0","0","1","2.1","2.1","0.0%"
"42","Brent Celek","TE","FA","2016",10,10,"ppr","42","1","1","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","0.0%"
"43","Austin Hooper","TE","TEN","2016",10,10,"ppr","43","1","3","8","8.0","8","0","0","0","0","0","0","1","1.8","1.8","13.8%"
"44","Gary Barnidge","TE","FA","2016",10,10,"ppr","44","1","4","8","8.0","8","0","0","0","0","0","0","1","1.8","1.8","0.1%"
"45","Brandon Myers","TE","FA","2016",10,10,"ppr","45","1","1","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","0.0%"
"46","Xavier Grimble","TE","FA","2016",10,10,"ppr","46","1","2","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"47","Ross Travis","TE","FA","2016",10,10,"ppr","47","1","2","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"48","David Johnson","TE","FA","2016",10,10,"ppr","48","1","1","2","2.0","2","0","0","0","0","0","0","1","1.2","1.2","0.0%"
"49","Lance Kendricks","TE","FA","2016",10,10,"ppr","49","1","2","0","0.0","0","0","0","0","0","0","0","1","1.0","1.0","0.0%"
"50","Randall Telfer","TE","FA","2016",10,10,"ppr","50","1","1","-3","-3.0","0","0","0","0","0","0","0","1","0.7","0.7","0.0%"
"51","Derek Carrier","TE","FA","2016",10,10,"ppr","51","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"52","Dominique Jones","TE","FA","2016",10,10,"ppr","52","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"53","Garrett Celek","TE","FA","2016",10,10,"ppr","53","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"54","Cory Harkey","TE","FA","2016",10,10,"ppr","54","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"55","Logan Paulsen","TE","FA","2016",10,10,"ppr","55","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"56","Trey Burton","TE","FA","2016",10,10,"ppr","56","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"57","Kelvin Benjamin","TE","FA","2016",10,10,"ppr","57","7","12","84","12.0","18","0","0","0","0","0","1","1","0.0","0.0","0.1%"
"58","Jordan Matthews","TE","SF","2016",10,10,"ppr","58","6","10","73","12.2","20","2","0","0","0","0","0","1","0.0","0.0","0.0%"
"59","Brandon Bostick","TE","FA","2016",10,10,"ppr","59","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"60","Dion Sims","TE","FA","2016",10,10,"ppr","60","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"61","Gavin Escobar","TE","FA","2016",10,10,"ppr","61","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"62","Levine Toilolo","TE","FA","2016",10,10,"ppr","62","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"63","Demetrius Harris","TE","FA","2016",10,10,"ppr","63","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"64","Brandon Williams","TE","FA","2016",10,10,"ppr","64","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"65","Larry Donnell","TE","FA","2016",10,10,"ppr","65","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"66","Clark Harris","TE","CIN","2016",10,10,"ppr","66","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"67","John Phillips","TE","FA","2016",10,10,"ppr","67","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"68","Alan Cross","TE","FA","2016",10,10,"ppr","68","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"69","Joshua Perkins","TE","FA","2016",10,10,"ppr","69","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"70","Ben Braunecker","TE","FA","2016",10,10,"ppr","70","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"71","David Morgan II","TE","FA","2016",10,10,"ppr","71","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"72","Hakeem Valles","TE","FA","2016",10,10,"ppr","72","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"73","Josh Hill","TE","FA","2016",10,10,"ppr","73","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"74","Asante Cleveland","TE","FA","2016",10,10,"ppr","74","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"75","Darren Fells","TE","FA","2016",10,10,"ppr","75","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"76","Kyle Nelson","TE","FA","2016",10,10,"ppr","76","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"77","Devin Funchess","TE","FA","2016",10,10,"ppr","77","3","4","56","18.7","38","1","1","0","0","0","0","1","0.0","0.0","0.0%"
