"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Tyreek Hill","WR","MIA","2020",12,12,"ppr","1","13","15","269","20.7","75","12","3","0","0","0","0","1","57.9","57.9","100.0%"
"2","William Fuller V","WR","FA","2020",12,12,"ppr","2","6","7","171","28.5","40","9","2","0","0","0","0","1","35.1","35.1","0.1%"
"3","Jarvis Landry","WR","NO","2020",12,12,"ppr","3","8","11","143","17.9","27","3","1","0","0","0","0","1","28.3","28.3","21.3%"
"4","DK Metcalf","WR","SEA","2020",12,12,"ppr","4","10","13","177","17.7","52","6","0","0","0","0","0","1","27.7","27.7","97.8%"
"5","Allen Robinson II","WR","LAR","2020",12,12,"ppr","5","8","13","74","9.3","20","1","2","0","0","0","0","1","27.4","27.4","36.3%"
"6","Justin Jefferson","WR","MIN","2020",12,12,"ppr","6","7","13","70","10.0","18","0","2","0","0","0","0","1","26.0","26.0","100.0%"
"7","A.J. Brown","WR","PHI","2020",12,12,"ppr","7","4","6","98","24.5","69","4","1","0","0","0","0","1","25.8","25.8","99.9%"
"8","Deebo Samuel","WR","SF","2020",12,12,"ppr","8","11","13","133","12.1","33","5","0","0","0","0","0","1","24.3","24.3","95.6%"
"9","Amari Cooper","WR","CLE","2020",12,12,"ppr","9","6","8","112","18.7","54","5","1","0","0","0","0","1","23.2","23.2","96.2%"
"10","Mike Evans","WR","TB","2020",12,12,"ppr","10","3","9","50","16.7","31","2","2","0","0","0","0","1","20.0","20.0","98.6%"
"11","DeVante Parker","WR","NE","2020",12,12,"ppr","11","8","14","119","14.9","25","1","0","0","0","0","0","1","19.9","19.9","13.6%"
"12","Collin Johnson","WR","NYG","2020",12,12,"ppr","12","4","8","96","24.0","46","4","1","0","0","0","0","1","19.6","19.6","0.0%"
"13","Robbie Anderson","WR","ARI","2020",12,12,"ppr","13","4","7","94","23.5","41","5","1","0","0","0","0","1","19.4","19.4","6.7%"
"14","Marquise Brown","WR","ARI","2020",12,12,"ppr","14","4","8","85","21.3","70","4","1","0","0","0","0","1","18.5","18.5","88.1%"
"15","Davante Adams","WR","LV","2020",12,12,"ppr","15","6","9","61","10.2","15","0","1","0","0","0","0","1","18.1","18.1","100.0%"
"16","T.Y. Hilton","WR","DAL","2020",12,12,"ppr","16","4","5","81","20.3","50","4","1","0","0","0","0","1","18.1","18.1","3.8%"
"17","Chris Godwin","WR","TB","2020",12,12,"ppr","17","8","9","97","12.1","44","3","0","0","0","0","0","1","17.7","17.7","96.0%"
"18","JuJu Smith-Schuster","WR","KC","2020",12,12,"ppr","18","8","9","37","4.6","11","0","1","0","0","0","0","1","17.7","17.7","93.5%"
"19","Chad Beebe","WR","FA","2020",12,12,"ppr","19","7","7","63","9.0","16","0","1","0","0","0","1","1","17.3","17.3","0.0%"
"20","Calvin Ridley","WR","JAC","2020",12,12,"ppr","20","6","9","50","8.3","16","0","1","0","0","0","0","1","17.0","17.0","1.6%"
"21","Gabe Davis","WR","BUF","2020",12,12,"ppr","21","3","4","79","26.3","44","4","1","0","0","0","0","1","16.9","16.9","94.3%"
"22","Bisi Johnson","WR","MIN","2020",12,12,"ppr","22","7","7","74","10.6","17","0","0","0","0","0","0","1","16.4","16.4","0.0%"
"23","Terry McLaurin","WR","WAS","2020",12,12,"ppr","23","7","9","92","13.1","28","2","0","0","0","0","0","1","16.2","16.2","98.1%"
"24","Keenan Allen","WR","LAC","2020",12,12,"ppr","24","4","10","40","10.0","15","0","1","0","0","0","0","1","16.0","16.0","98.1%"
"25","Robert Woods","WR","TEN","2020",12,12,"ppr","25","7","12","80","11.4","30","2","0","1","8","0","0","1","15.8","15.8","44.0%"
"26","Tee Higgins","WR","CIN","2020",12,12,"ppr","26","5","5","44","8.8","18","0","1","0","0","0","0","1","15.4","15.4","99.1%"
"27","Mohamed Sanu Sr.","WR","FA","2020",12,12,"ppr","27","4","4","32","8.0","14","0","1","0","0","0","0","1","15.2","15.2","0.0%"
"28","Hunter Renfrow","WR","LV","2020",12,12,"ppr","28","7","9","73","10.4","19","0","0","0","0","0","0","1","14.3","14.3","26.2%"
"29","Sterling Shepard","WR","NYG","2020",12,12,"ppr","29","7","8","64","9.1","16","0","0","1","4","0","0","1","13.8","13.8","1.3%"
"30","Brandin Cooks","WR","HOU","2020",12,12,"ppr","30","5","5","85","17.0","27","1","0","0","0","0","0","1","13.5","13.5","64.4%"
"31","Curtis Samuel","WR","WAS","2020",12,12,"ppr","31","5","5","72","14.4","35","2","0","1","5","0","0","1","12.7","12.7","61.9%"
"32","Diontae Johnson","WR","PIT","2020",12,12,"ppr","32","8","13","46","5.8","11","0","0","0","0","0","0","1","12.6","12.6","85.3%"
"33","Allen Lazard","WR","GB","2020",12,12,"ppr","33","4","6","23","5.8","8","0","1","0","0","0","0","1","12.3","12.3","84.7%"
"34","Breshad Perriman","WR","TB","2020",12,12,"ppr","34","4","8","79","19.8","37","3","0","0","0","0","0","1","11.9","11.9","0.2%"
"35","Chase Claypool","WR","CHI","2020",12,12,"ppr","35","6","9","52","8.7","22","1","0","0","0","0","0","1","11.2","11.2","47.7%"
"36","Stefon Diggs","WR","BUF","2020",12,12,"ppr","36","7","9","39","5.6","9","0","0","0","0","0","0","1","10.9","10.9","100.0%"
"37","Marvin Jones Jr.","WR","JAC","2020",12,12,"ppr","37","6","12","48","8.0","16","0","0","0","0","0","0","1","10.8","10.8","13.1%"
"38","Denzel Mims","WR","NYJ","2020",12,12,"ppr","38","4","8","67","16.8","30","2","0","0","0","0","0","1","10.7","10.7","0.1%"
"39","DeAndre Hopkins","WR","ARI","2020",12,12,"ppr","39","5","7","55","11.0","16","0","0","0","0","0","0","1","10.5","10.5","98.4%"
"40","Nelson Agholor","WR","NE","2020",12,12,"ppr","40","5","6","54","10.8","15","0","0","0","0","0","0","1","10.4","10.4","3.8%"
"41","Jakobi Meyers","WR","NE","2020",12,12,"ppr","41","5","6","52","10.4","17","0","0","0","0","0","0","1","10.2","10.2","69.3%"
"42","DJ Moore","WR","CAR","2020",12,12,"ppr","42","4","9","61","15.3","25","1","0","0","0","0","0","1","10.1","10.1","91.8%"
"43","Michael Gallup","WR","DAL","2020",12,12,"ppr","43","6","8","41","6.8","19","0","0","0","0","0","0","1","10.1","10.1","65.8%"
"44","Corey Davis","WR","NYJ","2020",12,12,"ppr","44","3","3","70","23.3","37","3","0","0","0","0","0","1","10.0","10.0","17.1%"
"45","Cole Beasley","WR","BUF","2020",12,12,"ppr","45","2","4","25","12.5","14","0","0","0","0","0","0","1","9.3","9.3","1.5%"
"46","Michael Thomas","WR","NO","2020",12,12,"ppr","46","4","6","50","12.5","24","2","0","1","1","0","0","1","9.1","9.1","26.7%"
"47","Josh Reynolds","WR","DET","2020",12,12,"ppr","47","5","6","40","8.0","14","0","0","0","0","0","0","1","9.0","9.0","6.3%"
"48","Demarcus Robinson","WR","BAL","2020",12,12,"ppr","48","5","6","36","7.2","13","0","0","0","0","0","0","1","8.6","8.6","11.1%"
"49","David Moore","WR","FA","2020",12,12,"ppr","49","3","3","-6","-2.0","1","0","1","1","1","0","0","1","8.5","8.5","0.0%"
"50","Henry Ruggs III","WR","FA","2020",12,12,"ppr","50","3","5","56","18.7","36","2","0","1","-2","0","0","1","8.4","8.4","10.9%"
