"","player","pos","team","season","start_week","end_week","scoring","rank","fg","fga","pct","lg","x1_19","x20_29","x30_39","x40_49","x50","xpt","xpa","g","fpts","fpts_g","rost"
"1","Matt Bryant","K","FA","2016",9,9,"ppr",1,3,3,100,50,0,1,0,1,1,4,4,1,16,16,"1.1%"
"2","Matt Prater","K","ARI","2016",9,9,"ppr",2,3,3,100,58,0,0,0,1,2,1,1,1,15,15,"14.9%"
"3","Cairo Santos","K","CHI","2016",9,9,"ppr",3,4,4,100,51,0,2,1,0,1,1,1,1,15,15,"13.3%"
"4","Phil Dawson","K","FA","2016",9,9,"ppr",4,3,3,100,49,0,0,0,3,0,2,2,1,14,14,"0.1%"
"5","Josh Lambo","K","FA","2016",9,9,"ppr",5,3,3,100,36,0,1,2,0,0,4,5,1,13,13,"0.0%"
"6","Wil Lutz","K","NO","2016",9,9,"ppr",6,2,3,66.7,41,0,1,0,1,0,5,5,1,12,12,"8.0%"
"7","Sebastian Janikowski","K","FA","2016",9,9,"ppr",7,3,4,75,35,0,2,1,0,0,3,3,1,12,12,"20.0%"
"8","Nick Folk","K","NE","2016",9,9,"ppr",8,3,3,100,28,0,3,0,0,0,2,2,1,11,11,"75.5%"
"9","Brandon McManus","K","DEN","2016",9,9,"ppr",9,2,2,100,55,0,0,0,1,1,2,2,1,11,11,"36.0%"
"10","Caleb Sturgis","K","FA","2016",9,9,"ppr",10,3,4,75,38,0,1,2,0,0,2,2,1,11,11,"0.0%"
"11","Andrew Franks","K","FA","2016",9,9,"ppr",11,2,2,100,33,0,1,1,0,0,3,3,1,9,9,"0.0%"
"12","Justin Tucker","K","BAL","2016",9,9,"ppr",12,2,2,100,49,0,0,0,2,0,1,1,1,9,9,"99.0%"
"13","Stephen Hauschka","K","FA","2016",9,9,"ppr",13,1,1,100,49,0,0,0,1,0,4,4,1,8,8,"0.0%"
"14","Mason Crosby","K","GB","2016",9,9,"ppr",14,2,3,66.7,34,0,1,1,0,0,2,2,1,8,8,"3.2%"
"15","Adam Vinatieri","K","FA","2016",9,9,"ppr",15,1,1,100,28,0,1,0,0,0,4,4,1,7,7,"0.2%"
"16","Graham Gano","K","NYG","2016",9,9,"ppr",16,2,3,66.7,38,0,0,2,0,0,1,1,1,7,7,"61.0%"
"17","Dan Bailey","K","FA","2016",9,9,"ppr",17,0,0,0,0,0,0,0,0,0,5,5,1,5,5,"0.0%"
"18","Ryan Succop","K","TB","2016",9,9,"ppr",18,0,0,0,0,0,0,0,0,0,5,5,1,5,5,"34.3%"
"19","Dan Carpenter","K","FA","2016",9,9,"ppr",19,1,2,50,31,0,0,1,0,0,2,2,1,5,5,"0.2%"
"20","Greg Zuerlein","K","NYJ","2016",9,9,"ppr",20,1,3,33.3,25,0,1,0,0,0,1,1,1,4,4,"15.9%"
"21","Blair Walsh","K","FA","2016",9,9,"ppr",21,1,2,50,33,0,0,1,0,0,1,2,1,4,4,"0.1%"
"22","Robbie Gould","K","SF","2016",9,9,"ppr",22,0,0,0,0,0,0,0,0,0,4,4,1,4,4,"42.9%"
"23","Cody Parkey","K","FA","2016",9,9,"ppr",23,1,2,50,31,0,0,1,0,0,1,1,1,4,4,"0.0%"
"24","Chris Boswell","K","PIT","2016",9,9,"ppr",24,0,0,0,0,0,0,0,0,0,2,2,1,2,2,"14.1%"
"25","Roberto Aguayo","K","FA","2016",9,9,"ppr",25,0,0,0,0,0,0,0,0,0,2,2,1,2,2,"0.1%"
"26","Jason Myers","K","SEA","2016",9,9,"ppr",26,0,1,0,0,0,0,0,0,0,2,2,1,2,2,"55.6%"
