"","player","pos","team","season","start_week","end_week","scoring","rank","passing_cmp","passing_att","passing_pct","passing_yds","passing_y_a","passing_td","passing_int","passing_sacks","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Patrick Mahomes II","QB","KC","2020",3,3,"ppr","1","31","42","73.8","385","9.2","4","0","0","4","26","1","0","1","40.0","40.0","100.0%"
"2","Russell Wilson","QB","DEN","2020",3,3,"ppr","2","27","40","67.5","315","7.9","5","0","4","6","22","0","0","1","36.8","36.8","43.7%"
"3","Josh Allen","QB","BUF","2020",3,3,"ppr","3","24","33","72.7","311","9.4","4","1","4","4","8","1","1","1","32.2","32.2","100.0%"
"4","Dak Prescott","QB","DAL","2020",3,3,"ppr","4","37","57","64.9","472","8.3","3","2","2","6","26","0","1","1","29.5","29.5","93.5%"
"5","Jared Goff","QB","DET","2020",3,3,"ppr","5","23","32","71.9","321","10.0","2","1","2","2","4","1","0","1","28.2","28.2","60.4%"
"6","Ryan Fitzpatrick","QB","FA","2020",3,3,"ppr","6","18","20","90.0","160","8.0","2","0","1","7","38","1","0","1","25.2","25.2","0.0%"
"7","Kyler Murray","QB","ARI","2020",3,3,"ppr","7","23","35","65.7","270","7.7","2","3","1","5","29","1","0","1","24.7","24.7","62.1%"
"8","Aaron Rodgers","QB","GB","2020",3,3,"ppr","8","21","32","65.6","283","8.8","3","0","1","2","12","0","0","1","24.5","24.5","75.1%"
"9","Tom Brady","QB","TB","2020",3,3,"ppr","9","25","38","65.8","297","7.8","3","0","2","5","0","0","0","1","23.9","23.9","86.0%"
"10","Drew Brees","QB","FA","2020",3,3,"ppr","10","29","36","80.6","288","8.0","3","0","2","0","0","0","0","1","23.5","23.5","35.7%"
"11","Carson Wentz","QB","WAS","2020",3,3,"ppr","11","29","47","61.7","225","4.8","1","2","3","9","65","1","0","1","23.5","23.5","6.5%"
"12","Kirk Cousins","QB","MIN","2020",3,3,"ppr","12","16","27","59.3","251","9.3","3","2","2","2","14","0","0","1","21.4","21.4","87.8%"
"13","Joe Burrow","QB","CIN","2020",3,3,"ppr","13","31","44","70.5","312","7.1","2","0","8","1","-1","0","0","1","20.4","20.4","99.4%"
"14","Ben Roethlisberger","QB","FA","2020",3,3,"ppr","14","23","36","63.9","237","6.6","2","0","2","5","-3","0","0","1","19.2","19.2","13.6%"
"15","Matthew Stafford","QB","LAR","2020",3,3,"ppr","15","22","31","71.0","270","8.7","2","0","4","1","-3","0","0","1","18.5","18.5","29.7%"
"16","Nick Foles","QB","IND","2020",3,3,"ppr","16","16","29","55.2","188","6.5","3","1","0","3","-3","0","0","1","18.2","18.2","0.0%"
"17","Deshaun Watson","QB","CLE","2020",3,3,"ppr","17","19","27","70.4","264","9.8","2","1","5","1","5","0","0","1","18.1","18.1","75.7%"
