"","player","pos","team","season","start_week","end_week","scoring","rank","rushing_att","rushing_yds","rushing_y_a","rushing_lg","rushing_20","rushing_td","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_td","fl","g","fpts","fpts_g","rost"
"1","Javonte Williams","RB","DEN","2021",13,13,"ppr","1","23","102","4.4","14","0","0","6","9","76","12.7","1","0","1","29.8","29.8","24.5%"
"2","David Montgomery","RB","CHI","2021",13,13,"ppr","2","21","90","4.3","24","1","1","8","9","51","6.4","0","0","1","28.1","28.1","95.6%"
"3","Jonathan Taylor","RB","IND","2021",13,13,"ppr","3","32","143","4.5","16","0","2","0","0","0","0","0","1","1","24.3","24.3","100.0%"
"4","Josh Jacobs","RB","LV","2021",13,13,"ppr","4","13","52","4.0","15","0","1","9","9","38","4.2","0","0","1","24.0","24.0","99.3%"
"5","Leonard Fournette","RB","TB","2021",13,13,"ppr","5","13","44","3.4","9","0","0","7","8","48","6.9","1","0","1","22.2","22.2","96.9%"
"6","Antonio Gibson","RB","WAS","2021",13,13,"ppr","6","23","88","3.8","22","1","0","5","6","23","4.6","1","0","1","22.1","22.1","85.6%"
"7","Sony Michel","RB","LAC","2021",13,13,"ppr","7","24","121","5.0","25","1","1","3","4","8","2.7","0","0","1","21.9","21.9","2.2%"
"8","Alexander Mattison","RB","MIN","2021",13,13,"ppr","8","22","90","4.1","11","0","1","3","3","34","11.3","0","0","1","21.4","21.4","27.5%"
"9","Devonta Freeman","RB","FA","2021",13,13,"ppr","9","14","52","3.7","18","0","1","5","8","45","9.0","0","0","1","20.7","20.7","0.0%"
"10","Kenneth Gainwell","RB","PHI","2021",13,13,"ppr","10","12","54","4.5","18","0","1","5","5","33","6.6","0","0","1","19.7","19.7","11.7%"
"11","James Conner","RB","ARI","2021",13,13,"ppr","11","20","75","3.8","21","1","0","2","2","36","18.0","1","0","1","19.1","19.1","97.8%"
"12","Travis Homer","RB","SEA","2021",13,13,"ppr","12","3","80","26.7","73","4","1","4","5","10","2.5","0","0","1","19.0","19.0","22.6%"
"13","Austin Ekeler","RB","LAC","2021",13,13,"ppr","13","14","59","4.2","15","0","1","5","5","45","9.0","0","2","1","17.4","17.4","100.0%"
"14","Elijah Mitchell","RB","SF","2021",13,13,"ppr","14","22","66","3.0","9","0","1","3","3","18","6.0","0","0","1","17.4","17.4","30.1%"
"15","Miles Sanders","RB","PHI","2021",13,13,"ppr","15","24","120","5.0","34","2","0","3","3","22","7.3","0","0","1","17.2","17.2","96.5%"
"16","Damien Harris","RB","NE","2021",13,13,"ppr","16","10","111","11.1","64","5","1","0","0","0","0","0","0","1","17.1","17.1","56.6%"
"17","Mike Davis","RB","FA","2021",13,13,"ppr","17","4","32","8.0","17","0","1","4","4","37","9.3","0","0","1","16.9","16.9","1.0%"
"18","Najee Harris","RB","PIT","2021",13,13,"ppr","18","21","71","3.4","13","0","0","5","5","36","7.2","0","0","1","15.7","15.7","97.4%"
"19","Tony Pollard","RB","DAL","2021",13,13,"ppr","19","7","71","10.1","58","4","1","2","4","3","1.5","0","0","1","15.4","15.4","96.8%"
"20","Saquon Barkley","RB","NYG","2021",13,13,"ppr","20","11","55","5.0","23","1","0","6","9","19","3.2","0","0","1","13.4","13.4","100.0%"
"21","Cordarrelle Patterson","RB","ATL","2021",13,13,"ppr","21","13","78","6.0","39","2","0","3","5","18","6.0","0","0","1","12.6","12.6","85.6%"
"22","Clyde Edwards-Helaire","RB","KC","2021",13,13,"ppr","22","14","54","3.9","10","0","0","3","3","28","9.3","0","0","1","11.2","11.2","40.4%"
"23","Darrel Williams","RB","ARI","2021",13,13,"ppr","23","5","20","4.0","12","0","0","3","3","60","20.0","0","0","1","11.0","11.0","1.5%"
"24","Tevin Coleman","RB","SF","2021",13,13,"ppr","24","11","58","5.3","17","0","0","3","4","19","6.3","0","0","1","10.7","10.7","0.6%"
"25","Devontae Booker","RB","FA","2021",13,13,"ppr","25","6","36","6.0","17","0","0","4","4","18","4.5","0","0","1","9.4","9.4","0.0%"
"26","Joe Mixon","RB","CIN","2021",13,13,"ppr","26","19","54","2.8","10","0","1","0","1","0","0","0","1","1","9.4","9.4","99.9%"
"27","Jamaal Williams","RB","DET","2021",13,13,"ppr","27","17","71","4.2","11","0","0","1","1","9","9.0","0","0","1","9.0","9.0","91.0%"
"28","Nyheim Hines","RB","BUF","2021",13,13,"ppr","28","3","24","8.0","10","0","0","3","4","32","10.7","0","0","1","8.6","8.6","29.1%"
