"","player","pos","team","season","start_week","end_week","scoring","rank","rushing_att","rushing_yds","rushing_y_a","rushing_lg","rushing_20","rushing_td","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_td","fl","g","fpts","fpts_g","rost"
"31","J.D. McKissic","RB","WAS","2022",3,3,"ppr","31","3","8","2.7","6","0","0","6","9","32","5.3","0","0","1","10.0","10.0","8.4%"
"32","Kareem Hunt","RB","CLE","2022",3,3,"ppr","32","12","47","3.9","11","0","0","3","4","14","4.7","0","0","1","9.1","9.1","76.3%"
"33","Javonte Williams","RB","DEN","2022",3,3,"ppr","33","15","58","3.9","16","0","0","3","5","2","0.7","0","0","1","9.0","9.0","24.5%"
"34","James Conner","RB","ARI","2022",3,3,"ppr","34","13","39","3.0","10","0","0","3","5","18","6.0","0","0","1","8.7","8.7","97.8%"
"35","James Cook","RB","BUF","2022",3,3,"ppr","35","1","3","3.0","3","0","0","4","5","37","9.3","0","0","1","8.0","8.0","50.2%"
"36","Nyheim Hines","RB","BUF","2022",3,3,"ppr","36","3","7","2.3","7","0","0","5","6","23","4.6","0","0","1","8.0","8.0","29.1%"
"37","Rashaad Penny","RB","SEA","2022",3,3,"ppr","37","14","66","4.7","14","0","0","1","1","3","3.0","0","0","1","7.9","7.9","15.7%"
"38","Mark Ingram II","RB","NO","2022",3,3,"ppr","38","5","18","3.6","7","0","1","0","0","0","0","0","0","1","7.8","7.8","4.3%"
"39","D'Andre Swift","RB","DET","2022",3,3,"ppr","39","7","31","4.4","9","0","0","3","4","15","5.0","0","0","1","7.6","7.6","97.8%"
"40","Alvin Kamara","RB","NO","2022",3,3,"ppr","40","15","61","4.1","27","1","0","2","7","12","6.0","0","1","1","7.3","7.3","99.3%"
"41","Rex Burkhead","RB","HOU","2022",3,3,"ppr","41","3","9","3.0","4","0","0","4","5","21","5.3","0","0","1","7.0","7.0","12.7%"
"42","Joe Mixon","RB","CIN","2022",3,3,"ppr","42","12","24","2.0","9","0","0","3","7","14","4.7","0","0","1","6.8","6.8","99.9%"
"43","Kenneth Walker III","RB","SEA","2022",3,3,"ppr","43","3","19","6.3","21","1","0","3","3","14","4.7","0","0","1","6.3","6.3","96.2%"
"44","Zack Moss","RB","IND","2022",3,3,"ppr","44","4","46","11.5","43","3","0","1","1","6","6.0","0","0","1","6.2","6.2","1.4%"
"45","J.K. Dobbins","RB","BAL","2022",3,3,"ppr","45","7","23","3.3","5","0","0","2","2","17","8.5","0","0","1","6.0","6.0","80.2%"
"46","Justice Hill","RB","BAL","2022",3,3,"ppr","46","6","60","10.0","34","2","0","0","0","0","0","0","0","1","6.0","6.0","0.8%"
"47","DeeJay Dallas","RB","SEA","2022",3,3,"ppr","47","3","21","7.0","16","0","0","2","2","17","8.5","0","0","1","5.8","5.8","4.5%"
"48","AJ Dillon","RB","GB","2022",3,3,"ppr","48","12","32","2.7","7","0","0","2","3","6","3.0","0","0","1","5.8","5.8","77.4%"
"49","Aaron Jones","RB","GB","2022",3,3,"ppr","49","12","36","3.0","10","0","0","3","4","11","3.7","0","1","1","5.7","5.7","99.6%"
"50","Michael Carter","RB","NYJ","2022",3,3,"ppr","50","11","39","3.5","9","0","0","1","2","7","7.0","0","0","1","5.6","5.6","73.8%"
"51","Miles Sanders","RB","PHI","2022",3,3,"ppr","51","15","46","3.1","13","0","0","1","1","-2","-2.0","0","0","1","5.4","5.4","96.5%"
"52","Dontrell Hilliard","RB","TEN","2022",3,3,"ppr","52","2","14","7.0","10","0","0","1","1","30","30.0","0","0","1","5.4","5.4","8.0%"
"53","Eno Benjamin","RB","NO","2022",3,3,"ppr","53","5","16","3.2","9","0","0","2","4","7","3.5","0","0","1","4.3","4.3","11.7%"
"54","Jaylen Warren","RB","PIT","2022",3,3,"ppr","54","4","30","7.5","10","0","0","1","1","3","3.0","0","0","1","4.3","4.3","10.7%"
"55","Reggie Gilliam","RB","BUF","2022",3,3,"ppr","55","0","0","0","0","0","0","2","3","22","11.0","0","0","1","4.2","4.2","0.1%"
"56","Sony Michel","RB","LAC","2022",3,3,"ppr","56","5","22","4.4","8","0","0","1","2","9","9.0","0","0","1","4.1","4.1","2.2%"
"57","Brandon Bolden","RB","LV","2022",3,3,"ppr","57","3","17","5.7","12","0","0","2","2","4","2.0","0","0","1","4.1","4.1","0.2%"
"58","Tyler Allgeier","RB","ATL","2022",3,3,"ppr","58","6","25","4.2","7","0","0","1","1","5","5.0","0","0","1","4.0","4.0","35.3%"
"59","C.J. Ham","RB","MIN","2022",3,3,"ppr","59","0","0","0","0","0","0","2","3","15","7.5","0","0","1","3.5","3.5","0.1%"
"60","Kyle Juszczyk","RB","SF","2022",3,3,"ppr","60","0","0","0","0","0","0","1","1","24","24.0","0","0","1","3.4","3.4","0.4%"
"61","Craig Reynolds","RB","DET","2022",3,3,"ppr","61","6","13","2.2","5","0","0","1","1","5","5.0","0","0","1","2.8","2.8","0.5%"
"62","Chuba Hubbard","RB","CAR","2022",3,3,"ppr","62","3","25","8.3","14","0","0","0","0","0","0","0","0","1","2.5","2.5","32.2%"
"63","Joshua Kelley","RB","LAC","2022",3,3,"ppr","63","1","-3","-3.0","0","0","0","2","2","6","3.0","0","0","1","2.3","2.3","4.5%"
"64","Trestan Ebner","RB","CHI","2022",3,3,"ppr","64","7","23","3.3","7","0","0","0","1","0","0","0","0","1","2.3","2.3","0.8%"
"65","Patrick Ricard","RB","BAL","2022",3,3,"ppr","65","0","0","0","0","0","0","1","1","12","12.0","0","0","1","2.2","2.2","0.1%"
"66","Jerick McKinnon","RB","KC","2022",3,3,"ppr","66","7","20","2.9","6","0","0","0","1","0","0","0","0","1","2.0","2.0","68.7%"
"67","Darrell Henderson Jr.","RB","FA","2022",3,3,"ppr","67","4","17","4.3","7","0","0","0","1","0","0","0","0","1","1.7","1.7","25.4%"
"68","Chris Evans","RB","CIN","2022",3,3,"ppr","68","0","0","0","0","0","0","1","1","4","4.0","0","0","1","1.4","1.4","0.5%"
"69","Raheem Mostert","RB","MIA","2022",3,3,"ppr","69","8","11","1.4","9","0","0","0","2","0","0","0","0","1","1.1","1.1","81.2%"
"70","David Montgomery","RB","CHI","2022",3,3,"ppr","70","3","11","3.7","5","0","0","0","0","0","0","0","0","1","1.1","1.1","95.6%"
"71","Isiah Pacheco","RB","KC","2022",3,3,"ppr","71","3","9","3.0","5","0","0","0","0","0","0","0","0","1","0.9","0.9","87.4%"
"72","Avery Williams","RB","ATL","2022",3,3,"ppr","72","1","9","9.0","9","0","0","0","0","0","0","0","0","1","0.9","0.9","0.6%"
"73","Darrel Williams","RB","ARI","2022",3,3,"ppr","73","1","7","7.0","7","0","0","0","1","0","0","0","0","1","0.7","0.7","1.5%"
"74","Jordan Mason","RB","SF","2022",3,3,"ppr","74","1","7","7.0","7","0","0","0","0","0","0","0","0","1","0.7","0.7","8.7%"
"75","Travis Homer","RB","SEA","2022",3,3,"ppr","75","1","7","7.0","7","0","0","0","0","0","0","0","0","1","0.7","0.7","22.6%"
"76","Kenneth Gainwell","RB","PHI","2022",3,3,"ppr","76","3","6","2.0","3","0","0","0","0","0","0","0","0","1","0.6","0.6","11.7%"
"77","Jonathan Williams","RB","WAS","2022",3,3,"ppr","77","1","6","6.0","6","0","0","0","0","0","0","0","0","1","0.6","0.6","0.0%"
"78","Matt Breida","RB","NYG","2022",3,3,"ppr","78","1","3","3.0","3","0","0","0","0","0","0","0","0","1","0.3","0.3","4.5%"
"79","Michael Burton","RB","KC","2022",3,3,"ppr","79","1","2","2.0","2","0","0","0","0","0","0","0","0","1","0.2","0.2","0.0%"
"80","Jaret Patterson","RB","WAS","2022",3,3,"ppr","80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"81","Sandro Platzgummer","RB","NYG","2022",3,3,"ppr","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"82","Mekhi Sargent","RB","JAC","2022",3,3,"ppr","82","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"83","Demetric Felton Jr.","RB","CLE","2022",3,3,"ppr","83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"84","Jonathan Ward","RB","TEN","2022",3,3,"ppr","84","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"85","Giovanni Ricci","RB","CAR","2022",3,3,"ppr","85","0","0","0","0","0","0","1","2","15","15.0","0","0","1","0.0","0.0","0.0%"
"86","Jake Bargas","RB","MIA","2022",3,3,"ppr","86","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"87","Raheem Blackshear","RB","CAR","2022",3,3,"ppr","87","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"88","Deon Jackson","RB","IND","2022",3,3,"ppr","88","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9.5%"
"89","Zamir White","RB","LV","2022",3,3,"ppr","89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.6%"
"90","Brian Robinson Jr.","RB","WAS","2022",3,3,"ppr","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","75.3%"
"91","Jermar Jefferson","RB","DET","2022",3,3,"ppr","91","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"92","Elijah Holyfield","RB","CIN","2022",3,3,"ppr","92","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"93","Patrick Laird","RB","TB","2022",3,3,"ppr","93","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"94","Damarea Crockett","RB","DEN","2022",3,3,"ppr","94","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"95","Benny Snell Jr.","RB","PIT","2022",3,3,"ppr","95","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.4%"
"96","Trayveon Williams","RB","CIN","2022",3,3,"ppr","96","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"97","Alec Ingold","RB","MIA","2022",3,3,"ppr","97","1","0","0.0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","0.1%"
"98","Qadree Ollison","RB","DAL","2022",3,3,"ppr","98","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"99","Ty Johnson","RB","NYJ","2022",3,3,"ppr","99","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.4%"
"100","Darwin Thompson","RB","SEA","2022",3,3,"ppr","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"101","Gus Edwards","RB","BAL","2022",3,3,"ppr","101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39.7%"
"102","Mike Boone","RB","DEN","2022",3,3,"ppr","102","0","0","0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","5.3%"
"103","Boston Scott","RB","PHI","2022",3,3,"ppr","103","2","0","0.0","1","0","0","0","0","0","0","0","0","1","0.0","0.0","1.3%"
"104","Nick Bawden","RB","NYJ","2022",3,3,"ppr","104","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"105","Trenton Cannon","RB","TEN","2022",3,3,"ppr","105","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"106","Mike Weber","RB","NYG","2022",3,3,"ppr","106","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"107","Tony Jones Jr.","RB","SEA","2022",3,3,"ppr","107","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.3%"
"108","Ty Chandler","RB","MIN","2022",3,3,"ppr","108","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"109","Larry Rountree III","RB","LAC","2022",3,3,"ppr","109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"110","Salvon Ahmed","RB","MIA","2022",3,3,"ppr","110","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"111","J.J. Taylor","RB","NE","2022",3,3,"ppr","111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"112","Trey Sermon","RB","PHI","2022",3,3,"ppr","112","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"113","Darrynton Evans","RB","CHI","2022",3,3,"ppr","113","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"114","Patrick Taylor Jr.","RB","GB","2022",3,3,"ppr","114","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"115","Ty'Son Williams","RB","ARI","2022",3,3,"ppr","115","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"116","Jason Huntley","RB","PIT","2022",3,3,"ppr","116","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"117","Rico Dowdle","RB","DAL","2022",3,3,"ppr","117","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"118","JaMycal Hasty","RB","JAC","2022",3,3,"ppr","118","0","0","0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","5.1%"
"119","Caleb Huntley","RB","ATL","2022",3,3,"ppr","119","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.3%"
"120","Cullen Gillaspia","RB","SEA","2022",3,3,"ppr","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"121","Khari Blasingame","RB","CHI","2022",3,3,"ppr","121","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"122","John Lovett","RB","MIA","2022",3,3,"ppr","122","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"123","Andrew Beck","RB","DEN","2022",3,3,"ppr","123","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"124","Jakob Johnson","RB","LV","2022",3,3,"ppr","124","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"125","Devine Ozigbo","RB","DEN","2022",3,3,"ppr","125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"126","Anthony McFarland Jr.","RB","PIT","2022",3,3,"ppr","126","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"127","Ke'Shawn Vaughn","RB","TB","2022",3,3,"ppr","127","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5%"
"128","La'Mical Perine","RB","MIA","2022",3,3,"ppr","128","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"129","Derrick Gore","RB","NO","2022",3,3,"ppr","129","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"130","D'Ernest Johnson","RB","CLE","2022",3,3,"ppr","130","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"131","Austin Walter","RB","LV","2022",3,3,"ppr","131","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"132","Gerrid Doaks","RB","HOU","2022",3,3,"ppr","132","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"133","Ben Mason","RB","BAL","2022",3,3,"ppr","133","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"134","Gary Brightwell","RB","NYG","2022",3,3,"ppr","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"135","Spencer Brown","RB","CAR","2022",3,3,"ppr","135","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"136","Kene Nwangwu","RB","MIN","2022",3,3,"ppr","136","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"137","Jake Funk","RB","IND","2022",3,3,"ppr","137","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"138","Sincere McCormick","RB","LV","2022",3,3,"ppr","138","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"139","Adam Prentice","RB","NO","2022",3,3,"ppr","139","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"140","Kyren Williams","RB","LAR","2022",3,3,"ppr","140","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26.0%"
"141","Jerrion Ealy","RB","KC","2022",3,3,"ppr","141","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"142","Snoop Conner","RB","JAC","2022",3,3,"ppr","142","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"143","Keaontay Ingram","RB","ARI","2022",3,3,"ppr","143","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"144","Isaiah Spiller","RB","LAC","2022",3,3,"ppr","144","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5%"
"145","Kevin Harris","RB","NE","2022",3,3,"ppr","145","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.6%"
"146","Brittain Brown","RB","LV","2022",3,3,"ppr","146","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"147","Jake Tonges","RB","CHI","2022",3,3,"ppr","147","0","0","0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","0.0%"
"148","Julius Chestnut","RB","TEN","2022",3,3,"ppr","148","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"149","B.J. Baylor","RB","ATL","2022",3,3,"ppr","149","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"150","Connor Heyward","RB","PIT","2022",3,3,"ppr","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"151","Tyreik McAllister","RB","DEN","2022",3,3,"ppr","151","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"152","Troy Hairston II","RB","HOU","2022",3,3,"ppr","152","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"153","Zonovan Knight","RB","NYJ","2022",3,3,"ppr","153","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","73.3%"
"154","Hassan Haskins","RB","TEN","2022",3,3,"ppr","154","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"155","Malik Davis","RB","DAL","2022",3,3,"ppr","155","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.4%"
"156","Pierre Strong Jr.","RB","NE","2022",3,3,"ppr","156","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10.3%"
"157","Bryant Koback","RB","MIN","2022",3,3,"ppr","157","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"158","Ronnie Rivers","RB","LAR","2022",3,3,"ppr","158","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5%"
"159","Zander Horvath","RB","LAC","2022",3,3,"ppr","159","0","0","0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","0.0%"
"160","Rachaad White","RB","TB","2022",3,3,"ppr","160","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","75.9%"
"161","D'Vonte Price","RB","IND","2022",3,3,"ppr","161","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"162","Tyler Badie","RB","BAL","2022",3,3,"ppr","162","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"163","Jerome Ford","RB","CLE","2022",3,3,"ppr","163","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"164","Elijah Mitchell","RB","SF","2022",3,3,"ppr","164","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30.1%"
"165","Javian Hawkins","RB","TEN","2022",3,3,"ppr","165","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"166","Tyrion Davis-Price","RB","SF","2022",3,3,"ppr","166","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"167","Tyler Goodson","RB","GB","2022",3,3,"ppr","167","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"168","Jashaun Corbin","RB","NYG","2022",3,3,"ppr","168","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"169","Jay Finley","RB","CIN","2022",3,3,"ppr","169","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"170","Shane Bannon","RB","KC","2022",3,3,"ppr","170","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"171","Chad Spann","RB","HOU","2022",3,3,"ppr","171","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"172","Taiwan Jones","RB","BUF","2022",3,3,"ppr","172","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"173","Nick Bellore","RB","SEA","2022",3,3,"ppr","173","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"174","Garrett Mills","RB","NE","2022",3,3,"ppr","174","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"175","Giovani Bernard","RB","TB","2022",3,3,"ppr","175","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"176","Kenny Irons","RB","CIN","2022",3,3,"ppr","176","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"177","Anthony Alridge","RB","WAS","2022",3,3,"ppr","177","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"178","Dantrell Savage","RB","CAR","2022",3,3,"ppr","178","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"179","Chad Simpson","RB","WAS","2022",3,3,"ppr","179","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"180","Samkon Gado","RB","TEN","2022",3,3,"ppr","180","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"181","Xavier Omon","RB","SF","2022",3,3,"ppr","181","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"182","Madison Hedgecock","RB","NYG","2022",3,3,"ppr","182","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"183","Jordan Wilkins","RB","IND","2022",3,3,"ppr","183","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"184","J.P. Holtz","RB","NO","2022",3,3,"ppr","184","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"185","Brandin Bryant","RB","BUF","2022",3,3,"ppr","185","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"186","Dwayne Washington","RB","NO","2022",3,3,"ppr","186","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"187","Derek Watt","RB","PIT","2022",3,3,"ppr","187","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"188","Kenyan Drake","RB","BAL","2022",3,3,"ppr","188","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26.8%"
"189","Ronald Jones II","RB","KC","2022",3,3,"ppr","189","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5%"
"190","Royce Freeman","RB","HOU","2022",3,3,"ppr","190","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
