"","player","pos","team","season","start_week","end_week","scoring","rank","fg","fga","pct","lg","x1_19","x20_29","x30_39","x40_49","x50","xpt","xpa","g","fpts","fpts_g","rost"
"1","Nick Folk","K","NE","2022",5,5,"ppr",1,5,5,100,44,0,1,3,1,0,2,2,1,18,18,"75.5%"
"2","Chase McLaughlin","K","IND","2022",5,5,"ppr",2,4,4,100,52,0,0,1,1,2,0,0,1,17,17,"4.0%"
"3","Justin Tucker","K","BAL","2022",5,5,"ppr",3,4,4,100,58,0,1,1,1,1,1,1,1,16,16,"99.0%"
"4","Daniel Carlson","K","LV","2022",5,5,"ppr",4,3,3,100,53,0,0,0,1,2,2,2,1,16,16,"96.6%"
"5","Cairo Santos","K","CHI","2022",5,5,"ppr",5,3,3,100,51,0,0,0,1,2,1,1,1,15,15,"13.3%"
"6","Taylor Bertolet","K","LAC","2022",5,5,"ppr",6,3,3,100,28,0,3,0,0,0,3,3,1,12,12,"0.7%"
"7","Brett Maher","K","DAL","2022",5,5,"ppr",7,3,3,100,40,0,0,2,1,0,1,1,1,11,11,"75.1%"
"8","Brandon McManus","K","DEN","2022",5,5,"ppr",8,3,4,75,45,0,0,1,2,0,0,0,1,11,11,"36.0%"
"9","Ka'imi Fairbairn","K","HOU","2022",5,5,"ppr",9,2,2,100,51,0,0,0,0,2,1,1,1,11,11,"2.0%"
"10","Jason Myers","K","SEA","2022",5,5,"ppr",10,2,2,100,56,0,0,1,0,1,2,3,1,10,10,"55.6%"
"11","Mason Crosby","K","GB","2022",5,5,"ppr",11,2,2,100,48,0,0,0,2,0,2,2,1,10,10,"3.2%"
"12","Eddy Pineiro","K","CAR","2022",5,5,"ppr",12,3,4,75,43,0,0,2,1,0,0,0,1,10,10,"2.2%"
"13","Graham Gano","K","NYG","2022",5,5,"ppr",13,2,2,100,48,0,0,1,1,0,3,3,1,10,10,"61.0%"
"14","Wil Lutz","K","NO","2022",5,5,"ppr",14,1,1,100,56,0,0,0,0,1,4,4,1,9,9,"8.0%"
"15","Cameron Dicker","K","LAC","2022",5,5,"ppr",15,2,2,100,42,0,1,0,1,0,2,2,1,9,9,"34.1%"
"16","Matthew Wright","K","FA","2022",5,5,"ppr",16,1,2,50,59,0,0,0,0,1,3,3,1,8,8,"4.7%"
"17","Ryan Succop","K","TB","2022",5,5,"ppr",17,2,2,100,44,0,1,0,1,0,1,1,1,8,8,"34.3%"
"18","Greg Zuerlein","K","NYJ","2022",5,5,"ppr",18,1,1,100,34,0,0,1,0,0,5,5,1,8,8,"15.9%"
"19","Tyler Bass","K","BUF","2022",5,5,"ppr",19,1,2,50,35,0,0,1,0,0,5,5,1,8,8,"94.4%"
"20","Joey Slye","K","WAS","2022",5,5,"ppr",20,1,1,100,50,0,0,0,0,1,2,2,1,7,7,"2.0%"
"21","Robbie Gould","K","SF","2022",5,5,"ppr",21,1,2,50,49,0,0,0,1,0,3,3,1,7,7,"42.9%"
"22","Riley Patterson","K","JAC","2022",5,5,"ppr",22,2,2,100,45,0,1,0,1,0,0,0,1,7,7,"2.6%"
"23","Jason Sanders","K","MIA","2022",5,5,"ppr",23,1,2,50,46,0,0,0,1,0,2,2,1,6,6,"13.2%"
"24","Evan McPherson","K","CIN","2022",5,5,"ppr",24,1,1,100,40,0,0,0,1,0,2,2,1,6,6,"86.6%"
"25","Matt Ammendola","K","FA","2022",5,5,"ppr",25,1,2,50,20,0,1,0,0,0,2,2,1,5,5,"0.1%"
"26","Matt Gay","K","LAR","2022",5,5,"ppr",26,1,2,50,29,0,1,0,0,0,1,1,1,4,4,"41.5%"
"27","Cade York","K","CLE","2022",5,5,"ppr",27,0,2,0,0,0,0,0,0,0,4,4,1,4,4,"8.8%"
"28","Greg Joseph","K","MIN","2022",5,5,"ppr",28,0,2,0,0,0,0,0,0,0,3,3,1,3,3,"28.3%"
"29","Randy Bullock","K","TEN","2022",5,5,"ppr",29,0,0,0,0,0,0,0,0,0,3,3,1,3,3,"1.5%"
"30","Chris Boswell","K","PIT","2022",5,5,"ppr",30,1,3,33.3,29,0,1,0,0,0,0,0,1,3,3,"14.1%"
"31","Younghoe Koo","K","ATL","2022",5,5,"ppr",31,0,1,0,0,0,0,0,0,0,1,1,1,1,1,"46.2%"
"32","Tristan Vizcaino","K","NE","2022",5,5,"ppr",32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.1%"
"33","Sam Ficken","K","DET","2022",5,5,"ppr",33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"34","Jake Elliott","K","PHI","2022",5,5,"ppr",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"27.9%"
"35","Zane Gonzalez","K","CAR","2022",5,5,"ppr",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.1%"
