"","player","pos","team","season","start_week","end_week","scoring","rank","rushing_att","rushing_yds","rushing_y_a","rushing_lg","rushing_20","rushing_td","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_td","fl","g","fpts","fpts_g","rost"
"1","Christian McCaffrey","RB","SF","2019",1,1,"ppr","1","19","128","6.7","23","1","2","10","11","81","8.1","0","0","1","42.9","42.9","100.0%"
"2","Austin Ekeler","RB","LAC","2019",1,1,"ppr","2","12","58","4.8","19","0","1","6","7","96","16.0","2","0","1","39.4","39.4","100.0%"
"3","Derrick Henry","RB","TEN","2019",1,1,"ppr","3","19","84","4.4","18","0","1","1","2","75","75.0","1","0","1","28.9","28.9","100.0%"
"4","Dalvin Cook","RB","MIN","2019",1,1,"ppr","4","21","111","5.3","22","2","2","2","2","9","4.5","0","0","1","26.0","26.0","100.0%"
"5","David Johnson","RB","NO","2019",1,1,"ppr","5","18","82","4.6","18","0","0","6","7","55","9.2","1","0","1","25.7","25.7","0.1%"
"6","Marlon Mack","RB","DEN","2019",1,1,"ppr","6","25","174","7.0","63","5","1","0","0","0","0","0","0","1","25.4","25.4","5.3%"
"7","Josh Jacobs","RB","LV","2019",1,1,"ppr","7","23","85","3.7","13","0","2","1","1","28","28.0","0","0","1","24.3","24.3","99.3%"
"8","Chris Carson","RB","FA","2019",1,1,"ppr","8","15","46","3.1","21","1","1","6","7","34","5.7","1","1","1","24.0","24.0","0.3%"
"9","Alvin Kamara","RB","NO","2019",1,1,"ppr","9","13","97","7.5","28","2","0","7","8","72","10.3","0","0","1","23.9","23.9","99.3%"
"10","Le'Veon Bell","RB","FA","2019",1,1,"ppr","10","17","60","3.5","12","0","0","6","9","32","5.3","1","0","1","23.2","23.2","0.1%"
"11","Mark Ingram II","RB","NO","2019",1,1,"ppr","11","14","107","7.6","49","3","2","0","0","0","0","0","0","1","22.7","22.7","4.3%"
"12","Damien Williams","RB","FA","2019",1,1,"ppr","12","13","26","2.0","6","0","1","6","6","39","6.5","0","0","1","18.5","18.5","1.1%"
"13","Saquon Barkley","RB","NYG","2019",1,1,"ppr","13","11","120","10.9","59","4","0","4","6","19","4.8","0","0","1","17.9","17.9","100.0%"
"14","Malcolm Brown","RB","LAR","2019",1,1,"ppr","14","11","53","4.8","17","0","2","0","0","0","0","0","0","1","17.3","17.3","0.1%"
"15","Chris Thompson","RB","FA","2019",1,1,"ppr","15","3","10","3.3","7","0","0","7","10","68","9.7","0","0","1","14.8","14.8","0.0%"
"16","Devin Singletary","RB","BUF","2019",1,1,"ppr","16","4","70","17.5","23","2","0","5","6","28","5.6","0","0","1","14.8","14.8","91.7%"
"17","Rex Burkhead","RB","HOU","2019",1,1,"ppr","17","8","44","5.5","11","0","0","5","8","41","8.2","0","0","1","13.5","13.5","12.7%"
"18","Ezekiel Elliott","RB","DAL","2019",1,1,"ppr","18","13","53","4.1","10","0","1","1","2","10","10.0","0","0","1","13.3","13.3","97.0%"
"19","James White","RB","FA","2019",1,1,"ppr","19","4","26","6.5","9","0","0","5","7","56","11.2","0","0","1","13.2","13.2","0.1%"
"20","Wayne Gallman Jr.","RB","SEA","2019",1,1,"ppr","20","2","17","8.5","15","0","1","3","3","24","8.0","0","0","1","13.1","13.1","0.1%"
"21","Duke Johnson Jr.","RB","BUF","2019",1,1,"ppr","21","9","57","6.3","32","2","0","4","5","33","8.3","0","0","1","13.0","13.0","0.0%"
"22","Tarik Cohen","RB","FA","2019",1,1,"ppr","22","0","0","0","0","0","0","8","10","49","6.1","0","0","1","12.9","12.9","0.0%"
"23","Latavius Murray","RB","DEN","2019",1,1,"ppr","23","6","43","7.2","30","2","1","2","3","4","2.0","0","0","1","12.7","12.7","75.6%"
"24","Nick Chubb","RB","CLE","2019",1,1,"ppr","24","17","75","4.4","15","0","0","3","4","10","3.3","0","0","1","11.5","11.5","99.9%"
"25","Leonard Fournette","RB","TB","2019",1,1,"ppr","25","13","66","5.1","14","0","0","4","6","28","7.0","0","1","1","11.4","11.4","96.9%"
"26","Darren Sproles","RB","FA","2019",1,1,"ppr","26","9","47","5.2","17","0","0","3","3","16","5.3","0","0","1","11.3","11.3","0.1%"
"27","Todd Gurley II","RB","FA","2019",1,1,"ppr","27","14","97","6.9","25","1","0","1","1","4","4.0","0","0","1","11.1","11.1","0.1%"
"28","Phillip Lindsay","RB","FA","2019",1,1,"ppr","28","11","43","3.9","9","0","0","4","6","23","5.8","0","0","1","10.6","10.6","0.4%"
"29","James Conner","RB","ARI","2019",1,1,"ppr","29","10","21","2.1","5","0","0","4","4","44","11.0","0","0","1","10.5","10.5","97.8%"
