"","player","pos","team","season","start_week","end_week","scoring","rank","fg","fga","pct","lg","x1_19","x20_29","x30_39","x40_49","x50","xpt","xpa","g","fpts","fpts_g","rost"
"14","Josh Lambo","K","FA","2019",1,1,"ppr",14,2,2,100,37,0,1,1,0,0,2,2,1,8,8,"0.0%"
"15","Ty Long","K","FA","2019",1,1,"ppr",15,1,1,100,40,0,0,0,1,0,3,3,1,7,7,"0.7%"
"16","Jake Elliott","K","PHI","2019",1,1,"ppr",16,1,1,100,22,0,1,0,0,0,3,3,1,6,6,"27.9%"
"17","Daniel Carlson","K","LV","2019",1,1,"ppr",17,1,1,100,29,0,1,0,0,0,3,3,1,6,6,"96.6%"
"18","Jason Sanders","K","MIA","2019",1,1,"ppr",18,1,1,100,54,0,0,0,0,1,1,1,1,6,6,"13.2%"
"19","Stephen Hauschka","K","FA","2019",1,1,"ppr",19,1,1,100,43,0,0,0,1,0,2,2,1,6,6,"0.0%"
"20","Brett Maher","K","DAL","2019",1,1,"ppr",20,0,0,0,0,0,0,0,0,0,5,5,1,5,5,"75.1%"
"21","Aldrick Rosas","K","FA","2019",1,1,"ppr",21,1,1,100,28,0,1,0,0,0,2,2,1,5,5,"0.0%"
"22","Matt Gay","K","LAR","2019",1,1,"ppr",22,1,1,100,31,0,0,1,0,0,2,2,1,5,5,"41.5%"
"23","Adam Vinatieri","K","FA","2019",1,1,"ppr",23,1,3,33.3,44,0,0,0,1,0,1,2,1,5,5,"0.2%"
"24","Mason Crosby","K","GB","2019",1,1,"ppr",24,1,1,100,39,0,0,1,0,0,1,1,1,4,4,"3.2%"
"25","Ka'imi Fairbairn","K","HOU","2019",1,1,"ppr",25,0,0,0,0,0,0,0,0,0,4,4,1,4,4,"2.0%"
"26","Dan Bailey","K","FA","2019",1,1,"ppr",26,0,0,0,0,0,0,0,0,0,4,4,1,4,4,"0.0%"
"27","Chris Boswell","K","PIT","2019",1,1,"ppr",27,1,1,100,19,1,0,0,0,0,0,0,1,3,3,"14.1%"
"28","Eddy Pineiro","K","CAR","2019",1,1,"ppr",28,1,1,100,38,0,0,1,0,0,0,0,1,3,3,"2.2%"
"29","Jason Myers","K","SEA","2019",1,1,"ppr",29,0,0,0,0,0,0,0,0,0,3,3,1,3,3,"55.6%"
"30","Austin Seibert","K","FA","2019",1,1,"ppr",30,0,0,0,0,0,0,0,0,0,1,2,1,1,1,"0.3%"
"31","Greg Joseph","K","MIN","2019",1,1,"ppr",31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"28.3%"
"32","Kaare Vedvik","K","FA","2019",1,1,"ppr",32,0,1,0,0,0,0,0,0,0,0,1,1,0,0,"0.2%"
"33","Michael Badgley","K","DET","2019",1,1,"ppr",33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"27.0%"
"34","Matt McCrane","K","FA","2019",1,1,"ppr",34,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0.0%"
"35","Graham Gano","K","NYG","2019",1,1,"ppr",35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"61.0%"
"36","Matt Bryant","K","FA","2019",1,1,"ppr",36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"1.1%"
"37","Mike Nugent","K","FA","2019",1,1,"ppr",37,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"1.0%"
"38","Ryan Succop","K","TB","2019",1,1,"ppr",38,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"34.3%"
"39","Sebastian Janikowski","K","FA","2019",1,1,"ppr",39,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"20.0%"
"40","Cody Parkey","K","FA","2019",1,1,"ppr",40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0.0%"
"41","Michael Palardy","K","NE","2019",1,1,"ppr",41,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"33.3%"
"42","Kai Forbath","K","LAR","2019",1,1,"ppr",42,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"3.0%"
"43","Giorgio Tavecchio","K","FA","2019",1,1,"ppr",43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"1.0%"
"44","Caleb Sturgis","K","FA","2019",1,1,"ppr",44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0.0%"
