"","player","pos","team","season","start_week","end_week","scoring","rank","rushing_att","rushing_yds","rushing_y_a","rushing_lg","rushing_20","rushing_td","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_td","fl","g","fpts","fpts_g","rost"
"1","Alvin Kamara","RB","NO","2018",1,1,"ppr","1","8","29","3.6","10","0","2","9","12","112","12.4","1","0","1","43.1","43.1","99.3%"
"2","James Conner","RB","ARI","2018",1,1,"ppr","2","31","132","4.3","22","1","2","5","6","57","11.4","0","1","1","33.9","33.9","97.8%"
"3","Melvin Gordon III","RB","KC","2018",1,1,"ppr","3","15","64","4.3","18","0","0","9","13","102","11.3","0","0","1","27.6","27.6","29.3%"
"4","Joe Mixon","RB","CIN","2018",1,1,"ppr","4","17","95","5.6","27","1","1","5","7","54","10.8","0","0","1","25.9","25.9","99.9%"
"5","Chris Thompson","RB","FA","2018",1,1,"ppr","5","5","65","13.0","16","0","0","6","7","63","10.5","1","0","1","24.8","24.8","0.0%"
"6","Todd Gurley II","RB","FA","2018",1,1,"ppr","6","20","108","5.4","23","1","0","3","5","39","13.0","1","0","1","23.7","23.7","0.1%"
"7","Austin Ekeler","RB","LAC","2018",1,1,"ppr","7","5","39","7.8","10","0","0","5","5","87","17.4","1","0","1","23.6","23.6","100.0%"
"8","Adrian Peterson","RB","FA","2018",1,1,"ppr","8","26","96","3.7","17","0","1","2","3","70","35.0","0","1","1","22.6","22.6","2.1%"
"9","Isaiah Crowell","RB","FA","2018",1,1,"ppr","9","10","102","10.2","62","4","2","0","0","0","0","0","0","1","22.2","22.2","0.1%"
"10","Dion Lewis","RB","FA","2018",1,1,"ppr","10","16","75","4.7","26","1","1","5","8","35","7.0","0","0","1","22.0","22.0","2.0%"
"11","Saquon Barkley","RB","NYG","2018",1,1,"ppr","11","18","106","5.9","68","4","1","2","6","22","11.0","0","0","1","20.8","20.8","100.0%"
"12","Jay Ajayi","RB","FA","2018",1,1,"ppr","12","15","62","4.1","11","0","2","0","0","0","0","0","0","1","20.2","20.2","7.0%"
