"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Tyler Conklin","TE","NYJ","2022",8,8,"ppr","1","6","10","79","13.2","27","1","2","0","0","0","0","1","25.9","25.9","35.3%"
"2","Isaiah Likely","TE","BAL","2022",8,8,"ppr","2","6","7","77","12.8","17","0","1","0","0","0","0","1","19.7","19.7","7.5%"
"3","Kyle Pitts","TE","ATL","2022",8,8,"ppr","3","5","9","80","16.0","33","3","1","0","0","0","0","1","19.0","19.0","41.3%"
"4","Evan Engram","TE","JAC","2022",8,8,"ppr","4","4","6","55","13.8","22","1","1","0","0","0","0","1","15.5","15.5","68.5%"
"5","Dalton Schultz","TE","DAL","2022",8,8,"ppr","5","6","7","74","12.3","30","2","0","0","0","0","0","1","13.4","13.4","96.1%"
"6","Zach Ertz","TE","ARI","2022",8,8,"ppr","6","4","5","34","8.5","13","0","1","0","0","0","0","1","13.4","13.4","32.6%"
"7","George Kittle","TE","SF","2022",8,8,"ppr","7","3","5","39","13.0","23","1","1","0","0","0","0","1","12.9","12.9","98.9%"
"8","Mike Gesicki","TE","MIA","2022",8,8,"ppr","8","3","4","38","12.7","20","1","1","0","0","0","0","1","12.8","12.8","37.4%"
"9","Greg Dulcich","TE","DEN","2022",8,8,"ppr","9","4","5","87","21.8","38","3","0","0","0","0","0","1","12.7","12.7","60.7%"
"10","Dallas Goedert","TE","PHI","2022",8,8,"ppr","10","6","6","64","10.7","17","0","0","0","0","0","0","1","12.4","12.4","88.2%"
"11","T.J. Hockenson","TE","MIN","2022",8,8,"ppr","11","3","4","80","26.7","58","4","0","0","0","0","0","1","11.0","11.0","98.5%"
"12","Pat Freiermuth","TE","PIT","2022",8,8,"ppr","12","4","7","57","14.3","21","1","0","0","0","0","0","1","9.7","9.7","93.9%"
"13","Foster Moreau","TE","LV","2022",8,8,"ppr","13","6","9","31","5.2","12","0","0","0","0","0","0","1","9.1","9.1","29.1%"
"14","Cole Kmet","TE","CHI","2022",8,8,"ppr","14","2","2","11","5.5","10","0","1","0","0","0","0","1","9.1","9.1","69.3%"
"15","Dawson Knox","TE","BUF","2022",8,8,"ppr","15","2","3","10","5.0","9","0","1","0","0","0","0","1","9.0","9.0","74.4%"
"16","Tanner Hudson","TE","CIN","2022",8,8,"ppr","16","3","5","58","19.3","27","1","0","0","0","0","0","1","8.8","8.8","0.1%"
"17","Robert Tonyan","TE","GB","2022",8,8,"ppr","17","5","6","35","7.0","15","0","0","0","0","0","0","1","8.5","8.5","25.9%"
"18","Taysom Hill","TE","NO","2022",8,8,"ppr","18","1","2","11","11.0","11","0","0","10","61","0","0","1","8.3","8.3","45.3%"
"19","Hayden Hurst","TE","CIN","2022",8,8,"ppr","19","4","4","42","10.5","21","1","0","0","0","0","0","1","8.2","8.2","38.8%"
"20","Johnny Mundt","TE","MIN","2022",8,8,"ppr","20","1","1","1","1.0","1","0","1","0","0","0","0","1","7.1","7.1","0.1%"
"21","Jake Ferguson","TE","DAL","2022",8,8,"ppr","21","1","1","1","1.0","1","0","1","0","0","0","0","1","7.1","7.1","0.2%"
"22","Irv Smith Jr.","TE","MIN","2022",8,8,"ppr","22","4","4","28","7.0","11","0","0","0","0","0","0","1","6.8","6.8","13.5%"
"23","Ross Dwelley","TE","SF","2022",8,8,"ppr","23","1","1","56","56.0","56","4","0","0","0","0","0","1","6.6","6.6","0.0%"
"24","Mark Andrews","TE","BAL","2022",8,8,"ppr","24","3","5","33","11.0","22","1","0","0","0","0","0","1","6.3","6.3","99.9%"
"25","O.J. Howard","TE","HOU","2022",8,8,"ppr","25","2","3","24","12.0","24","1","0","0","0","0","0","1","4.4","4.4","0.3%"
"26","Stephen Sullivan","TE","CAR","2022",8,8,"ppr","26","1","2","33","33.0","33","2","0","0","0","0","0","1","4.3","4.3","0.0%"
"27","Kylen Granson","TE","IND","2022",8,8,"ppr","27","3","3","11","3.7","15","0","0","0","0","0","0","1","4.1","4.1","0.3%"
"28","Jonnu Smith","TE","NE","2022",8,8,"ppr","28","3","4","10","3.3","7","0","0","0","0","0","0","1","4.0","4.0","1.1%"
"29","Brevin Jordan","TE","HOU","2022",8,8,"ppr","29","2","5","19","9.5","16","0","0","0","0","0","0","1","3.9","3.9","0.8%"
"30","Noah Fant","TE","SEA","2022",8,8,"ppr","30","2","2","19","9.5","16","0","0","0","0","0","0","1","3.9","3.9","30.3%"
"31","C.J. Uzomah","TE","NYJ","2022",8,8,"ppr","31","1","1","27","27.0","27","1","0","0","0","0","0","1","3.7","3.7","0.3%"
"32","Tommy Tremble","TE","CAR","2022",8,8,"ppr","32","2","4","17","8.5","9","0","0","0","0","0","0","1","3.7","3.7","0.3%"
"33","Cade Otton","TE","TB","2022",8,8,"ppr","33","2","5","15","7.5","10","0","0","0","0","0","0","1","3.5","3.5","7.7%"
"34","Tyler Higbee","TE","LAR","2022",8,8,"ppr","34","2","6","15","7.5","10","0","0","0","0","0","0","1","3.5","3.5","71.9%"
"35","Peyton Hendershot","TE","DAL","2022",8,8,"ppr","35","2","2","15","7.5","11","0","0","0","0","0","0","1","3.5","3.5","0.1%"
"36","Juwan Johnson","TE","NO","2022",8,8,"ppr","36","2","4","14","7.0","8","0","0","0","0","0","0","1","3.4","3.4","17.7%"
"37","Will Dissly","TE","SEA","2022",8,8,"ppr","37","2","2","12","6.0","9","0","0","0","0","0","0","1","3.2","3.2","3.3%"
"38","Hunter Henry","TE","NE","2022",8,8,"ppr","38","1","1","22","22.0","22","1","0","0","0","0","0","1","3.2","3.2","38.7%"
"39","James Mitchell","TE","DET","2022",8,8,"ppr","39","1","1","14","14.0","14","0","0","0","0","0","0","1","2.4","2.4","0.1%"
