"","player","pos","team","season","start_week","end_week","scoring","rank","rushing_att","rushing_yds","rushing_y_a","rushing_lg","rushing_20","rushing_td","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_td","fl","g","fpts","fpts_g","rost"
"1","Tony Pollard","RB","DAL","2020",15,15,"ppr","1","12","69","5.8","40","3","2","6","9","63","10.5","0","0","1","31.2","31.2","96.8%"
"2","David Montgomery","RB","CHI","2020",15,15,"ppr","2","32","146","4.6","19","0","2","1","2","16","16.0","0","0","1","29.2","29.2","95.6%"
"3","Dalvin Cook","RB","MIN","2020",15,15,"ppr","3","24","132","5.5","20","1","1","5","5","27","5.4","0","0","1","26.9","26.9","100.0%"
"4","J.D. McKissic","RB","WAS","2020",15,15,"ppr","4","13","51","3.9","11","0","0","9","10","56","6.2","1","0","1","25.7","25.7","8.4%"
"5","Derrick Henry","RB","TEN","2020",15,15,"ppr","5","24","147","6.1","33","2","1","2","2","5","2.5","0","0","1","25.2","25.2","100.0%"
"6","Aaron Jones","RB","GB","2020",15,15,"ppr","6","20","145","7.3","46","3","1","3","4","13","4.3","0","0","1","24.8","24.8","99.6%"
"7","David Johnson","RB","NO","2020",15,15,"ppr","7","8","27","3.4","8","0","0","11","11","106","9.6","0","0","1","24.3","24.3","0.1%"
"8","Melvin Gordon III","RB","KC","2020",15,15,"ppr","8","11","61","5.5","14","0","2","4","4","20","5.0","0","0","1","24.1","24.1","29.3%"
"9","Giovani Bernard","RB","TB","2020",15,15,"ppr","9","25","83","3.3","11","0","1","1","1","14","14.0","1","0","1","22.7","22.7","0.2%"
"10","D'Andre Swift","RB","DET","2020",15,15,"ppr","10","15","67","4.5","11","0","2","4","5","15","3.8","0","1","1","22.2","22.2","97.8%"
"11","Salvon Ahmed","RB","MIA","2020",15,15,"ppr","11","23","122","5.3","31","2","1","1","3","5","5.0","0","0","1","21.7","21.7","0.1%"
"12","Leonard Fournette","RB","TB","2020",15,15,"ppr","12","14","49","3.5","17","0","2","3","5","16","5.3","0","0","1","21.5","21.5","96.9%"
"13","Josh Jacobs","RB","LV","2020",15,15,"ppr","13","26","76","2.9","20","1","1","3","3","38","12.7","0","0","1","20.4","20.4","99.3%"
"14","Benny Snell Jr.","RB","PIT","2020",15,15,"ppr","14","18","84","4.7","29","1","1","3","4","23","7.7","0","0","1","19.7","19.7","1.4%"
"15","Jonathan Taylor","RB","IND","2020",15,15,"ppr","15","16","83","5.2","14","0","1","4","5","12","3.0","0","0","1","19.5","19.5","100.0%"
"16","Alvin Kamara","RB","NO","2020",15,15,"ppr","16","11","54","4.9","11","0","0","3","6","40","13.3","1","0","1","18.4","18.4","99.3%"
"17","Ty Johnson","RB","NYJ","2020",15,15,"ppr","17","3","16","5.3","7","0","0","6","6","39","6.5","1","0","1","17.5","17.5","3.4%"
