"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Vance McDonald","TE","FA","2018",3,3,"ppr","1","4","4","112","28.0","75","4","1","0","0","0","0","1","21.2","21.2","0.0%"
"2","Dallas Goedert","TE","PHI","2018",3,3,"ppr","2","7","7","73","10.4","19","0","1","0","0","0","0","1","20.3","20.3","88.2%"
"3","Travis Kelce","TE","KC","2018",3,3,"ppr","3","8","10","114","14.3","25","2","0","0","0","0","0","1","19.4","19.4","100.0%"
"4","Kyle Rudolph","TE","TB","2018",3,3,"ppr","4","5","6","48","9.6","17","0","1","0","0","0","0","1","15.8","15.8","0.6%"
"5","George Kittle","TE","SF","2018",3,3,"ppr","5","5","7","79","15.8","23","1","0","0","0","0","0","1","14.9","14.9","98.9%"
"6","Tyler Eifert","TE","FA","2018",3,3,"ppr","6","6","8","74","12.3","20","1","0","0","0","0","0","1","13.4","13.4","0.0%"
"7","O.J. Howard","TE","HOU","2018",3,3,"ppr","7","6","8","72","12.0","21","1","0","0","0","0","0","1","13.2","13.2","0.3%"
"8","Rhett Ellison","TE","FA","2018",3,3,"ppr","8","3","3","39","13.0","17","0","1","0","0","0","0","1","12.9","12.9","0.0%"
"9","Cameron Brate","TE","TB","2018",3,3,"ppr","9","3","4","34","11.3","21","1","1","0","0","0","0","1","12.4","12.4","1.6%"
"10","Zach Ertz","TE","ARI","2018",3,3,"ppr","10","5","10","73","14.6","28","1","0","0","0","0","0","1","12.3","12.3","32.6%"
"11","Benjamin Watson","TE","FA","2018",3,3,"ppr","11","5","6","71","14.2","27","1","0","0","0","0","0","1","12.1","12.1","2.8%"
"12","Ricky Seals-Jones","TE","FA","2018",3,3,"ppr","12","1","3","35","35.0","35","2","1","0","0","0","0","1","10.5","10.5","0.0%"
"13","Jordan Reed","TE","FA","2018",3,3,"ppr","13","4","7","65","16.3","34","2","0","0","0","0","0","1","10.5","10.5","19.0%"
"14","C.J. Uzomah","TE","NYJ","2018",3,3,"ppr","14","2","2","19","9.5","18","0","1","0","0","0","0","1","9.9","9.9","0.3%"
"15","Geoff Swaim","TE","TEN","2018",3,3,"ppr","15","5","7","47","9.4","20","1","0","0","0","0","0","1","9.7","9.7","0.0%"
"16","Jason Croom","TE","FA","2018",3,3,"ppr","16","1","1","26","26.0","26","1","1","0","0","0","0","1","9.6","9.6","0.0%"
"17","Jimmy Graham","TE","FA","2018",3,3,"ppr","17","5","7","45","9.0","18","0","0","0","0","0","0","1","9.5","9.5","0.0%"
"18","Trey Burton","TE","FA","2018",3,3,"ppr","18","4","5","55","13.8","25","1","0","0","0","0","0","1","9.5","9.5","0.0%"
"19","Rob Gronkowski","TE","FA","2018",3,3,"ppr","19","4","5","51","12.8","19","0","0","0","0","0","0","1","9.1","9.1","1.0%"
"20","Vernon Davis","TE","FA","2018",3,3,"ppr","20","2","2","70","35.0","50","5","0","0","0","0","0","1","9.0","9.0","1.6%"
"21","Eric Ebron","TE","FA","2018",3,3,"ppr","21","5","11","33","6.6","9","0","0","0","0","0","0","1","8.3","8.3","0.0%"
"22","Demetrius Harris","TE","FA","2018",3,3,"ppr","22","1","3","13","13.0","13","0","1","0","0","0","0","1","8.3","8.3","0.0%"
"23","Jared Cook","TE","FA","2018",3,3,"ppr","23","5","6","31","6.2","13","0","0","0","0","0","0","1","8.1","8.1","0.0%"
"24","Mark Andrews","TE","BAL","2018",3,3,"ppr","24","2","3","59","29.5","30","3","0","0","0","0","0","1","7.9","7.9","99.9%"
