"","player","pos","team","season","start_week","end_week","scoring","rank","rushing_att","rushing_yds","rushing_y_a","rushing_lg","rushing_20","rushing_td","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_td","fl","g","fpts","fpts_g","rost"
"1","Derrick Henry","RB","TEN","2020",12,12,"ppr","1","27","178","6.6","31","2","3","2","4","7","3.5","0","0","1","38.5","38.5","100.0%"
"2","Antonio Gibson","RB","WAS","2020",12,12,"ppr","2","20","115","5.8","37","3","3","5","7","21","4.2","0","0","1","36.6","36.6","85.6%"
"3","James Robinson","RB","NYJ","2020",12,12,"ppr","3","22","128","5.8","27","1","1","5","6","31","6.2","0","0","1","26.9","26.9","39.4%"
"4","Nick Chubb","RB","CLE","2020",12,12,"ppr","4","19","144","7.6","29","2","1","3","3","32","10.7","0","0","1","26.6","26.6","99.9%"
"5","Latavius Murray","RB","DEN","2020",12,12,"ppr","5","19","124","6.5","36","2","2","1","1","2","2.0","0","0","1","25.6","25.6","75.6%"
"6","David Montgomery","RB","CHI","2020",12,12,"ppr","6","11","103","9.4","57","4","0","5","6","40","8.0","1","0","1","25.3","25.3","95.6%"
"7","Kenyan Drake","RB","BAL","2020",12,12,"ppr","7","22","78","3.5","14","0","2","3","4","15","5.0","0","0","1","24.3","24.3","26.8%"
"8","Austin Ekeler","RB","LAC","2020",12,12,"ppr","8","14","44","3.1","15","0","0","11","16","85","7.7","0","0","1","23.9","23.9","100.0%"
"9","Wayne Gallman Jr.","RB","SEA","2020",12,12,"ppr","9","24","94","3.9","18","0","1","3","5","-3","-1.0","0","0","1","18.1","18.1","0.1%"
"10","Ito Smith","RB","FA","2020",12,12,"ppr","10","12","65","5.4","24","1","1","4","5","10","2.5","0","0","1","17.5","17.5","0.0%"
"11","Nyheim Hines","RB","BUF","2020",12,12,"ppr","11","10","29","2.9","10","0","0","8","10","66","8.3","0","0","1","17.5","17.5","29.1%"
"12","Adrian Peterson","RB","FA","2020",12,12,"ppr","12","15","55","3.7","19","0","2","0","0","0","0","0","0","1","17.5","17.5","2.1%"
"13","Ronald Jones II","RB","KC","2020",12,12,"ppr","13","9","66","7.3","34","2","0","1","2","37","37.0","1","0","1","17.3","17.3","2.5%"
"14","Duke Johnson Jr.","RB","BUF","2020",12,12,"ppr","14","9","37","4.1","8","0","0","3","4","43","14.3","1","0","1","17.0","17.0","0.0%"
"15","James White","RB","FA","2020",12,12,"ppr","15","5","18","3.6","7","0","2","1","1","-1","-1.0","0","0","1","14.7","14.7","0.1%"
"16","Cam Akers","RB","LAR","2020",12,12,"ppr","16","9","84","9.3","61","4","1","0","0","0","0","0","0","1","14.4","14.4","67.5%"
"17","Chris Carson","RB","FA","2020",12,12,"ppr","17","8","41","5.1","16","0","1","2","2","18","9.0","0","0","1","13.9","13.9","0.3%"
"18","Jamaal Williams","RB","DET","2020",12,12,"ppr","18","17","73","4.3","17","0","1","0","0","0","0","0","0","1","13.3","13.3","91.0%"
"19","Benny Snell Jr.","RB","PIT","2020",12,12,"ppr","19","16","60","3.8","13","0","0","3","4","33","11.0","0","0","1","12.3","12.3","1.4%"
"20","Kerryon Johnson","RB","FA","2020",12,12,"ppr","20","11","46","4.2","8","0","0","4","4","52","13.0","0","1","1","11.8","11.8","0.0%"
"21","Frank Gore","RB","FA","2020",12,12,"ppr","21","18","74","4.1","17","0","0","3","3","12","4.0","0","0","1","11.6","11.6","12.1%"
"22","Devin Singletary","RB","BUF","2020",12,12,"ppr","22","11","82","7.5","24","2","0","3","3","20","6.7","0","1","1","11.2","11.2","91.7%"
"23","Mike Davis","RB","FA","2020",12,12,"ppr","23","15","55","3.7","10","0","0","3","6","24","8.0","0","0","1","10.9","10.9","1.0%"
"24","Raheem Mostert","RB","MIA","2020",12,12,"ppr","24","16","43","2.7","10","0","1","2","2","0","0.0","0","1","1","10.3","10.3","81.2%"
