"","player","pos","team","season","start_week","end_week","scoring","rank","rushing_att","rushing_yds","rushing_y_a","rushing_lg","rushing_20","rushing_td","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_td","fl","g","fpts","fpts_g","rost"
"1","Deon Jackson","RB","IND","2022",6,6,"ppr","1","12","42","3.5","11","0","1","10","10","79","7.9","0","0","1","28.1","28.1","9.5%"
"2","Rhamondre Stevenson","RB","NE","2022",6,6,"ppr","2","19","76","4.0","31","2","2","4","5","15","3.8","0","0","1","25.1","25.1","97.4%"
"3","Austin Ekeler","RB","LAC","2022",6,6,"ppr","3","14","36","2.6","11","0","1","10","16","47","4.7","0","0","1","24.3","24.3","100.0%"
"4","Christian McCaffrey","RB","SF","2022",6,6,"ppr","4","13","69","5.3","17","0","0","7","8","89","12.7","0","0","1","22.8","22.8","100.0%"
"5","Leonard Fournette","RB","TB","2022",6,6,"ppr","5","21","63","3.0","13","0","0","6","6","38","6.3","1","0","1","22.1","22.1","96.9%"
"6","Breece Hall","RB","NYJ","2022",6,6,"ppr","6","20","116","5.8","34","2","1","2","2","5","2.5","0","0","1","20.1","20.1","31.7%"
"7","Kenyan Drake","RB","BAL","2022",6,6,"ppr","7","10","119","11.9","30","5","1","1","2","8","8.0","0","0","1","19.7","19.7","26.8%"
"8","Kenneth Walker III","RB","SEA","2022",6,6,"ppr","8","21","97","4.6","34","3","1","2","3","13","6.5","0","0","1","19.0","19.0","96.2%"
"9","Saquon Barkley","RB","NYG","2022",6,6,"ppr","9","22","83","3.8","8","0","1","3","3","12","4.0","0","0","1","18.5","18.5","100.0%"
"10","Alvin Kamara","RB","NO","2022",6,6,"ppr","10","19","99","5.2","24","1","0","6","9","25","4.2","0","0","1","18.4","18.4","99.3%"
"11","Joe Mixon","RB","CIN","2022",6,6,"ppr","11","8","45","5.6","10","0","0","4","6","23","5.8","1","0","1","16.8","16.8","99.9%"
"12","Ezekiel Elliott","RB","DAL","2022",6,6,"ppr","12","13","81","6.2","14","0","1","1","1","5","5.0","0","0","1","15.6","15.6","97.0%"
"13","Dalvin Cook","RB","MIN","2022",6,6,"ppr","13","13","77","5.9","53","4","1","1","1","6","6.0","0","0","1","15.3","15.3","100.0%"
"14","Devin Singletary","RB","BUF","2022",6,6,"ppr","14","17","85","5.0","14","0","0","4","5","22","5.5","0","0","1","14.7","14.7","91.7%"
