"","player","pos","team","season","start_week","end_week","scoring","rank","passing_cmp","passing_att","passing_pct","passing_yds","passing_y_a","passing_td","passing_int","passing_sacks","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"26","Zach Wilson","QB","NYJ","2022",7,7,"ppr","26","16","26","61.5","121","4.7","0","0","3","4","24","0","0","1","7.2","7.2","5.7%"
"27","Ryan Tannehill","QB","TEN","2022",7,7,"ppr","27","13","20","65.0","132","6.6","0","0","2","4","6","0","1","1","3.9","3.9","28.5%"
"28","Jared Goff","QB","DET","2022",7,7,"ppr","28","21","26","80.8","228","8.8","0","2","5","1","4","0","2","1","3.5","3.5","60.4%"
"29","Mac Jones","QB","NE","2022",7,7,"ppr","29","3","6","50.0","13","2.2","0","1","0","3","24","0","0","1","1.9","1.9","14.1%"
"30","Brock Purdy","QB","SF","2022",7,7,"ppr","30","4","9","44.4","66","7.3","0","1","0","1","1","0","0","1","1.7","1.7","21.3%"
"31","Ian Book","QB","PHI","2022",7,7,"ppr","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"32","John Lovett","QB","MIA","2022",7,7,"ppr","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"33","Jacob Eason","QB","SF","2022",7,7,"ppr","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"34","Jake Fromm","QB","WAS","2022",7,7,"ppr","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"35","Jordan Love","QB","GB","2022",7,7,"ppr","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.4%"
"36","Jalen Hurts","QB","PHI","2022",7,7,"ppr","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.9%"
"37","Tyler Huntley","QB","BAL","2022",7,7,"ppr","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22.0%"
"38","Shane Buechele","QB","KC","2022",7,7,"ppr","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"39","David Blough","QB","ARI","2022",7,7,"ppr","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"40","Drew Lock","QB","SEA","2022",7,7,"ppr","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"41","Will Grier","QB","DAL","2022",7,7,"ppr","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"42","Easton Stick","QB","LAC","2022",7,7,"ppr","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"43","Trace McSorley","QB","ARI","2022",7,7,"ppr","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"44","Jake Browning","QB","CIN","2022",7,7,"ppr","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"45","Gardner Minshew II","QB","PHI","2022",7,7,"ppr","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"46","Jarrett Stidham","QB","LV","2022",7,7,"ppr","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"47","Kellen Mond","QB","CLE","2022",7,7,"ppr","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"48","Bryce Perkins","QB","LAR","2022",7,7,"ppr","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"49","Trey Lance","QB","SF","2022",7,7,"ppr","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.3%"
"50","Case Cookus","QB","LAR","2022",7,7,"ppr","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"51","Desmond Ridder","QB","ATL","2022",7,7,"ppr","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.2%"
"52","Feleipe Franks","QB","ATL","2022",7,7,"ppr","52","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"53","Sam Ehlinger","QB","IND","2022",7,7,"ppr","53","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9%"
"54","Jake Luton","QB","NO","2022",7,7,"ppr","54","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"55","Kyle Trask","QB","TB","2022",7,7,"ppr","55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"56","Chris Streveler","QB","NYJ","2022",7,7,"ppr","56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"57","Skylar Thompson","QB","MIA","2022",7,7,"ppr","57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"58","E.J. Perry","QB","JAC","2022",7,7,"ppr","58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"59","Malik Willis","QB","TEN","2022",7,7,"ppr","59","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9%"
"60","Anthony Brown","QB","BAL","2022",7,7,"ppr","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"61","Jarrett Guarantano","QB","DEN","2022",7,7,"ppr","61","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"62","Chris Oladokun","QB","KC","2022",7,7,"ppr","62","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"63","Davis Cheek","QB","CAR","2022",7,7,"ppr","63","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"64","Stone Smartt","QB","LAC","2022",7,7,"ppr","64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"65","Chase Garbers","QB","LV","2022",7,7,"ppr","65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"66","Matt Corral","QB","CAR","2022",7,7,"ppr","66","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"67","Carson Strong","QB","ARI","2022",7,7,"ppr","67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"68","Sam Howell","QB","WAS","2022",7,7,"ppr","68","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"69","John Wolford","QB","LAR","2022",7,7,"ppr","69","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"70","Blaine Gabbert","QB","TB","2022",7,7,"ppr","70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"71","Erik Ainge","QB","NYJ","2022",7,7,"ppr","71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"72","Hunter Cantwell","QB","BAL","2022",7,7,"ppr","72","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"73","Tyrod Taylor","QB","NYG","2022",7,7,"ppr","73","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"74","Case Keenum","QB","BUF","2022",7,7,"ppr","74","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.4%"
"75","Ben Chappell","QB","WAS","2022",7,7,"ppr","75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"76","Adam Froman","QB","ATL","2022",7,7,"ppr","76","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"77","Nick Foles","QB","IND","2022",7,7,"ppr","77","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"78","Kirk Cousins","QB","MIN","2022",7,7,"ppr","78","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","87.8%"
"79","Russell Wilson","QB","DEN","2022",7,7,"ppr","79","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","43.7%"
"80","Brett Ratliff","QB","TEN","2022",7,7,"ppr","80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"81","Brian Brohm","QB","BUF","2022",7,7,"ppr","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"82","Brian Hoyer","QB","NE","2022",7,7,"ppr","82","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"83","Chase Daniel","QB","LAC","2022",7,7,"ppr","83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"84","Joe Flacco","QB","NYJ","2022",7,7,"ppr","84","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"85","Josh Johnson","QB","SF","2022",7,7,"ppr","85","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"86","Colt McCoy","QB","ARI","2022",7,7,"ppr","86","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.3%"
"87","Matthew Stafford","QB","LAR","2022",7,7,"ppr","87","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29.7%"
"88","Keith Null","QB","CAR","2022",7,7,"ppr","88","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"89","Davis Webb","QB","NYG","2022",7,7,"ppr","89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"90","Mitch Trubisky","QB","PIT","2022",7,7,"ppr","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"91","Deshaun Watson","QB","CLE","2022",7,7,"ppr","91","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","75.7%"
"92","Nathan Peterman","QB","CHI","2022",7,7,"ppr","92","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"93","Joshua Dobbs","QB","DET","2022",7,7,"ppr","93","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"94","C.J. Beathard","QB","JAC","2022",7,7,"ppr","94","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"95","Cooper Rush","QB","DAL","2022",7,7,"ppr","95","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5%"
"96","Nick Mullens","QB","MIN","2022",7,7,"ppr","96","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"97","Nate Sudfeld","QB","DET","2022",7,7,"ppr","97","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"98","Brandon Allen","QB","CIN","2022",7,7,"ppr","98","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"99","Kevin Hogan","QB","TEN","2022",7,7,"ppr","99","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"100","Jeff Driskel","QB","HOU","2022",7,7,"ppr","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11.6%"
"101","Tim Boyle","QB","CHI","2022",7,7,"ppr","101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"102","Danny Etling","QB","GB","2022",7,7,"ppr","102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"103","Mike White","QB","NYJ","2022",7,7,"ppr","103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19.9%"
"104","Kyle Allen","QB","HOU","2022",7,7,"ppr","104","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"105","Mason Rudolph","QB","PIT","2022",7,7,"ppr","105","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"106","Taysom Hill","QB","NO","2022",7,7,"ppr","106","2","2","100.0","48","24.0","0","0","0","3","9","0","0","1","0.0","0.0","45.3%"
"107","Sam Darnold","QB","CAR","2022",7,7,"ppr","107","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.9%"
"108","Baker Mayfield","QB","LAR","2022",7,7,"ppr","108","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.6%"
"109","Logan Woodside","QB","ATL","2022",7,7,"ppr","109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"110","Josh Allen","QB","BUF","2022",7,7,"ppr","110","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100.0%"
"111","Garrett Gilbert","QB","NE","2022",7,7,"ppr","111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"112","Brett Smith","QB","TB","2022",7,7,"ppr","112","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"113","Matt Barkley","QB","BUF","2022",7,7,"ppr","113","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"114","Ryan Griffin","QB","TB","2022",7,7,"ppr","114","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"115","Teddy Bridgewater","QB","MIA","2022",7,7,"ppr","115","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"116","Trevor Siemian","QB","CHI","2022",7,7,"ppr","116","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"117","Carson Wentz","QB","WAS","2022",7,7,"ppr","117","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.5%"
"118","Brett Hundley","QB","BAL","2022",7,7,"ppr","118","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"119","Jameis Winston","QB","NO","2022",7,7,"ppr","119","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.6%"
"120","Sean Mannion","QB","SEA","2022",7,7,"ppr","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"121","Chad Henne","QB","KC","2022",7,7,"ppr","121","0","2","0.0","0","0.0","0","0","0","3","-3","0","0","1","-0.3","-0.3","0.1%"
