"","player","pos","team","season","start_week","end_week","scoring","rank","fg","fga","pct","lg","x1_19","x20_29","x30_39","x40_49","x50","xpt","xpa","g","fpts","fpts_g","rost"
"1","Chris Boswell","K","PIT","2016",15,15,"ppr",1,6,6,100,49,0,0,1,5,0,0,0,1,23,23,"14.1%"
"2","Dan Bailey","K","FA","2016",15,15,"ppr",2,4,6,66.7,40,0,1,2,1,0,2,2,1,15,15,"0.0%"
"3","Nick Novak","K","FA","2016",15,15,"ppr",3,4,4,100,45,0,1,1,2,0,1,1,1,15,15,"0.1%"
"4","Sebastian Janikowski","K","FA","2016",15,15,"ppr",4,4,4,100,45,0,1,1,2,0,1,1,1,15,15,"20.0%"
"5","Graham Gano","K","NYG","2016",15,15,"ppr",5,4,5,80,41,0,2,1,1,0,2,2,1,15,15,"61.0%"
"6","Matt Bryant","K","FA","2016",15,15,"ppr",6,2,2,100,50,0,0,0,1,1,5,5,1,14,14,"1.1%"
"7","Adam Vinatieri","K","FA","2016",15,15,"ppr",7,2,2,100,50,0,0,0,1,1,4,4,1,13,13,"0.2%"
"8","Caleb Sturgis","K","FA","2016",15,15,"ppr",8,4,4,100,45,0,2,1,1,0,0,0,1,13,13,"0.0%"
"9","Mason Crosby","K","GB","2016",15,15,"ppr",9,3,3,100,34,1,0,2,0,0,3,3,1,12,12,"3.2%"
"10","Wil Lutz","K","NO","2016",15,15,"ppr",10,2,2,100,39,0,0,2,0,0,6,6,1,12,12,"8.0%"
"11","Justin Tucker","K","BAL","2016",15,15,"ppr",11,2,2,100,53,0,0,0,1,1,3,3,1,12,12,"99.0%"
"12","Stephen Gostkowski","K","FA","2016",15,15,"ppr",12,3,3,100,45,0,1,0,2,0,1,1,1,12,12,"0.0%"
"13","Dustin Hopkins","K","LAC","2016",15,15,"ppr",13,3,3,100,43,0,1,1,1,0,0,1,1,10,10,"2.7%"
"14","Jason Myers","K","SEA","2016",15,15,"ppr",14,2,2,100,50,0,1,0,0,1,2,2,1,10,10,"55.6%"
"15","Connor Barth","K","FA","2016",15,15,"ppr",15,2,2,100,26,0,2,0,0,0,3,3,1,9,9,"0.0%"
"16","Ryan Succop","K","TB","2016",15,15,"ppr",16,2,2,100,53,0,0,1,0,1,1,1,1,9,9,"34.3%"
"17","Dan Carpenter","K","FA","2016",15,15,"ppr",17,2,2,100,34,0,1,1,0,0,3,4,1,9,9,"0.2%"
"18","Randy Bullock","K","TEN","2016",15,15,"ppr",18,2,2,100,23,0,2,0,0,0,2,2,1,8,8,"1.5%"
"19","Roberto Aguayo","K","FA","2016",15,15,"ppr",19,2,2,100,34,0,1,1,0,0,2,2,1,8,8,"0.1%"
"20","Nick Folk","K","NE","2016",15,15,"ppr",20,2,2,100,48,0,0,1,1,0,1,1,1,8,8,"75.5%"
"21","Cody Parkey","K","FA","2016",15,15,"ppr",21,2,2,100,40,0,0,1,1,0,1,1,1,8,8,"0.0%"
"22","Kai Forbath","K","LAR","2016",15,15,"ppr",22,2,2,100,51,0,0,1,0,1,0,0,1,8,8,"3.0%"
"23","Stephen Hauschka","K","FA","2016",15,15,"ppr",23,1,1,100,48,0,0,0,1,0,3,3,1,7,7,"0.0%"
"24","Matt Prater","K","ARI","2016",15,15,"ppr",24,2,2,100,48,0,0,1,1,0,0,0,1,7,7,"14.9%"
"25","Robbie Gould","K","SF","2016",15,15,"ppr",25,1,1,100,47,0,0,0,1,0,2,2,1,6,6,"42.9%"
"26","Chandler Catanzaro","K","FA","2016",15,15,"ppr",26,0,1,0,0,0,0,0,0,0,5,6,1,5,5,"0.0%"
"27","Cairo Santos","K","CHI","2016",15,15,"ppr",27,1,1,100,34,0,0,1,0,0,2,2,1,5,5,"13.3%"
"28","Andrew Franks","K","FA","2016",15,15,"ppr",28,0,0,0,0,0,0,0,0,0,4,5,1,4,4,"0.0%"
"29","Josh Lambo","K","FA","2016",15,15,"ppr",29,1,1,100,35,0,0,1,0,0,1,2,1,4,4,"0.0%"
"30","Brandon McManus","K","DEN","2016",15,15,"ppr",30,1,1,100,33,0,0,1,0,0,0,0,1,3,3,"36.0%"
"31","Greg Zuerlein","K","NYJ","2016",15,15,"ppr",31,1,1,100,36,0,0,1,0,0,0,0,1,3,3,"15.9%"
"32","Phil Dawson","K","FA","2016",15,15,"ppr",32,0,0,0,0,0,0,0,0,0,1,2,1,1,1,"0.1%"
"33","Michael Palardy","K","NE","2016",15,15,"ppr",33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"33.3%"
