"","player","pos","team","season","start_week","end_week","scoring","rank","rushing_att","rushing_yds","rushing_y_a","rushing_lg","rushing_20","rushing_td","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_td","fl","g","fpts","fpts_g","rost"
"1","Najee Harris","RB","PIT","2021",3,3,"ppr","1","14","40","2.9","20","1","0","14","19","102","7.3","0","0","1","28.2","28.2","97.4%"
"2","Kareem Hunt","RB","CLE","2021",3,3,"ppr","2","10","81","8.1","29","1","1","6","7","74","12.3","0","0","1","27.5","27.5","76.3%"
"3","Ezekiel Elliott","RB","DAL","2021",3,3,"ppr","3","17","95","5.6","13","0","2","3","3","21","7.0","0","0","1","26.6","26.6","97.0%"
"4","James Robinson","RB","NYJ","2021",3,3,"ppr","4","15","88","5.9","21","1","1","6","6","46","7.7","0","0","1","25.4","25.4","39.4%"
"5","D'Andre Swift","RB","DET","2021",3,3,"ppr","5","14","47","3.4","14","0","1","7","7","60","8.6","0","0","1","23.7","23.7","97.8%"
"6","Peyton Barber","RB","FA","2021",3,3,"ppr","6","23","111","4.8","27","1","1","3","5","31","10.3","0","0","1","23.2","23.2","1.0%"
"7","Alexander Mattison","RB","MIN","2021",3,3,"ppr","7","26","112","4.3","24","1","0","6","8","59","9.8","0","0","1","23.1","23.1","27.5%"
"8","Austin Ekeler","RB","LAC","2021",3,3,"ppr","8","11","55","5.0","11","0","0","6","6","52","8.7","1","0","1","22.7","22.7","100.0%"
"9","Saquon Barkley","RB","NYG","2021",3,3,"ppr","9","16","51","3.2","15","0","1","6","7","43","7.2","0","0","1","21.4","21.4","100.0%"
"10","Alvin Kamara","RB","NO","2021",3,3,"ppr","10","24","89","3.7","11","0","0","3","4","29","9.7","1","0","1","20.8","20.8","99.3%"
"11","Giovani Bernard","RB","TB","2021",3,3,"ppr","11","0","0","0","0","0","0","9","10","51","5.7","1","0","1","20.1","20.1","0.2%"
"12","Derrick Henry","RB","TEN","2021",3,3,"ppr","12","28","113","4.0","19","0","0","3","3","31","10.3","0","0","1","19.4","19.4","100.0%"
"13","Nyheim Hines","RB","BUF","2021",3,3,"ppr","13","6","25","4.2","9","0","1","5","6","54","10.8","0","0","1","18.9","18.9","29.1%"
"14","James Conner","RB","ARI","2021",3,3,"ppr","14","11","43","3.9","11","0","2","1","1","10","10.0","0","0","1","18.3","18.3","97.8%"
"15","Zack Moss","RB","IND","2021",3,3,"ppr","15","13","60","4.6","9","0","0","3","3","31","10.3","1","0","1","18.1","18.1","1.4%"
"16","Aaron Jones","RB","GB","2021",3,3,"ppr","16","19","82","4.3","12","0","1","2","2","14","7.0","0","0","1","17.6","17.6","99.6%"
"17","Antonio Gibson","RB","WAS","2021",3,3,"ppr","17","12","31","2.6","7","0","0","1","2","73","73.0","1","0","1","17.4","17.4","85.6%"
"18","Clyde Edwards-Helaire","RB","KC","2021",3,3,"ppr","18","17","100","5.9","14","0","0","2","2","9","4.5","1","1","1","16.9","16.9","40.4%"
"19","Cordarrelle Patterson","RB","ATL","2021",3,3,"ppr","19","7","20","2.9","11","0","0","6","7","82","13.7","0","0","1","16.2","16.2","85.6%"
"20","Chris Carson","RB","FA","2021",3,3,"ppr","20","12","80","6.7","30","2","1","2","2","2","1.0","0","0","1","16.2","16.2","0.3%"
