"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Darren Waller","TE","LV","2019",7,7,"ppr","1","7","8","126","18.0","48","3","2","0","0","0","0","1","31.6","31.6","74.7%"
"2","Eric Ebron","TE","FA","2019",7,7,"ppr","2","4","5","70","17.5","33","2","1","0","0","0","0","1","17.0","17.0","0.0%"
"3","Kyle Rudolph","TE","TB","2019",7,7,"ppr","3","5","6","58","11.6","15","0","1","0","0","0","0","1","16.8","16.8","0.6%"
"4","Jimmy Graham","TE","FA","2019",7,7,"ppr","4","4","4","65","16.3","29","2","1","0","0","0","0","1","16.5","16.5","0.0%"
"5","Hunter Henry","TE","NE","2019",7,7,"ppr","5","6","8","97","16.2","23","3","0","0","0","0","0","1","15.7","15.7","38.7%"
"6","Gerald Everett","TE","LAC","2019",7,7,"ppr","6","4","10","50","12.5","33","2","1","0","0","0","0","1","15.0","15.0","84.7%"
"7","Dallas Goedert","TE","PHI","2019",7,7,"ppr","7","4","4","69","17.3","28","2","1","0","0","0","1","1","14.9","14.9","88.2%"
"8","Austin Hooper","TE","TEN","2019",7,7,"ppr","8","4","5","46","11.5","19","0","1","0","0","0","0","1","14.6","14.6","13.8%"
"9","Josh Hill","TE","FA","2019",7,7,"ppr","9","3","3","43","14.3","27","1","1","0","0","0","0","1","13.3","13.3","0.0%"
"10","Rhett Ellison","TE","FA","2019",7,7,"ppr","10","2","2","33","16.5","28","1","1","0","0","0","0","1","11.3","11.3","0.0%"
"11","Irv Smith Jr.","TE","MIN","2019",7,7,"ppr","11","5","6","60","12.0","28","1","0","0","0","0","0","1","11.0","11.0","13.5%"
"12","Travis Kelce","TE","KC","2019",7,7,"ppr","12","6","8","44","7.3","13","0","0","0","0","0","0","1","10.4","10.4","100.0%"
"13","Foster Moreau","TE","LV","2019",7,7,"ppr","13","2","3","24","12.0","14","0","1","0","0","0","0","1","10.4","10.4","29.1%"
"14","Jonnu Smith","TE","NE","2019",7,7,"ppr","14","3","3","64","21.3","35","3","0","0","0","0","0","1","9.4","9.4","1.1%"
"15","Mike Gesicki","TE","MIA","2019",7,7,"ppr","15","4","4","41","10.3","17","0","0","0","0","0","0","1","8.1","8.1","37.4%"
"16","Jason Witten","TE","FA","2019",7,7,"ppr","16","4","4","33","8.3","10","0","0","0","0","0","0","1","7.3","7.3","0.0%"
"17","Blake Jarwin","TE","FA","2019",7,7,"ppr","17","1","1","1","1.0","1","0","1","0","0","0","0","1","7.1","7.1","4.0%"
"18","George Kittle","TE","SF","2019",7,7,"ppr","18","3","5","38","12.7","16","0","0","2","0","0","0","1","6.8","6.8","98.9%"
"19","Adam Shaheen","TE","MIA","2019",7,7,"ppr","19","2","2","24","12.0","18","0","0","0","0","0","0","1","6.4","6.4","0.0%"
"20","T.J. Hockenson","TE","MIN","2019",7,7,"ppr","20","3","5","32","10.7","14","0","0","0","0","0","0","1","6.2","6.2","98.5%"
"21","Mark Andrews","TE","BAL","2019",7,7,"ppr","21","2","8","39","19.5","33","2","0","0","0","0","0","1","5.9","5.9","99.9%"
"22","Zach Ertz","TE","ARI","2019",7,7,"ppr","22","2","6","38","19.0","24","1","0","0","0","0","0","1","5.8","5.8","32.6%"
"23","Jack Doyle","TE","FA","2019",7,7,"ppr","23","3","5","21","7.0","19","0","0","0","0","0","0","1","5.1","5.1","2.0%"
"24","Jacob Hollister","TE","FA","2019",7,7,"ppr","24","3","6","20","6.7","9","0","0","0","0","0","0","1","5.0","5.0","0.0%"
"25","Benjamin Watson","TE","FA","2019",7,7,"ppr","25","3","5","18","6.0","10","0","0","0","0","0","0","1","4.8","4.8","2.8%"
"26","Darren Fells","TE","FA","2019",7,7,"ppr","26","2","2","27","13.5","19","0","0","0","0","0","0","1","4.7","4.7","0.0%"
"27","Derek Carrier","TE","FA","2019",7,7,"ppr","27","2","4","22","11.0","17","0","0","0","0","0","0","1","4.2","4.2","0.0%"
"28","Dawson Knox","TE","BUF","2019",7,7,"ppr","28","2","5","22","11.0","20","1","0","0","0","0","0","1","4.2","4.2","74.4%"
"29","Jordan Akins","TE","HOU","2019",7,7,"ppr","29","2","2","17","8.5","11","0","0","0","0","0","0","1","3.7","3.7","0.8%"
"30","Anthony Firkser","TE","ATL","2019",7,7,"ppr","30","1","1","27","27.0","27","1","0","0","0","0","0","1","3.7","3.7","0.0%"
"31","Jeremy Sprinkle","TE","FA","2019",7,7,"ppr","31","2","2","13","6.5","13","0","0","0","0","0","0","1","3.3","3.3","0.0%"
"32","Trey Burton","TE","FA","2019",7,7,"ppr","32","2","4","11","5.5","8","0","0","0","0","0","0","1","3.1","3.1","0.0%"
"33","Tyler Eifert","TE","FA","2019",7,7,"ppr","33","2","2","10","5.0","6","0","0","0","0","0","0","1","3.0","3.0","0.0%"
"34","Nick Boyle","TE","BAL","2019",7,7,"ppr","34","1","1","20","20.0","20","1","0","0","0","0","0","1","3.0","3.0","0.0%"
"35","Charles Clay","TE","FA","2019",7,7,"ppr","35","1","2","12","12.0","12","0","0","0","0","0","0","1","2.2","2.2","0.0%"
"36","Hayden Hurst","TE","CIN","2019",7,7,"ppr","36","1","2","10","10.0","10","0","0","0","0","0","0","1","2.0","2.0","38.8%"
"37","Lee Smith","TE","FA","2019",7,7,"ppr","37","1","1","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","0.0%"
"38","Virgil Green","TE","FA","2019",7,7,"ppr","38","1","1","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","0.0%"
"39","Tyler Higbee","TE","LAR","2019",7,7,"ppr","39","1","1","8","8.0","8","0","0","0","0","0","0","1","1.8","1.8","71.9%"
"40","Noah Fant","TE","SEA","2019",7,7,"ppr","40","1","5","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","30.3%"
"41","Jesse James","TE","CLE","2019",7,7,"ppr","41","1","4","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"42","Evan Engram","TE","JAC","2019",7,7,"ppr","42","1","5","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","68.5%"
"43","Maxx Williams","TE","ARI","2019",7,7,"ppr","43","1","1","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"44","Drew Sample","TE","CIN","2019",7,7,"ppr","44","1","1","3","3.0","3","0","0","0","0","0","0","1","1.3","1.3","0.0%"
"45","Ross Dwelley","TE","SF","2019",7,7,"ppr","45","1","3","2","2.0","2","0","0","0","0","0","0","1","1.2","1.2","0.0%"
"46","Levine Toilolo","TE","FA","2019",7,7,"ppr","46","1","1","2","2.0","2","0","0","0","0","0","0","1","1.2","1.2","0.0%"
"47","Ryan Griffin","TE","CHI","2019",7,7,"ppr","47","1","2","1","1.0","1","0","0","0","0","0","0","1","1.1","1.1","0.0%"
"48","Eric Tomlinson","TE","DEN","2019",7,7,"ppr","48","1","1","1","1.0","1","0","0","0","0","0","0","1","1.1","1.1","0.0%"
"49","Deon Yelder","TE","FA","2019",7,7,"ppr","49","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"50","Jaeden Graham","TE","PHI","2019",7,7,"ppr","50","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"51","J.J. Arcega-Whiteside","TE","FA","2019",7,7,"ppr","51","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"52","Josh Oliver","TE","BAL","2019",7,7,"ppr","52","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"53","Trevon Wesco","TE","CHI","2019",7,7,"ppr","53","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"54","Dalton Schultz","TE","DAL","2019",7,7,"ppr","54","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","96.1%"
"55","Durham Smythe","TE","MIA","2019",7,7,"ppr","55","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"56","Tyler Conklin","TE","NYJ","2019",7,7,"ppr","56","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","35.3%"
"57","Matthew Orzech","TE","LAR","2019",7,7,"ppr","57","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"58","Andrew Beck","TE","DEN","2019",7,7,"ppr","58","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"59","Hale Hentges","TE","FA","2019",7,7,"ppr","59","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"60","Taysom Hill","TE","NO","2019",7,7,"ppr","60","1","2","4","4.0","4","0","1","2","21","0","0","1","0.0","0.0","45.3%"
"61","Lance Kendricks","TE","FA","2019",7,7,"ppr","61","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"62","Luke Stocker","TE","FA","2019",7,7,"ppr","62","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"63","Logan Thomas","TE","WAS","2019",7,7,"ppr","63","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","6.9%"
"64","Jordan Matthews","TE","SF","2019",7,7,"ppr","64","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"65","Luke Willson","TE","FA","2019",7,7,"ppr","65","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"66","Delanie Walker","TE","FA","2019",7,7,"ppr","66","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"67","Clark Harris","TE","CIN","2019",7,7,"ppr","67","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"68","Marcedes Lewis","TE","GB","2019",7,7,"ppr","68","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"69","Zach Wood","TE","NO","2019",7,7,"ppr","69","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"70","J.P. Holtz","TE","NO","2019",7,7,"ppr","70","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"71","Beau Brinkley","TE","ATL","2019",7,7,"ppr","71","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"72","James Winchester","TE","KC","2019",7,7,"ppr","72","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"73","Tyler Ott","TE","SEA","2019",7,7,"ppr","73","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"74","Patrick Scales","TE","CHI","2019",7,7,"ppr","74","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"75","Seth DeValve","TE","FA","2019",7,7,"ppr","75","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"76","Ben Braunecker","TE","FA","2019",7,7,"ppr","76","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"77","Evan Baylis","TE","FA","2019",7,7,"ppr","77","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"78","Dan Arnold","TE","JAC","2019",7,7,"ppr","78","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"79","Cethan Carter","TE","MIA","2019",7,7,"ppr","79","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"80","Mo Alie-Cox","TE","IND","2019",7,7,"ppr","80","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","2.0%"
"81","Darrell Daniels","TE","FA","2019",7,7,"ppr","81","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
