"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Mike Evans","WR","TB","2019",8,8,"ppr","1","11","12","198","18.0","46","7","2","0","0","0","0","1","42.8","42.8","98.6%"
"2","Cooper Kupp","WR","LAR","2019",8,8,"ppr","2","7","10","220","31.4","65","12","1","0","0","0","0","1","35.0","35.0","82.7%"
"3","Kenny Golladay","WR","NYG","2019",8,8,"ppr","3","6","8","123","20.5","41","4","2","0","0","0","1","1","28.3","28.3","6.7%"
"4","Julian Edelman","WR","FA","2019",8,8,"ppr","4","8","11","78","9.8","23","1","2","1","-3","0","0","1","27.5","27.5","12.1%"
"5","Michael Thomas","WR","NO","2019",8,8,"ppr","5","11","11","112","10.2","28","1","1","1","-9","0","0","1","27.3","27.3","26.7%"
"6","Julio Jones","WR","TB","2019",8,8,"ppr","6","10","12","152","15.2","25","2","0","0","0","0","0","1","25.2","25.2","18.9%"
"7","DeAndre Hopkins","WR","ARI","2019",8,8,"ppr","7","11","13","109","9.9","21","1","0","0","0","0","0","1","21.9","21.9","98.4%"
"8","JuJu Smith-Schuster","WR","KC","2019",8,8,"ppr","8","5","9","103","20.6","34","3","1","0","0","0","0","1","21.3","21.3","93.5%"
"9","Chris Conley","WR","TEN","2019",8,8,"ppr","9","4","7","103","25.8","70","4","1","0","0","0","0","1","20.3","20.3","0.1%"
"10","DJ Chark Jr.","WR","DET","2019",8,8,"ppr","10","6","12","79","13.2","29","1","1","1","0","0","0","1","19.9","19.9","40.6%"
"11","Diontae Johnson","WR","PIT","2019",8,8,"ppr","11","5","7","84","16.8","45","3","1","0","0","0","0","1","19.4","19.4","85.3%"
"12","Stefon Diggs","WR","BUF","2019",8,8,"ppr","12","7","7","143","20.4","39","7","0","0","0","0","1","1","19.3","19.3","100.0%"
"13","Darius Slayton","WR","NYG","2019",8,8,"ppr","13","2","5","50","25.0","28","2","2","0","0","0","0","1","19.0","19.0","52.9%"
"14","Hunter Renfrow","WR","LV","2019",8,8,"ppr","14","4","4","88","22.0","65","4","1","0","0","0","0","1","18.8","18.8","26.2%"
"15","Tyrell Williams","WR","FA","2019",8,8,"ppr","15","3","6","91","30.3","46","5","1","0","0","0","0","1","18.1","18.1","0.0%"
"16","Christian Kirk","WR","JAC","2019",8,8,"ppr","16","8","11","79","9.9","16","0","0","1","19","0","0","1","17.8","17.8","94.9%"
"17","Danny Amendola","WR","FA","2019",8,8,"ppr","17","8","8","95","11.9","25","1","0","0","0","0","0","1","17.5","17.5","0.0%"
"18","Golden Tate","WR","FA","2019",8,8,"ppr","18","8","10","85","10.6","18","0","0","0","0","0","0","1","16.5","16.5","0.0%"
"19","DK Metcalf","WR","SEA","2019",8,8,"ppr","19","3","5","13","4.3","7","0","2","0","0","0","0","1","16.3","16.3","97.8%"
"20","Josh Reynolds","WR","DET","2019",8,8,"ppr","20","3","8","73","24.3","31","4","1","1","-1","0","0","1","16.2","16.2","6.3%"
"21","Tyler Lockett","WR","SEA","2019",8,8,"ppr","21","6","6","100","16.7","20","2","0","0","0","0","0","1","16.0","16.0","94.8%"
"22","Alex Erickson","WR","WAS","2019",8,8,"ppr","22","6","7","97","16.2","52","4","0","0","0","0","0","1","15.7","15.7","0.0%"
"23","Tyreek Hill","WR","MIA","2019",8,8,"ppr","23","6","9","76","12.7","21","1","0","1","5","0","0","1","14.1","14.1","100.0%"
"24","Deebo Samuel","WR","SF","2019",8,8,"ppr","24","3","3","19","6.3","9","0","0","2","29","1","0","1","13.8","13.8","95.6%"
"25","Mecole Hardman","WR","KC","2019",8,8,"ppr","25","2","2","55","27.5","30","3","1","0","0","0","0","1","13.5","13.5","28.0%"
"26","Cole Beasley","WR","BUF","2019",8,8,"ppr","26","3","7","41","13.7","21","1","1","0","0","0","0","1","13.1","13.1","1.5%"
"27","Calvin Ridley","WR","JAC","2019",8,8,"ppr","27","4","7","70","17.5","30","2","0","0","0","0","0","1","13.0","13.0","1.6%"
"28","Russell Gage","WR","TB","2019",8,8,"ppr","28","7","9","58","8.3","17","0","0","0","0","0","0","1","12.8","12.8","17.4%"
"29","Tyler Boyd","WR","CIN","2019",8,8,"ppr","29","6","9","65","10.8","22","1","0","1","3","0","0","1","12.8","12.8","74.0%"
"30","Emmanuel Sanders","WR","FA","2019",8,8,"ppr","30","4","5","25","6.3","13","0","1","0","0","0","0","1","12.5","12.5","0.0%"
"31","Keenan Allen","WR","LAC","2019",8,8,"ppr","31","7","10","53","7.6","17","0","0","0","0","0","0","1","12.3","12.3","98.1%"
"32","DeVante Parker","WR","NE","2019",8,8,"ppr","32","6","8","59","9.8","15","0","0","0","0","0","0","1","11.9","11.9","13.6%"
"33","Marvin Hall","WR","FA","2019",8,8,"ppr","33","1","1","49","49.0","49","3","1","0","0","0","0","1","11.9","11.9","0.0%"
"34","Auden Tate","WR","FA","2019",8,8,"ppr","34","5","13","65","13.0","27","1","0","0","0","0","0","1","11.5","11.5","0.0%"
"35","Jarvis Landry","WR","NO","2019",8,8,"ppr","35","5","10","65","13.0","21","1","0","0","0","0","0","1","11.5","11.5","21.3%"
"36","Demaryius Thomas","WR","FA","2019",8,8,"ppr","36","5","5","63","12.6","23","1","0","0","0","0","0","1","11.3","11.3","0.1%"
"37","Allen Robinson II","WR","LAR","2019",8,8,"ppr","37","5","7","62","12.4","31","2","0","0","0","0","0","1","11.2","11.2","36.3%"
"38","Tajae Sharpe","WR","FA","2019",8,8,"ppr","38","3","3","18","6.0","7","0","1","0","0","0","0","1","10.8","10.8","0.0%"
"39","Alshon Jeffery","WR","FA","2019",8,8,"ppr","39","4","6","64","16.0","38","2","0","0","0","0","0","1","10.4","10.4","0.0%"
"40","John Brown","WR","BUF","2019",8,8,"ppr","40","5","8","54","10.8","19","0","0","0","0","0","0","1","10.4","10.4","0.1%"
"41","Chris Godwin","WR","TB","2019",8,8,"ppr","41","4","8","43","10.8","12","0","0","0","0","0","0","1","10.3","10.3","96.0%"
"42","Odell Beckham Jr.","WR","FA","2019",8,8,"ppr","42","5","7","52","10.4","31","2","0","0","0","0","0","1","10.2","10.2","19.2%"
"43","Courtland Sutton","WR","DEN","2019",8,8,"ppr","43","3","5","72","24.0","33","3","0","0","0","0","0","1","10.2","10.2","80.1%"
"44","Mike Williams","WR","LAC","2019",8,8,"ppr","44","3","6","69","23.0","43","3","0","0","0","0","0","1","9.9","9.9","95.8%"
"45","Anthony Miller","WR","PIT","2019",8,8,"ppr","45","3","3","67","22.3","35","3","0","0","0","0","0","1","9.7","9.7","0.0%"
"46","Sammy Watkins","WR","GB","2019",8,8,"ppr","46","5","8","45","9.0","25","1","0","0","0","0","0","1","9.5","9.5","2.4%"
"47","Taylor Gabriel","WR","FA","2019",8,8,"ppr","47","4","6","53","13.3","22","1","0","0","0","0","0","1","9.3","9.3","0.1%"
"48","Allen Lazard","WR","GB","2019",8,8,"ppr","48","5","5","42","8.4","14","0","0","0","0","0","0","1","9.2","9.2","84.7%"
