"","player","pos","team","season","start_week","end_week","scoring","rank","fg","fga","pct","lg","x1_19","x20_29","x30_39","x40_49","x50","xpt","xpa","g","fpts","fpts_g","rost"
"1","Greg Zuerlein","K","NYJ","2017",10,10,"ppr",1,4,4,100,50,0,1,2,0,1,3,3,1,17,17,"15.9%"
"2","Nick Rose","K","FA","2017",10,10,"ppr",2,3,3,100,55,0,2,0,0,1,3,3,1,14,14,"0.0%"
"3","Mason Crosby","K","GB","2017",10,10,"ppr",3,3,4,75,50,0,1,0,1,1,2,2,1,14,14,"3.2%"
"4","Connor Barth","K","FA","2017",10,10,"ppr",4,3,3,100,49,0,0,0,3,0,1,1,1,13,13,"0.0%"
"5","Wil Lutz","K","NO","2017",10,10,"ppr",5,2,2,100,53,0,1,0,0,1,5,6,1,13,13,"8.0%"
"6","Stephen Gostkowski","K","FA","2017",10,10,"ppr",6,2,2,100,28,0,2,0,0,0,5,5,1,11,11,"0.0%"
"7","Matt Bryant","K","FA","2017",10,10,"ppr",7,2,2,100,50,0,1,0,0,1,3,3,1,11,11,"1.1%"
"8","Patrick Murray","K","FA","2017",10,10,"ppr",8,3,3,100,49,0,1,1,1,0,0,0,1,10,10,"1.0%"
"9","Graham Gano","K","NYG","2017",10,10,"ppr",9,1,1,100,40,0,0,0,1,0,6,6,1,10,10,"61.0%"
"10","Brandon McManus","K","DEN","2017",10,10,"ppr",10,3,3,100,39,0,0,3,0,0,1,1,1,10,10,"36.0%"
"11","Kai Forbath","K","LAR","2017",10,10,"ppr",11,1,1,100,53,0,0,0,0,1,5,5,1,10,10,"3.0%"
"12","Aldrick Rosas","K","FA","2017",10,10,"ppr",12,2,3,66.7,47,0,0,0,2,0,1,1,1,9,9,"0.0%"
"13","Matt Prater","K","ARI","2017",10,10,"ppr",13,1,1,100,46,0,0,0,1,0,5,5,1,9,9,"14.9%"
"14","Blair Walsh","K","FA","2017",10,10,"ppr",14,2,2,100,43,0,0,1,1,0,2,2,1,9,9,"0.1%"
"15","Robbie Gould","K","SF","2017",10,10,"ppr",15,1,1,100,43,0,0,0,1,0,4,4,1,8,8,"42.9%"
"16","Nick Novak","K","FA","2017",10,10,"ppr",16,1,1,100,50,0,0,0,0,1,2,2,1,7,7,"0.1%"
"17","Ryan Succop","K","TB","2017",10,10,"ppr",17,1,2,50,44,0,0,0,1,0,3,3,1,7,7,"34.3%"
"18","Chris Boswell","K","PIT","2017",10,10,"ppr",18,2,3,66.7,41,0,0,1,1,0,0,1,1,7,7,"14.1%"
"19","Adam Vinatieri","K","FA","2017",10,10,"ppr",19,1,1,100,48,0,0,0,1,0,2,2,1,6,6,"0.2%"
"20","Zane Gonzalez","K","CAR","2017",10,10,"ppr",20,1,1,100,23,0,1,0,0,0,3,3,1,6,6,"0.1%"
"21","Josh Lambo","K","FA","2017",10,10,"ppr",21,2,2,100,34,0,0,2,0,0,0,1,1,6,6,"0.0%"
"22","Chandler Catanzaro","K","FA","2017",10,10,"ppr",22,1,1,100,47,0,0,0,1,0,1,1,1,5,5,"0.0%"
"23","Phil Dawson","K","FA","2017",10,10,"ppr",23,1,1,100,43,0,0,0,1,0,1,2,1,5,5,"0.1%"
"24","Stephen Hauschka","K","FA","2017",10,10,"ppr",24,1,1,100,37,0,0,1,0,0,1,1,1,4,4,"0.0%"
"25","Cody Parkey","K","FA","2017",10,10,"ppr",25,0,0,0,0,0,0,0,0,0,3,3,1,3,3,"0.0%"
"26","Randy Bullock","K","TEN","2017",10,10,"ppr",26,0,0,0,0,0,0,0,0,0,2,3,1,2,2,"1.5%"
"27","Ka'imi Fairbairn","K","HOU","2017",10,10,"ppr",27,0,1,0,0,0,0,0,0,0,1,1,1,1,1,"2.0%"
"28","Mike Nugent","K","FA","2017",10,10,"ppr",28,0,1,0,0,0,0,0,0,0,1,1,1,1,1,"1.0%"
"29","Michael Palardy","K","NE","2017",10,10,"ppr",29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"33.3%"
