"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Odell Beckham Jr.","WR","FA","2018",7,7,"ppr","1","8","11","143","17.9","51","5","1","1","-1","0","0","1","28.2","28.2","19.2%"
"2","Emmanuel Sanders","WR","FA","2018",7,7,"ppr","2","6","7","102","17.0","64","4","1","0","0","0","0","1","27.3","27.3","0.0%"
"3","John Brown","WR","BUF","2018",7,7,"ppr","3","7","7","134","19.1","56","4","1","0","0","0","0","1","26.4","26.4","0.1%"
"4","Adam Thielen","WR","MIN","2018",7,7,"ppr","4","9","10","110","12.2","34","3","1","0","0","0","0","1","26.0","26.0","90.7%"
"5","Jarvis Landry","WR","NO","2018",7,7,"ppr","5","10","15","97","9.7","20","1","1","0","0","0","0","1","25.7","25.7","21.3%"
"6","Alshon Jeffery","WR","FA","2018",7,7,"ppr","6","7","10","88","12.6","29","2","1","0","0","0","0","1","21.8","21.8","0.0%"
"7","Tyrell Williams","WR","FA","2018",7,7,"ppr","7","4","4","118","29.5","75","5","1","0","0","0","0","1","21.8","21.8","0.0%"
"8","Sterling Shepard","WR","NYG","2018",7,7,"ppr","8","5","8","167","33.4","58","10","0","0","0","0","0","1","21.7","21.7","1.3%"
"9","Tyreek Hill","WR","MIA","2018",7,7,"ppr","9","7","10","68","9.7","27","1","1","2","8","0","0","1","20.6","20.6","100.0%"
"10","Danny Amendola","WR","FA","2018",7,7,"ppr","10","6","7","84","14.0","24","1","1","0","0","0","0","1","20.4","20.4","0.0%"
"11","Michael Thomas","WR","NO","2018",7,7,"ppr","11","7","9","69","9.9","32","2","1","0","0","0","0","1","19.9","19.9","26.7%"
"12","A.J. Green","WR","ARI","2018",7,7,"ppr","12","7","14","117","16.7","31","5","0","0","0","0","0","1","18.7","18.7","1.7%"
"13","T.Y. Hilton","WR","DAL","2018",7,7,"ppr","13","4","4","25","6.3","11","0","2","0","0","0","0","1","18.5","18.5","3.8%"
"14","Devin Funchess","WR","FA","2018",7,7,"ppr","14","6","11","62","10.3","18","0","1","0","0","0","0","1","18.2","18.2","0.0%"
"15","Mike Evans","WR","TB","2018",7,7,"ppr","15","7","11","107","15.3","29","2","0","0","0","0","0","1","17.7","17.7","98.6%"
"16","Julio Jones","WR","TB","2018",7,7,"ppr","16","9","12","104","11.6","19","0","0","0","0","0","1","1","17.4","17.4","18.9%"
"17","Tajae Sharpe","WR","FA","2018",7,7,"ppr","17","7","9","101","14.4","19","0","0","0","0","0","0","1","17.1","17.1","0.0%"
"18","Michael Gallup","WR","DAL","2018",7,7,"ppr","18","3","5","81","27.0","49","4","1","0","0","0","0","1","17.1","17.1","65.8%"
"19","Brandin Cooks","WR","HOU","2018",7,7,"ppr","19","4","5","64","16.0","23","2","1","1","7","0","0","1","17.1","17.1","64.4%"
"20","Marvin Hall","WR","FA","2018",7,7,"ppr","20","3","3","63","21.0","47","3","1","0","0","0","0","1","15.3","15.3","0.0%"
"21","Donte Moncrief","WR","FA","2018",7,7,"ppr","21","7","10","76","10.9","24","1","0","0","0","0","0","1","14.6","14.6","0.0%"
"22","Julian Edelman","WR","FA","2018",7,7,"ppr","22","5","8","36","7.2","11","0","1","0","0","0","0","1","14.6","14.6","12.1%"
"23","Josh Gordon","WR","FA","2018",7,7,"ppr","23","4","7","100","25.0","55","5","0","0","0","0","0","1","14.0","14.0","0.1%"
"24","Larry Fitzgerald","WR","FA","2018",7,7,"ppr","24","4","8","40","10.0","18","0","1","0","0","0","0","1","14.0","14.0","0.1%"
"25","DeAndre Hopkins","WR","ARI","2018",7,7,"ppr","25","3","8","50","16.7","31","2","1","0","0","0","0","1","14.0","14.0","98.4%"
"26","Robert Woods","WR","TEN","2018",7,7,"ppr","26","5","7","78","15.6","32","3","0","1","6","0","0","1","13.4","13.4","44.0%"
"27","Mike Williams","WR","LAC","2018",7,7,"ppr","27","1","3","55","55.0","55","4","1","1","3","0","0","1","12.8","12.8","95.8%"
"28","William Fuller V","WR","FA","2018",7,7,"ppr","28","6","8","68","11.3","18","0","0","0","0","0","0","1","12.8","12.8","0.1%"
"29","Cole Beasley","WR","BUF","2018",7,7,"ppr","29","7","8","56","8.0","18","0","0","0","0","0","0","1","12.6","12.6","1.5%"
"30","Allen Hurns","WR","FA","2018",7,7,"ppr","30","5","6","74","14.8","33","3","0","0","0","0","0","1","12.4","12.4","0.0%"
"31","Chris Hogan","WR","FA","2018",7,7,"ppr","31","6","7","63","10.5","20","1","0","0","0","0","0","1","12.3","12.3","0.0%"
"32","Keenan Allen","WR","LAC","2018",7,7,"ppr","32","5","5","72","14.4","24","1","0","0","0","0","0","1","12.2","12.2","98.1%"
"33","Michael Crabtree","WR","FA","2018",7,7,"ppr","33","5","9","66","13.2","18","0","0","0","0","0","0","1","11.6","11.6","0.0%"
"34","Sammy Watkins","WR","GB","2018",7,7,"ppr","34","4","7","74","18.5","50","4","0","0","0","0","0","1","11.4","11.4","2.4%"
"35","DeSean Jackson","WR","BAL","2018",7,7,"ppr","35","2","4","25","12.5","14","0","0","2","8","1","0","1","11.3","11.3","0.9%"
"36","Kelvin Benjamin","WR","FA","2018",7,7,"ppr","36","4","5","71","17.8","32","2","0","0","0","0","0","1","11.1","11.1","0.1%"
"37","Jarius Wright","WR","FA","2018",7,7,"ppr","37","2","2","37","18.5","28","1","0","1","34","0","0","1","11.1","11.1","0.0%"
"38","Chris Godwin","WR","TB","2018",7,7,"ppr","38","5","6","59","11.8","23","1","0","0","0","0","0","1","10.9","10.9","96.0%"
"39","Golden Tate","WR","FA","2018",7,7,"ppr","39","4","6","36","9.0","22","1","0","1","30","0","0","1","10.6","10.6","0.0%"
