"","player","pos","team","season","start_week","end_week","scoring","rank","rushing_att","rushing_yds","rushing_y_a","rushing_lg","rushing_20","rushing_td","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_td","fl","g","fpts","fpts_g","rost"
"1","Alvin Kamara","RB","NO","2019",3,3,"ppr","1","16","69","4.3","16","0","1","9","10","92","10.2","1","0","1","37.1","37.1","99.3%"
"2","Mark Ingram II","RB","NO","2019",3,3,"ppr","2","16","103","6.4","21","1","3","4","4","32","8.0","0","0","1","35.5","35.5","4.3%"
"3","Phillip Lindsay","RB","FA","2019",3,3,"ppr","3","21","81","3.9","9","0","2","4","5","49","12.3","0","0","1","29.0","29.0","0.4%"
"4","Christian McCaffrey","RB","SF","2019",3,3,"ppr","4","24","153","6.4","76","4","1","3","4","35","11.7","0","0","1","27.8","27.8","100.0%"
"5","Dalvin Cook","RB","MIN","2019",3,3,"ppr","5","16","110","6.9","25","1","1","4","5","33","8.3","0","0","1","24.3","24.3","100.0%"
"6","LeSean McCoy","RB","FA","2019",3,3,"ppr","6","8","54","6.8","25","1","1","3","3","26","8.7","1","0","1","23.0","23.0","2.0%"
"7","Tony Pollard","RB","DAL","2019",3,3,"ppr","7","13","103","7.9","28","1","1","3","3","25","8.3","0","0","1","21.8","21.8","96.8%"
"8","Rex Burkhead","RB","HOU","2019",3,3,"ppr","8","11","47","4.3","8","0","1","6","7","22","3.7","0","0","1","18.9","18.9","12.7%"
"9","David Johnson","RB","NO","2019",3,3,"ppr","9","11","37","3.4","15","0","0","6","9","28","4.7","1","0","1","18.5","18.5","0.1%"
"10","Joe Mixon","RB","CIN","2019",3,3,"ppr","10","15","60","4.0","14","0","0","2","2","34","17.0","1","0","1","17.4","17.4","99.9%"
"11","Nick Chubb","RB","CLE","2019",3,3,"ppr","11","23","96","4.2","13","0","0","4","7","35","8.8","0","0","1","17.1","17.1","99.9%"
"12","Frank Gore","RB","FA","2019",3,3,"ppr","12","14","76","5.4","22","1","1","2","2","13","6.5","0","0","1","16.9","16.9","12.1%"
"13","Marlon Mack","RB","DEN","2019",3,3,"ppr","13","16","74","4.6","26","1","1","2","3","14","7.0","0","0","1","16.8","16.8","5.3%"
"14","Ezekiel Elliott","RB","DAL","2019",3,3,"ppr","14","19","125","6.6","18","0","0","2","3","14","7.0","0","0","1","15.9","15.9","97.0%"
"15","Darrel Williams","RB","ARI","2019",3,3,"ppr","15","9","62","6.9","41","3","0","5","5","47","9.4","0","0","1","15.9","15.9","1.5%"
"16","Aaron Jones","RB","GB","2019",3,3,"ppr","16","10","19","1.9","7","0","2","1","1","4","4.0","0","0","1","15.3","15.3","99.6%"
"17","Leonard Fournette","RB","TB","2019",3,3,"ppr","17","15","66","4.4","69","4","0","6","8","26","4.3","0","0","1","15.2","15.2","96.9%"
"18","Austin Ekeler","RB","LAC","2019",3,3,"ppr","18","9","36","4.0","11","0","0","7","7","45","6.4","0","0","1","15.1","15.1","100.0%"
"19","Chris Thompson","RB","FA","2019",3,3,"ppr","19","7","29","4.1","11","0","0","4","5","79","19.8","0","0","1","14.8","14.8","0.0%"
"20","Jeff Wilson Jr.","RB","MIA","2019",3,3,"ppr","20","8","18","2.3","5","0","2","0","1","0","0","0","0","1","13.8","13.8","76.6%"
"21","Ronald Jones II","RB","KC","2019",3,3,"ppr","21","14","80","5.7","25","1","0","1","1","41","41.0","0","0","1","13.1","13.1","2.5%"
"22","Miles Sanders","RB","PHI","2019",3,3,"ppr","22","13","53","4.1","14","0","0","2","4","73","36.5","0","1","1","12.6","12.6","96.5%"
"23","Devonta Freeman","RB","FA","2019",3,3,"ppr","23","16","88","5.5","28","2","0","3","4","7","2.3","0","0","1","12.5","12.5","0.0%"
"24","Alexander Mattison","RB","MIN","2019",3,3,"ppr","24","12","58","4.8","21","1","1","0","0","0","0","0","0","1","11.8","11.8","27.5%"
"25","Derrick Henry","RB","TEN","2019",3,3,"ppr","25","17","44","2.6","11","0","1","1","2","2","2.0","0","0","1","11.6","11.6","100.0%"
"26","Royce Freeman","RB","HOU","2019",3,3,"ppr","26","15","63","4.2","13","0","0","4","5","10","2.5","0","0","1","11.3","11.3","0.0%"
"27","Kerryon Johnson","RB","FA","2019",3,3,"ppr","27","20","36","1.8","11","0","1","1","1","7","7.0","0","0","1","11.3","11.3","0.0%"
"28","David Montgomery","RB","CHI","2019",3,3,"ppr","28","13","67","5.2","25","1","0","3","3","14","4.7","0","0","1","11.1","11.1","95.6%"
