"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Travis Kelce","TE","KC","2021",2,2,"ppr","1","7","8","109","15.6","46","3","1","0","0","0","0","1","23.9","23.9","100.0%"
"2","T.J. Hockenson","TE","MIN","2021",2,2,"ppr","2","8","9","66","8.3","20","1","1","0","0","0","0","1","20.6","20.6","98.5%"
"3","Rob Gronkowski","TE","FA","2021",2,2,"ppr","3","4","5","39","9.8","20","1","2","0","0","0","0","1","19.9","19.9","1.0%"
"4","Maxx Williams","TE","ARI","2021",2,2,"ppr","4","7","7","94","13.4","34","3","0","0","0","0","0","1","16.4","16.4","0.0%"
"5","Robert Tonyan","TE","GB","2021",2,2,"ppr","5","3","3","52","17.3","22","1","1","0","0","0","0","1","14.2","14.2","25.9%"
"6","Jack Doyle","TE","FA","2021",2,2,"ppr","6","5","8","64","12.8","34","2","0","0","0","0","0","1","13.4","13.4","2.0%"
"7","Noah Fant","TE","SEA","2021",2,2,"ppr","7","4","6","33","8.3","14","0","1","0","0","0","0","1","13.3","13.3","30.3%"
"8","Kyle Pitts","TE","ATL","2021",2,2,"ppr","8","5","6","73","14.6","24","2","0","0","0","0","0","1","12.3","12.3","41.3%"
"9","Darren Waller","TE","LV","2021",2,2,"ppr","9","5","7","65","13.0","25","1","0","0","0","0","0","1","11.5","11.5","74.7%"
"10","Foster Moreau","TE","LV","2021",2,2,"ppr","10","2","3","34","17.0","25","1","1","0","0","0","0","1","11.4","11.4","29.1%"
"11","Mark Andrews","TE","BAL","2021",2,2,"ppr","11","5","5","57","11.4","20","1","0","0","0","0","0","1","10.7","10.7","99.9%"
"12","Dawson Knox","TE","BUF","2021",2,2,"ppr","12","2","3","17","8.5","9","0","1","0","0","0","0","1","9.7","9.7","74.4%"
"13","Logan Thomas","TE","WAS","2021",2,2,"ppr","13","5","7","45","9.0","24","1","0","0","0","0","0","1","9.5","9.5","6.9%"
"14","Austin Hooper","TE","TEN","2021",2,2,"ppr","14","5","5","40","8.0","13","0","0","0","0","0","0","1","9.0","9.0","13.8%"
"15","Ricky Seals-Jones","TE","FA","2021",2,2,"ppr","15","1","1","19","19.0","19","0","1","0","0","0","0","1","8.9","8.9","0.0%"
"16","Harrison Bryant","TE","CLE","2021",2,2,"ppr","16","4","4","49","12.3","29","1","0","0","0","0","0","1","8.9","8.9","2.2%"
"17","Dan Arnold","TE","JAC","2021",2,2,"ppr","17","3","4","55","18.3","19","0","0","0","0","0","0","1","8.5","8.5","0.1%"
"18","Pat Freiermuth","TE","PIT","2021",2,2,"ppr","18","4","4","36","9.0","14","0","0","0","0","0","0","1","7.6","7.6","93.9%"
"19","MyCole Pruitt","TE","ATL","2021",2,2,"ppr","19","3","3","43","14.3","22","1","0","0","0","0","0","1","7.3","7.3","0.1%"
"20","Mike Gesicki","TE","MIA","2021",2,2,"ppr","20","3","6","41","13.7","18","0","0","0","0","0","0","1","7.1","7.1","37.4%"
