"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Rob Gronkowski","TE","FA","2021",1,1,"ppr","1","8","8","90","11.3","20","2","2","0","0","0","0","1","29.0","29.0","1.0%"
"2","Darren Waller","TE","LV","2021",1,1,"ppr","2","10","19","105","10.5","24","1","1","0","0","0","0","1","26.5","26.5","74.7%"
"3","T.J. Hockenson","TE","MIN","2021",1,1,"ppr","3","8","11","97","12.1","23","2","1","0","0","0","0","1","25.7","25.7","98.5%"
"4","Travis Kelce","TE","KC","2021",1,1,"ppr","4","6","7","76","12.7","19","0","2","0","0","0","0","1","25.6","25.6","100.0%"
"5","Juwan Johnson","TE","NO","2021",1,1,"ppr","5","3","3","21","7.0","12","0","2","0","0","0","0","1","17.1","17.1","17.7%"
"6","Dallas Goedert","TE","PHI","2021",1,1,"ppr","6","4","5","42","10.5","13","0","1","0","0","0","0","1","14.2","14.2","88.2%"
"7","Noah Fant","TE","SEA","2021",1,1,"ppr","7","6","8","62","10.3","25","1","0","0","0","0","0","1","12.2","12.2","30.3%"
"8","Logan Thomas","TE","WAS","2021",1,1,"ppr","8","3","3","30","10.0","12","0","1","0","0","0","0","1","12.0","12.0","6.9%"
"9","George Kittle","TE","SF","2021",1,1,"ppr","9","4","5","78","19.5","35","3","0","0","0","0","0","1","11.8","11.8","98.9%"
"10","Tyler Higbee","TE","LAR","2021",1,1,"ppr","10","5","6","68","13.6","37","2","0","0","0","0","0","1","11.8","11.8","71.9%"
"11","James O'Shaughnessy","TE","MIN","2021",1,1,"ppr","11","6","8","48","8.0","22","1","0","0","0","0","0","1","10.8","10.8","0.0%"
"12","Pharaoh Brown","TE","CLE","2021",1,1,"ppr","12","4","5","67","16.8","29","2","0","0","0","0","0","1","10.7","10.7","0.1%"
"13","David Njoku","TE","CLE","2021",1,1,"ppr","13","3","5","76","25.3","43","5","0","0","0","0","0","1","10.6","10.6","87.0%"
"14","Jared Cook","TE","FA","2021",1,1,"ppr","14","5","8","56","11.2","23","1","0","0","0","0","0","1","10.6","10.6","0.0%"
"15","Dalton Schultz","TE","DAL","2021",1,1,"ppr","15","6","6","45","7.5","16","0","0","0","0","0","0","1","10.5","10.5","96.1%"
"16","Gerald Everett","TE","LAC","2021",1,1,"ppr","16","2","2","20","10.0","11","0","1","0","0","0","0","1","10.0","10.0","84.7%"
"17","Jonnu Smith","TE","NE","2021",1,1,"ppr","17","5","5","42","8.4","11","0","0","1","6","0","0","1","9.8","9.8","1.1%"
"18","Chris Manhertz","TE","JAC","2021",1,1,"ppr","18","1","1","22","22.0","22","1","1","0","0","0","0","1","9.2","9.2","0.0%"
"19","Cole Kmet","TE","CHI","2021",1,1,"ppr","19","5","7","42","8.4","10","0","0","0","0","0","0","1","9.2","9.2","69.3%"
"20","Albert Okwuegbunam","TE","DEN","2021",1,1,"ppr","20","3","3","16","5.3","6","0","1","0","0","0","1","1","8.6","8.6","6.1%"
"21","Dawson Knox","TE","BUF","2021",1,1,"ppr","21","4","4","41","10.3","13","0","0","0","0","0","0","1","8.1","8.1","74.4%"
"22","Tyler Conklin","TE","NYJ","2021",1,1,"ppr","22","4","4","41","10.3","27","1","0","0","0","0","0","1","8.1","8.1","35.3%"
"23","Kyle Pitts","TE","ATL","2021",1,1,"ppr","23","4","8","31","7.8","18","0","0","0","0","0","0","1","7.1","7.1","41.3%"
"24","Hayden Hurst","TE","CIN","2021",1,1,"ppr","24","4","4","28","7.0","9","0","0","0","0","0","0","1","6.8","6.8","38.8%"
"25","Will Dissly","TE","SEA","2021",1,1,"ppr","25","3","3","37","12.3","22","1","0","0","0","0","0","1","6.7","6.7","3.3%"
"26","Hunter Henry","TE","NE","2021",1,1,"ppr","26","3","3","31","10.3","16","0","0","0","0","0","0","1","6.1","6.1","38.7%"
"27","Austin Hooper","TE","TEN","2021",1,1,"ppr","27","3","3","27","9.0","14","0","0","0","0","0","0","1","5.7","5.7","13.8%"
"28","Tyler Kroft","TE","SF","2021",1,1,"ppr","28","3","5","26","8.7","10","0","0","0","0","0","0","1","5.6","5.6","0.0%"
"29","C.J. Uzomah","TE","NYJ","2021",1,1,"ppr","29","2","2","35","17.5","32","2","0","0","0","0","0","1","5.5","5.5","0.3%"
"30","Zach Ertz","TE","ARI","2021",1,1,"ppr","30","2","2","34","17.0","28","1","0","0","0","0","0","1","5.4","5.4","32.6%"
"31","Ryan Griffin","TE","CHI","2021",1,1,"ppr","31","3","6","22","7.3","8","0","0","0","0","0","0","1","5.2","5.2","0.0%"
"32","Jack Doyle","TE","FA","2021",1,1,"ppr","32","3","4","21","7.0","9","0","0","0","0","0","0","1","5.1","5.1","2.0%"
"33","Mark Andrews","TE","BAL","2021",1,1,"ppr","33","3","5","20","6.7","10","0","0","0","0","0","0","1","5.0","5.0","99.9%"
"34","Blake Jarwin","TE","FA","2021",1,1,"ppr","34","3","3","20","6.7","7","0","0","0","0","0","0","1","5.0","5.0","4.0%"
"35","Anthony Firkser","TE","ATL","2021",1,1,"ppr","35","3","4","19","6.3","11","0","0","0","0","0","0","1","4.9","4.9","0.0%"
"36","Adam Trautman","TE","NO","2021",1,1,"ppr","36","3","6","18","6.0","8","0","0","0","0","0","0","1","4.8","4.8","0.7%"
"37","Pat Freiermuth","TE","PIT","2021",1,1,"ppr","37","1","1","24","24.0","24","1","0","0","0","0","0","1","3.4","3.4","93.9%"
"38","Eric Ebron","TE","FA","2021",1,1,"ppr","38","1","2","19","19.0","19","0","0","0","0","0","0","1","2.9","2.9","0.0%"
"39","Marcedes Lewis","TE","GB","2021",1,1,"ppr","39","1","1","19","19.0","19","0","0","0","0","0","0","1","2.9","2.9","0.1%"
"40","Kyle Rudolph","TE","TB","2021",1,1,"ppr","40","2","5","8","4.0","6","0","0","0","0","0","0","1","2.8","2.8","0.6%"
"41","Robert Tonyan","TE","GB","2021",1,1,"ppr","41","2","4","8","4.0","5","0","0","0","0","0","0","1","2.8","2.8","25.9%"
"42","Harrison Bryant","TE","CLE","2021",1,1,"ppr","42","1","2","17","17.0","17","0","0","0","0","0","0","1","2.7","2.7","2.2%"
"43","Ian Thomas","TE","CAR","2021",1,1,"ppr","43","1","2","17","17.0","17","0","0","0","0","0","0","1","2.7","2.7","0.1%"
"44","Dan Arnold","TE","JAC","2021",1,1,"ppr","44","2","3","6","3.0","5","0","0","0","0","0","0","1","2.6","2.6","0.1%"
"45","Jimmy Graham","TE","FA","2021",1,1,"ppr","45","1","2","11","11.0","11","0","0","0","0","0","0","1","2.1","2.1","0.0%"
"46","Durham Smythe","TE","MIA","2021",1,1,"ppr","46","1","2","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","0.1%"
"47","Eric Saubert","TE","DEN","2021",1,1,"ppr","47","1","2","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","0.1%"
"48","Blake Bell","TE","KC","2021",1,1,"ppr","48","1","1","3","3.0","3","0","0","1","2","0","0","1","1.5","1.5","0.0%"
"49","Darren Fells","TE","FA","2021",1,1,"ppr","49","1","1","2","2.0","2","0","0","0","0","0","0","1","1.2","1.2","0.0%"
"50","Stephen Anderson","TE","ARI","2021",1,1,"ppr","50","1","2","1","1.0","1","0","0","0","0","0","0","1","1.1","1.1","0.0%"
"51","Zach Gentry","TE","PIT","2021",1,1,"ppr","51","1","1","-2","-2.0","0","0","0","0","0","0","0","1","0.8","0.8","0.1%"
"52","Feleipe Franks","TE","ATL","2021",1,1,"ppr","52","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"53","Chris Herndon IV","TE","FA","2021",1,1,"ppr","53","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"54","Mike Gesicki","TE","MIA","2021",1,1,"ppr","54","0","3","0","0","0","0","0","0","0","0","0","1","0.0","0.0","37.4%"
"55","Kaden Smith","TE","FA","2021",1,1,"ppr","55","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"56","J.J. Arcega-Whiteside","TE","FA","2021",1,1,"ppr","56","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"57","Josh Oliver","TE","BAL","2021",1,1,"ppr","57","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
