"","player","pos","team","season","start_week","end_week","scoring","rank","rushing_att","rushing_yds","rushing_y_a","rushing_lg","rushing_20","rushing_td","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_td","fl","g","fpts","fpts_g","rost"
"1","Aaron Jones","RB","GB","2020",2,2,"ppr","1","18","168","9.3","75","4","2","4","8","68","17.0","1","0","1","45.6","45.6","99.6%"
"2","Alvin Kamara","RB","NO","2020",2,2,"ppr","2","13","79","6.1","21","1","2","9","9","95","10.6","0","0","1","38.4","38.4","99.3%"
"3","Leonard Fournette","RB","TB","2020",2,2,"ppr","3","12","103","8.6","46","4","2","4","5","13","3.3","0","0","1","27.6","27.6","96.9%"
"4","Nick Chubb","RB","CLE","2020",2,2,"ppr","4","22","124","5.6","26","2","2","1","1","9","9.0","0","0","1","26.3","26.3","99.9%"
"5","Christian McCaffrey","RB","SF","2020",2,2,"ppr","5","18","59","3.3","9","0","2","4","5","29","7.3","0","0","1","24.8","24.8","100.0%"
"6","Kareem Hunt","RB","CLE","2020",2,2,"ppr","6","10","86","8.6","33","2","1","2","2","15","7.5","1","0","1","24.1","24.1","76.3%"
"7","Ezekiel Elliott","RB","DAL","2020",2,2,"ppr","7","22","89","4.0","11","0","1","6","7","33","5.5","0","1","1","22.2","22.2","97.0%"
"8","David Montgomery","RB","CHI","2020",2,2,"ppr","8","16","82","5.1","23","1","0","3","3","45","15.0","1","0","1","21.7","21.7","95.6%"
"9","James Robinson","RB","NYJ","2020",2,2,"ppr","9","16","102","6.4","39","2","1","3","4","18","6.0","0","0","1","21.0","21.0","39.4%"
"10","Miles Sanders","RB","PHI","2020",2,2,"ppr","10","20","95","4.8","15","0","1","3","7","36","12.0","0","1","1","20.1","20.1","96.5%"
"11","James Conner","RB","ARI","2020",2,2,"ppr","11","16","106","6.6","59","4","1","2","2","15","7.5","0","0","1","20.1","20.1","97.8%"
"12","Darrell Henderson Jr.","RB","FA","2020",2,2,"ppr","12","12","81","6.8","40","3","1","2","3","40","20.0","0","0","1","20.1","20.1","25.4%"
"13","Chris Carson","RB","FA","2020",2,2,"ppr","13","17","72","4.2","13","0","0","3","3","36","12.0","1","0","1","19.8","19.8","0.3%"
"14","Jonathan Taylor","RB","IND","2020",2,2,"ppr","14","26","101","3.9","13","0","1","2","2","9","4.5","0","0","1","19.0","19.0","100.0%"
"15","Austin Ekeler","RB","LAC","2020",2,2,"ppr","15","16","93","5.8","13","0","0","4","4","55","13.8","0","0","1","18.8","18.8","100.0%"
"16","Raheem Mostert","RB","MIA","2020",2,2,"ppr","16","8","92","11.5","80","4","1","2","2","15","7.5","0","0","1","18.7","18.7","81.2%"
"17","Dalvin Cook","RB","MIN","2020",2,2,"ppr","17","14","63","4.5","16","0","1","2","2","8","4.0","0","0","1","17.1","17.1","100.0%"
"18","Melvin Gordon III","RB","KC","2020",2,2,"ppr","18","19","70","3.7","17","0","0","2","3","14","7.0","1","0","1","16.4","16.4","29.3%"
"19","Mark Ingram II","RB","NO","2020",2,2,"ppr","19","9","55","6.1","30","2","1","2","3","22","11.0","0","0","1","15.7","15.7","4.3%"
"20","Dion Lewis","RB","FA","2020",2,2,"ppr","20","10","20","2.0","6","0","1","4","5","36","9.0","0","0","1","15.6","15.6","2.0%"
"21","Mike Davis","RB","FA","2020",2,2,"ppr","21","1","1","1.0","1","0","0","8","8","74","9.3","0","0","1","15.5","15.5","1.0%"
"22","Myles Gaskin","RB","MIA","2020",2,2,"ppr","22","7","46","6.6","14","0","0","6","7","36","6.0","0","0","1","14.2","14.2","0.3%"
"23","Jerick McKinnon","RB","KC","2020",2,2,"ppr","23","3","77","25.7","55","4","1","0","1","0","0","0","0","1","13.7","13.7","68.7%"
"24","Josh Jacobs","RB","LV","2020",2,2,"ppr","24","27","88","3.3","14","0","0","3","3","17","5.7","0","0","1","13.5","13.5","99.3%"
"25","Joshua Kelley","RB","LAC","2020",2,2,"ppr","25","23","64","2.8","7","0","0","2","2","49","24.5","0","0","1","13.3","13.3","4.5%"
"26","Clyde Edwards-Helaire","RB","KC","2020",2,2,"ppr","26","10","38","3.8","17","0","0","6","8","32","5.3","0","0","1","13.0","13.0","40.4%"
"27","Joe Mixon","RB","CIN","2020",2,2,"ppr","27","16","46","2.9","9","0","0","4","4","40","10.0","0","0","1","12.6","12.6","99.9%"
"28","Antonio Gibson","RB","WAS","2020",2,2,"ppr","28","13","55","4.2","11","0","1","1","2","-3","-3.0","0","0","1","12.2","12.2","85.6%"
"29","D'Andre Swift","RB","DET","2020",2,2,"ppr","29","5","12","2.4","5","0","0","5","5","60","12.0","0","0","1","12.2","12.2","97.8%"
"30","Chris Thompson","RB","FA","2020",2,2,"ppr","30","2","7","3.5","5","0","0","3","4","20","6.7","1","0","1","11.7","11.7","0.0%"
"31","Kenyan Drake","RB","BAL","2020",2,2,"ppr","31","20","86","4.3","16","0","0","2","2","9","4.5","0","0","1","11.5","11.5","26.8%"
"32","Ronald Jones II","RB","KC","2020",2,2,"ppr","32","7","23","3.3","7","0","1","2","2","4","2.0","0","0","1","10.7","10.7","2.5%"
"33","Devin Singletary","RB","BUF","2020",2,2,"ppr","33","10","56","5.6","18","0","0","2","3","20","10.0","0","0","1","9.6","9.6","91.7%"
"34","Kerryon Johnson","RB","FA","2020",2,2,"ppr","34","8","32","4.0","8","0","1","0","1","0","0","0","0","1","9.2","9.2","0.0%"
"35","Rex Burkhead","RB","HOU","2020",2,2,"ppr","35","6","2","0.3","3","0","0","4","6","47","11.8","0","0","1","8.9","8.9","12.7%"
"36","Jalen Richard","RB","FA","2020",2,2,"ppr","36","2","26","13.0","20","1","1","0","0","0","0","0","0","1","8.6","8.6","1.0%"
"37","Alec Ingold","RB","MIA","2020",2,2,"ppr","37","0","0","0","0","0","0","2","2","5","2.5","1","0","1","8.5","8.5","0.1%"
"38","Derrick Henry","RB","TEN","2020",2,2,"ppr","38","25","84","3.4","14","0","0","0","2","0","0","0","0","1","8.4","8.4","100.0%"
"39","Jamaal Williams","RB","DET","2020",2,2,"ppr","39","8","63","7.9","18","0","0","0","0","0","0","0","0","1","8.3","8.3","91.0%"
"40","Giovani Bernard","RB","TB","2020",2,2,"ppr","40","1","3","3.0","3","0","0","5","7","22","4.4","0","0","1","7.5","7.5","0.2%"
"41","Boston Scott","RB","PHI","2020",2,2,"ppr","41","4","19","4.8","9","0","0","3","3","24","8.0","0","0","1","7.3","7.3","1.3%"
"42","Gus Edwards","RB","BAL","2020",2,2,"ppr","42","10","73","7.3","22","1","0","0","0","0","0","0","0","1","7.3","7.3","39.7%"
"43","LeSean McCoy","RB","FA","2020",2,2,"ppr","43","1","-5","-5.0","0","0","0","5","7","26","5.2","0","0","1","7.1","7.1","2.0%"
"44","Patrick Ricard","RB","BAL","2020",2,2,"ppr","44","0","0","0","0","0","0","1","1","1","1.0","1","0","1","7.1","7.1","0.1%"
"45","Jakob Johnson","RB","LV","2020",2,2,"ppr","45","0","0","0","0","0","0","1","1","1","1.0","1","0","1","7.1","7.1","0.0%"
"46","Reggie Gilliam","RB","BUF","2020",2,2,"ppr","46","0","0","0","0","0","0","1","1","1","1.0","1","0","1","7.1","7.1","0.1%"
"47","J.K. Dobbins","RB","BAL","2020",2,2,"ppr","47","2","48","24.0","44","3","0","1","1","13","13.0","0","0","1","7.1","7.1","80.2%"
"48","David Johnson","RB","NO","2020",2,2,"ppr","48","11","34","3.1","9","0","0","2","4","16","8.0","0","0","1","7.0","7.0","0.1%"
"49","Jordan Howard","RB","FA","2020",2,2,"ppr","49","5","4","0.8","2","0","1","0","0","0","0","0","0","1","6.4","6.4","0.0%"
"50","Frank Gore","RB","FA","2020",2,2,"ppr","50","21","63","3.0","13","0","0","0","2","0","0","0","0","1","6.3","6.3","12.1%"
"51","Todd Gurley II","RB","FA","2020",2,2,"ppr","51","21","61","2.9","8","0","0","0","0","0","0","0","0","1","6.1","6.1","0.1%"
"52","Tevin Coleman","RB","SF","2020",2,2,"ppr","52","14","12","0.9","6","0","0","2","2","28","14.0","0","0","1","6.0","6.0","0.6%"
"53","Carlos Hyde","RB","FA","2020",2,2,"ppr","53","5","22","4.4","9","0","0","2","2","15","7.5","0","0","1","5.7","5.7","0.0%"
"54","Latavius Murray","RB","DEN","2020",2,2,"ppr","54","3","14","4.7","8","0","0","2","2","19","9.5","0","0","1","5.3","5.3","75.6%"
"55","J.D. McKissic","RB","WAS","2020",2,2,"ppr","55","8","53","6.6","13","0","0","0","0","0","0","0","0","1","5.3","5.3","8.4%"
"56","Matt Breida","RB","NYG","2020",2,2,"ppr","56","7","37","5.3","11","0","0","1","2","2","2.0","0","0","1","4.9","4.9","4.5%"
"57","Malcolm Brown","RB","LAR","2020",2,2,"ppr","57","11","47","4.3","19","0","0","0","0","0","0","0","0","1","4.7","4.7","0.1%"
"58","Brian Hill","RB","FA","2020",2,2,"ppr","58","3","14","4.7","10","0","0","2","2","11","5.5","0","0","1","4.5","4.5","0.0%"
"59","Ty Montgomery","RB","NE","2020",2,2,"ppr","59","0","0","0","0","0","0","2","3","25","12.5","0","0","1","4.5","4.5","0.5%"
"60","Chase Edmonds","RB","DEN","2020",2,2,"ppr","60","3","4","1.3","5","0","0","3","4","9","3.0","0","0","1","4.3","4.3","23.9%"
"61","Adrian Peterson","RB","FA","2020",2,2,"ppr","61","7","41","5.9","25","1","0","0","0","0","0","0","0","1","4.1","4.1","2.1%"
"62","Jordan Wilkins","RB","IND","2020",2,2,"ppr","62","9","40","4.4","9","0","0","0","0","0","0","0","0","1","4.0","4.0","0.0%"
"63","Kalen Ballage","RB","FA","2020",2,2,"ppr","63","1","5","5.0","5","0","0","2","2","12","6.0","0","0","1","3.7","3.7","0.0%"
"64","Tarik Cohen","RB","FA","2020",2,2,"ppr","64","5","12","2.4","5","0","0","1","1","15","15.0","0","0","1","3.7","3.7","0.0%"
"65","Zack Moss","RB","IND","2020",2,2,"ppr","65","8","37","4.6","14","0","0","0","0","0","0","0","0","1","3.7","3.7","1.4%"
"66","Saquon Barkley","RB","NYG","2020",2,2,"ppr","66","4","28","7.0","18","0","0","0","0","0","0","0","0","1","2.8","2.8","100.0%"
"67","Alexander Mattison","RB","MIN","2020",2,2,"ppr","67","3","13","4.3","11","0","0","1","2","3","3.0","0","0","1","2.6","2.6","27.5%"
"68","Kyle Juszczyk","RB","SF","2020",2,2,"ppr","68","0","0","0","0","0","0","2","2","6","3.0","0","0","1","2.6","2.6","0.4%"
"69","Alex Armah Jr.","RB","WAS","2020",2,2,"ppr","69","0","0","0","0","0","0","1","1","14","14.0","0","0","1","2.4","2.4","0.0%"
"70","Darrel Williams","RB","ARI","2020",2,2,"ppr","70","0","0","0","0","0","0","1","1","12","12.0","0","0","1","2.2","2.2","1.5%"
"71","Darwin Thompson","RB","SEA","2020",2,2,"ppr","71","4","21","5.3","14","0","0","0","1","0","0","0","0","1","2.1","2.1","0.0%"
"72","Travis Homer","RB","SEA","2020",2,2,"ppr","72","3","21","7.0","10","0","0","0","0","0","0","0","0","1","2.1","2.1","22.6%"
"73","Royce Freeman","RB","HOU","2020",2,2,"ppr","73","3","20","6.7","13","0","0","0","0","0","0","0","0","1","2.0","2.0","0.0%"
"74","Ito Smith","RB","FA","2020",2,2,"ppr","74","5","20","4.0","9","0","0","0","0","0","0","0","0","1","2.0","2.0","0.0%"
"75","Tony Pollard","RB","DAL","2020",2,2,"ppr","75","2","6","3.0","3","0","0","1","1","3","3.0","0","0","1","1.9","1.9","96.8%"
"76","Sony Michel","RB","LAC","2020",2,2,"ppr","76","7","19","2.7","5","0","0","0","1","0","0","0","0","1","1.9","1.9","2.2%"
"77","AJ Dillon","RB","GB","2020",2,2,"ppr","77","5","17","3.4","12","0","0","0","0","0","0","0","0","1","1.7","1.7","77.4%"
"78","La'Mical Perine","RB","MIA","2020",2,2,"ppr","78","3","17","5.7","10","0","0","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"79","Devontae Booker","RB","FA","2020",2,2,"ppr","79","3","-1","-0.3","1","0","0","1","1","6","6.0","0","0","1","1.5","1.5","0.0%"
"80","Tyler Ervin","RB","FA","2020",2,2,"ppr","80","0","0","0","0","0","0","1","1","4","4.0","0","0","1","1.4","1.4","0.0%"
"81","Jaylen Samuels","RB","FA","2020",2,2,"ppr","81","0","0","0","0","0","0","1","2","4","4.0","0","0","1","1.4","1.4","0.0%"
"82","Nyheim Hines","RB","BUF","2020",2,2,"ppr","82","0","0","0","0","0","0","1","1","4","4.0","0","0","1","1.4","1.4","29.1%"
"83","Keith Smith","RB","ATL","2020",2,2,"ppr","83","1","2","2.0","2","0","0","1","2","1","1.0","0","0","1","1.3","1.3","0.0%"
"84","Cam Akers","RB","LAR","2020",2,2,"ppr","84","3","13","4.3","5","0","0","0","0","0","0","0","0","1","1.3","1.3","67.5%"
"85","Ryan Nall","RB","FA","2020",2,2,"ppr","85","0","0","0","0","0","0","1","1","2","2.0","0","0","1","1.2","1.2","0.0%"
"86","Andy Janovich","RB","FA","2020",2,2,"ppr","86","0","0","0","0","0","0","1","1","0","0.0","0","0","1","1.0","1.0","0.0%"
"87","Senorise Perry","RB","FA","2020",2,2,"ppr","87","2","9","4.5","6","0","0","0","0","0","0","0","0","1","0.9","0.9","0.0%"
"88","Jeremy McNichols","RB","PIT","2020",2,2,"ppr","88","2","7","3.5","4","0","0","0","0","0","0","0","0","1","0.7","0.7","0.0%"
"89","C.J. Ham","RB","MIN","2020",2,2,"ppr","89","1","4","4.0","4","0","0","0","0","0","0","0","0","1","0.4","0.4","0.1%"
"90","Jeff Wilson Jr.","RB","MIA","2020",2,2,"ppr","90","2","3","1.5","2","0","0","0","0","0","0","0","0","1","0.3","0.3","76.6%"
"91","Peyton Barber","RB","FA","2020",2,2,"ppr","91","1","1","1.0","1","0","0","0","0","0","0","0","0","1","0.1","0.1","1.0%"
"92","Gabe Nabers","RB","FA","2020",2,2,"ppr","92","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"93","Ty Johnson","RB","NYJ","2020",2,2,"ppr","93","0","0","0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","3.4%"
"94","Patrick Laird","RB","TB","2020",2,2,"ppr","94","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"95","Andrew Beck","RB","DEN","2020",2,2,"ppr","95","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"96","Cullen Gillaspia","RB","SEA","2020",2,2,"ppr","96","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"97","Chandler Cox","RB","FA","2020",2,2,"ppr","97","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"98","Mike Boone","RB","DEN","2020",2,2,"ppr","98","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","5.3%"
"99","Xavier Jones","RB","FA","2020",2,2,"ppr","99","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"100","Darius Bradwell","RB","FA","2020",2,2,"ppr","100","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"101","John Lovett","RB","MIA","2020",2,2,"ppr","101","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"102","Khari Blasingame","RB","CHI","2020",2,2,"ppr","102","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"103","D'Ernest Johnson","RB","CLE","2020",2,2,"ppr","103","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.7%"
"104","Ke'Shawn Vaughn","RB","TB","2020",2,2,"ppr","104","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.5%"
"105","LeVante Bellamy","RB","FA","2020",2,2,"ppr","105","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"106","Bruce Miller","RB","FA","2020",2,2,"ppr","106","0","0","0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","0.0%"
"107","Anthony Sherman","RB","FA","2020",2,2,"ppr","107","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"108","Nick Bellore","RB","SEA","2020",2,2,"ppr","108","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"109","Taiwan Jones","RB","BUF","2020",2,2,"ppr","109","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"110","Cordarrelle Patterson","RB","ATL","2020",2,2,"ppr","110","7","25","3.6","10","0","0","2","2","8","4.0","0","0","1","0.0","0.0","85.6%"
"111","J.P. Holtz","RB","NO","2020",2,2,"ppr","111","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"112","Elijhaa Penny","RB","FA","2020",2,2,"ppr","112","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"113","Samaje Perine","RB","CIN","2020",2,2,"ppr","113","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","59.4%"
"114","Derek Watt","RB","PIT","2020",2,2,"ppr","114","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"115","D.J. Foster","RB","FA","2020",2,2,"ppr","115","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"116","C.J. Prosise","RB","FA","2020",2,2,"ppr","116","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
