"","player","pos","team","season","start_week","end_week","scoring","rank","fg","fga","pct","lg","x1_19","x20_29","x30_39","x40_49","x50","xpt","xpa","g","fpts","fpts_g","rost"
"1","Aldrick Rosas","K","FA","2018",12,12,"ppr",1,3,3,100,51,0,2,0,0,1,1,1,1,12,12,"0.0%"
"2","Ka'imi Fairbairn","K","HOU","2018",12,12,"ppr",2,2,2,100,47,0,0,0,2,0,4,4,1,12,12,"2.0%"
"3","Sebastian Janikowski","K","FA","2018",12,12,"ppr",3,3,3,100,33,0,0,3,0,0,3,3,1,12,12,"20.0%"
"4","Jake Elliott","K","PHI","2018",12,12,"ppr",4,3,3,100,43,0,1,0,2,0,0,0,1,11,11,"27.9%"
"5","Justin Tucker","K","BAL","2018",12,12,"ppr",5,2,2,100,47,0,1,0,1,0,4,4,1,11,11,"99.0%"
"6","Chris Boswell","K","PIT","2018",12,12,"ppr",6,1,2,50,41,0,0,0,1,0,2,2,1,10.1,10.1,"14.1%"
"7","Adam Vinatieri","K","FA","2018",12,12,"ppr",7,2,3,66.7,46,0,0,1,1,0,3,3,1,10,10,"0.2%"
"8","Cairo Santos","K","CHI","2018",12,12,"ppr",8,2,2,100,41,0,0,1,1,0,3,3,1,10,10,"13.3%"
"9","Graham Gano","K","NYG","2018",12,12,"ppr",9,2,3,66.7,26,0,2,0,0,0,3,3,1,9,9,"61.0%"
"10","Michael Badgley","K","DET","2018",12,12,"ppr",10,1,1,100,31,0,0,1,0,0,6,6,1,9,9,"27.0%"
"11","Stephen Gostkowski","K","FA","2018",12,12,"ppr",11,2,2,100,34,0,0,2,0,0,3,3,1,9,9,"0.0%"
"12","Jason Myers","K","SEA","2018",12,12,"ppr",12,2,2,100,55,0,0,1,0,1,1,1,1,9,9,"55.6%"
"13","Wil Lutz","K","NO","2018",12,12,"ppr",13,1,1,100,22,0,1,0,0,0,4,4,1,7,7,"8.0%"
"14","Brett Maher","K","DAL","2018",12,12,"ppr",14,1,1,100,28,0,1,0,0,0,4,4,1,7,7,"75.1%"
"15","Brandon McManus","K","DEN","2018",12,12,"ppr",15,1,1,100,41,0,0,0,1,0,3,3,1,7,7,"36.0%"
"16","Stephen Hauschka","K","FA","2018",12,12,"ppr",16,1,1,100,22,0,1,0,0,0,3,3,1,6,6,"0.0%"
"17","Jason Sanders","K","MIA","2018",12,12,"ppr",17,1,1,100,29,0,1,0,0,0,3,3,1,6,6,"13.2%"
"18","Daniel Carlson","K","LV","2018",12,12,"ppr",18,1,1,100,42,0,0,0,1,0,2,2,1,6,6,"96.6%"
"19","Cody Parkey","K","FA","2018",12,12,"ppr",19,1,1,100,40,0,0,0,1,0,2,2,1,6,6,"0.0%"
"20","Dan Bailey","K","FA","2018",12,12,"ppr",20,1,3,33.3,37,0,0,1,0,0,3,3,1,6,6,"0.0%"
"21","Matt Bryant","K","FA","2018",12,12,"ppr",21,1,1,100,32,0,0,1,0,0,2,2,1,5,5,"1.1%"
"22","Greg Joseph","K","MIN","2018",12,12,"ppr",22,0,0,0,0,0,0,0,0,0,5,5,1,5,5,"28.3%"
"23","Mason Crosby","K","GB","2018",12,12,"ppr",23,1,1,100,38,0,0,1,0,0,2,2,1,5,5,"3.2%"
"24","Dustin Hopkins","K","LAC","2018",12,12,"ppr",24,1,1,100,31,0,0,1,0,0,2,3,1,5,5,"2.7%"
"25","Ryan Succop","K","TB","2018",12,12,"ppr",25,1,1,100,31,0,0,1,0,0,2,2,1,5,5,"34.3%"
"26","Matt Prater","K","ARI","2018",12,12,"ppr",26,1,1,100,20,0,1,0,0,0,1,1,1,4,4,"14.9%"
"27","Phil Dawson","K","FA","2018",12,12,"ppr",27,1,2,50,30,0,0,1,0,0,1,1,1,4,4,"0.1%"
"28","Robbie Gould","K","SF","2018",12,12,"ppr",28,1,1,100,23,0,1,0,0,0,0,1,1,3,3,"42.9%"
"29","Josh Lambo","K","FA","2018",12,12,"ppr",29,0,1,0,0,0,0,0,0,0,3,3,1,3,3,"0.0%"
"30","Randy Bullock","K","TEN","2018",12,12,"ppr",30,0,1,0,0,0,0,0,0,0,2,3,1,2,2,"1.5%"
"31","Michael Palardy","K","NE","2018",12,12,"ppr",31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"33.3%"
