"","player","pos","team","season","start_week","end_week","scoring","rank","fg","fga","pct","lg","x1_19","x20_29","x30_39","x40_49","x50","xpt","xpa","g","fpts","fpts_g","rost"
"1","Graham Gano","K","NYG","2018",5,5,"ppr",1,4,4,100,63,0,0,1,2,1,3,3,1,19,19,"61.0%"
"2","Ryan Succop","K","TB","2018",5,5,"ppr",2,4,4,100,54,0,1,1,0,2,0,0,1,16,16,"34.3%"
"3","Aldrick Rosas","K","FA","2018",5,5,"ppr",3,3,3,100,53,0,0,1,1,1,2,2,1,14,14,"0.0%"
"4","Harrison Butker","K","KC","2018",5,5,"ppr",4,3,3,100,42,0,1,1,1,0,3,3,1,13,13,"91.8%"
"5","Ka'imi Fairbairn","K","HOU","2018",5,5,"ppr",5,4,5,80,36,1,2,1,0,0,1,1,1,13,13,"2.0%"
"6","Dan Bailey","K","FA","2018",5,5,"ppr",6,3,5,60,52,0,1,1,0,1,2,2,1,13,13,"0.0%"
"7","Brett Maher","K","DAL","2018",5,5,"ppr",7,3,3,100,48,0,1,0,2,0,1,1,1,12,12,"75.1%"
"8","Jason Myers","K","SEA","2018",5,5,"ppr",8,2,3,66.7,49,0,0,1,1,0,4,4,1,11,11,"55.6%"
"9","Randy Bullock","K","TEN","2018",5,5,"ppr",9,2,3,66.7,51,0,1,0,0,1,3,3,1,11,11,"1.5%"
"10","Justin Tucker","K","BAL","2018",5,5,"ppr",10,3,4,75,44,0,1,1,1,0,0,0,1,10,10,"99.0%"
"11","Stephen Gostkowski","K","FA","2018",5,5,"ppr",11,1,1,100,45,0,0,0,1,0,5,5,1,9,9,"0.0%"
"12","Stephen Hauschka","K","FA","2018",5,5,"ppr",12,2,2,100,46,0,0,0,2,0,1,1,1,9,9,"0.0%"
"13","Dustin Hopkins","K","LAC","2018",5,5,"ppr",13,2,2,100,53,0,0,1,0,1,1,1,1,9,9,"2.7%"
"14","Caleb Sturgis","K","FA","2018",5,5,"ppr",14,2,3,66.7,49,0,0,1,1,0,2,3,1,9,9,"0.0%"
"15","Cairo Santos","K","CHI","2018",5,5,"ppr",15,2,2,100,39,1,0,1,0,0,3,4,1,9,9,"13.3%"
"16","Sebastian Janikowski","K","FA","2018",5,5,"ppr",16,1,1,100,52,0,0,0,0,1,4,4,1,9,9,"20.0%"
"17","Wil Lutz","K","NO","2018",5,5,"ppr",17,1,1,100,44,0,0,0,1,0,4,5,1,8,8,"8.0%"
"18","Adam Vinatieri","K","FA","2018",5,5,"ppr",18,1,2,50,54,0,0,0,0,1,3,3,1,8,8,"0.2%"
"19","Jake Elliott","K","PHI","2018",5,5,"ppr",19,2,2,100,30,0,1,1,0,0,1,1,1,7,7,"27.9%"
"20","Matt Prater","K","ARI","2018",5,5,"ppr",20,1,2,50,39,0,0,1,0,0,4,4,1,7,7,"14.9%"
"21","Jason Sanders","K","MIA","2018",5,5,"ppr",21,1,1,100,42,0,0,0,1,0,2,2,1,6,6,"13.2%"
"22","Greg Joseph","K","MIN","2018",5,5,"ppr",22,2,3,66.7,37,0,0,2,0,0,0,1,1,6,6,"28.3%"
"23","Matt Bryant","K","FA","2018",5,5,"ppr",23,1,1,100,47,0,0,0,1,0,2,2,1,6,6,"1.1%"
"24","Chris Boswell","K","PIT","2018",5,5,"ppr",24,0,0,0,0,0,0,0,0,0,5,6,1,5,5,"14.1%"
"25","Mason Crosby","K","GB","2018",5,5,"ppr",25,1,5,20,41,0,0,0,1,0,0,1,1,4,4,"3.2%"
"26","Phil Dawson","K","FA","2018",5,5,"ppr",26,0,0,0,0,0,0,0,0,0,4,4,1,4,4,"0.1%"
"27","Matt McCrane","K","FA","2018",5,5,"ppr",27,1,2,50,24,0,1,0,0,0,1,1,1,4,4,"0.0%"
"28","Brandon McManus","K","DEN","2018",5,5,"ppr",28,1,1,100,30,0,0,1,0,0,1,1,1,4,4,"36.0%"
"29","Josh Lambo","K","FA","2018",5,5,"ppr",29,0,0,0,0,0,0,0,0,0,2,2,1,2,2,"0.0%"
"30","Robbie Gould","K","SF","2018",5,5,"ppr",30,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"42.9%"
"31","Michael Palardy","K","NE","2018",5,5,"ppr",31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"33.3%"
