"","player","pos","team","season","start_week","end_week","scoring","rank","passing_cmp","passing_att","passing_pct","passing_yds","passing_y_a","passing_td","passing_int","passing_sacks","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Tom Brady","QB","TB","2017",2,2,"ppr","1","30","39","76.9","447","11.5","3","0","2","2","9","0","0","1","30.8","30.8","86.0%"
"2","Carson Wentz","QB","WAS","2017",2,2,"ppr","2","25","46","54.3","333","7.2","2","1","6","4","55","0","0","1","24.8","24.8","6.5%"
"3","Trevor Siemian","QB","CHI","2017",2,2,"ppr","3","22","32","68.8","231","7.2","4","1","2","5","14","0","1","1","22.6","22.6","0.1%"
"4","Drew Brees","QB","FA","2017",2,2,"ppr","4","27","45","60.0","356","7.9","2","0","1","0","0","0","0","1","22.2","22.2","35.7%"
"5","Derek Carr","QB","LV","2017",2,2,"ppr","5","23","28","82.1","230","8.2","3","0","0","0","0","0","0","1","21.2","21.2","64.3%"
"6","Aaron Rodgers","QB","GB","2017",2,2,"ppr","6","33","50","66.0","343","6.9","2","1","3","2","8","0","1","1","18.5","18.5","75.1%"
"7","Deshaun Watson","QB","CLE","2017",2,2,"ppr","7","15","24","62.5","125","5.2","0","0","3","5","67","1","0","1","17.7","17.7","75.7%"
"8","Ben Roethlisberger","QB","FA","2017",2,2,"ppr","8","23","35","65.7","243","6.9","2","0","2","2","-2","0","0","1","17.5","17.5","13.6%"
"9","Philip Rivers","QB","FA","2017",2,2,"ppr","9","31","39","79.5","331","8.5","1","0","1","1","0","0","0","1","17.2","17.2","20.6%"
"10","Alex Smith","QB","FA","2017",2,2,"ppr","10","21","28","75.0","251","9.0","1","0","4","4","21","0","0","1","16.1","16.1","5.0%"
"11","Dak Prescott","QB","DAL","2017",2,2,"ppr","11","30","50","60.0","238","4.8","2","2","2","3","24","0","0","1","15.9","15.9","93.5%"
"12","Carson Palmer","QB","FA","2017",2,2,"ppr","12","19","36","52.8","332","9.2","1","1","4","3","6","0","0","1","15.9","15.9","5.6%"
"13","Josh McCown","QB","FA","2017",2,2,"ppr","13","16","24","66.7","166","6.9","2","0","4","4","31","0","1","1","15.7","15.7","0.0%"
"14","Russell Wilson","QB","DEN","2017",2,2,"ppr","14","23","39","59.0","198","5.1","1","0","3","12","34","0","0","1","15.3","15.3","43.7%"
"15","Matt Ryan","QB","IND","2017",2,2,"ppr","15","19","28","67.9","252","9.0","1","0","3","1","8","0","0","1","14.9","14.9","10.6%"
"16","Joe Flacco","QB","NYJ","2017",2,2,"ppr","16","25","34","73.5","217","6.4","2","1","2","1","-1","0","0","1","14.6","14.6","0.3%"
"17","Matthew Stafford","QB","LAR","2017",2,2,"ppr","17","15","21","71.4","122","5.8","2","0","3","3","23","0","1","1","13.2","13.2","29.7%"
"18","Jay Cutler","QB","FA","2017",2,2,"ppr","18","24","33","72.7","230","7.0","1","0","2","2","-1","0","0","1","13.1","13.1","0.2%"
"19","Marcus Mariota","QB","ATL","2017",2,2,"ppr","19","15","27","55.6","215","8.0","1","1","1","6","24","0","0","1","13.0","13.0","19.4%"
"20","Jameis Winston","QB","NO","2017",2,2,"ppr","20","18","30","60.0","204","6.8","1","0","2","1","3","0","0","1","12.5","12.5","5.6%"
"21","Kirk Cousins","QB","MIN","2017",2,2,"ppr","21","18","27","66.7","179","6.6","1","0","2","3","7","0","0","1","11.9","11.9","87.8%"
"22","Cam Newton","QB","FA","2017",2,2,"ppr","22","20","32","62.5","228","7.1","0","0","6","5","27","0","0","1","11.8","11.8","9.1%"
"23","Eli Manning","QB","FA","2017",2,2,"ppr","23","22","32","68.8","239","7.5","1","1","5","0","0","0","0","1","11.6","11.6","2.3%"
"24","Jared Goff","QB","DET","2017",2,2,"ppr","24","14","24","58.3","219","9.1","1","1","2","3","1","0","0","1","10.9","10.9","60.4%"
"25","Tyrod Taylor","QB","NYG","2017",2,2,"ppr","25","17","25","68.0","125","5.0","0","0","3","8","55","0","0","1","10.5","10.5","0.1%"
"26","Mike Glennon","QB","FA","2017",2,2,"ppr","26","31","45","68.9","301","6.7","1","2","1","0","0","0","1","1","10.0","10.0","1.0%"
"27","Blake Bortles","QB","FA","2017",2,2,"ppr","27","20","34","58.8","223","6.6","1","2","2","4","29","0","1","1","9.8","9.8","0.0%"
"28","Andy Dalton","QB","NO","2017",2,2,"ppr","28","20","35","57.1","224","6.4","0","0","3","2","5","0","0","1","9.5","9.5","12.2%"
"29","Jacoby Brissett","QB","CLE","2017",2,2,"ppr","29","20","37","54.1","216","5.8","0","1","4","6","22","0","0","1","8.8","8.8","4.8%"
"30","Kevin Hogan","QB","TEN","2017",2,2,"ppr","30","5","11","45.5","118","10.7","1","1","1","1","5","0","0","1","7.2","7.2","0.0%"
"31","Case Keenum","QB","BUF","2017",2,2,"ppr","31","20","37","54.1","167","4.5","0","0","2","0","0","0","0","1","6.7","6.7","0.4%"
"32","Brian Hoyer","QB","NE","2017",2,2,"ppr","32","15","27","55.6","99","3.7","0","1","2","0","0","0","0","1","2.0","2.0","0.1%"
"33","DeShone Kizer","QB","FA","2017",2,2,"ppr","33","15","31","48.4","182","5.9","0","3","2","5","26","0","1","1","1.9","1.9","0.0%"
"34","Joe Webb III","QB","FA","2017",2,2,"ppr","34","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"35","Ryan Fitzpatrick","QB","FA","2017",2,2,"ppr","35","0","1","0.0","0","0.0","0","0","0","2","-2","0","0","1","-0.2","-0.2","0.0%"
