"","player","pos","team","season","start_week","end_week","scoring","rank","rushing_att","rushing_yds","rushing_y_a","rushing_lg","rushing_20","rushing_td","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_td","fl","g","fpts","fpts_g","rost"
"1","Duke Johnson Jr.","RB","BUF","2021",15,15,"ppr","1","22","107","4.9","12","0","2","1","1","20","20.0","0","0","1","25.7","25.7","0.0%"
"2","Jonathan Taylor","RB","IND","2021",15,15,"ppr","2","29","170","5.9","67","4","1","0","0","0","0","0","0","1","23.0","23.0","100.0%"
"3","Jeff Wilson Jr.","RB","MIA","2021",15,15,"ppr","3","21","110","5.2","17","0","1","2","2","9","4.5","0","0","1","19.9","19.9","76.6%"
"4","Antonio Gibson","RB","WAS","2021",15,15,"ppr","4","15","26","1.7","8","0","1","6","7","39","6.5","0","0","1","18.5","18.5","85.6%"
"5","Austin Ekeler","RB","LAC","2021",15,15,"ppr","5","12","59","4.9","15","0","1","4","4","23","5.8","0","0","1","18.2","18.2","100.0%"
"6","James Robinson","RB","NYJ","2021",15,15,"ppr","6","18","75","4.2","16","0","1","3","6","13","4.3","0","0","1","17.8","17.8","39.4%"
"7","Devin Singletary","RB","BUF","2021",15,15,"ppr","7","22","86","3.9","16","0","1","1","1","10","10.0","0","0","1","16.6","16.6","91.7%"
"8","Miles Sanders","RB","PHI","2021",15,15,"ppr","8","18","131","7.3","38","2","0","2","2","15","7.5","0","0","1","16.6","16.6","96.5%"
"9","Nick Chubb","RB","CLE","2021",15,15,"ppr","9","23","91","4.0","24","1","1","1","1","2","2.0","0","0","1","16.3","16.3","99.9%"
"10","Ezekiel Elliott","RB","DAL","2021",15,15,"ppr","10","16","52","3.3","13","0","1","3","4","20","6.7","0","0","1","16.2","16.2","97.0%"
"11","D'Onta Foreman","RB","CAR","2021",15,15,"ppr","11","22","108","4.9","20","1","0","2","3","27","13.5","0","0","1","15.5","15.5","83.0%"
"12","Ameer Abdullah","RB","LV","2021",15,15,"ppr","12","4","7","1.8","7","0","0","4","4","48","12.0","1","0","1","15.5","15.5","3.4%"
"13","Aaron Jones","RB","GB","2021",15,15,"ppr","13","13","58","4.5","11","0","0","2","2","12","6.0","1","0","1","15.0","15.0","99.6%"
"14","DeeJay Dallas","RB","SEA","2021",15,15,"ppr","14","8","41","5.1","8","0","1","3","4","11","3.7","0","0","1","14.2","14.2","4.5%"
"15","Leonard Fournette","RB","TB","2021",15,15,"ppr","15","9","34","3.8","8","0","0","7","7","33","4.7","0","0","1","13.7","13.7","96.9%"
"16","Sony Michel","RB","LAC","2021",15,15,"ppr","16","18","92","5.1","39","2","0","2","2","23","11.5","0","0","1","13.5","13.5","2.2%"
"17","Craig Reynolds","RB","DET","2021",15,15,"ppr","17","26","112","4.3","27","1","0","1","1","5","5.0","0","0","1","12.7","12.7","0.5%"
"18","Josh Jacobs","RB","LV","2021",15,15,"ppr","18","15","52","3.5","9","0","0","3","4","42","14.0","0","0","1","12.4","12.4","99.3%"
"19","Javonte Williams","RB","DEN","2021",15,15,"ppr","19","15","72","4.8","14","0","0","4","4","9","2.3","0","0","1","12.1","12.1","24.5%"
"20","Tony Pollard","RB","DAL","2021",15,15,"ppr","20","12","74","6.2","17","0","0","3","3","13","4.3","0","0","1","11.7","11.7","96.8%"
"21","David Montgomery","RB","CHI","2021",15,15,"ppr","21","18","60","3.3","16","0","0","5","6","23","4.6","0","1","1","11.3","11.3","95.6%"
"22","Dalvin Cook","RB","MIN","2021",15,15,"ppr","22","28","89","3.2","10","0","0","2","3","2","1.0","0","0","1","11.1","11.1","100.0%"
"23","Justin Jackson","RB","DET","2021",15,15,"ppr","23","13","86","6.6","22","1","0","1","1","13","13.0","0","0","1","10.9","10.9","1.1%"
"24","Michael Burton","RB","KC","2021",15,15,"ppr","24","1","7","7.0","7","0","1","2","2","20","10.0","0","0","1","10.7","10.7","0.0%"
"25","AJ Dillon","RB","GB","2021",15,15,"ppr","25","7","22","3.1","6","0","1","1","1","13","13.0","0","0","1","10.5","10.5","77.4%"
"26","Devontae Booker","RB","FA","2021",15,15,"ppr","26","8","74","9.3","31","3","0","2","2","8","4.0","0","0","1","10.2","10.2","0.0%"
"27","Dontrell Hilliard","RB","TEN","2021",15,15,"ppr","27","9","49","5.4","15","0","0","4","6","10","2.5","0","0","1","9.9","9.9","8.0%"
"28","Saquon Barkley","RB","NYG","2021",15,15,"ppr","28","15","50","3.3","6","0","0","4","8","24","6.0","0","1","1","9.4","9.4","100.0%"
"29","Ronald Jones II","RB","KC","2021",15,15,"ppr","29","8","63","7.9","30","2","0","2","2","8","4.0","0","0","1","9.1","9.1","2.5%"
"30","Clyde Edwards-Helaire","RB","KC","2021",15,15,"ppr","30","9","32","3.6","9","0","0","2","4","18","9.0","0","0","1","9.0","9.0","40.4%"
"31","James Conner","RB","ARI","2021",15,15,"ppr","31","8","39","4.9","22","1","0","2","2","31","15.5","0","0","1","9.0","9.0","97.8%"
