"","player","pos","team","season","start_week","end_week","scoring","rank","rushing_att","rushing_yds","rushing_y_a","rushing_lg","rushing_20","rushing_td","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_td","fl","g","fpts","fpts_g","rost"
"1","Jonathan Taylor","RB","IND","2021",11,11,"ppr","1","32","185","5.8","40","3","4","3","3","19","6.3","1","0","1","53.4","53.4","100.0%"
"2","Austin Ekeler","RB","LAC","2021",11,11,"ppr","2","11","50","4.5","12","0","2","6","7","65","10.8","2","0","1","41.5","41.5","100.0%"
"3","Christian McCaffrey","RB","SF","2021",11,11,"ppr","3","10","59","5.9","15","0","0","7","8","60","8.6","1","0","1","24.9","24.9","100.0%"
"4","Joe Mixon","RB","CIN","2021",11,11,"ppr","4","30","123","4.1","20","1","2","0","0","0","0","0","0","1","24.3","24.3","99.9%"
"5","D'Andre Swift","RB","DET","2021",11,11,"ppr","5","14","136","9.7","57","4","1","3","4","0","0.0","0","0","1","22.6","22.6","97.8%"
"6","Dalvin Cook","RB","MIN","2021",11,11,"ppr","6","22","86","3.9","13","0","1","3","4","29","9.7","0","0","1","22.5","22.5","100.0%"
"7","Nick Chubb","RB","CLE","2021",11,11,"ppr","7","22","130","5.9","15","0","0","2","2","14","7.0","1","0","1","22.4","22.4","99.9%"
"8","James Conner","RB","ARI","2021",11,11,"ppr","8","21","62","3.0","8","0","1","5","6","37","7.4","0","0","1","20.9","20.9","97.8%"
"9","Devonta Freeman","RB","FA","2021",11,11,"ppr","9","16","49","3.1","10","0","1","6","6","31","5.2","0","0","1","20.0","20.0","0.0%"
"10","Myles Gaskin","RB","MIA","2021",11,11,"ppr","10","23","89","3.9","20","1","0","3","4","7","2.3","1","0","1","18.6","18.6","0.3%"
"11","Najee Harris","RB","PIT","2021",11,11,"ppr","11","12","39","3.3","12","0","1","5","6","20","4.0","0","0","1","16.9","16.9","97.4%"
"12","Dontrell Hilliard","RB","TEN","2021",11,11,"ppr","12","7","35","5.0","16","0","0","8","10","47","5.9","0","0","1","16.2","16.2","8.0%"
"13","AJ Dillon","RB","GB","2021",11,11,"ppr","13","11","53","4.8","11","0","0","6","6","44","7.3","0","0","1","15.7","15.7","77.4%"
"14","Clyde Edwards-Helaire","RB","KC","2021",11,11,"ppr","14","12","63","5.3","14","0","1","2","2","13","6.5","0","0","1","15.6","15.6","40.4%"
"15","Mark Ingram II","RB","NO","2021",11,11,"ppr","15","16","88","5.5","28","1","0","6","8","25","4.2","0","1","1","15.3","15.3","4.3%"
"16","Leonard Fournette","RB","TB","2021",11,11,"ppr","16","10","35","3.5","7","0","0","6","6","39","6.5","0","0","1","13.4","13.4","96.9%"
"17","Ezekiel Elliott","RB","DAL","2021",11,11,"ppr","17","9","32","3.6","8","0","0","6","6","36","6.0","0","0","1","12.8","12.8","97.0%"
"18","James Robinson","RB","NYJ","2021",11,11,"ppr","18","12","29","2.4","7","0","1","2","3","9","4.5","0","0","1","11.8","11.8","39.4%"
"19","Saquon Barkley","RB","NYG","2021",11,11,"ppr","19","6","25","4.2","12","0","0","6","6","31","5.2","0","0","1","11.6","11.6","100.0%"
"20","Josh Jacobs","RB","LV","2021",11,11,"ppr","20","9","37","4.1","18","0","0","5","7","24","4.8","0","0","1","11.1","11.1","99.3%"
"21","DeeJay Dallas","RB","SEA","2021",11,11,"ppr","21","4","25","6.3","15","0","1","1","2","2","2.0","0","0","1","9.7","9.7","4.5%"
"22","Ronald Jones II","RB","KC","2021",11,11,"ppr","22","8","33","4.1","9","0","1","0","0","0","0","0","0","1","9.3","9.3","2.5%"
"23","Tony Pollard","RB","DAL","2021",11,11,"ppr","23","7","50","7.1","31","2","0","2","2","20","10.0","0","0","1","9.0","9.0","96.8%"
"24","Rhamondre Stevenson","RB","NE","2021",11,11,"ppr","24","12","69","5.8","21","1","0","1","1","6","6.0","0","0","1","8.5","8.5","97.4%"
"25","David Montgomery","RB","CHI","2021",11,11,"ppr","25","14","58","4.1","11","0","0","1","1","9","9.0","0","0","1","7.7","7.7","95.6%"
"26","Matt Breida","RB","NYG","2021",11,11,"ppr","26","5","51","10.2","28","1","0","1","2","16","16.0","0","0","1","7.7","7.7","4.5%"
"27","Damien Harris","RB","NE","2021",11,11,"ppr","27","10","56","5.6","17","0","0","1","1","9","9.0","0","0","1","7.5","7.5","56.6%"
"28","Antonio Gibson","RB","WAS","2021",11,11,"ppr","28","19","95","5.0","20","1","0","0","0","0","0","0","1","1","7.5","7.5","85.6%"
"29","Michael Carter","RB","NYJ","2021",11,11,"ppr","29","9","63","7.0","39","2","0","1","1","2","2.0","0","0","1","7.5","7.5","73.8%"
"30","Miles Sanders","RB","PHI","2021",11,11,"ppr","30","16","94","5.9","25","1","0","0","1","0","0","0","1","1","7.4","7.4","96.5%"
"31","Devin Singletary","RB","BUF","2021",11,11,"ppr","31","3","17","5.7","9","0","0","3","4","26","8.7","0","0","1","7.3","7.3","91.7%"
"32","Jeff Wilson Jr.","RB","MIA","2021",11,11,"ppr","32","19","50","2.6","11","0","0","1","2","8","8.0","0","0","1","6.8","6.8","76.6%"
"33","Trey Sermon","RB","PHI","2021",11,11,"ppr","33","10","32","3.2","12","0","0","1","1","23","23.0","0","0","1","6.5","6.5","0.1%"
"34","Adrian Peterson","RB","FA","2021",11,11,"ppr","34","9","40","4.4","16","0","0","2","2","4","2.0","0","0","1","6.4","6.4","2.1%"
"35","David Johnson","RB","NO","2021",11,11,"ppr","35","13","18","1.4","5","0","0","3","4","16","5.3","0","0","1","6.4","6.4","0.1%"
