"","player","pos","team","season","start_week","end_week","scoring","rank","rushing_att","rushing_yds","rushing_y_a","rushing_lg","rushing_20","rushing_td","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_td","fl","g","fpts","fpts_g","rost"
"1","Michael Carter","RB","NYJ","2021",8,8,"ppr","1","15","77","5.1","18","0","1","9","14","95","10.6","0","0","1","32.2","32.2","73.8%"
"2","Joe Mixon","RB","CIN","2021",8,8,"ppr","2","14","33","2.4","8","0","1","4","5","58","14.5","1","0","1","25.1","25.1","99.9%"
"3","Austin Ekeler","RB","LAC","2021",8,8,"ppr","3","11","64","5.8","28","1","1","6","10","60","10.0","0","0","1","24.4","24.4","100.0%"
"4","Aaron Jones","RB","GB","2021",8,8,"ppr","4","15","59","3.9","16","0","1","7","11","51","7.3","0","0","1","24.0","24.0","99.6%"
"5","Darrell Henderson Jr.","RB","FA","2021",8,8,"ppr","5","14","90","6.4","19","0","1","1","2","3","3.0","1","0","1","22.3","22.3","25.4%"
"6","Jonathan Taylor","RB","IND","2021",8,8,"ppr","6","16","70","4.4","12","0","1","3","4","52","17.3","0","0","1","21.2","21.2","100.0%"
"7","Najee Harris","RB","PIT","2021",8,8,"ppr","7","26","91","3.5","11","0","1","3","3","29","9.7","0","0","1","21.0","21.0","97.4%"
"8","Elijah Mitchell","RB","SF","2021",8,8,"ppr","8","18","137","7.6","39","4","1","0","0","0","0","0","0","1","19.7","19.7","30.1%"
"9","Ty Johnson","RB","NYJ","2021",8,8,"ppr","9","4","15","3.8","8","0","0","5","6","71","14.2","1","0","1","19.6","19.6","3.4%"
"10","Melvin Gordon III","RB","KC","2021",8,8,"ppr","10","10","47","4.7","11","0","1","3","3","15","5.0","1","1","1","19.2","19.2","29.3%"
"11","Cordarrelle Patterson","RB","ATL","2021",8,8,"ppr","11","9","35","3.9","14","0","0","5","5","37","7.4","1","0","1","18.2","18.2","85.6%"
"12","Boston Scott","RB","PHI","2021",8,8,"ppr","12","12","60","5.0","19","0","2","0","1","0","0","0","0","1","18.0","18.0","1.3%"
"13","Jordan Howard","RB","FA","2021",8,8,"ppr","13","12","57","4.8","10","0","2","0","0","0","0","0","0","1","17.7","17.7","0.0%"
"14","Devontae Booker","RB","FA","2021",8,8,"ppr","14","15","60","4.0","14","0","0","5","6","65","13.0","0","0","1","17.5","17.5","0.0%"
"15","J.D. McKissic","RB","WAS","2021",8,8,"ppr","15","3","10","3.3","4","0","0","8","8","83","10.4","0","0","1","17.3","17.3","8.4%"
"16","Darrel Williams","RB","ARI","2021",8,8,"ppr","16","13","49","3.8","12","0","0","6","6","61","10.2","0","0","1","17.0","17.0","1.5%"
