"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Cooper Kupp","WR","LAR","2021",7,7,"ppr","1","10","13","156","15.6","59","6","2","0","0","0","0","1","37.6","37.6","82.7%"
"2","Ja'Marr Chase","WR","CIN","2021",7,7,"ppr","2","8","10","201","25.1","82","7","1","0","0","0","0","1","34.1","34.1","99.9%"
"3","Mike Evans","WR","TB","2021",7,7,"ppr","3","6","10","76","12.7","46","3","3","0","0","0","0","1","31.6","31.6","98.6%"
"4","A.J. Brown","WR","PHI","2021",7,7,"ppr","4","8","9","133","16.6","46","5","1","0","0","0","0","1","27.3","27.3","99.9%"
"5","Terry McLaurin","WR","WAS","2021",7,7,"ppr","5","7","12","122","17.4","40","4","1","0","0","0","0","1","25.2","25.2","98.1%"
"6","Chris Godwin","WR","TB","2021",7,7,"ppr","6","8","11","111","13.9","34","3","1","0","0","0","0","1","25.1","25.1","96.0%"
"7","Deebo Samuel","WR","SF","2021",7,7,"ppr","7","7","11","100","14.3","29","2","1","0","0","0","1","1","21.0","21.0","95.6%"
"8","Michael Pittman Jr.","WR","IND","2021",7,7,"ppr","8","4","4","105","26.3","57","5","1","0","0","0","0","1","20.5","20.5","97.0%"
"9","Davante Adams","WR","LV","2021",7,7,"ppr","9","6","7","76","12.7","26","1","1","0","0","0","0","1","19.6","19.6","100.0%"
"10","Marquise Brown","WR","ARI","2021",7,7,"ppr","10","5","14","80","16.0","39","2","1","0","0","0","0","1","19.0","19.0","88.1%"
"11","DeAndre Hopkins","WR","ARI","2021",7,7,"ppr","11","7","9","53","7.6","15","0","1","0","0","0","0","1","18.3","18.3","98.4%"
"12","Kalif Raymond","WR","DET","2021",7,7,"ppr","12","6","8","115","19.2","37","3","0","1","1","0","0","1","17.6","17.6","2.8%"
"13","DK Metcalf","WR","SEA","2021",7,7,"ppr","13","2","5","96","48.0","84","4","1","0","0","0","0","1","17.6","17.6","97.8%"
"14","Allen Lazard","WR","GB","2021",7,7,"ppr","14","5","6","60","12.0","19","0","1","0","0","0","0","1","17.0","17.0","84.7%"
"15","Russell Gage","WR","TB","2021",7,7,"ppr","15","4","6","67","16.8","49","3","1","0","0","0","0","1","16.7","16.7","17.4%"
"16","Kendrick Bourne","WR","NE","2021",7,7,"ppr","16","4","4","68","17.0","46","3","0","0","0","0","0","1","15.8","15.8","1.0%"
"17","Dante Pettis","WR","CHI","2021",7,7,"ppr","17","5","5","39","7.8","27","1","1","0","0","0","0","1","15.5","15.5","0.1%"
"18","Jaylen Waddle","WR","MIA","2021",7,7,"ppr","18","7","8","83","11.9","19","0","0","0","0","0","0","1","15.3","15.3","99.3%"
"19","Robert Woods","WR","TEN","2021",7,7,"ppr","19","6","6","70","11.7","22","1","0","0","0","0","0","1","15.0","15.0","44.0%"
"20","Christian Kirk","WR","JAC","2021",7,7,"ppr","20","4","5","50","12.5","19","0","1","0","0","0","0","1","15.0","15.0","94.9%"
"21","Corey Davis","WR","NYJ","2021",7,7,"ppr","21","4","6","47","11.8","22","1","1","0","0","0","0","1","14.7","14.7","17.1%"
"22","Van Jefferson","WR","LAR","2021",7,7,"ppr","22","4","7","43","10.8","22","1","1","0","0","0","0","1","14.3","14.3","24.4%"
"23","Bryan Edwards","WR","KC","2021",7,7,"ppr","23","3","4","43","14.3","24","1","1","0","0","0","0","1","13.3","13.3","0.2%"
"24","DJ Moore","WR","CAR","2021",7,7,"ppr","24","6","10","73","12.2","21","1","0","0","0","0","0","1","13.3","13.3","91.8%"
"25","Tee Higgins","WR","CIN","2021",7,7,"ppr","25","7","15","62","8.9","11","0","0","0","0","0","0","1","13.2","13.2","99.1%"
"26","Nelson Agholor","WR","NE","2021",7,7,"ppr","26","2","5","51","25.5","26","2","1","0","0","0","0","1","13.1","13.1","3.8%"
"27","Hunter Renfrow","WR","LV","2021",7,7,"ppr","27","7","8","58","8.3","16","0","0","0","0","0","0","1","12.8","12.8","26.2%"
"28","Tyreek Hill","WR","MIA","2021",7,7,"ppr","28","6","9","49","8.2","17","0","0","1","18","0","0","1","12.7","12.7","100.0%"
"29","Calvin Ridley","WR","JAC","2021",7,7,"ppr","29","4","10","26","6.5","11","0","1","0","0","0","0","1","12.6","12.6","1.6%"
"30","Byron Pringle","WR","CHI","2021",7,7,"ppr","30","5","6","73","14.6","25","2","0","0","0","0","0","1","12.3","12.3","0.2%"
"31","Courtland Sutton","WR","DEN","2021",7,7,"ppr","31","5","5","68","13.6","31","2","0","0","0","0","0","1","11.8","11.8","80.1%"
"32","Darius Slayton","WR","NYG","2021",7,7,"ppr","32","5","9","63","12.6","16","0","0","0","0","0","0","1","11.3","11.3","52.9%"
"33","DeVonta Smith","WR","PHI","2021",7,7,"ppr","33","5","9","61","12.2","20","2","0","0","0","0","0","1","11.1","11.1","93.5%"
"34","Rashod Bateman","WR","BAL","2021",7,7,"ppr","34","3","6","80","26.7","35","4","0","0","0","0","0","1","11.0","11.0","23.4%"
"35","Jalen Reagor","WR","MIN","2021",7,7,"ppr","35","2","2","25","12.5","17","0","1","1","0","0","0","1","10.5","10.5","0.1%"
"36","Elijah Moore","WR","NYJ","2021",7,7,"ppr","36","1","6","13","13.0","13","0","0","1","19","1","0","1","10.2","10.2","40.6%"
"37","A.J. Green","WR","ARI","2021",7,7,"ppr","37","3","3","66","22.0","41","3","0","0","0","0","0","1","9.6","9.6","1.7%"
"38","Jakobi Meyers","WR","NE","2021",7,7,"ppr","38","5","7","44","8.8","19","0","0","0","0","0","0","1","9.4","9.4","69.3%"
"39","Mack Hollins","WR","LV","2021",7,7,"ppr","39","2","3","13","6.5","9","0","1","0","0","0","0","1","9.3","9.3","24.5%"
"40","Jarvis Landry","WR","NO","2021",7,7,"ppr","40","5","8","37","7.4","14","0","0","0","0","0","0","1","8.7","8.7","21.3%"
"41","Freddie Swain","WR","DEN","2021",7,7,"ppr","41","4","6","39","9.8","28","1","0","1","8","0","0","1","8.7","8.7","0.0%"
"42","Isaiah Ford","WR","FA","2021",7,7,"ppr","42","1","1","10","10.0","10","0","1","0","0","0","0","1","8.0","8.0","0.0%"
"43","Tyler Boyd","WR","CIN","2021",7,7,"ppr","43","4","7","39","9.8","25","1","0","0","0","0","0","1","7.9","7.9","74.0%"
"44","Jamison Crowder","WR","BUF","2021",7,7,"ppr","44","4","6","34","8.5","21","1","0","0","0","0","0","1","7.4","7.4","1.3%"
