"","player","pos","team","season","start_week","end_week","scoring","rank","sack","int","fr","ff","def_td","sfty","spc_td","g","fpts","fpts_g","rost"
"1","Seattle Seahawks","DST","SEA","2017",4,4,"ppr",1,3,1,1,1,2,0,0,1,20,20,"20.5%"
"2","Houston Texans","DST","HOU","2017",4,4,"ppr",2,2,4,1,1,1,0,0,1,19,19,"0.8%"
"3","New Orleans Saints","DST","NO","2017",4,4,"ppr",3,4,1,0,2,0,0,0,1,16,16,"65.3%"
"4","Jacksonville Jaguars","DST","JAC","2017",4,4,"ppr",4,5,1,1,2,1,0,0,1,15,15,"3.8%"
"5","Pittsburgh Steelers","DST","PIT","2017",4,4,"ppr",5,4,2,1,1,0,0,0,1,14,14,"53.2%"
"6","Buffalo Bills","DST","BUF","2017",4,4,"ppr",6,1,2,1,2,1,0,0,1,14,14,"99.0%"
"7","Detroit Lions","DST","DET","2017",4,4,"ppr",7,2,0,3,2,0,0,0,1,12,12,"2.5%"
"8","Green Bay Packers","DST","GB","2017",4,4,"ppr",8,1,2,2,1,0,0,0,1,10,10,"80.7%"
"9","Denver Broncos","DST","DEN","2017",4,4,"ppr",9,3,1,0,0,0,0,0,1,9,9,"38.8%"
"10","San Francisco 49ers","DST","SF","2017",4,4,"ppr",10,6,1,0,0,0,0,0,1,9,9,"95.5%"
"11","Kansas City Chiefs","DST","KC","2017",4,4,"ppr",11,0,0,1,1,1,0,0,1,9,9,"47.9%"
"12","Cincinnati Bengals","DST","CIN","2017",4,4,"ppr",12,2,1,0,0,0,0,0,1,8,8,"31.6%"
"13","Indianapolis Colts","DST","IND","2017",4,4,"ppr",13,3,2,0,0,0,1,0,1,8,8,"52.4%"
"14","Minnesota Vikings","DST","MIN","2017",4,4,"ppr",14,6,0,0,0,0,0,0,1,7,7,"23.7%"
"15","Arizona Cardinals","DST","ARI","2017",4,4,"ppr",15,3,1,0,1,0,0,0,1,6,6,"12.3%"
"16","Los Angeles Rams","DST","LAR","2017",4,4,"ppr",16,2,1,1,0,0,0,0,1,5,5,"34.3%"
"17","Las Vegas Raiders","DST","LV","2017",4,4,"ppr",17,4,0,0,0,0,0,0,1,5,5,"14.2%"
"18","New England Patriots","DST","NE","2017",4,4,"ppr",18,2,1,1,1,0,0,0,1,5,5,"54.0%"
"19","Philadelphia Eagles","DST","PHI","2017",4,4,"ppr",19,2,0,1,1,0,0,0,1,4,4,"58.2%"
"20","New York Jets","DST","NYJ","2017",4,4,"ppr",20,1,1,0,0,0,0,0,1,4,4,"21.1%"
"21","Washington Commanders","DST","WAS","2017",4,4,"ppr",21,4,0,0,0,0,0,0,1,4,4,"54.8%"
"22","Atlanta Falcons","DST","ATL","2017",4,4,"ppr",22,3,0,0,1,0,0,0,1,4,4,"1.7%"
"23","Cleveland Browns","DST","CLE","2017",4,4,"ppr",23,3,0,1,2,0,0,0,1,4,4,"37.2%"
"24","Baltimore Ravens","DST","BAL","2017",4,4,"ppr",24,1,1,0,1,0,0,0,1,3,3,"89.6%"
"25","Carolina Panthers","DST","CAR","2017",4,4,"ppr",25,3,0,0,0,0,0,0,1,2,2,"14.1%"
"26","Miami Dolphins","DST","MIA","2017",4,4,"ppr",26,1,0,0,0,0,0,0,1,2,2,"25.9%"
"27","New York Giants","DST","NYG","2017",4,4,"ppr",27,1,0,0,0,0,0,0,1,1,1,"6.2%"
"28","Los Angeles Chargers","DST","LAC","2017",4,4,"ppr",28,1,0,0,0,0,0,0,1,1,1,"30.2%"
"29","Tampa Bay Buccaneers","DST","TB","2017",4,4,"ppr",29,0,0,0,1,0,0,0,1,0,0,"81.2%"
"30","Tennessee Titans","DST","TEN","2017",4,4,"ppr",30,2,1,0,0,0,0,0,1,0,0,"26.3%"
"31","Chicago Bears","DST","CHI","2017",4,4,"ppr",31,2,0,0,0,0,0,0,1,-2,-2,"2.2%"
"32","Dallas Cowboys","DST","DAL","2017",4,4,"ppr",32,1,0,0,1,0,0,0,1,-3,-3,"90.0%"
