"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Marvin Jones Jr.","WR","JAC","2019",7,7,"ppr","1","10","13","93","9.3","24","1","4","0","0","0","0","1","43.3","43.3","13.1%"
"2","Zach Pascal","WR","PHI","2019",7,7,"ppr","2","6","7","106","17.7","34","4","2","0","0","0","0","1","28.6","28.6","0.1%"
"3","DeAndre Hopkins","WR","ARI","2019",7,7,"ppr","3","9","12","106","11.8","21","1","1","0","0","0","0","1","25.6","25.6","98.4%"
"4","Allen Robinson II","WR","LAR","2019",7,7,"ppr","4","10","16","87","8.7","17","0","1","0","0","0","0","1","24.7","24.7","36.3%"
"5","Michael Thomas","WR","NO","2019",7,7,"ppr","5","9","11","131","14.6","34","3","0","0","0","0","0","1","22.1","22.1","26.7%"
"6","Alex Erickson","WR","WAS","2019",7,7,"ppr","6","8","14","137","17.1","48","4","0","2","-2","0","0","1","21.5","21.5","0.0%"
"7","Marquez Valdes-Scantling","WR","KC","2019",7,7,"ppr","7","2","3","133","66.5","74","8","1","0","0","0","0","1","21.3","21.3","45.8%"
"8","Stefon Diggs","WR","BUF","2019",7,7,"ppr","8","7","8","143","20.4","66","5","0","0","0","0","0","1","21.3","21.3","100.0%"
"9","Corey Davis","WR","NYJ","2019",7,7,"ppr","9","6","7","80","13.3","38","2","1","0","0","0","0","1","20.0","20.0","17.1%"
"10","T.Y. Hilton","WR","DAL","2019",7,7,"ppr","10","6","11","74","12.3","25","2","1","0","0","0","0","1","19.4","19.4","3.8%"
"11","John Brown","WR","BUF","2019",7,7,"ppr","11","5","6","83","16.6","24","3","1","0","0","0","0","1","19.3","19.3","0.1%"
"12","Danny Amendola","WR","FA","2019",7,7,"ppr","12","8","11","105","13.1","36","2","0","0","0","0","0","1","18.5","18.5","0.0%"
"13","Dede Westbrook","WR","FA","2019",7,7,"ppr","13","6","9","103","17.2","33","3","0","2","14","0","0","1","17.7","17.7","0.0%"
"14","Tyler Lockett","WR","SEA","2019",7,7,"ppr","14","5","7","61","12.2","33","2","1","1","-3","0","0","1","16.8","16.8","94.8%"
"15","DeVante Parker","WR","NE","2019",7,7,"ppr","15","5","10","55","11.0","14","0","1","0","0","0","0","1","16.5","16.5","13.6%"
"16","Tyreek Hill","WR","MIA","2019",7,7,"ppr","16","3","5","74","24.7","57","4","1","0","0","0","0","1","16.4","16.4","100.0%"
"17","Amari Cooper","WR","CLE","2019",7,7,"ppr","17","5","5","106","21.2","44","4","0","0","0","0","0","1","15.6","15.6","96.2%"
"18","Julio Jones","WR","TB","2019",7,7,"ppr","18","6","9","93","15.5","39","2","0","0","0","0","0","1","15.3","15.3","18.9%"
"19","Courtland Sutton","WR","DEN","2019",7,7,"ppr","19","6","8","87","14.5","41","3","0","0","0","0","0","1","14.7","14.7","80.1%"
"20","Kenny Stills","WR","FA","2019",7,7,"ppr","20","4","5","105","26.3","45","6","0","0","0","0","0","1","14.5","14.5","0.0%"
"21","Bisi Johnson","WR","MIN","2019",7,7,"ppr","21","4","8","40","10.0","19","0","1","0","0","0","0","1","14.0","14.0","0.0%"
"22","Golden Tate","WR","FA","2019",7,7,"ppr","22","6","11","80","13.3","20","1","0","0","0","0","0","1","14.0","14.0","0.0%"
"23","Julian Edelman","WR","FA","2019",7,7,"ppr","23","7","12","47","6.7","14","0","0","3","20","0","0","1","13.7","13.7","12.1%"
"24","Robert Woods","WR","TEN","2019",7,7,"ppr","24","5","7","80","16.0","25","1","0","1","6","0","0","1","13.6","13.6","44.0%"
"25","Phillip Dorsett II","WR","HOU","2019",7,7,"ppr","25","3","4","46","15.3","26","1","1","0","0","0","0","1","13.6","13.6","0.7%"
"26","Jake Kumerow","WR","BUF","2019",7,7,"ppr","26","2","2","54","27.0","37","2","1","0","0","0","0","1","13.4","13.4","0.1%"
"27","Chris Conley","WR","TEN","2019",7,7,"ppr","27","3","7","83","27.7","47","4","0","0","0","0","0","1","13.3","13.3","0.1%"
"28","Preston Williams","WR","CAR","2019",7,7,"ppr","28","6","8","82","13.7","35","2","0","0","0","0","1","1","12.2","12.2","0.0%"
"29","A.J. Brown","WR","PHI","2019",7,7,"ppr","29","6","8","64","10.7","16","0","0","1","-2","0","0","1","12.2","12.2","99.9%"
"30","Keke Coutee","WR","FA","2019",7,7,"ppr","30","3","5","25","8.3","13","0","0","1","4","1","0","1","11.9","11.9","0.0%"
"31","Emmanuel Sanders","WR","FA","2019",7,7,"ppr","31","5","6","60","12.0","16","0","0","0","0","0","0","1","11.0","11.0","0.0%"
"32","Cooper Kupp","WR","LAR","2019",7,7,"ppr","32","6","8","50","8.3","17","0","0","0","0","0","0","1","11.0","11.0","82.7%"
"33","Mecole Hardman","WR","KC","2019",7,7,"ppr","33","2","3","28","14.0","21","1","1","0","0","0","0","1","10.8","10.8","28.0%"
"34","Cole Beasley","WR","BUF","2019",7,7,"ppr","34","3","6","16","5.3","8","0","1","0","0","0","0","1","10.6","10.6","1.5%"
"35","DJ Chark Jr.","WR","DET","2019",7,7,"ppr","35","3","5","53","17.7","33","2","0","1","20","0","0","1","10.3","10.3","40.6%"
"36","Keenan Allen","WR","LAC","2019",7,7,"ppr","36","4","11","61","15.3","17","0","0","0","0","0","0","1","10.1","10.1","98.1%"
"37","Tajae Sharpe","WR","FA","2019",7,7,"ppr","37","2","3","19","9.5","14","0","1","0","0","0","0","1","9.9","9.9","0.0%"
"38","Brandin Cooks","WR","HOU","2019",7,7,"ppr","38","4","7","59","14.8","21","1","0","0","0","0","0","1","9.9","9.9","64.4%"
"39","Kendrick Bourne","WR","NE","2019",7,7,"ppr","39","3","4","69","23.0","28","2","0","0","0","0","0","1","9.9","9.9","1.0%"
"40","Jakobi Meyers","WR","NE","2019",7,7,"ppr","40","5","5","47","9.4","23","1","0","0","0","0","0","1","9.7","9.7","69.3%"
