"","player","pos","team","season","start_week","end_week","scoring","rank","rushing_att","rushing_yds","rushing_y_a","rushing_lg","rushing_20","rushing_td","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_td","fl","g","fpts","fpts_g","rost"
"1","Derrick Henry","RB","TEN","2021",2,2,"ppr","1","35","182","5.2","60","4","3","6","6","55","9.2","0","0","1","47.7","47.7","100.0%"
"2","Aaron Jones","RB","GB","2021",2,2,"ppr","2","17","67","3.9","9","0","1","6","6","48","8.0","3","0","1","41.5","41.5","99.6%"
"3","Christian McCaffrey","RB","SF","2021",2,2,"ppr","3","24","72","3.0","16","0","1","5","6","65","13.0","0","0","1","24.7","24.7","100.0%"
"4","Cordarrelle Patterson","RB","ATL","2021",2,2,"ppr","4","7","11","1.6","10","0","1","5","7","58","11.6","1","0","1","23.9","23.9","85.6%"
"5","Tony Pollard","RB","DAL","2021",2,2,"ppr","5","13","109","8.4","28","2","1","3","3","31","10.3","0","0","1","23.0","23.0","96.8%"
"6","Austin Ekeler","RB","LAC","2021",2,2,"ppr","6","9","54","6.0","20","1","0","9","9","61","6.8","0","0","1","22.5","22.5","100.0%"
"7","J.D. McKissic","RB","WAS","2021",2,2,"ppr","7","4","10","2.5","4","0","1","5","6","83","16.6","0","0","1","20.3","20.3","8.4%"
"8","Najee Harris","RB","PIT","2021",2,2,"ppr","8","10","38","3.8","14","0","0","5","5","43","8.6","1","0","1","19.1","19.1","97.4%"
"9","James White","RB","FA","2021",2,2,"ppr","9","5","20","4.0","7","0","1","6","6","45","7.5","0","0","1","18.5","18.5","0.1%"
"10","Ezekiel Elliott","RB","DAL","2021",2,2,"ppr","10","16","71","4.4","19","0","1","2","2","26","13.0","0","0","1","17.7","17.7","97.0%"
"11","Darrell Henderson Jr.","RB","FA","2021",2,2,"ppr","11","13","53","4.1","13","0","1","3","5","29","9.7","0","0","1","17.2","17.2","25.4%"
