"","player","pos","team","season","start_week","end_week","scoring","rank","rushing_att","rushing_yds","rushing_y_a","rushing_lg","rushing_20","rushing_td","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_td","fl","g","fpts","fpts_g","rost"
"1","Aaron Jones","RB","GB","2019",5,5,"ppr","1","19","107","5.6","18","0","4","7","8","75","10.7","0","0","1","49.2","49.2","99.6%"
"2","Christian McCaffrey","RB","SF","2019",5,5,"ppr","2","19","176","9.3","84","4","2","6","8","61","10.2","1","0","1","47.7","47.7","100.0%"
"3","Josh Jacobs","RB","LV","2019",5,5,"ppr","3","26","123","4.7","21","1","2","3","3","20","6.7","0","0","1","29.3","29.3","99.3%"
"4","Matt Breida","RB","NYG","2019",5,5,"ppr","4","11","114","10.4","83","4","1","3","3","15","5.0","1","0","1","27.9","27.9","4.5%"
"5","Dalvin Cook","RB","MIN","2019",5,5,"ppr","5","21","132","6.3","41","3","0","6","6","86","14.3","0","1","1","25.8","25.8","100.0%"
"6","Phillip Lindsay","RB","FA","2019",5,5,"ppr","6","15","114","7.6","32","3","1","4","4","33","8.3","0","0","1","24.7","24.7","0.4%"
"7","Leonard Fournette","RB","TB","2019",5,5,"ppr","7","23","108","4.7","48","3","1","4","7","29","7.3","0","0","1","23.7","23.7","96.9%"
"8","Austin Ekeler","RB","LAC","2019",5,5,"ppr","8","3","7","2.3","4","0","0","15","16","86","5.7","0","1","1","22.3","22.3","100.0%"
"9","Sony Michel","RB","LAC","2019",5,5,"ppr","9","16","91","5.7","25","1","1","3","3","32","10.7","0","0","1","21.3","21.3","2.2%"
"10","Chris Carson","RB","FA","2019",5,5,"ppr","10","27","118","4.4","14","0","0","1","2","5","5.0","1","0","1","19.3","19.3","0.3%"
"11","Todd Gurley II","RB","FA","2019",5,5,"ppr","11","15","51","3.4","12","0","2","3","5","6","2.0","0","1","1","18.7","18.7","0.1%"
"12","David Johnson","RB","NO","2019",5,5,"ppr","12","17","91","5.4","17","0","0","3","5","65","21.7","0","0","1","18.6","18.6","0.1%"
"13","Devonta Freeman","RB","FA","2019",5,5,"ppr","13","11","30","2.7","21","1","0","5","5","40","8.0","1","0","1","18.0","18.0","0.0%"
"14","Marlon Mack","RB","DEN","2019",5,5,"ppr","14","29","132","4.6","30","2","0","3","3","16","5.3","0","0","1","17.8","17.8","5.3%"
"15","Chase Edmonds","RB","DEN","2019",5,5,"ppr","15","8","68","8.5","37","2","1","3","4","18","6.0","0","0","1","17.6","17.6","23.9%"
"16","Ezekiel Elliott","RB","DAL","2019",5,5,"ppr","16","12","62","5.2","14","0","1","2","3","29","14.5","0","0","1","17.1","17.1","97.0%"
"17","Alvin Kamara","RB","NO","2019",5,5,"ppr","17","16","62","3.9","16","0","0","6","7","42","7.0","0","0","1","16.9","16.9","99.3%"
"18","Le'Veon Bell","RB","FA","2019",5,5,"ppr","18","15","43","2.9","13","0","0","7","9","45","6.4","0","0","1","15.8","15.8","0.1%"
"19","Tevin Coleman","RB","SF","2019",5,5,"ppr","19","16","97","6.1","19","0","1","0","0","0","0","0","0","1","15.7","15.7","0.6%"
"20","Reggie Bonnafon","RB","FA","2019",5,5,"ppr","20","5","80","16.0","59","4","1","0","1","0","0","0","0","1","14.0","14.0","0.0%"
"21","Derrick Henry","RB","TEN","2019",5,5,"ppr","21","20","78","3.9","24","1","1","0","0","0","0","0","0","1","13.8","13.8","100.0%"
"22","James White","RB","FA","2019",5,5,"ppr","22","6","26","4.3","7","0","0","6","9","46","7.7","0","0","1","13.2","13.2","0.1%"
"23","Mark Ingram II","RB","NO","2019",5,5,"ppr","23","19","44","2.3","14","0","1","2","2","5","2.5","0","0","1","12.9","12.9","4.3%"
"24","DeAndre Washington","RB","FA","2019",5,5,"ppr","24","6","17","2.8","5","0","1","3","3","19","6.3","0","0","1","12.6","12.6","11.0%"
"25","Ito Smith","RB","FA","2019",5,5,"ppr","25","5","19","3.8","11","0","0","6","6","45","7.5","0","0","1","12.4","12.4","0.0%"
"26","Jordan Howard","RB","FA","2019",5,5,"ppr","26","13","62","4.8","15","0","1","0","0","0","0","0","0","1","12.2","12.2","0.0%"
"27","Carlos Hyde","RB","FA","2019",5,5,"ppr","27","21","60","2.9","14","0","1","0","1","0","0","0","0","1","12.0","12.0","0.0%"
"28","Joe Mixon","RB","CIN","2019",5,5,"ppr","28","19","93","4.9","18","0","0","1","1","16","16.0","0","0","1","11.9","11.9","99.9%"
"29","James Conner","RB","ARI","2019",5,5,"ppr","29","14","55","3.9","12","0","1","0","0","0","0","0","0","1","11.5","11.5","97.8%"
"30","Brandon Bolden","RB","LV","2019",5,5,"ppr","30","5","13","2.6","5","0","0","1","1","29","29.0","1","0","1","11.2","11.2","0.2%"
"31","Tarik Cohen","RB","FA","2019",5,5,"ppr","31","4","10","2.5","4","0","0","6","7","39","6.5","0","0","1","10.9","10.9","0.0%"
"32","Nick Chubb","RB","CLE","2019",5,5,"ppr","32","16","87","5.4","37","2","0","1","1","12","12.0","0","0","1","10.9","10.9","99.9%"
"33","David Montgomery","RB","CHI","2019",5,5,"ppr","33","11","25","2.3","6","0","1","1","1","11","11.0","0","0","1","10.6","10.6","95.6%"
"34","Miles Sanders","RB","PHI","2019",5,5,"ppr","34","9","15","1.7","8","0","0","4","5","49","12.3","0","0","1","10.4","10.4","96.5%"
"35","Peyton Barber","RB","FA","2019",5,5,"ppr","35","8","32","4.0","8","0","1","1","1","-1","-1.0","0","0","1","10.1","10.1","1.0%"
"36","Frank Gore","RB","FA","2019",5,5,"ppr","36","14","60","4.3","19","0","0","2","2","9","4.5","0","0","1","8.9","8.9","12.1%"
"37","Chris Thompson","RB","FA","2019",5,5,"ppr","37","4","21","5.3","12","0","0","5","7","17","3.4","0","0","1","8.8","8.8","0.0%"
"38","Royce Freeman","RB","HOU","2019",5,5,"ppr","38","13","61","4.7","11","0","0","2","2","6","3.0","0","0","1","8.7","8.7","0.0%"
"39","Nyheim Hines","RB","BUF","2019",5,5,"ppr","39","2","-1","-0.5","3","0","0","4","5","46","11.5","0","0","1","8.5","8.5","29.1%"
"40","Melvin Gordon III","RB","KC","2019",5,5,"ppr","40","12","31","2.6","7","0","0","4","6","7","1.8","0","0","1","7.8","7.8","29.3%"
"41","Duke Johnson Jr.","RB","BUF","2019",5,5,"ppr","41","9","59","6.6","24","1","0","1","1","8","8.0","0","0","1","7.7","7.7","0.0%"
"42","Ronald Jones II","RB","KC","2019",5,5,"ppr","42","9","35","3.9","14","0","0","2","3","21","10.5","0","0","1","7.6","7.6","2.5%"
"43","Tra Carson","RB","FA","2019",5,5,"ppr","43","6","14","2.3","7","0","0","4","4","18","4.5","0","0","1","7.2","7.2","0.0%"
"44","Rashaad Penny","RB","SEA","2019",5,5,"ppr","44","6","18","3.0","8","0","0","2","2","31","15.5","0","0","1","6.9","6.9","15.7%"
"45","Damien Williams","RB","FA","2019",5,5,"ppr","45","9","23","2.6","6","0","0","3","4","15","5.0","0","0","1","6.8","6.8","1.1%"
"46","T.J. Yeldon","RB","FA","2019",5,5,"ppr","46","2","15","7.5","11","0","0","4","4","13","3.3","0","0","1","6.8","6.8","0.0%"
"47","Giovani Bernard","RB","TB","2019",5,5,"ppr","47","2","10","5.0","9","0","0","3","3","16","5.3","0","0","1","5.6","5.6","0.2%"
"48","Latavius Murray","RB","DEN","2019",5,5,"ppr","48","7","28","4.0","12","0","0","2","2","6","3.0","0","0","1","5.4","5.4","75.6%"
"49","Jalen Richard","RB","FA","2019",5,5,"ppr","49","2","14","7.0","9","0","0","2","2","18","9.0","0","0","1","5.2","5.2","1.0%"
"50","Alexander Mattison","RB","MIN","2019",5,5,"ppr","50","7","52","7.4","19","0","0","0","0","0","0","0","0","1","5.2","5.2","27.5%"
"51","Dion Lewis","RB","FA","2019",5,5,"ppr","51","2","11","5.5","9","0","0","2","4","19","9.5","0","0","1","5.0","5.0","2.0%"
"52","Dare Ogunbowale","RB","HOU","2019",5,5,"ppr","52","1","-4","-4.0","0","0","0","2","3","27","13.5","0","0","1","4.3","4.3","3.7%"
"53","Kyle Juszczyk","RB","SF","2019",5,5,"ppr","53","0","0","0","0","0","0","2","3","20","10.0","0","0","1","4.0","4.0","0.4%"
"54","Jaylen Samuels","RB","FA","2019",5,5,"ppr","54","3","2","0.7","6","0","0","3","4","11","3.7","0","0","1","3.5","3.5","0.0%"
"55","Elijhaa Penny","RB","FA","2019",5,5,"ppr","55","3","15","5.0","6","0","0","1","1","9","9.0","0","0","1","3.4","3.4","0.0%"
"56","Raheem Mostert","RB","MIA","2019",5,5,"ppr","56","7","34","4.9","8","0","0","0","0","0","0","0","0","1","3.4","3.4","81.2%"
"57","Jon Hilliman","RB","FA","2019",5,5,"ppr","57","9","20","2.2","6","0","0","1","2","4","4.0","0","0","1","3.4","3.4","0.0%"
"58","Gus Edwards","RB","BAL","2019",5,5,"ppr","58","5","17","3.4","7","0","0","1","1","6","6.0","0","0","1","3.3","3.3","39.7%"
"59","Jordan Wilkins","RB","IND","2019",5,5,"ppr","59","7","28","4.0","10","0","0","0","0","0","0","0","0","1","2.8","2.8","0.0%"
"60","Wendell Smallwood","RB","FA","2019",5,5,"ppr","60","6","27","4.5","12","0","0","0","0","0","0","0","0","1","2.7","2.7","0.0%"
"61","Ameer Abdullah","RB","LV","2019",5,5,"ppr","61","3","24","8.0","15","0","0","0","0","0","0","0","0","1","2.4","2.4","3.4%"
"62","LeSean McCoy","RB","FA","2019",5,5,"ppr","62","0","0","0","0","0","0","2","2","23","11.5","0","1","1","2.3","2.3","2.0%"
"63","Danny Vitale","RB","FA","2019",5,5,"ppr","63","0","0","0","0","0","0","1","1","9","9.0","0","0","1","1.9","1.9","0.0%"
"64","Tony Pollard","RB","DAL","2019",5,5,"ppr","64","4","19","4.8","7","0","0","0","0","0","0","0","0","1","1.9","1.9","96.8%"
"65","Adrian Peterson","RB","FA","2019",5,5,"ppr","65","7","18","2.6","7","0","0","0","0","0","0","0","0","1","1.8","1.8","2.1%"
"66","Derek Watt","RB","PIT","2019",5,5,"ppr","66","0","0","0","0","0","0","1","1","8","8.0","0","0","1","1.8","1.8","0.1%"
"67","Ryquell Armstead","RB","FA","2019",5,5,"ppr","67","1","-1","-1.0","0","0","0","1","1","7","7.0","0","0","1","1.6","1.6","0.0%"
"68","D'Ernest Johnson","RB","CLE","2019",5,5,"ppr","68","0","0","0","0","0","0","1","1","6","6.0","0","0","1","1.6","1.6","0.7%"
"69","Jakob Johnson","RB","LV","2019",5,5,"ppr","69","0","0","0","0","0","0","1","2","5","5.0","0","0","1","1.5","1.5","0.0%"
"70","Alex Armah Jr.","RB","WAS","2019",5,5,"ppr","70","0","0","0","0","0","0","1","1","4","4.0","0","0","1","1.4","1.4","0.0%"
"71","Wayne Gallman Jr.","RB","SEA","2019",5,5,"ppr","71","2","14","7.0","11","0","0","0","0","0","0","0","0","1","1.4","1.4","0.1%"
"72","C.J. Ham","RB","MIN","2019",5,5,"ppr","72","0","0","0","0","0","0","1","1","-1","-1.0","0","0","1","0.9","0.9","0.1%"
"73","Justice Hill","RB","BAL","2019",5,5,"ppr","73","2","7","3.5","4","0","0","0","0","0","0","0","0","1","0.7","0.7","0.8%"
"74","Darren Sproles","RB","FA","2019",5,5,"ppr","74","3","4","1.3","5","0","0","0","1","0","0","0","0","1","0.4","0.4","0.1%"
"75","Bilal Powell","RB","FA","2019",5,5,"ppr","75","1","4","4.0","4","0","0","0","0","0","0","0","0","1","0.4","0.4","0.0%"
"76","Alec Ingold","RB","MIA","2019",5,5,"ppr","76","1","3","3.0","3","0","0","0","0","0","0","0","0","1","0.3","0.3","0.1%"
"77","Malcolm Brown","RB","LAR","2019",5,5,"ppr","77","1","3","3.0","3","0","0","0","0","0","0","0","0","1","0.3","0.3","0.1%"
"78","Anthony Sherman","RB","FA","2019",5,5,"ppr","78","1","2","2.0","2","0","0","0","1","0","0","0","0","1","0.2","0.2","0.0%"
"79","Ty Montgomery","RB","NE","2019",5,5,"ppr","79","2","1","0.5","4","0","0","0","0","0","0","0","0","1","0.1","0.1","0.5%"
"80","Jordan Scarlett","RB","FA","2019",5,5,"ppr","80","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"81","Darrell Henderson Jr.","RB","FA","2019",5,5,"ppr","81","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","25.4%"
"82","Benny Snell Jr.","RB","PIT","2019",5,5,"ppr","82","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.4%"
"83","Travis Homer","RB","SEA","2019",5,5,"ppr","83","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","22.6%"
"84","Andrew Beck","RB","DEN","2019",5,5,"ppr","84","0","0","0","0","0","0","1","1","10","10.0","0","0","1","0.0","0.0","0.0%"
"85","Cullen Gillaspia","RB","SEA","2019",5,5,"ppr","85","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"86","Devine Ozigbo","RB","DEN","2019",5,5,"ppr","86","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"87","Dontrell Hilliard","RB","TEN","2019",5,5,"ppr","87","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","8.0%"
"88","Mike Boone","RB","DEN","2019",5,5,"ppr","88","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","5.3%"
"89","Nick Bellore","RB","SEA","2019",5,5,"ppr","89","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"90","Taiwan Jones","RB","BUF","2019",5,5,"ppr","90","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"91","Cordarrelle Patterson","RB","ATL","2019",5,5,"ppr","91","1","5","5.0","5","0","0","0","0","0","0","0","0","1","0.0","0.0","85.6%"
"92","Jamize Olawale","RB","FA","2019",5,5,"ppr","92","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
