"","player","pos","team","season","start_week","end_week","scoring","rank","rushing_att","rushing_yds","rushing_y_a","rushing_lg","rushing_20","rushing_td","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_td","fl","g","fpts","fpts_g","rost"
"1","Joe Mixon","RB","CIN","2022",9,9,"ppr","1","22","153","7.0","29","2","4","4","5","58","14.5","1","0","1","55.1","55.1","99.9%"
"2","Kenneth Walker III","RB","SEA","2022",9,9,"ppr","2","26","109","4.2","15","0","2","3","4","20","6.7","0","0","1","27.9","27.9","96.2%"
"3","Travis Etienne Jr.","RB","JAC","2022",9,9,"ppr","3","28","109","3.9","18","0","2","2","2","17","8.5","0","0","1","26.6","26.6","97.9%"
"4","Kenyan Drake","RB","BAL","2022",9,9,"ppr","4","24","93","3.9","18","0","2","2","2","16","8.0","0","0","1","24.9","24.9","26.8%"
"5","Austin Ekeler","RB","LAC","2022",9,9,"ppr","5","14","47","3.4","9","0","1","7","8","24","3.4","1","1","1","24.1","24.1","100.0%"
"6","Derrick Henry","RB","TEN","2022",9,9,"ppr","6","17","115","6.8","56","5","2","0","0","0","0","0","0","1","23.5","23.5","100.0%"
"7","Cordarrelle Patterson","RB","ATL","2022",9,9,"ppr","7","13","44","3.4","7","0","2","1","1","9","9.0","0","0","1","18.3","18.3","85.6%"
"8","Jeff Wilson Jr.","RB","MIA","2022",9,9,"ppr","8","9","51","5.7","28","1","0","3","3","21","7.0","1","0","1","16.2","16.2","76.6%"
"9","Rhamondre Stevenson","RB","NE","2022",9,9,"ppr","9","15","60","4.0","16","0","0","3","7","10","3.3","1","0","1","16.0","16.0","97.4%"
"10","Michael Carter","RB","NYJ","2022",9,9,"ppr","10","12","76","6.3","25","1","1","1","1","10","10.0","0","0","1","15.6","15.6","73.8%"
"11","Raheem Blackshear","RB","CAR","2022",9,9,"ppr","11","5","13","2.6","5","0","1","4","4","40","10.0","0","0","1","15.3","15.3","0.6%"
"12","Miles Sanders","RB","PHI","2022",9,9,"ppr","12","17","93","5.5","25","1","1","0","0","0","0","0","0","1","15.3","15.3","96.5%"
"13","Dameon Pierce","RB","HOU","2022",9,9,"ppr","13","27","139","5.1","36","2","0","0","0","0","0","0","0","1","13.9","13.9","89.0%"
"14","Dalvin Cook","RB","MIN","2022",9,9,"ppr","14","17","47","2.8","9","0","0","2","6","9","4.5","1","0","1","13.6","13.6","100.0%"
"15","Tyler Allgeier","RB","ATL","2022",9,9,"ppr","15","10","99","9.9","44","3","0","1","1","24","24.0","0","0","1","13.3","13.3","35.3%"
"16","James Robinson","RB","NYJ","2022",9,9,"ppr","16","13","48","3.7","16","0","0","2","2","5","2.5","1","0","1","13.3","13.3","39.4%"
"17","Kenneth Gainwell","RB","PHI","2022",9,9,"ppr","17","4","22","5.5","8","0","1","3","3","16","5.3","0","0","1","12.8","12.8","11.7%"
