"","player","pos","team","season","start_week","end_week","scoring","rank","sack","int","fr","ff","def_td","sfty","spc_td","g","fpts","fpts_g","rost"
"1","Tampa Bay Buccaneers","DST","TB","2020",6,6,"ppr",1,5,2,0,1,1,0,0,1,19,19,"81.2%"
"2","Pittsburgh Steelers","DST","PIT","2020",6,6,"ppr",2,4,2,0,1,1,0,0,1,18,18,"53.2%"
"3","Arizona Cardinals","DST","ARI","2020",6,6,"ppr",3,3,2,2,2,0,0,0,1,15,15,"12.3%"
"4","Miami Dolphins","DST","MIA","2020",6,6,"ppr",4,3,1,0,0,0,0,0,1,15,15,"25.9%"
"5","Denver Broncos","DST","DEN","2020",6,6,"ppr",5,4,2,1,3,0,0,0,1,14,14,"38.8%"
"6","New York Giants","DST","NYG","2020",6,6,"ppr",6,3,1,1,1,1,0,0,1,14,14,"6.2%"
"7","Chicago Bears","DST","CHI","2020",6,6,"ppr",7,4,2,1,1,0,0,0,1,11,11,"2.2%"
"8","New England Patriots","DST","NE","2020",6,6,"ppr",8,2,2,0,0,0,0,0,1,7,7,"54.0%"
"9","Atlanta Falcons","DST","ATL","2020",6,6,"ppr",9,1,3,0,0,0,0,0,1,7,7,"1.7%"
"10","Baltimore Ravens","DST","BAL","2020",6,6,"ppr",10,6,0,1,3,0,0,0,1,7,7,"89.6%"
"11","New York Jets","DST","NYJ","2020",6,6,"ppr",11,2,2,0,0,0,0,0,1,6,6,"21.1%"
"12","Detroit Lions","DST","DET","2020",6,6,"ppr",12,1,1,1,2,0,0,0,1,6,6,"2.5%"
"13","San Francisco 49ers","DST","SF","2020",6,6,"ppr",13,0,1,0,0,0,0,0,1,5,5,"95.5%"
"14","Washington Commanders","DST","WAS","2020",6,6,"ppr",14,1,1,0,0,0,0,0,1,4,4,"54.8%"
"15","Indianapolis Colts","DST","IND","2020",6,6,"ppr",15,2,1,0,1,0,0,0,1,4,4,"52.4%"
"16","Cincinnati Bengals","DST","CIN","2020",6,6,"ppr",16,1,1,1,0,0,0,0,1,4,4,"31.6%"
"17","Houston Texans","DST","HOU","2020",6,6,"ppr",17,2,1,1,1,0,0,0,1,4,4,"0.8%"
"18","Kansas City Chiefs","DST","KC","2020",6,6,"ppr",18,0,1,0,0,0,0,0,1,3,3,"47.9%"
"19","Buffalo Bills","DST","BUF","2020",6,6,"ppr",19,1,0,1,1,0,0,0,1,3,3,"99.0%"
"20","Carolina Panthers","DST","CAR","2020",6,6,"ppr",20,0,1,0,0,0,0,0,1,2,2,"14.1%"
"21","Philadelphia Eagles","DST","PHI","2020",6,6,"ppr",21,3,0,0,1,1,0,0,1,2,2,"58.2%"
"22","Jacksonville Jaguars","DST","JAC","2020",6,6,"ppr",22,0,1,0,0,0,0,0,1,1,1,"3.8%"
"23","Cleveland Browns","DST","CLE","2020",6,6,"ppr",23,2,0,0,0,0,0,0,1,1,1,"37.2%"
"24","Los Angeles Rams","DST","LAR","2020",6,6,"ppr",24,0,0,0,0,0,0,0,1,0,0,"34.3%"
"25","Minnesota Vikings","DST","MIN","2020",6,6,"ppr",25,2,0,1,1,0,0,0,1,0,0,"23.7%"
"26","Green Bay Packers","DST","GB","2020",6,6,"ppr",26,0,0,0,0,0,0,0,1,-1,-1,"80.7%"
"27","Tennessee Titans","DST","TEN","2020",6,6,"ppr",27,2,0,0,0,0,0,0,1,-2,-2,"26.3%"
"28","Dallas Cowboys","DST","DAL","2020",6,6,"ppr",28,1,0,0,0,0,0,0,1,-3,-3,"90.0%"
