"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Zach Ertz","TE","ARI","2017",12,12,"ppr","1","10","12","103","10.3","22","1","1","0","0","0","0","1","26.3","26.3","32.6%"
"2","Rob Gronkowski","TE","FA","2017",12,12,"ppr","2","5","8","82","16.4","21","3","2","0","0","0","0","1","25.2","25.2","1.0%"
"3","Kyle Rudolph","TE","TB","2017",12,12,"ppr","3","4","4","63","15.8","34","2","2","0","0","0","0","1","22.3","22.3","0.6%"
"4","Hunter Henry","TE","NE","2017",12,12,"ppr","4","5","5","76","15.2","27","2","1","0","0","0","0","1","18.6","18.6","38.7%"
"5","Ricky Seals-Jones","TE","FA","2017",12,12,"ppr","5","4","6","72","18.0","29","2","1","0","0","0","0","1","17.2","17.2","0.0%"
"6","Jack Doyle","TE","FA","2017",12,12,"ppr","6","7","8","94","13.4","26","2","0","0","0","0","0","1","16.4","16.4","2.0%"
"7","Delanie Walker","TE","FA","2017",12,12,"ppr","7","4","5","63","15.8","37","1","1","0","0","0","0","1","16.3","16.3","0.1%"
"8","Jimmy Graham","TE","FA","2017",12,12,"ppr","8","3","6","34","11.3","25","1","1","0","0","0","0","1","12.4","12.4","0.0%"
"9","Jason Witten","TE","FA","2017",12,12,"ppr","9","7","7","44","6.3","8","0","0","0","0","0","0","1","11.4","11.4","0.0%"
"10","Nick Vannett","TE","NYG","2017",12,12,"ppr","10","2","4","29","14.5","17","0","1","0","0","0","0","1","10.9","10.9","0.0%"
"11","Tyler Kroft","TE","SF","2017",12,12,"ppr","11","3","4","14","4.7","8","0","1","0","0","0","0","1","10.4","10.4","0.0%"
"12","Julius Thomas","TE","FA","2017",12,12,"ppr","12","5","6","52","10.4","17","0","0","0","0","0","0","1","10.2","10.2","0.0%"
"13","Charles Clay","TE","FA","2017",12,12,"ppr","13","4","4","60","15.0","33","1","0","0","0","0","0","1","10.0","10.0","0.0%"
"14","David Njoku","TE","CLE","2017",12,12,"ppr","14","4","4","47","11.8","27","1","0","0","0","0","0","1","8.7","8.7","87.0%"
"15","O.J. Howard","TE","HOU","2017",12,12,"ppr","15","3","4","52","17.3","29","1","0","0","0","0","0","1","8.2","8.2","0.3%"
"16","Tyler Higbee","TE","LAR","2017",12,12,"ppr","16","3","3","48","16.0","38","1","0","0","0","0","0","1","7.8","7.8","71.9%"
"17","C.J. Fiedorowicz","TE","FA","2017",12,12,"ppr","17","4","8","37","9.3","10","0","0","0","0","0","0","1","7.7","7.7","0.0%"
"18","Eric Ebron","TE","FA","2017",12,12,"ppr","18","4","4","34","8.5","14","0","0","0","0","0","0","1","7.4","7.4","0.0%"
"19","Xavier Grimble","TE","FA","2017",12,12,"ppr","19","1","1","1","1.0","1","0","1","0","0","0","0","1","7.1","7.1","0.0%"
"20","Travis Kelce","TE","KC","2017",12,12,"ppr","20","3","4","39","13.0","25","1","0","0","0","0","0","1","6.9","6.9","100.0%"
"21","Austin Hooper","TE","TEN","2017",12,12,"ppr","21","3","5","38","12.7","20","1","0","0","0","0","0","1","6.8","6.8","13.8%"
"22","Jesse James","TE","CLE","2017",12,12,"ppr","22","3","4","32","10.7","17","0","0","0","0","0","0","1","6.2","6.2","0.0%"
"23","Benjamin Watson","TE","FA","2017",12,12,"ppr","23","3","3","29","9.7","16","0","0","0","0","0","0","1","5.9","5.9","2.8%"
"24","Demetrius Harris","TE","FA","2017",12,12,"ppr","24","2","2","33","16.5","28","1","0","0","0","0","0","1","5.3","5.3","0.0%"
"25","Seth DeValve","TE","FA","2017",12,12,"ppr","25","2","2","33","16.5","24","1","0","0","0","0","0","1","5.3","5.3","0.0%"
"26","Evan Engram","TE","JAC","2017",12,12,"ppr","26","3","7","18","6.0","14","0","0","0","0","0","0","1","4.8","4.8","68.5%"
"27","Austin Seferian-Jenkins","TE","FA","2017",12,12,"ppr","27","2","7","27","13.5","19","0","0","0","0","0","0","1","4.7","4.7","0.0%"
