"","player","pos","team","season","start_week","end_week","scoring","rank","passing_cmp","passing_att","passing_pct","passing_yds","passing_y_a","passing_td","passing_int","passing_sacks","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Jared Goff","QB","DET","2017",16,16,"ppr","1","22","38","57.9","301","7.9","4","0","1","3","-6","0","1","1","25.4","25.4","60.4%"
"2","Kirk Cousins","QB","MIN","2017",16,16,"ppr","2","19","37","51.4","299","8.1","3","1","0","5","8","0","0","1","22.8","22.8","87.8%"
"3","Blake Bortles","QB","FA","2017",16,16,"ppr","3","32","50","64.0","382","7.6","2","3","1","5","31","0","0","1","22.4","22.4","0.0%"
"4","Jimmy Garoppolo","QB","SF","2017",16,16,"ppr","4","21","30","70.0","242","8.1","2","1","1","3","3","1","0","1","22.0","22.0","16.2%"
"5","Mitch Trubisky","QB","PIT","2017",16,16,"ppr","5","14","23","60.9","193","8.4","0","0","5","7","44","1","0","1","18.1","18.1","0.8%"
"6","Alex Smith","QB","FA","2017",16,16,"ppr","6","25","39","64.1","304","7.8","1","0","1","4","13","0","0","1","17.5","17.5","5.0%"
"7","Joe Flacco","QB","NYJ","2017",16,16,"ppr","7","29","38","76.3","237","6.2","2","0","1","4","-2","0","0","1","17.3","17.3","0.3%"
"8","Ben Roethlisberger","QB","FA","2017",16,16,"ppr","8","20","29","69.0","226","7.8","2","0","0","1","-1","0","0","1","16.9","16.9","13.6%"
"9","Cam Newton","QB","FA","2017",16,16,"ppr","9","16","25","64.0","160","6.4","0","1","2","14","52","1","0","1","15.6","15.6","9.1%"
"10","Tom Brady","QB","TB","2017",16,16,"ppr","10","21","28","75.0","224","8.0","2","1","2","2","6","0","0","1","15.6","15.6","86.0%"
"11","Philip Rivers","QB","FA","2017",16,16,"ppr","11","22","40","55.0","290","7.3","1","0","0","1","0","0","0","1","15.6","15.6","20.6%"
"12","Jay Cutler","QB","FA","2017",16,16,"ppr","12","19","38","50.0","286","7.5","1","0","0","2","-1","0","0","1","15.3","15.3","0.2%"
"13","Russell Wilson","QB","DEN","2017",16,16,"ppr","13","14","21","66.7","93","4.4","2","0","3","9","29","0","0","1","14.6","14.6","43.7%"
"14","Matt Ryan","QB","IND","2017",16,16,"ppr","14","22","36","61.1","288","8.0","1","1","5","2","7","0","0","1","14.2","14.2","10.6%"
"15","Jacoby Brissett","QB","CLE","2017",16,16,"ppr","15","16","33","48.5","215","6.5","1","0","2","3","8","0","0","1","13.4","13.4","4.8%"
"16","Jameis Winston","QB","NO","2017",16,16,"ppr","16","21","27","77.8","367","13.6","1","0","6","3","6","0","3","1","13.3","13.3","5.6%"
"17","Tyrod Taylor","QB","NYG","2017",16,16,"ppr","17","21","38","55.3","281","7.4","0","0","6","3","16","0","0","1","12.8","12.8","0.1%"
"18","Drew Stanton","QB","FA","2017",16,16,"ppr","18","20","34","58.8","209","6.1","2","2","2","2","1","0","0","1","12.5","12.5","0.0%"
"19","Andy Dalton","QB","NO","2017",16,16,"ppr","19","27","41","65.9","238","5.8","1","1","3","3","-1","0","0","1","11.4","11.4","12.2%"
"20","Marcus Mariota","QB","ATL","2017",16,16,"ppr","20","22","39","56.4","275","7.1","0","1","1","3","24","0","0","1","11.4","11.4","19.4%"
"21","Drew Brees","QB","FA","2017",16,16,"ppr","21","21","28","75.0","239","8.5","1","1","1","4","-4","0","0","1","11.2","11.2","35.7%"
"22","Matthew Stafford","QB","LAR","2017",16,16,"ppr","22","19","35","54.3","203","5.8","1","1","2","1","7","0","0","1","10.8","10.8","29.7%"
"23","Case Keenum","QB","BUF","2017",16,16,"ppr","23","14","25","56.0","139","5.6","1","0","3","4","-2","0","0","1","9.4","9.4","0.4%"
"24","Nick Foles","QB","IND","2017",16,16,"ppr","24","19","38","50.0","163","4.3","1","1","2","0","0","0","0","1","8.5","8.5","0.0%"
"25","Brock Osweiler","QB","FA","2017",16,16,"ppr","25","22","38","57.9","193","5.1","0","1","4","4","27","0","1","1","8.4","8.4","0.0%"
"26","Bryce Petty","QB","FA","2017",16,16,"ppr","26","15","28","53.6","119","4.3","0","1","3","3","33","0","0","1","6.1","6.1","0.0%"
"27","Brett Hundley","QB","BAL","2017",16,16,"ppr","27","17","40","42.5","130","3.3","0","2","1","5","48","0","0","1","6.0","6.0","0.0%"
"28","Derek Carr","QB","LV","2017",16,16,"ppr","28","15","29","51.7","140","4.8","1","2","1","3","3","0","0","1","5.9","5.9","64.3%"
"29","Dak Prescott","QB","DAL","2017",16,16,"ppr","29","21","34","61.8","181","5.3","0","2","4","4","21","0","0","1","5.3","5.3","93.5%"
"30","Eli Manning","QB","FA","2017",16,16,"ppr","30","27","45","60.0","263","5.8","0","2","2","1","5","0","1","1","5.0","5.0","2.3%"
"31","T.J. Yates","QB","FA","2017",16,16,"ppr","31","7","16","43.8","83","5.2","1","1","6","1","11","0","1","1","4.4","4.4","0.0%"
"32","DeShone Kizer","QB","FA","2017",16,16,"ppr","32","18","36","50.0","182","5.1","0","2","1","3","8","0","0","1","4.1","4.1","0.0%"
