"","player","pos","team","season","start_week","end_week","scoring","rank","sack","int","fr","ff","def_td","sfty","spc_td","g","fpts","fpts_g","rost"
"1","New Orleans Saints","DST","NO","2020",9,9,"ppr",1,3,3,0,0,0,0,0,1,16,16,"65.3%"
"2","Baltimore Ravens","DST","BAL","2020",9,9,"ppr",2,0,1,1,1,1,0,0,1,14,14,"89.6%"
"3","Tennessee Titans","DST","TEN","2020",9,9,"ppr",3,3,0,2,2,1,0,0,1,14,14,"26.3%"
"4","New York Giants","DST","NYG","2020",9,9,"ppr",4,2,3,2,1,0,0,0,1,13,13,"6.2%"
"5","Buffalo Bills","DST","BUF","2020",9,9,"ppr",5,5,2,2,2,0,0,0,1,12,12,"99.0%"
"6","Minnesota Vikings","DST","MIN","2020",9,9,"ppr",6,2,3,0,1,0,0,0,1,9,9,"23.7%"
"7","Miami Dolphins","DST","MIA","2020",9,9,"ppr",7,1,0,1,1,1,0,0,1,8,8,"25.9%"
"8","Pittsburgh Steelers","DST","PIT","2020",9,9,"ppr",8,2,1,1,1,0,0,0,1,7,7,"53.2%"
"9","Green Bay Packers","DST","GB","2020",9,9,"ppr",9,1,1,1,1,0,0,0,1,6,6,"80.7%"
"10","Indianapolis Colts","DST","IND","2020",9,9,"ppr",10,2,0,1,1,0,0,0,1,5,5,"52.4%"
"11","Washington Commanders","DST","WAS","2020",9,9,"ppr",11,5,0,0,1,0,0,0,1,5,5,"54.8%"
"12","Detroit Lions","DST","DET","2020",9,9,"ppr",12,1,0,0,0,0,0,0,1,4,4,"2.5%"
"13","Las Vegas Raiders","DST","LV","2020",9,9,"ppr",13,2,0,1,1,0,0,0,1,4,4,"14.2%"
"14","Jacksonville Jaguars","DST","JAC","2020",9,9,"ppr",14,2,0,1,1,0,0,0,1,4,4,"3.8%"
"15","Chicago Bears","DST","CHI","2020",9,9,"ppr",15,3,0,0,0,0,0,0,1,4,4,"2.2%"
"16","Houston Texans","DST","HOU","2020",9,9,"ppr",16,2,1,0,1,0,0,0,1,4,4,"0.8%"
"17","Denver Broncos","DST","DEN","2020",9,9,"ppr",17,2,1,0,0,0,0,0,1,3,3,"38.8%"
"18","Carolina Panthers","DST","CAR","2020",9,9,"ppr",18,2,0,1,1,0,0,0,1,3,3,"14.1%"
"19","Atlanta Falcons","DST","ATL","2020",9,9,"ppr",19,1,1,0,1,0,0,0,1,3,3,"1.7%"
"20","Seattle Seahawks","DST","SEA","2020",9,9,"ppr",20,7,0,0,0,0,0,0,1,3,3,"20.5%"
"21","New England Patriots","DST","NE","2020",9,9,"ppr",21,1,1,0,0,0,0,0,1,3,3,"54.0%"
"22","Los Angeles Chargers","DST","LAC","2020",9,9,"ppr",22,1,0,1,1,0,0,0,1,2,2,"30.2%"
"23","Arizona Cardinals","DST","ARI","2020",9,9,"ppr",23,3,0,0,0,0,0,0,1,2,2,"12.3%"
"24","Dallas Cowboys","DST","DAL","2020",9,9,"ppr",24,0,0,0,0,0,0,0,1,2,2,"90.0%"
"25","Tampa Bay Buccaneers","DST","TB","2020",9,9,"ppr",25,1,0,2,2,0,0,0,1,1,1,"81.2%"
"26","Kansas City Chiefs","DST","KC","2020",9,9,"ppr",26,2,0,0,1,0,0,0,1,1,1,"47.9%"
"27","San Francisco 49ers","DST","SF","2020",9,9,"ppr",27,1,0,0,0,0,0,0,1,0,0,"95.5%"
"28","New York Jets","DST","NYJ","2020",9,9,"ppr",28,0,0,0,1,0,0,0,1,-1,-1,"21.1%"
