"","player","pos","team","season","start_week","end_week","scoring","rank","passing_cmp","passing_att","passing_pct","passing_yds","passing_y_a","passing_td","passing_int","passing_sacks","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Patrick Mahomes II","QB","KC","2018",11,11,"ppr","1","33","46","71.7","478","10.4","6","3","3","6","28","0","2","1","35.9","35.9","100.0%"
"2","Jared Goff","QB","DET","2018",11,11,"ppr","2","31","49","63.3","413","8.4","4","0","5","4","6","1","2","1","35.1","35.1","60.4%"
"3","Drew Brees","QB","FA","2018",11,11,"ppr","3","22","30","73.3","363","12.1","4","0","0","0","0","0","0","1","30.5","30.5","35.7%"
"4","Cam Newton","QB","FA","2018",11,11,"ppr","4","25","37","67.6","357","9.6","3","1","3","2","2","0","0","1","24.5","24.5","9.1%"
"5","Andrew Luck","QB","FA","2018",11,11,"ppr","5","23","29","79.3","297","10.2","3","0","0","0","0","0","0","1","23.9","23.9","2.2%"
"6","Aaron Rodgers","QB","GB","2018",11,11,"ppr","6","21","30","70.0","332","11.1","2","0","5","1","3","0","0","1","21.6","21.6","75.1%"
"7","Ben Roethlisberger","QB","FA","2018",11,11,"ppr","7","27","47","57.4","314","6.7","2","3","2","2","1","1","0","1","20.7","20.7","13.6%"
"8","Philip Rivers","QB","FA","2018",11,11,"ppr","8","28","43","65.1","401","9.3","2","2","3","1","-4","0","0","1","19.6","19.6","20.6%"
"9","Andy Dalton","QB","NO","2018",11,11,"ppr","9","19","36","52.8","211","5.9","2","0","1","2","29","0","0","1","19.3","19.3","12.2%"
"10","Russell Wilson","QB","DEN","2018",11,11,"ppr","10","21","31","67.7","225","7.3","2","0","3","5","17","0","0","1","18.6","18.6","43.7%"
"11","Eli Manning","QB","FA","2018",11,11,"ppr","11","17","18","94.4","231","12.8","2","0","4","1","-1","0","0","1","17.1","17.1","2.3%"
"12","Kirk Cousins","QB","MIN","2018",11,11,"ppr","12","30","46","65.2","262","5.7","2","2","2","1","5","0","0","1","17.0","17.0","87.8%"
"13","Lamar Jackson","QB","BAL","2018",11,11,"ppr","13","13","19","68.4","150","7.9","0","1","3","26","119","0","0","1","15.9","15.9","96.8%"
"14","Derek Carr","QB","LV","2018",11,11,"ppr","14","19","31","61.3","192","6.2","2","0","4","0","0","0","0","1","15.7","15.7","64.3%"
"15","Jameis Winston","QB","NO","2018",11,11,"ppr","15","12","16","75.0","199","12.4","2","1","0","5","16","0","0","1","15.6","15.6","5.6%"
"16","Mitch Trubisky","QB","PIT","2018",11,11,"ppr","16","20","31","64.5","165","5.3","1","2","1","10","43","0","0","1","14.9","14.9","0.8%"
"17","Dak Prescott","QB","DAL","2018",11,11,"ppr","17","22","32","68.8","208","6.5","0","0","2","4","5","1","0","1","14.8","14.8","93.5%"
"18","Matt Ryan","QB","IND","2018",11,11,"ppr","18","24","34","70.6","291","8.6","1","1","3","1","1","0","0","1","13.7","13.7","10.6%"
"19","Matthew Stafford","QB","LAR","2018",11,11,"ppr","19","23","37","62.2","220","5.9","1","0","1","3","6","0","0","1","13.4","13.4","29.7%"
"20","Josh Rosen","QB","FA","2018",11,11,"ppr","20","9","20","45.0","136","6.8","3","2","1","1","0","0","0","1","13.4","13.4","0.0%"
