"","player","pos","team","season","start_week","end_week","scoring","rank","passing_cmp","passing_att","passing_pct","passing_yds","passing_y_a","passing_td","passing_int","passing_sacks","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Cam Newton","QB","FA","2020",17,17,"ppr","1","21","30","70.0","242","8.1","3","0","3","11","79","0","0","1","38.5","38.5","9.1%"
"2","Kirk Cousins","QB","MIN","2020",17,17,"ppr","2","28","40","70.0","405","10.1","3","0","3","5","1","1","0","1","34.3","34.3","87.8%"
"3","Justin Herbert","QB","LAC","2020",17,17,"ppr","3","22","31","71.0","302","9.7","3","0","3","6","9","1","0","1","33.0","33.0","98.8%"
"4","Tom Brady","QB","TB","2020",17,17,"ppr","4","26","41","63.4","399","9.7","4","1","1","5","3","0","0","1","31.3","31.3","86.0%"
"5","Ryan Tannehill","QB","TEN","2020",17,17,"ppr","5","18","27","66.7","216","8.0","1","0","2","7","38","2","0","1","28.4","28.4","28.5%"
"6","Deshaun Watson","QB","CLE","2020",17,17,"ppr","6","28","39","71.8","365","9.4","3","1","4","3","12","0","0","1","26.8","26.8","75.7%"
"7","Aaron Rodgers","QB","GB","2020",17,17,"ppr","7","19","24","79.2","240","10.0","4","0","1","1","4","0","0","1","26.0","26.0","75.1%"
"8","Lamar Jackson","QB","BAL","2020",17,17,"ppr","8","10","18","55.6","113","6.3","3","1","0","11","97","0","0","1","25.2","25.2","96.8%"
"9","Drew Lock","QB","SEA","2020",17,17,"ppr","9","25","41","61.0","339","8.3","2","0","2","2","7","0","0","1","24.3","24.3","0.2%"
"10","Matthew Stafford","QB","LAR","2020",17,17,"ppr","10","20","31","64.5","293","9.5","3","1","1","2","9","0","0","1","23.6","23.6","29.7%"
"11","Derek Carr","QB","LV","2020",17,17,"ppr","11","24","38","63.2","371","9.8","2","2","3","2","1","0","0","1","22.9","22.9","64.3%"
"12","Matt Ryan","QB","IND","2020",17,17,"ppr","12","29","44","65.9","265","6.0","2","0","1","3","1","1","1","1","22.7","22.7","10.6%"
"13","Josh Allen","QB","BUF","2020",17,17,"ppr","13","18","25","72.0","224","9.0","3","1","1","2","3","0","0","1","20.3","20.3","100.0%"
"14","Drew Brees","QB","FA","2020",17,17,"ppr","14","22","32","68.8","201","6.3","3","0","2","0","0","0","0","1","20.0","20.0","35.7%"
"15","Mason Rudolph","QB","PIT","2020",17,17,"ppr","15","22","39","56.4","315","8.1","2","1","1","1","1","0","0","1","19.7","19.7","0.1%"
"16","Tua Tagovailoa","QB","MIA","2020",17,17,"ppr","16","35","58","60.3","361","6.2","1","3","1","6","28","0","0","1","18.2","18.2","94.7%"
"17","Russell Wilson","QB","DEN","2020",17,17,"ppr","17","20","36","55.6","181","5.0","2","0","2","5","29","0","0","1","18.1","18.1","43.7%"
"18","Jalen Hurts","QB","PHI","2020",17,17,"ppr","18","7","20","35.0","72","3.6","0","1","1","8","34","2","0","1","17.3","17.3","99.9%"
"19","Chad Henne","QB","KC","2020",17,17,"ppr","19","23","32","71.9","218","6.8","2","0","1","2","0","0","0","1","16.7","16.7","0.1%"
"20","Mike Glennon","QB","FA","2020",17,17,"ppr","20","26","42","61.9","261","6.2","2","0","6","1","2","0","1","1","16.6","16.6","1.0%"
"21","Baker Mayfield","QB","LAR","2020",17,17,"ppr","21","17","27","63.0","196","7.3","1","0","4","6","44","0","0","1","16.2","16.2","6.6%"
"22","Daniel Jones","QB","NYG","2020",17,17,"ppr","22","17","25","68.0","229","9.2","2","1","2","9","17","0","1","1","15.9","15.9","58.2%"
"23","C.J. Beathard","QB","JAC","2020",17,17,"ppr","23","25","37","67.6","273","7.4","1","0","3","3","10","0","1","1","13.9","13.9","0.1%"
"24","John Wolford","QB","LAR","2020",17,17,"ppr","24","22","38","57.9","231","6.1","0","1","2","6","56","0","0","1","13.8","13.8","0.8%"
"25","Andy Dalton","QB","NO","2020",17,17,"ppr","25","29","47","61.7","244","5.2","0","1","6","7","48","0","0","1","13.6","13.6","12.2%"
"26","Sam Darnold","QB","CAR","2020",17,17,"ppr","26","23","34","67.6","266","7.8","1","2","3","1","3","0","0","1","12.9","12.9","3.9%"
"27","Alex Smith","QB","FA","2020",17,17,"ppr","27","22","32","68.8","162","5.1","2","2","3","1","0","0","0","1","12.5","12.5","5.0%"
"28","Taysom Hill","QB","NO","2020",17,17,"ppr","28","0","0","0","0","0","0","0","0","7","41","1","0","1","11.6","11.6","45.3%"
"29","Philip Rivers","QB","FA","2020",17,17,"ppr","29","17","27","63.0","164","6.1","1","1","0","2","-2","0","0","1","11.4","11.4","20.6%"
"30","Mitch Trubisky","QB","PIT","2020",17,17,"ppr","30","33","42","78.6","252","6.0","0","1","1","4","22","0","0","1","11.3","11.3","0.8%"
"31","Matt Barkley","QB","BUF","2020",17,17,"ppr","31","6","13","46.2","164","12.6","1","1","0","3","-3","0","0","1","9.3","9.3","0.0%"
"32","Chris Streveler","QB","NYJ","2020",17,17,"ppr","32","11","16","68.8","105","6.6","1","1","2","3","12","0","0","1","8.4","8.4","0.0%"
"33","Teddy Bridgewater","QB","MIA","2020",17,17,"ppr","33","13","23","56.5","176","7.7","0","2","1","3","7","0","0","1","5.7","5.7","0.6%"
"34","Kyler Murray","QB","ARI","2020",17,17,"ppr","34","8","11","72.7","87","7.9","0","0","2","2","3","0","0","1","3.8","3.8","62.1%"
"35","Tommy Stevens","QB","FA","2020",17,17,"ppr","35","0","0","0","0","0","0","0","0","4","24","0","0","1","2.4","2.4","0.0%"
"36","Joshua Dobbs","QB","DET","2020",17,17,"ppr","36","4","5","80.0","2","0.4","0","0","0","2","20","0","0","1","2.1","2.1","0.0%"
"37","Tyler Huntley","QB","BAL","2020",17,17,"ppr","37","1","1","100.0","8","8.0","0","0","0","6","5","0","0","1","0.8","0.8","22.0%"
"38","AJ McCarron","QB","FA","2020",17,17,"ppr","38","1","1","100.0","20","20.0","0","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"39","PJ Walker","QB","CAR","2020",17,17,"ppr","39","5","14","35.7","95","6.8","0","3","2","0","0","0","0","1","0.8","0.8","0.7%"
"40","Jacoby Brissett","QB","CLE","2020",17,17,"ppr","40","0","0","0","0","0","0","0","0","2","3","0","0","1","0.3","0.3","4.8%"
