"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Harrison Bryant","TE","CLE","2020",7,7,"ppr","1","4","5","56","14.0","35","2","2","0","0","0","0","1","21.6","21.6","2.2%"
"2","Rob Gronkowski","TE","FA","2020",7,7,"ppr","2","5","8","62","12.4","26","2","1","0","0","0","0","1","17.2","17.2","1.0%"
"3","Darren Waller","TE","LV","2020",7,7,"ppr","3","6","9","50","8.3","14","0","1","0","0","0","0","1","17.0","17.0","74.7%"
"4","T.J. Hockenson","TE","MIN","2020",7,7,"ppr","4","5","6","59","11.8","16","0","1","0","0","0","0","1","16.9","16.9","98.5%"
"5","Logan Thomas","TE","WAS","2020",7,7,"ppr","5","4","4","60","15.0","26","1","1","0","0","0","0","1","16.0","16.0","6.9%"
"6","Richard Rodgers","TE","LAC","2020",7,7,"ppr","6","6","8","85","14.2","30","2","0","0","0","0","0","1","14.5","14.5","0.0%"
"7","Albert Okwuegbunam","TE","DEN","2020",7,7,"ppr","7","7","7","60","8.6","17","0","0","0","0","0","0","1","13.0","13.0","6.1%"
"8","Hayden Hurst","TE","CIN","2020",7,7,"ppr","8","6","7","68","11.3","17","0","0","0","0","0","0","1","12.8","12.8","38.8%"
"9","Gerald Everett","TE","LAC","2020",7,7,"ppr","9","4","5","28","7.0","16","0","1","0","0","0","0","1","12.8","12.8","84.7%"
"10","Jared Cook","TE","FA","2020",7,7,"ppr","10","3","4","32","10.7","22","1","1","0","0","0","0","1","12.2","12.2","0.0%"
"11","Eric Ebron","TE","FA","2020",7,7,"ppr","11","6","8","50","8.3","22","1","0","0","0","0","0","1","11.0","11.0","0.0%"
"12","Evan Engram","TE","JAC","2020",7,7,"ppr","12","6","9","46","7.7","17","0","0","2","3","0","0","1","10.9","10.9","68.5%"
"13","George Kittle","TE","SF","2020",7,7,"ppr","13","5","7","55","11.0","15","0","0","0","0","0","0","1","10.5","10.5","98.9%"
"14","Tyler Kroft","TE","SF","2020",7,7,"ppr","14","4","4","64","16.0","38","2","0","0","0","0","0","1","10.4","10.4","0.0%"
"15","Drew Sample","TE","CIN","2020",7,7,"ppr","15","5","6","52","10.4","16","0","0","0","0","0","0","1","10.2","10.2","0.0%"
"16","David Njoku","TE","CLE","2020",7,7,"ppr","16","2","3","20","10.0","16","0","1","0","0","0","0","1","10.0","10.0","87.0%"
"17","Virgil Green","TE","FA","2020",7,7,"ppr","17","1","2","26","26.0","26","1","1","0","0","0","0","1","9.6","9.6","0.0%"
"18","Donald Parham Jr.","TE","LAC","2020",7,7,"ppr","18","1","1","22","22.0","22","1","1","0","0","0","0","1","9.2","9.2","0.1%"
"19","Jimmy Graham","TE","FA","2020",7,7,"ppr","19","5","6","31","6.2","14","0","0","0","0","0","0","1","8.1","8.1","0.0%"
"20","Johnny Mundt","TE","MIN","2020",7,7,"ppr","20","3","3","48","16.0","34","2","0","0","0","0","0","1","7.8","7.8","0.1%"
"21","Dan Arnold","TE","JAC","2020",7,7,"ppr","21","2","3","57","28.5","41","3","0","0","0","0","0","1","7.7","7.7","0.1%"
"22","Jace Sternberger","TE","FA","2020",7,7,"ppr","22","1","1","3","3.0","3","0","1","0","0","0","0","1","7.3","7.3","0.0%"
"23","Noah Fant","TE","SEA","2020",7,7,"ppr","23","3","7","38","12.7","24","1","0","0","0","0","0","1","6.8","6.8","30.3%"
"24","Cole Kmet","TE","CHI","2020",7,7,"ppr","24","2","2","45","22.5","38","2","0","0","0","0","0","1","6.5","6.5","69.3%"
"25","James O'Shaughnessy","TE","MIN","2020",7,7,"ppr","25","3","3","32","10.7","22","1","0","0","0","0","0","1","6.2","6.2","0.0%"
"26","Travis Kelce","TE","KC","2020",7,7,"ppr","26","3","3","31","10.3","17","0","0","0","0","0","0","1","6.1","6.1","100.0%"
"27","Will Dissly","TE","SEA","2020",7,7,"ppr","27","2","4","38","19.0","28","1","0","0","0","0","0","1","5.8","5.8","3.3%"
"28","Hunter Henry","TE","NE","2020",7,7,"ppr","28","3","7","23","7.7","11","0","0","0","0","0","0","1","5.3","5.3","38.7%"
"29","Jacob Hollister","TE","FA","2020",7,7,"ppr","29","3","3","22","7.3","17","0","0","0","0","0","0","1","5.2","5.2","0.0%"
"30","Robert Tonyan","TE","GB","2020",7,7,"ppr","30","2","2","32","16.0","31","2","0","0","0","0","0","1","5.2","5.2","25.9%"
"31","Nick Vannett","TE","NYG","2020",7,7,"ppr","31","2","3","25","12.5","19","0","0","0","0","0","0","1","4.5","4.5","0.0%"
"32","Dalton Schultz","TE","DAL","2020",7,7,"ppr","32","2","4","22","11.0","14","0","0","0","0","0","0","1","4.2","4.2","96.1%"
"33","Greg Olsen","TE","FA","2020",7,7,"ppr","33","2","3","18","9.0","13","0","0","0","0","0","0","1","3.8","3.8","7.0%"
"34","Nick Keizer","TE","FA","2020",7,7,"ppr","34","2","2","36","18.0","22","1","0","0","0","0","1","1","3.6","3.6","0.0%"
"35","Demetrius Harris","TE","FA","2020",7,7,"ppr","35","2","3","15","7.5","9","0","0","0","0","0","0","1","3.5","3.5","0.0%"
"36","Vance McDonald","TE","FA","2020",7,7,"ppr","36","2","2","14","7.0","9","0","0","0","0","0","0","1","3.4","3.4","0.0%"
"37","Anthony Firkser","TE","ATL","2020",7,7,"ppr","37","2","2","7","3.5","4","0","0","0","0","0","0","1","2.7","2.7","0.0%"
"38","Tanner Hudson","TE","CIN","2020",7,7,"ppr","38","1","1","12","12.0","12","0","0","0","0","0","0","1","2.2","2.2","0.1%"
"39","Ian Thomas","TE","CAR","2020",7,7,"ppr","39","1","1","11","11.0","11","0","0","0","0","0","0","1","2.1","2.1","0.1%"
"40","Ben Ellefson","TE","MIN","2020",7,7,"ppr","40","0","0","0","0","0","0","0","0","0","0","0","1","2.0","2.0","0.0%"
"41","Marcedes Lewis","TE","GB","2020",7,7,"ppr","41","1","3","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","0.1%"
"42","Jonnu Smith","TE","NE","2020",7,7,"ppr","42","1","4","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","1.1%"
"43","Cameron Brate","TE","TB","2020",7,7,"ppr","43","1","1","8","8.0","8","0","0","0","0","0","0","1","1.8","1.8","1.6%"
"44","Dalton Keene","TE","FA","2020",7,7,"ppr","44","1","1","8","8.0","8","0","0","0","0","0","0","1","1.8","1.8","0.0%"
"45","Ryan Izzo","TE","FA","2020",7,7,"ppr","45","1","1","8","8.0","8","0","0","0","0","0","0","1","1.8","1.8","0.0%"
"46","Jason Witten","TE","FA","2020",7,7,"ppr","46","1","1","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","0.0%"
"47","Jeremy Sprinkle","TE","FA","2020",7,7,"ppr","47","1","1","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","0.0%"
"48","Isaac Nauta","TE","FA","2020",7,7,"ppr","48","1","1","3","3.0","3","0","0","0","0","0","0","1","1.3","1.3","0.0%"
"49","Josh Hill","TE","FA","2020",7,7,"ppr","49","1","1","0","0.0","0","0","0","0","0","0","0","1","1.0","1.0","0.0%"
"50","Charlie Woerner","TE","SF","2020",7,7,"ppr","50","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"51","Sean McKeon","TE","DAL","2020",7,7,"ppr","51","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"52","Reggie Gilliam","TE","BUF","2020",7,7,"ppr","52","1","1","15","15.0","15","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"53","Juwan Johnson","TE","NO","2020",7,7,"ppr","53","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","17.7%"
