"","player","pos","team","season","start_week","end_week","scoring","rank","passing_cmp","passing_att","passing_pct","passing_yds","passing_y_a","passing_td","passing_int","passing_sacks","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Lamar Jackson","QB","BAL","2022",2,2,"ppr","1","21","29","72.4","318","11.0","3","0","0","9","119","1","0","1","42.6","42.6","96.8%"
"2","Tua Tagovailoa","QB","MIA","2022",2,2,"ppr","2","36","50","72.0","469","9.4","6","2","1","1","1","0","0","1","40.9","40.9","94.7%"
"3","Jalen Hurts","QB","PHI","2022",2,2,"ppr","3","26","31","83.9","333","10.7","1","1","3","11","57","2","0","1","34.0","34.0","99.9%"
"4","Josh Allen","QB","BUF","2022",2,2,"ppr","4","26","38","68.4","317","8.3","4","0","1","1","10","0","0","1","29.7","29.7","100.0%"
"5","Carson Wentz","QB","WAS","2022",2,2,"ppr","5","30","46","65.2","337","7.3","3","1","5","2","23","0","0","1","28.8","28.8","6.5%"
"6","Kyler Murray","QB","ARI","2022",2,2,"ppr","6","31","49","63.3","277","5.7","1","1","1","5","28","1","0","1","26.9","26.9","62.1%"
"7","Joe Flacco","QB","NYJ","2022",2,2,"ppr","7","26","44","59.1","307","7.0","4","0","2","2","6","0","1","1","26.9","26.9","0.3%"
"8","Jared Goff","QB","DET","2022",2,2,"ppr","8","20","34","58.8","256","7.5","4","0","3","2","-2","0","0","1","26.0","26.0","60.4%"
"9","Justin Herbert","QB","LAC","2022",2,2,"ppr","9","33","48","68.8","334","7.0","3","1","2","2","1","0","0","1","24.5","24.5","98.8%"
"10","Matthew Stafford","QB","LAR","2022",2,2,"ppr","10","27","36","75.0","272","7.6","3","2","1","0","0","0","0","1","20.9","20.9","29.7%"
"11","Derek Carr","QB","LV","2022",2,2,"ppr","11","25","39","64.1","252","6.5","2","0","1","1","9","0","0","1","19.0","19.0","64.3%"
"12","Trevor Lawrence","QB","JAC","2022",2,2,"ppr","12","25","30","83.3","235","7.8","2","0","0","3","11","0","0","1","18.5","18.5","75.8%"
"13","Patrick Mahomes II","QB","KC","2022",2,2,"ppr","13","24","35","68.6","235","6.7","2","0","1","2","-1","0","0","1","17.3","17.3","100.0%"
"14","Jimmy Garoppolo","QB","SF","2022",2,2,"ppr","14","13","21","61.9","154","7.3","1","0","1","4","5","1","0","1","16.7","16.7","16.2%"
"15","Joe Burrow","QB","CIN","2022",2,2,"ppr","15","24","36","66.7","199","5.5","1","0","6","4","26","0","0","1","16.6","16.6","99.4%"
"16","Jacoby Brissett","QB","CLE","2022",2,2,"ppr","16","22","27","81.5","229","8.5","1","1","1","6","43","0","0","1","16.5","16.5","4.8%"
"17","Aaron Rodgers","QB","GB","2022",2,2,"ppr","17","19","25","76.0","234","9.4","2","0","3","5","10","0","1","1","16.4","16.4","75.1%"
"18","Marcus Mariota","QB","ATL","2022",2,2,"ppr","18","17","26","65.4","196","7.5","2","2","3","6","16","0","1","1","15.4","15.4","19.4%"
"19","Mac Jones","QB","NE","2022",2,2,"ppr","19","21","35","60.0","252","7.2","1","1","0","7","6","0","0","1","13.7","13.7","14.1%"
"20","Cooper Rush","QB","DAL","2022",2,2,"ppr","20","19","31","61.3","235","7.6","1","0","1","1","2","0","0","1","13.6","13.6","0.5%"
"21","Baker Mayfield","QB","LAR","2022",2,2,"ppr","21","14","29","48.3","145","5.0","1","0","2","6","35","0","0","1","13.3","13.3","6.6%"
"22","Daniel Jones","QB","NYG","2022",2,2,"ppr","22","22","34","64.7","176","5.2","1","0","3","10","21","0","0","1","13.1","13.1","58.2%"
"23","Mitch Trubisky","QB","PIT","2022",2,2,"ppr","23","21","33","63.6","168","5.1","1","1","3","1","7","0","0","1","12.4","12.4","0.8%"
"24","Russell Wilson","QB","DEN","2022",2,2,"ppr","24","14","31","45.2","219","7.1","1","1","3","2","3","0","0","1","12.1","12.1","43.7%"
"25","Kirk Cousins","QB","MIN","2022",2,2,"ppr","25","27","46","58.7","221","4.8","1","3","2","2","20","0","0","1","11.8","11.8","87.8%"
"26","Jameis Winston","QB","NO","2022",2,2,"ppr","26","25","40","62.5","236","5.9","1","3","6","1","2","0","0","1","10.6","10.6","5.6%"
"27","Justin Fields","QB","CHI","2022",2,2,"ppr","27","7","11","63.6","70","6.4","0","1","3","8","20","1","0","1","9.8","9.8","95.3%"
"28","Tom Brady","QB","TB","2022",2,2,"ppr","28","18","34","52.9","190","5.6","1","0","1","3","-2","0","1","1","9.4","9.4","86.0%"
"29","Davis Mills","QB","HOU","2022",2,2,"ppr","29","19","38","50.0","177","4.7","0","0","3","2","1","0","0","1","7.2","7.2","3.4%"
"30","Geno Smith","QB","SEA","2022",2,2,"ppr","30","24","30","80.0","197","6.6","0","1","2","2","2","0","0","1","7.1","7.1","87.0%"
"31","Matt Ryan","QB","IND","2022",2,2,"ppr","31","16","30","53.3","195","6.5","0","3","5","0","0","0","0","1","4.8","4.8","10.6%"
"32","Ryan Tannehill","QB","TEN","2022",2,2,"ppr","32","11","20","55.0","117","5.9","0","2","2","1","2","0","0","1","2.9","2.9","28.5%"
"33","Trey Lance","QB","SF","2022",2,2,"ppr","33","2","3","66.7","30","10.0","0","0","0","3","13","0","0","1","2.5","2.5","15.3%"
"34","Jeff Driskel","QB","HOU","2022",2,2,"ppr","34","0","0","0","0","0","0","0","0","1","10","0","0","1","1.0","1.0","11.6%"
"35","Case Keenum","QB","BUF","2022",2,2,"ppr","35","0","2","0.0","0","0.0","0","0","0","3","2","0","0","1","0.2","0.2","0.4%"
"36","Desmond Ridder","QB","ATL","2022",2,2,"ppr","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.2%"
"37","Feleipe Franks","QB","ATL","2022",2,2,"ppr","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"38","Ian Book","QB","PHI","2022",2,2,"ppr","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"39","Jarrett Guarantano","QB","DEN","2022",2,2,"ppr","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"40","Jacob Eason","QB","SF","2022",2,2,"ppr","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"41","Jake Fromm","QB","WAS","2022",2,2,"ppr","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"42","Jordan Love","QB","GB","2022",2,2,"ppr","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.4%"
"43","John Lovett","QB","MIA","2022",2,2,"ppr","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
