"","player","pos","team","season","start_week","end_week","scoring","rank","rushing_att","rushing_yds","rushing_y_a","rushing_lg","rushing_20","rushing_td","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_td","fl","g","fpts","fpts_g","rost"
"1","Nick Chubb","RB","CLE","2019",4,4,"ppr","1","20","165","8.3","88","4","3","3","4","18","6.0","0","0","1","39.3","39.3","99.9%"
"2","Christian McCaffrey","RB","SF","2019",4,4,"ppr","2","27","93","3.4","13","0","1","10","10","86","8.6","0","0","1","33.9","33.9","100.0%"
"3","Jordan Howard","RB","FA","2019",4,4,"ppr","3","15","87","5.8","19","0","2","3","4","28","9.3","1","0","1","32.5","32.5","0.0%"
"4","Austin Ekeler","RB","LAC","2019",4,4,"ppr","4","18","60","3.3","9","0","1","5","5","62","12.4","1","0","1","29.2","29.2","100.0%"
"5","Wayne Gallman Jr.","RB","SEA","2019",4,4,"ppr","5","18","63","3.5","22","1","1","6","7","55","9.2","1","1","1","27.8","27.8","0.1%"
"6","James Conner","RB","ARI","2019",4,4,"ppr","6","10","42","4.2","21","1","0","8","8","83","10.4","1","0","1","26.5","26.5","97.8%"
"7","Leonard Fournette","RB","TB","2019",4,4,"ppr","7","29","225","7.8","81","5","0","2","3","20","10.0","0","0","1","26.5","26.5","96.9%"
"8","Todd Gurley II","RB","FA","2019",4,4,"ppr","8","5","16","3.2","13","0","2","7","11","54","7.7","0","0","1","26.0","26.0","0.1%"
"9","Jaylen Samuels","RB","FA","2019",4,4,"ppr","9","10","26","2.6","13","0","1","8","8","57","7.1","0","0","1","23.5","23.5","0.0%"
"10","David Johnson","RB","NO","2019",4,4,"ppr","10","11","40","3.6","14","0","0","8","11","99","12.4","0","0","1","21.9","21.9","0.1%"
"11","Dalvin Cook","RB","MIN","2019",4,4,"ppr","11","14","35","2.5","9","0","1","6","8","35","5.8","0","0","1","19.0","19.0","100.0%"
"12","Darrel Williams","RB","ARI","2019",4,4,"ppr","12","8","13","1.6","8","0","2","3","4","43","14.3","0","1","1","18.6","18.6","1.5%"
"13","Chris Carson","RB","FA","2019",4,4,"ppr","13","22","104","4.7","12","0","0","4","4","41","10.3","0","0","1","18.5","18.5","0.3%"
"14","Devonta Freeman","RB","FA","2019",4,4,"ppr","14","12","28","2.3","8","0","0","8","9","72","9.0","0","0","1","18.0","18.0","0.0%"
"15","Aaron Jones","RB","GB","2019",4,4,"ppr","15","13","21","1.6","7","0","1","6","7","37","6.2","0","0","1","17.8","17.8","99.6%"
"16","LeSean McCoy","RB","FA","2019",4,4,"ppr","16","11","56","5.1","39","2","1","2","4","33","16.5","0","0","1","16.9","16.9","2.0%"
