"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Cooper Kupp","WR","LAR","2021",2,2,"ppr","1","9","11","163","18.1","44","6","2","1","-5","0","0","1","36.8","36.8","82.7%"
"2","Tyler Lockett","WR","SEA","2021",2,2,"ppr","2","8","11","178","22.3","63","9","1","0","0","0","0","1","31.8","31.8","94.8%"
"3","Terry McLaurin","WR","WAS","2021",2,2,"ppr","3","11","14","107","9.7","18","0","1","0","0","0","0","1","27.7","27.7","98.1%"
"4","Courtland Sutton","WR","DEN","2021",2,2,"ppr","4","9","12","159","17.7","55","6","0","0","0","0","0","1","24.9","24.9","80.1%"
"5","Mike Evans","WR","TB","2021",2,2,"ppr","5","5","9","75","15.0","26","3","2","0","0","0","0","1","24.5","24.5","98.6%"
"6","Rondale Moore","WR","ARI","2021",2,2,"ppr","6","7","8","114","16.3","77","4","1","0","0","0","0","1","24.4","24.4","37.5%"
"7","Marquise Brown","WR","ARI","2021",2,2,"ppr","7","6","10","113","18.8","42","5","1","0","0","0","0","1","23.3","23.3","88.1%"
"8","Brandin Cooks","WR","HOU","2021",2,2,"ppr","8","9","14","78","8.7","22","1","1","0","0","0","0","1","22.8","22.8","64.4%"
"9","Henry Ruggs III","WR","FA","2021",2,2,"ppr","9","5","7","113","22.6","61","6","1","1","2","0","0","1","22.5","22.5","10.9%"
"10","Mike Williams","WR","LAC","2021",2,2,"ppr","10","7","10","91","13.0","27","1","1","0","0","0","0","1","22.1","22.1","95.8%"
"11","DJ Moore","WR","CAR","2021",2,2,"ppr","11","8","11","79","9.9","20","1","1","0","0","0","0","1","21.9","21.9","91.8%"
"12","Freddie Swain","WR","DEN","2021",2,2,"ppr","12","5","5","95","19.0","68","4","1","1","5","0","0","1","21.0","21.0","0.0%"
"13","Michael Pittman Jr.","WR","IND","2021",2,2,"ppr","13","8","12","123","15.4","42","4","0","0","0","0","0","1","20.3","20.3","97.0%"
"14","K.J. Osborn","WR","MIN","2021",2,2,"ppr","14","5","6","91","18.2","64","4","1","0","0","0","0","1","20.1","20.1","3.3%"
"15","Davante Adams","WR","LV","2021",2,2,"ppr","15","8","9","121","15.1","50","5","0","0","0","0","0","1","20.1","20.1","100.0%"
"16","Diontae Johnson","WR","PIT","2021",2,2,"ppr","16","9","12","105","11.7","41","3","0","0","0","0","0","1","19.5","19.5","85.3%"
"17","Calvin Ridley","WR","JAC","2021",2,2,"ppr","17","7","10","63","9.0","22","1","1","0","0","0","0","1","19.3","19.3","1.6%"
"18","Julio Jones","WR","TB","2021",2,2,"ppr","18","6","8","128","21.3","51","4","0","0","0","0","0","1","18.8","18.8","18.9%"
"19","Justin Jefferson","WR","MIN","2021",2,2,"ppr","19","6","10","65","10.8","14","0","1","0","0","0","0","1","18.5","18.5","100.0%"
"20","Sterling Shepard","WR","NYG","2021",2,2,"ppr","20","9","10","94","10.4","21","1","0","1","-9","0","0","1","17.5","17.5","1.3%"
"21","Marvin Jones Jr.","WR","JAC","2021",2,2,"ppr","21","6","11","55","9.2","25","1","1","0","0","0","0","1","17.5","17.5","13.1%"
"22","CeeDee Lamb","WR","DAL","2021",2,2,"ppr","22","8","9","81","10.1","34","2","0","1","13","0","0","1","17.4","17.4","99.9%"
"23","JuJu Smith-Schuster","WR","KC","2021",2,2,"ppr","23","6","7","41","6.8","17","0","0","1","3","1","0","1","16.4","16.4","93.5%"
"24","Quintez Cephus","WR","DET","2021",2,2,"ppr","24","4","7","63","15.8","46","3","1","0","0","0","0","1","16.3","16.3","0.1%"
"25","Chris Godwin","WR","TB","2021",2,2,"ppr","25","4","5","62","15.5","26","1","1","0","0","0","0","1","16.2","16.2","96.0%"
"26","Deebo Samuel","WR","SF","2021",2,2,"ppr","26","6","8","93","15.5","40","3","0","2","8","0","0","1","16.1","16.1","95.6%"
"27","Stefon Diggs","WR","BUF","2021",2,2,"ppr","27","4","8","60","15.0","41","3","1","0","0","0","0","1","16.0","16.0","100.0%"
"28","Tee Higgins","WR","CIN","2021",2,2,"ppr","28","6","10","60","10.0","14","0","1","0","0","0","1","1","16.0","16.0","99.1%"
"29","Adam Thielen","WR","MIN","2021",2,2,"ppr","29","6","7","39","6.5","15","0","1","0","0","0","0","1","15.9","15.9","90.7%"
"30","DeAndre Hopkins","WR","ARI","2021",2,2,"ppr","30","4","4","54","13.5","16","0","1","0","0","0","0","1","15.4","15.4","98.4%"
"31","Keenan Allen","WR","LAC","2021",2,2,"ppr","31","4","8","108","27.0","42","6","0","0","0","0","0","1","14.8","14.8","98.1%"
"32","Zach Pascal","WR","PHI","2021",2,2,"ppr","32","5","6","38","7.6","9","0","1","0","0","0","0","1","14.8","14.8","0.1%"
"33","Darius Slayton","WR","NYG","2021",2,2,"ppr","33","3","6","54","18.0","33","2","1","0","0","0","0","1","14.4","14.4","52.9%"
"34","Byron Pringle","WR","CHI","2021",2,2,"ppr","34","2","2","63","31.5","40","4","1","0","0","0","0","1","14.3","14.3","0.2%"
"35","Tyler Boyd","WR","CIN","2021",2,2,"ppr","35","7","9","73","10.4","22","1","0","0","0","0","0","1","14.3","14.3","74.0%"
"36","Braxton Berrios","WR","NYJ","2021",2,2,"ppr","36","7","11","73","10.4","27","1","0","0","0","0","0","1","14.3","14.3","1.0%"
"37","Quez Watkins","WR","PHI","2021",2,2,"ppr","37","2","2","117","58.5","91","5","0","0","0","0","0","1","13.7","13.7","1.3%"
"38","Demarcus Robinson","WR","BAL","2021",2,2,"ppr","38","3","4","46","15.3","33","2","1","0","0","0","0","1","13.6","13.6","11.1%"
"39","A.J. Green","WR","ARI","2021",2,2,"ppr","39","3","6","44","14.7","29","1","1","0","0","0","0","1","13.4","13.4","1.7%"
"40","Ja'Marr Chase","WR","CIN","2021",2,2,"ppr","40","2","4","54","27.0","42","3","1","0","0","0","0","1","13.4","13.4","99.9%"
"41","Brandon Zylstra","WR","DET","2021",2,2,"ppr","41","3","3","44","14.7","20","1","1","0","0","0","0","1","13.4","13.4","0.0%"
"42","Tim Patrick","WR","DEN","2021",2,2,"ppr","42","3","4","37","12.3","14","0","1","0","0","0","0","1","12.7","12.7","0.7%"
"43","Darnell Mooney","WR","CHI","2021",2,2,"ppr","43","6","8","66","11.0","21","1","0","0","0","0","0","1","12.6","12.6","36.9%"
"44","Robert Woods","WR","TEN","2021",2,2,"ppr","44","5","9","64","12.8","16","0","0","2","6","0","0","1","12.0","12.0","44.0%"
"45","Adam Humphries","WR","FA","2021",2,2,"ppr","45","7","8","44","6.3","12","0","0","0","0","0","0","1","11.4","11.4","1.0%"
"46","DK Metcalf","WR","SEA","2021",2,2,"ppr","46","6","11","53","8.8","16","0","0","0","0","0","0","1","11.3","11.3","97.8%"
"47","Hunter Renfrow","WR","LV","2021",2,2,"ppr","47","5","7","57","11.4","23","1","0","0","0","0","0","1","10.7","10.7","26.2%"
"48","Mecole Hardman","WR","KC","2021",2,2,"ppr","48","5","8","55","11.0","19","0","0","0","0","0","0","1","10.5","10.5","28.0%"
"49","Allen Robinson II","WR","LAR","2021",2,2,"ppr","49","2","4","24","12.0","13","0","1","0","0","0","0","1","10.4","10.4","36.3%"
"50","Jauan Jennings","WR","SF","2021",2,2,"ppr","50","2","2","17","8.5","11","0","1","0","0","0","0","1","9.7","9.7","1.4%"
"51","Chase Claypool","WR","CHI","2021",2,2,"ppr","51","3","9","70","23.3","52","4","0","1","-3","0","0","1","9.7","9.7","47.7%"
"52","Christian Kirk","WR","JAC","2021",2,2,"ppr","52","3","4","65","21.7","35","2","0","0","0","0","0","1","9.5","9.5","94.9%"
"53","DeVante Parker","WR","NE","2021",2,2,"ppr","53","5","9","42","8.4","16","0","0","0","0","0","0","1","9.2","9.2","13.6%"
"54","Jaylen Waddle","WR","MIA","2021",2,2,"ppr","54","6","8","48","8.0","14","0","0","0","0","0","1","1","8.8","8.8","99.3%"
"55","Elijah Moore","WR","NYJ","2021",2,2,"ppr","55","4","8","47","11.8","27","1","0","0","0","0","0","1","8.7","8.7","40.6%"
"56","Sammy Watkins","WR","GB","2021",2,2,"ppr","56","4","7","44","11.0","19","0","0","0","0","0","0","1","8.4","8.4","2.4%"
"57","Russell Gage","WR","TB","2021",2,2,"ppr","57","5","7","28","5.6","8","0","0","0","0","0","0","1","7.8","7.8","17.4%"
"58","Jakobi Meyers","WR","NE","2021",2,2,"ppr","58","4","6","38","9.5","24","1","0","0","0","0","0","1","7.8","7.8","69.3%"
"59","Cole Beasley","WR","BUF","2021",2,2,"ppr","59","4","4","36","9.0","22","1","0","0","0","0","0","1","7.6","7.6","1.5%"
"60","A.J. Brown","WR","PHI","2021",2,2,"ppr","60","3","9","43","14.3","15","0","0","0","0","0","0","1","7.3","7.3","99.9%"
"61","Bryan Edwards","WR","KC","2021",2,2,"ppr","61","3","3","40","13.3","18","0","0","0","0","0","0","1","7.0","7.0","0.2%"
"62","Emmanuel Sanders","WR","FA","2021",2,2,"ppr","62","2","6","48","24.0","35","2","0","0","0","0","0","1","6.8","6.8","0.0%"
"63","Robbie Anderson","WR","ARI","2021",2,2,"ppr","63","3","6","38","12.7","18","0","0","0","0","0","0","1","6.8","6.8","6.7%"
"64","Kenny Golladay","WR","NYG","2021",2,2,"ppr","64","3","8","38","12.7","16","0","0","0","0","0","0","1","6.8","6.8","6.7%"
"65","Dyami Brown","WR","WAS","2021",2,2,"ppr","65","3","6","34","11.3","22","1","0","0","0","0","0","1","6.4","6.4","0.1%"
"66","Jamal Agnew","WR","JAC","2021",2,2,"ppr","66","0","0","0","0","0","0","0","0","0","0","0","1","6.0","6.0","0.4%"
"67","Albert Wilson","WR","LV","2021",2,2,"ppr","67","4","6","20","5.0","6","0","0","0","0","0","0","1","6.0","6.0","0.0%"
"68","Tyreek Hill","WR","MIA","2021",2,2,"ppr","68","3","4","14","4.7","7","0","0","1","15","0","0","1","5.9","5.9","100.0%"
"69","Randall Cobb","WR","GB","2021",2,2,"ppr","69","3","3","26","8.7","14","0","0","0","0","0","0","1","5.6","5.6","5.6%"
"70","Amari Cooper","WR","CLE","2021",2,2,"ppr","70","3","5","24","8.0","12","0","0","0","0","0","0","1","5.4","5.4","96.2%"
"71","Nelson Agholor","WR","NE","2021",2,2,"ppr","71","3","3","21","7.0","10","0","0","0","0","0","0","1","5.1","5.1","3.8%"
"72","Amon-Ra St. Brown","WR","DET","2021",2,2,"ppr","72","3","5","18","6.0","7","0","0","0","0","0","0","1","4.8","4.8","99.2%"
"73","Rashard Higgins","WR","CAR","2021",2,2,"ppr","73","2","2","27","13.5","14","0","0","0","0","0","0","1","4.7","4.7","0.1%"
"74","Terrace Marshall Jr.","WR","CAR","2021",2,2,"ppr","74","3","3","17","5.7","11","0","0","0","0","0","0","1","4.7","4.7","7.1%"
"75","Kendrick Bourne","WR","NE","2021",2,2,"ppr","75","2","3","10","5.0","7","0","0","1","16","0","0","1","4.6","4.6","1.0%"
"76","Jeff Smith","WR","NYJ","2021",2,2,"ppr","76","1","2","35","35.0","35","2","0","0","0","0","0","1","4.5","4.5","0.0%"
"77","Cedrick Wilson Jr.","WR","MIA","2021",2,2,"ppr","77","2","2","20","10.0","16","0","0","1","5","0","0","1","4.5","4.5","0.9%"
"78","Nico Collins","WR","HOU","2021",2,2,"ppr","78","1","1","32","32.0","32","2","0","0","0","0","0","1","4.2","4.2","21.5%"
"79","Chester Rogers","WR","FA","2021",2,2,"ppr","79","2","5","22","11.0","12","0","0","0","0","0","0","1","4.2","4.2","0.0%"
"80","Olamide Zaccheaus","WR","ATL","2021",2,2,"ppr","80","2","4","22","11.0","12","0","0","0","0","0","0","1","4.2","4.2","0.8%"
"81","Jalen Guyton","WR","LAC","2021",2,2,"ppr","81","2","2","13","6.5","9","0","0","1","9","0","0","1","4.2","4.2","0.1%"
"82","Joshua Palmer","WR","LAC","2021",2,2,"ppr","82","2","2","21","10.5","16","0","0","0","0","0","0","1","4.1","4.1","69.5%"
"83","Kalif Raymond","WR","DET","2021",2,2,"ppr","83","2","2","18","9.0","10","0","0","0","0","0","0","1","3.8","3.8","2.8%"
"84","Lil'Jordan Humphrey","WR","FA","2021",2,2,"ppr","84","1","2","27","27.0","27","1","0","0","0","0","0","1","3.7","3.7","0.0%"
"85","DeVonta Smith","WR","PHI","2021",2,2,"ppr","85","2","7","16","8.0","11","0","0","0","0","0","0","1","3.6","3.6","93.5%"
"86","Trinity Benson","WR","DET","2021",2,2,"ppr","86","1","3","24","24.0","24","1","0","0","0","0","0","1","3.4","3.4","0.0%"
"87","DJ Chark Jr.","WR","DET","2021",2,2,"ppr","87","1","4","19","19.0","19","0","0","0","0","0","0","1","2.9","2.9","40.6%"
"88","Marquez Callaway","WR","NO","2021",2,2,"ppr","88","2","4","8","4.0","4","0","0","0","0","0","0","1","2.8","2.8","0.5%"
"89","Corey Davis","WR","NYJ","2021",2,2,"ppr","89","2","5","8","4.0","5","0","0","0","0","0","0","1","2.8","2.8","17.1%"
"90","Antonio Brown","WR","FA","2021",2,2,"ppr","90","1","3","17","17.0","17","0","0","0","0","0","0","1","2.7","2.7","0.2%"
"91","Chris Hogan","WR","FA","2021",2,2,"ppr","91","1","3","16","16.0","16","0","0","0","0","0","0","1","2.6","2.6","0.0%"
"92","Andre Roberts","WR","CAR","2021",2,2,"ppr","92","1","2","35","35.0","35","2","0","0","0","0","1","1","2.5","2.5","0.0%"
"93","Jalen Reagor","WR","MIN","2021",2,2,"ppr","93","2","5","5","2.5","4","0","0","0","0","0","0","1","2.5","2.5","0.1%"
"94","Kendall Hinton","WR","DEN","2021",2,2,"ppr","94","1","1","15","15.0","15","0","0","0","0","0","0","1","2.5","2.5","4.6%"
"95","Willie Snead IV","WR","SF","2021",2,2,"ppr","95","1","1","14","14.0","14","0","0","0","0","0","0","1","2.4","2.4","0.0%"
"96","Van Jefferson","WR","LAR","2021",2,2,"ppr","96","1","3","14","14.0","14","0","0","0","0","0","0","1","2.4","2.4","24.4%"
"97","Chris Conley","WR","TEN","2021",2,2,"ppr","97","1","2","13","13.0","13","0","0","0","0","0","0","1","2.3","2.3","0.1%"
"98","Marquise Goodwin","WR","SEA","2021",2,2,"ppr","98","1","3","10","10.0","10","0","0","0","0","0","0","1","2.0","2.0","2.0%"
"99","Deonte Harty","WR","NO","2021",2,2,"ppr","99","1","2","9","9.0","9","0","0","1","1","0","0","1","2.0","2.0","0.0%"
"100","Ashton Dulin","WR","IND","2021",2,2,"ppr","100","1","2","10","10.0","10","0","0","0","0","0","0","1","2.0","2.0","0.1%"
"101","Trent Sherfield","WR","MIA","2021",2,2,"ppr","101","1","3","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","1.5%"
"102","Danny Amendola","WR","FA","2021",2,2,"ppr","102","1","1","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","0.0%"
"103","Jarvis Landry","WR","NO","2021",2,2,"ppr","103","1","1","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","21.3%"
"104","Christian Blake","WR","FA","2021",2,2,"ppr","104","1","1","8","8.0","8","0","0","0","0","0","0","1","1.8","1.8","0.0%"
"105","Tajae Sharpe","WR","FA","2021",2,2,"ppr","105","1","2","8","8.0","8","0","0","0","0","0","0","1","1.8","1.8","0.0%"
"106","Laviska Shenault Jr.","WR","CAR","2021",2,2,"ppr","106","2","7","-3","-1.5","5","0","0","1","0","0","0","1","1.7","1.7","0.8%"
"107","Nick Westbrook-Ikhine","WR","TEN","2021",2,2,"ppr","107","1","1","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","2.7%"
"108","Brandon Aiyuk","WR","SF","2021",2,2,"ppr","108","1","2","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","91.7%"
"109","K.J. Hamler","WR","DEN","2021",2,2,"ppr","109","1","3","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5","0.9%"
"110","Tyler Johnson","WR","TB","2021",2,2,"ppr","110","1","2","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"111","Preston Williams","WR","CAR","2021",2,2,"ppr","111","1","3","2","2.0","2","0","0","0","0","0","0","1","1.2","1.2","0.0%"
"112","Isaiah McKenzie","WR","BUF","2021",2,2,"ppr","112","1","2","1","1.0","1","0","0","0","0","0","0","1","1.1","1.1","32.2%"
"113","Equanimeous St. Brown","WR","CHI","2021",2,2,"ppr","113","1","1","0","0.0","0","0","0","0","0","0","0","1","1.0","1.0","0.3%"
"114","C.J. Board","WR","TEN","2021",2,2,"ppr","114","0","0","0","0","0","0","0","1","6","0","0","1","0.6","0.6","0.0%"
"115","Donovan Peoples-Jones","WR","CLE","2021",2,2,"ppr","115","1","1","14","14.0","14","0","0","0","0","0","1","1","0.4","0.4","57.2%"
"116","DeAndre Carter","WR","LAC","2021",2,2,"ppr","116","0","0","0","0","0","0","0","1","2","0","0","1","0.2","0.2","14.3%"
"117","Ihmir Smith-Marsette","WR","KC","2021",2,2,"ppr","117","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"118","Demetric Felton Jr.","WR","CLE","2021",2,2,"ppr","118","2","2","51","25.5","33","2","1","0","0","0","0","1","0.0","0.0","0.0%"
"119","Anthony Schwartz","WR","CLE","2021",2,2,"ppr","119","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"120","Amari Rodgers","WR","HOU","2021",2,2,"ppr","120","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.4%"
"121","Tutu Atwell","WR","LAR","2021",2,2,"ppr","121","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.9%"
"122","Gunner Olszewski","WR","PIT","2021",2,2,"ppr","122","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"123","Ray-Ray McCloud","WR","SF","2021",2,2,"ppr","123","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"124","Marquez Valdes-Scantling","WR","KC","2021",2,2,"ppr","124","0","4","0","0","0","0","0","0","0","0","0","1","0.0","0.0","45.8%"
"125","Nsimba Webster","WR","CHI","2021",2,2,"ppr","125","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"126","KJ Hill Jr.","WR","FA","2021",2,2,"ppr","126","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"127","Devin Duvernay","WR","BAL","2021",2,2,"ppr","127","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","36.9%"
"128","Andy Isabella","WR","BAL","2021",2,2,"ppr","128","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"129","Scotty Miller","WR","TB","2021",2,2,"ppr","129","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"130","Tyron Johnson","WR","CIN","2021",2,2,"ppr","130","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"131","Stanley Morgan Jr.","WR","CIN","2021",2,2,"ppr","131","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"132","Racey McMath","WR","TEN","2021",2,2,"ppr","132","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"133","Mike Strachan","WR","IND","2021",2,2,"ppr","133","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"134","Mohamed Sanu Sr.","WR","FA","2021",2,2,"ppr","134","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"135","Matthew Slater","WR","NE","2021",2,2,"ppr","135","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"136","Jaydon Mickens","WR","NYG","2021",2,2,"ppr","136","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"137","Josh Reynolds","WR","DET","2021",2,2,"ppr","137","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","6.3%"
"138","Dede Westbrook","WR","FA","2021",2,2,"ppr","138","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"139","Alex Erickson","WR","WAS","2021",2,2,"ppr","139","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"140","Greg Ward","WR","PHI","2021",2,2,"ppr","140","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"141","James Washington","WR","DAL","2021",2,2,"ppr","141","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.7%"
"142","Mack Hollins","WR","LV","2021",2,2,"ppr","142","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","24.5%"
