"","player","pos","team","season","start_week","end_week","scoring","rank","rushing_att","rushing_yds","rushing_y_a","rushing_lg","rushing_20","rushing_td","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_td","fl","g","fpts","fpts_g","rost"
"27","Mark Ingram II","RB","NO","2016",13,13,"ppr","27","7","37","5.3","22","1","0","5","5","16","3.2","0","0","1","10.3","10.3","4.3%"
"28","Aaron Ripkowski","RB","FA","2016",13,13,"ppr","28","3","14","4.7","10","0","1","1","1","4","4.0","0","0","1","8.8","8.8","0.0%"
"29","Rex Burkhead","RB","HOU","2016",13,13,"ppr","29","8","38","4.8","16","0","0","4","5","28","7.0","0","1","1","8.6","8.6","12.7%"
"30","John Kuhn","RB","FA","2016",13,13,"ppr","30","2","4","2.0","3","0","1","1","1","11","11.0","0","0","1","8.5","8.5","0.0%"
"31","Frank Gore","RB","FA","2016",13,13,"ppr","31","20","79","4.0","19","0","0","0","1","0","0","0","0","1","7.9","7.9","12.1%"
"32","Dion Lewis","RB","FA","2016",13,13,"ppr","32","5","27","5.4","9","0","0","4","5","11","2.8","0","0","1","7.8","7.8","2.0%"
"33","Robert Turbin","RB","FA","2016",13,13,"ppr","33","6","16","2.7","7","0","1","0","0","0","0","0","0","1","7.6","7.6","0.0%"
"34","Ty Montgomery","RB","NE","2016",13,13,"ppr","34","6","40","6.7","13","0","0","2","3","16","8.0","0","0","1","7.6","7.6","0.5%"
"35","James White","RB","FA","2016",13,13,"ppr","35","3","17","5.7","9","0","0","4","5","18","4.5","0","0","1","7.5","7.5","0.1%"
"36","Denard Robinson","RB","FA","2016",13,13,"ppr","36","17","53","3.1","5","0","0","1","1","11","11.0","0","0","1","7.4","7.4","0.2%"
"37","Jonathan Grimes","RB","FA","2016",13,13,"ppr","37","5","43","8.6","14","0","0","1","1","15","15.0","0","0","1","6.8","6.8","0.0%"
"38","Todd Gurley II","RB","FA","2016",13,13,"ppr","38","11","38","3.5","9","0","0","2","3","9","4.5","0","0","1","6.7","6.7","0.1%"
"39","Robert Kelley","RB","FA","2016",13,13,"ppr","39","14","63","4.5","19","0","0","0","1","0","0","0","0","1","6.3","6.3","0.0%"
"40","Alfred Blue","RB","FA","2016",13,13,"ppr","40","5","38","7.6","25","1","0","2","2","3","1.5","0","0","1","6.1","6.1","0.0%"
"41","Dwayne Washington","RB","NO","2016",13,13,"ppr","41","7","21","3.0","5","0","0","2","2","19","9.5","0","0","1","6.0","6.0","0.2%"
"42","Jacquizz Rodgers","RB","FA","2016",13,13,"ppr","42","7","29","4.1","14","0","0","1","1","21","21.0","0","0","1","6.0","6.0","0.0%"
"43","Chris Thompson","RB","FA","2016",13,13,"ppr","43","2","24","12.0","16","0","0","1","2","21","21.0","0","0","1","5.5","5.5","0.0%"
"44","Jalen Richard","RB","FA","2016",13,13,"ppr","44","9","53","5.9","21","1","0","0","0","0","0","0","0","1","5.3","5.3","1.0%"
"45","Kapri Bibbs","RB","FA","2016",13,13,"ppr","45","5","49","9.8","24","1","0","0","0","0","0","0","0","1","4.9","4.9","0.1%"
"46","Tevin Coleman","RB","SF","2016",13,13,"ppr","46","12","49","4.1","9","0","0","0","2","0","0","0","0","1","4.9","4.9","0.6%"
"47","Jonathan Stewart","RB","FA","2016",13,13,"ppr","47","11","50","4.5","29","1","0","1","1","3","3.0","0","1","1","4.3","4.3","0.0%"
"48","Troymaine Pope","RB","FA","2016",13,13,"ppr","48","8","28","3.5","18","0","0","1","1","5","5.0","0","0","1","4.3","4.3","0.0%"
"49","Zach Zenner","RB","FA","2016",13,13,"ppr","49","9","40","4.4","9","0","0","0","0","0","0","0","0","1","4.0","4.0","0.0%"
"50","Paul Perkins","RB","FA","2016",13,13,"ppr","50","7","38","5.4","18","0","0","0","0","0","0","0","0","1","3.8","3.8","0.0%"
"51","Matt Asiata","RB","FA","2016",13,13,"ppr","51","6","30","5.0","14","0","0","1","1","-3","-3.0","0","0","1","3.7","3.7","0.0%"
"52","Damien Williams","RB","FA","2016",13,13,"ppr","52","1","1","1.0","1","0","0","2","2","8","4.0","0","0","1","2.9","2.9","1.1%"
"53","Lamar Miller","RB","FA","2016",13,13,"ppr","53","14","22","1.6","5","0","0","1","1","-4","-4.0","0","0","1","2.8","2.8","0.0%"
"54","Andre Ellington","RB","FA","2016",13,13,"ppr","54","5","5","1.0","8","0","0","1","2","10","10.0","0","0","1","2.5","2.5","0.1%"
"55","C.J. Spiller","RB","FA","2016",13,13,"ppr","55","2","5","2.5","3","0","0","1","2","7","7.0","0","0","1","2.2","2.2","0.1%"
"56","Taiwan Jones","RB","BUF","2016",13,13,"ppr","56","0","0","0","0","0","0","1","1","11","11.0","0","0","1","2.1","2.1","0.0%"
"57","Mike Tolbert","RB","FA","2016",13,13,"ppr","57","4","21","5.3","11","0","0","0","1","0","0","0","0","1","2.1","2.1","0.0%"
"58","Shaun Draughn","RB","FA","2016",13,13,"ppr","58","5","20","4.0","9","0","0","0","2","0","0","0","0","1","2.0","2.0","0.0%"
"59","Wendell Smallwood","RB","FA","2016",13,13,"ppr","59","8","19","2.4","9","0","0","0","3","0","0","0","0","1","1.9","1.9","0.0%"
"60","Tim Hightower","RB","FA","2016",13,13,"ppr","60","2","5","2.5","5","0","0","1","1","4","4.0","0","0","1","1.9","1.9","0.0%"
"61","Christine Michael","RB","FA","2016",13,13,"ppr","61","9","19","2.1","7","0","0","0","0","0","0","0","0","1","1.9","1.9","0.0%"
"62","Kyle Juszczyk","RB","SF","2016",13,13,"ppr","62","0","0","0","0","0","0","1","1","6","6.0","0","0","1","1.6","1.6","0.4%"
"63","Kenyan Drake","RB","BAL","2016",13,13,"ppr","63","1","1","1.0","1","0","0","1","1","4","4.0","0","0","1","1.5","1.5","26.8%"
"64","Kenneth Farrow","RB","FA","2016",13,13,"ppr","64","4","15","3.8","8","0","0","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"65","Kenjon Barner","RB","FA","2016",13,13,"ppr","65","0","0","0","0","0","0","1","3","2","2.0","0","0","1","1.2","1.2","0.0%"
"66","Josh Ferguson","RB","FA","2016",13,13,"ppr","66","5","11","2.2","11","0","0","0","0","0","0","0","0","1","1.1","1.1","0.0%"
"67","Alfred Morris","RB","FA","2016",13,13,"ppr","67","1","11","11.0","11","0","0","0","0","0","0","0","0","1","1.1","1.1","0.0%"
"68","Ka'Deem Carey","RB","FA","2016",13,13,"ppr","68","2","8","4.0","4","0","0","0","1","0","0","0","0","1","0.8","0.8","0.0%"
"69","DuJuan Harris","RB","FA","2016",13,13,"ppr","69","2","8","4.0","9","0","0","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"70","Peyton Barber","RB","FA","2016",13,13,"ppr","70","2","6","3.0","4","0","0","0","0","0","0","0","0","1","0.6","0.6","1.0%"
"71","Juwan Thompson","RB","FA","2016",13,13,"ppr","71","2","5","2.5","3","0","0","0","0","0","0","0","0","1","0.5","0.5","0.0%"
"72","Reggie Bush","RB","FA","2016",13,13,"ppr","72","1","3","3.0","3","0","0","0","0","0","0","0","0","1","0.3","0.3","0.0%"
"73","Fozzy Whittaker","RB","FA","2016",13,13,"ppr","73","1","3","3.0","3","0","0","0","0","0","0","0","0","1","0.3","0.3","0.0%"
"74","Jordan Todman","RB","FA","2016",13,13,"ppr","74","2","3","1.5","2","0","0","0","0","0","0","0","0","1","0.3","0.3","0.0%"
"75","Bilal Powell","RB","FA","2016",13,13,"ppr","75","1","3","3.0","3","0","0","0","1","0","0","0","0","1","0.3","0.3","0.0%"
"76","Corey Grant","RB","FA","2016",13,13,"ppr","76","1","2","2.0","2","0","0","0","0","0","0","0","0","1","0.2","0.2","0.0%"
"77","Jeremy Langford","RB","FA","2016",13,13,"ppr","77","1","2","2.0","2","0","0","0","0","0","0","0","0","1","0.2","0.2","0.0%"
"78","Derek Watt","RB","PIT","2016",13,13,"ppr","78","1","2","2.0","2","0","0","0","0","0","0","0","0","1","0.2","0.2","0.1%"
"79","James Starks","RB","FA","2016",13,13,"ppr","79","4","1","0.3","4","0","0","0","0","0","0","0","0","1","0.1","0.1","0.0%"
"80","George Farmer","RB","FA","2016",13,13,"ppr","80","1","1","1.0","1","0","0","0","1","0","0","0","0","1","0.1","0.1","0.0%"
"81","Nick Bellore","RB","SEA","2016",13,13,"ppr","81","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"82","Will Tukuafu","RB","FA","2016",13,13,"ppr","82","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"83","Anthony Sherman","RB","FA","2016",13,13,"ppr","83","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"84","Cedric Peerman","RB","FA","2016",13,13,"ppr","84","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"85","Kerwynn Williams","RB","FA","2016",13,13,"ppr","85","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"86","Stepfan Taylor","RB","FA","2016",13,13,"ppr","86","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"87","Patrick DiMarco","RB","FA","2016",13,13,"ppr","87","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"88","Chase Reynolds","RB","FA","2016",13,13,"ppr","88","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"89","James Develin","RB","FA","2016",13,13,"ppr","89","0","0","0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","0.0%"
"90","Zach Line","RB","FA","2016",13,13,"ppr","90","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"91","Brandon Bolden","RB","LV","2016",13,13,"ppr","91","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"92","Bobby Rainey","RB","FA","2016",13,13,"ppr","92","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"93","Cordarrelle Patterson","RB","ATL","2016",13,13,"ppr","93","2","6","3.0","6","0","0","2","3","10","5.0","0","0","1","0.0","0.0","85.6%"
"94","Cory Harkey","RB","FA","2016",13,13,"ppr","94","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"95","Lance Dunbar","RB","FA","2016",13,13,"ppr","95","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"96","Jamize Olawale","RB","FA","2016",13,13,"ppr","96","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"97","Jerome Felton","RB","FA","2016",13,13,"ppr","97","1","0","0.0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"98","Joe Kerridge","RB","FA","2016",13,13,"ppr","98","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"99","Keith Smith","RB","ATL","2016",13,13,"ppr","99","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"100","Ryan Hewitt","RB","FA","2016",13,13,"ppr","100","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"101","Roosevelt Nix","RB","FA","2016",13,13,"ppr","101","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"102","Jay Prosch","RB","FA","2016",13,13,"ppr","102","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"103","Charcandrick West","RB","FA","2016",13,13,"ppr","103","1","0","0.0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"104","Paul Lasike","RB","FA","2016",13,13,"ppr","104","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"105","Jonathan Williams","RB","WAS","2016",13,13,"ppr","105","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"106","Mack Brown","RB","FA","2016",13,13,"ppr","106","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"107","Akeem Hunt","RB","FA","2016",13,13,"ppr","107","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"108","Fitzgerald Toussaint","RB","FA","2016",13,13,"ppr","108","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"109","Michael Burton","RB","KC","2016",13,13,"ppr","109","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"110","Malcolm Brown","RB","LAR","2016",13,13,"ppr","110","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"111","Benny Cunningham Jr.","RB","FA","2016",13,13,"ppr","111","1","-1","-1.0","0","0","0","0","0","0","0","0","0","1","-0.1","-0.1","0.0%"
