"","player","pos","team","season","start_week","end_week","scoring","rank","passing_cmp","passing_att","passing_pct","passing_yds","passing_y_a","passing_td","passing_int","passing_sacks","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Sam Darnold","QB","CAR","2021",4,4,"ppr","1","26","39","66.7","301","7.7","2","2","5","6","35","2","0","1","33.5","33.5","3.9%"
"2","Patrick Mahomes II","QB","KC","2021",4,4,"ppr","2","24","30","80.0","267","8.9","5","1","1","5","26","0","0","1","32.3","32.3","100.0%"
"3","Matt Ryan","QB","IND","2021",4,4,"ppr","3","25","42","59.5","283","6.7","4","0","1","1","17","0","0","1","29.0","29.0","10.6%"
"4","Jalen Hurts","QB","PHI","2021",4,4,"ppr","4","32","48","66.7","387","8.1","2","0","3","8","47","0","0","1","28.2","28.2","99.9%"
"5","Taylor Heinicke","QB","WAS","2021",4,4,"ppr","5","23","33","69.7","290","8.8","3","0","1","5","43","0","0","1","27.9","27.9","14.0%"
"6","Daniel Jones","QB","NYG","2021",4,4,"ppr","6","28","40","70.0","402","10.1","2","1","0","4","27","0","0","1","27.8","27.8","58.2%"
"7","Dak Prescott","QB","DAL","2021",4,4,"ppr","7","14","22","63.6","188","8.5","4","0","0","4","35","0","0","1","27.0","27.0","93.5%"
"8","Aaron Rodgers","QB","GB","2021",4,4,"ppr","8","20","36","55.6","248","6.9","2","0","3","3","2","1","0","1","24.1","24.1","75.1%"
"9","Russell Wilson","QB","DEN","2021",4,4,"ppr","9","16","23","69.6","149","6.5","2","0","3","4","26","1","0","1","22.6","22.6","43.7%"
"10","Kyler Murray","QB","ARI","2021",4,4,"ppr","10","24","32","75.0","268","8.4","2","0","3","6","39","0","0","1","22.6","22.6","62.1%"
"11","Joe Burrow","QB","CIN","2021",4,4,"ppr","11","25","32","78.1","348","10.9","2","0","1","3","4","0","0","1","22.3","22.3","99.4%"
"12","Justin Herbert","QB","LAC","2021",4,4,"ppr","12","25","38","65.8","222","5.8","3","0","2","3","4","0","0","1","21.3","21.3","98.8%"
"13","Josh Allen","QB","BUF","2021",4,4,"ppr","13","20","30","66.7","248","8.3","2","1","1","6","41","0","0","1","21.0","21.0","100.0%"
"14","Trey Lance","QB","SF","2021",4,4,"ppr","14","9","18","50.0","157","8.7","2","0","1","7","41","0","0","1","20.4","20.4","15.3%"
"15","Matthew Stafford","QB","LAR","2021",4,4,"ppr","15","26","41","63.4","280","6.8","2","1","0","6","21","0","0","1","20.3","20.3","29.7%"
"16","Lamar Jackson","QB","BAL","2021",4,4,"ppr","16","22","37","59.5","316","8.5","1","0","3","7","28","0","0","1","19.4","19.4","96.8%"
"17","Ryan Tannehill","QB","TEN","2021",4,4,"ppr","17","30","49","61.2","298","6.1","1","0","7","3","9","0","0","1","18.8","18.8","28.5%"
"18","Taysom Hill","QB","NO","2021",4,4,"ppr","18","2","3","66.7","9","3.0","0","1","0","6","28","2","0","1","18.8","18.8","45.3%"
