"","player","pos","team","season","start_week","end_week","scoring","rank","passing_cmp","passing_att","passing_pct","passing_yds","passing_y_a","passing_td","passing_int","passing_sacks","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Jalen Hurts","QB","PHI","2020",15,15,"ppr","1","24","44","54.5","338","7.7","3","0","6","11","63","1","0","1","37.8","37.8","99.9%"
"2","Josh Allen","QB","BUF","2020",15,15,"ppr","2","28","40","70.0","359","9.0","2","0","1","3","33","2","0","1","37.7","37.7","100.0%"
"3","Ryan Tannehill","QB","TEN","2020",15,15,"ppr","3","21","27","77.8","273","10.1","3","0","1","3","21","2","0","1","37.0","37.0","28.5%"
"4","Kyler Murray","QB","ARI","2020",15,15,"ppr","4","27","36","75.0","406","11.3","3","1","1","8","29","1","1","1","34.1","34.1","62.1%"
"5","Lamar Jackson","QB","BAL","2020",15,15,"ppr","5","17","22","77.3","243","11.0","3","1","1","10","35","1","0","1","30.2","30.2","96.8%"
"6","Justin Herbert","QB","LAC","2020",15,15,"ppr","6","22","32","68.8","314","9.8","2","0","1","4","14","1","0","1","28.0","28.0","98.8%"
"7","Matt Ryan","QB","IND","2020",15,15,"ppr","7","34","49","69.4","356","7.3","3","0","3","1","16","0","0","1","27.8","27.8","10.6%"
"8","Marcus Mariota","QB","ATL","2020",15,15,"ppr","8","17","28","60.7","226","8.1","1","1","0","9","88","1","0","1","26.8","26.8","19.4%"
"9","Patrick Mahomes II","QB","KC","2020",15,15,"ppr","9","26","47","55.3","254","5.4","3","0","4","7","37","0","1","1","25.9","25.9","100.0%"
"10","Tom Brady","QB","TB","2020",15,15,"ppr","10","31","45","68.9","390","8.7","2","0","3","2","-2","0","0","1","23.4","23.4","86.0%"
"11","Deshaun Watson","QB","CLE","2020",15,15,"ppr","11","33","41","80.5","373","9.1","2","0","5","6","25","0","1","1","23.4","23.4","75.7%"
"12","Baker Mayfield","QB","LAR","2020",15,15,"ppr","12","27","32","84.4","297","9.3","2","0","1","4","11","0","0","1","21.0","21.0","6.6%"
"13","Drew Brees","QB","FA","2020",15,15,"ppr","13","15","34","44.1","234","6.9","3","1","1","0","0","0","0","1","20.4","20.4","35.7%"
"14","Kirk Cousins","QB","MIN","2020",15,15,"ppr","14","24","35","68.6","271","7.7","2","1","3","3","25","0","0","1","20.3","20.3","87.8%"
"15","Tua Tagovailoa","QB","MIA","2020",15,15,"ppr","15","20","26","76.9","145","5.6","0","1","2","3","9","2","0","1","19.7","19.7","94.7%"
"16","Ryan Finley","QB","FA","2020",15,15,"ppr","16","7","13","53.8","89","6.8","1","0","2","10","47","1","0","1","18.3","18.3","0.0%"
"17","Aaron Rodgers","QB","GB","2020",15,15,"ppr","17","20","29","69.0","143","4.9","1","0","5","5","26","1","0","1","18.3","18.3","75.1%"
"18","Andy Dalton","QB","NO","2020",15,15,"ppr","18","19","33","57.6","209","6.3","2","0","2","2","8","0","0","1","17.2","17.2","12.2%"
"19","Philip Rivers","QB","FA","2020",15,15,"ppr","19","22","28","78.6","228","8.1","2","0","1","1","-1","0","0","1","17.0","17.0","20.6%"
"20","Teddy Bridgewater","QB","MIA","2020",15,15,"ppr","20","21","35","60.0","258","7.4","0","0","3","4","26","1","1","1","16.9","16.9","0.6%"
"21","Dwayne Haskins","QB","FA","2020",15,15,"ppr","21","38","55","69.1","295","5.4","1","2","4","3","28","0","0","1","16.6","16.6","0.1%"
"22","Jared Goff","QB","DET","2020",15,15,"ppr","22","22","34","64.7","209","6.1","2","1","3","1","9","0","0","1","16.3","16.3","60.4%"
"23","Gardner Minshew II","QB","PHI","2020",15,15,"ppr","23","22","29","75.9","226","7.8","2","0","5","2","9","0","1","1","15.9","15.9","0.2%"
"24","Matthew Stafford","QB","LAR","2020",15,15,"ppr","24","22","32","68.8","252","7.9","1","0","0","2","12","0","0","1","15.3","15.3","29.7%"
"25","Mitch Trubisky","QB","PIT","2020",15,15,"ppr","25","15","21","71.4","202","9.6","1","1","1","8","34","0","0","1","14.5","14.5","0.8%"
"26","Sam Darnold","QB","CAR","2020",15,15,"ppr","26","22","31","71.0","207","6.7","1","0","2","5","18","0","0","1","14.1","14.1","3.9%"
"27","Nick Mullens","QB","MIN","2020",15,15,"ppr","27","21","36","58.3","219","6.1","2","2","2","1","7","0","1","1","13.5","13.5","0.0%"
"28","Russell Wilson","QB","DEN","2020",15,15,"ppr","28","18","27","66.7","121","4.5","1","1","0","6","52","0","0","1","13.0","13.0","43.7%"
"29","Cam Newton","QB","FA","2020",15,15,"ppr","29","17","27","63.0","209","7.7","0","0","3","9","38","0","0","1","12.2","12.2","9.1%"
