"","player","pos","team","season","start_week","end_week","scoring","rank","rushing_att","rushing_yds","rushing_y_a","rushing_lg","rushing_20","rushing_td","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_td","fl","g","fpts","fpts_g","rost"
"95","Troymaine Pope","RB","FA","2020",10,10,"ppr","95","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"96","Elijhaa Penny","RB","FA","2020",10,10,"ppr","96","1","0","0.0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"97","Jalen Richard","RB","FA","2020",10,10,"ppr","97","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"98","Derek Watt","RB","PIT","2020",10,10,"ppr","98","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"99","Andy Janovich","RB","FA","2020",10,10,"ppr","99","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"100","D.J. Foster","RB","FA","2020",10,10,"ppr","100","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"101","Jonathan Williams","RB","WAS","2020",10,10,"ppr","101","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"102","Trey Edmunds","RB","FA","2020",10,10,"ppr","102","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"103","Jaylen Samuels","RB","FA","2020",10,10,"ppr","103","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"104","Trenton Cannon","RB","TEN","2020",10,10,"ppr","104","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"105","Jason Cabinda","RB","DET","2020",10,10,"ppr","105","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"106","Ty Montgomery","RB","NE","2020",10,10,"ppr","106","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.5%"
"107","Michael Burton","RB","KC","2020",10,10,"ppr","107","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"108","Ameer Abdullah","RB","LV","2020",10,10,"ppr","108","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","3.4%"
