"","player","pos","team","season","start_week","end_week","scoring","rank","rushing_att","rushing_yds","rushing_y_a","rushing_lg","rushing_20","rushing_td","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_td","fl","g","fpts","fpts_g","rost"
"1","Josh Jacobs","RB","LV","2022",12,12,"ppr","1","33","229","6.9","86","6","2","6","7","74","12.3","0","0","1","48.3","48.3","99.3%"
"2","Miles Sanders","RB","PHI","2022",12,12,"ppr","2","21","143","6.8","28","2","2","3","3","17","5.7","0","0","1","31.0","31.0","96.5%"
"3","Austin Ekeler","RB","LAC","2022",12,12,"ppr","3","5","20","4.0","9","0","0","11","15","60","5.5","1","0","1","25.0","25.0","100.0%"
"4","James Conner","RB","ARI","2022",12,12,"ppr","4","25","120","4.8","20","1","0","3","3","20","6.7","1","1","1","21.0","21.0","97.8%"
"5","Brian Robinson Jr.","RB","WAS","2022",12,12,"ppr","5","18","105","5.8","21","1","0","2","3","20","10.0","1","0","1","20.5","20.5","75.3%"
"6","JaMycal Hasty","RB","JAC","2022",12,12,"ppr","6","12","28","2.3","13","0","0","5","5","67","13.4","1","0","1","20.5","20.5","5.1%"
"7","Rhamondre Stevenson","RB","NE","2022",12,12,"ppr","7","7","36","5.1","14","0","0","9","10","76","8.4","0","0","1","20.2","20.2","97.4%"
"8","Nick Chubb","RB","CLE","2022",12,12,"ppr","8","26","116","4.5","28","1","1","1","1","16","16.0","0","0","1","20.2","20.2","99.9%"
"9","Rachaad White","RB","TB","2022",12,12,"ppr","9","14","64","4.6","35","2","0","9","9","45","5.0","0","0","1","19.9","19.9","75.9%"
"10","Samaje Perine","RB","CIN","2022",12,12,"ppr","10","17","58","3.4","9","0","1","4","7","35","8.8","0","0","1","19.3","19.3","59.4%"
"11","Aaron Jones","RB","GB","2022",12,12,"ppr","11","12","43","3.6","10","0","0","3","4","56","18.7","1","0","1","18.9","18.9","99.6%"
"12","Jonathan Taylor","RB","IND","2022",12,12,"ppr","12","20","86","4.3","13","0","1","3","4","12","4.0","0","0","1","18.8","18.8","100.0%"
"13","AJ Dillon","RB","GB","2022",12,12,"ppr","13","8","64","8.0","20","1","1","3","4","24","8.0","0","0","1","17.8","17.8","77.4%"
"14","Kenneth Walker III","RB","SEA","2022",12,12,"ppr","14","14","26","1.9","14","0","2","1","1","13","13.0","0","0","1","16.9","16.9","96.2%"
"15","Ezekiel Elliott","RB","DAL","2022",12,12,"ppr","15","16","92","5.8","22","1","1","1","1","3","3.0","0","0","1","16.5","16.5","97.0%"
"16","Isiah Pacheco","RB","KC","2022",12,12,"ppr","16","22","69","3.1","9","0","1","1","1","17","17.0","0","0","1","15.6","15.6","87.4%"
"17","Saquon Barkley","RB","NYG","2022",12,12,"ppr","17","11","39","3.5","10","0","1","4","6","13","3.3","0","0","1","15.2","15.2","100.0%"
"18","Ty Johnson","RB","NYJ","2022",12,12,"ppr","18","5","62","12.4","32","2","1","1","2","16","16.0","0","0","1","14.8","14.8","3.4%"
"19","Derrick Henry","RB","TEN","2022",12,12,"ppr","19","17","38","2.2","9","0","0","3","3","79","26.3","0","0","1","14.7","14.7","100.0%"
"20","Ameer Abdullah","RB","LV","2022",12,12,"ppr","20","3","16","5.3","7","0","0","3","3","39","13.0","1","0","1","14.5","14.5","3.4%"
"21","David Montgomery","RB","CHI","2022",12,12,"ppr","21","14","79","5.6","14","0","0","3","4","34","11.3","0","0","1","14.3","14.3","95.6%"
"22","Benny Snell Jr.","RB","PIT","2022",12,12,"ppr","22","12","62","5.2","16","0","1","1","1","6","6.0","0","0","1","13.8","13.8","1.4%"
"23","Zonovan Knight","RB","NYJ","2022",12,12,"ppr","23","14","69","4.9","19","0","0","3","3","34","11.3","0","0","1","13.3","13.3","73.3%"
"24","Travis Homer","RB","SEA","2022",12,12,"ppr","24","2","8","4.0","4","0","0","2","3","45","22.5","1","0","1","13.3","13.3","22.6%"
"25","Jeff Wilson Jr.","RB","MIA","2022",12,12,"ppr","25","13","39","3.0","9","0","1","1","3","13","13.0","0","0","1","12.2","12.2","76.6%"
"26","Kenneth Gainwell","RB","PHI","2022",12,12,"ppr","26","8","39","4.9","10","0","1","1","1","7","7.0","0","0","1","11.6","11.6","11.7%"
"27","D'Onta Foreman","RB","CAR","2022",12,12,"ppr","27","24","113","4.7","18","0","0","0","0","0","0","0","0","1","11.3","11.3","83.0%"
"28","Najee Harris","RB","PIT","2022",12,12,"ppr","28","10","35","3.5","8","0","1","1","1","4","4.0","0","0","1","10.9","10.9","97.4%"
"29","Latavius Murray","RB","DEN","2022",12,12,"ppr","29","13","92","7.1","52","4","0","1","1","6","6.0","0","0","1","10.8","10.8","75.6%"
"30","Jamaal Williams","RB","DET","2022",12,12,"ppr","30","18","66","3.7","27","1","1","0","0","0","0","0","1","1","10.6","10.6","91.0%"
"31","D'Andre Swift","RB","DET","2022",12,12,"ppr","31","5","19","3.8","7","0","0","4","8","24","6.0","0","0","1","10.3","10.3","97.8%"
"32","Cordarrelle Patterson","RB","ATL","2022",12,12,"ppr","32","11","52","4.7","21","1","0","3","5","19","6.3","0","0","1","10.1","10.1","85.6%"
"33","Dalvin Cook","RB","MIN","2022",12,12,"ppr","33","22","42","1.9","6","0","0","4","5","14","3.5","0","0","1","9.6","9.6","100.0%"
"34","Gus Edwards","RB","BAL","2022",12,12,"ppr","34","16","52","3.3","16","0","1","0","1","0","0","0","1","1","9.2","9.2","39.7%"
"35","Devin Singletary","RB","BUF","2022",12,12,"ppr","35","14","72","5.1","19","0","0","1","1","8","8.0","0","0","1","9.0","9.0","91.7%"
