"","player","pos","team","season","start_week","end_week","scoring","rank","rushing_att","rushing_yds","rushing_y_a","rushing_lg","rushing_20","rushing_td","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_td","fl","g","fpts","fpts_g","rost"
"1","Josh Jacobs","RB","LV","2020",1,1,"ppr","1","25","93","3.7","14","0","3","4","6","46","11.5","0","0","1","35.9","35.9","99.3%"
"2","Christian McCaffrey","RB","SF","2020",1,1,"ppr","2","23","97","4.2","15","0","2","3","4","38","12.7","0","0","1","28.5","28.5","100.0%"
"3","Ezekiel Elliott","RB","DAL","2020",1,1,"ppr","3","22","96","4.4","14","0","1","3","4","31","10.3","1","0","1","27.7","27.7","97.0%"
"4","Nyheim Hines","RB","BUF","2020",1,1,"ppr","4","7","28","4.0","12","0","1","8","8","45","5.6","1","0","1","27.3","27.3","29.1%"
"5","Malcolm Brown","RB","LAR","2020",1,1,"ppr","5","18","79","4.4","12","0","2","3","4","31","10.3","0","0","1","26.0","26.0","0.1%"
"6","Raheem Mostert","RB","MIA","2020",1,1,"ppr","6","15","56","3.7","14","0","0","4","5","95","23.8","1","0","1","25.1","25.1","81.2%"
"7","Chris Carson","RB","FA","2020",1,1,"ppr","7","6","21","3.5","11","0","0","6","6","45","7.5","2","0","1","24.6","24.6","0.3%"
"8","Alvin Kamara","RB","NO","2020",1,1,"ppr","8","12","16","1.3","6","0","1","5","8","51","10.2","1","0","1","23.7","23.7","99.3%"
"9","Dalvin Cook","RB","MIN","2020",1,1,"ppr","9","12","50","4.2","12","0","2","1","2","-2","-2.0","0","0","1","21.8","21.8","100.0%"
"10","David Johnson","RB","NO","2020",1,1,"ppr","10","11","77","7.0","19","0","1","3","4","32","10.7","0","0","1","19.9","19.9","0.1%"
"11","Clyde Edwards-Helaire","RB","KC","2020",1,1,"ppr","11","25","138","5.5","27","1","1","0","2","0","0","0","0","1","19.8","19.8","40.4%"
"12","Aaron Jones","RB","GB","2020",1,1,"ppr","12","16","66","4.1","15","0","1","4","6","10","2.5","0","0","1","17.6","17.6","99.6%"
"13","Derrick Henry","RB","TEN","2020",1,1,"ppr","13","31","116","3.7","13","0","0","3","3","15","5.0","0","0","1","16.1","16.1","100.0%"
"14","Melvin Gordon III","RB","KC","2020",1,1,"ppr","14","15","78","5.2","25","1","1","3","3","8","2.7","0","1","1","15.6","15.6","29.3%"
"15","Jonathan Taylor","RB","IND","2020",1,1,"ppr","15","9","22","2.4","9","0","0","6","6","67","11.2","0","0","1","14.9","14.9","100.0%"
"16","Peyton Barber","RB","FA","2020",1,1,"ppr","16","17","29","1.7","8","0","2","0","0","0","0","0","0","1","14.9","14.9","1.0%"
"17","Kenyan Drake","RB","BAL","2020",1,1,"ppr","17","16","60","3.8","11","0","1","2","2","5","2.5","0","0","1","14.5","14.5","26.8%"
"18","Adrian Peterson","RB","FA","2020",1,1,"ppr","18","14","93","6.6","21","1","0","3","3","21","7.0","0","0","1","14.4","14.4","2.1%"
"19","J.K. Dobbins","RB","BAL","2020",1,1,"ppr","19","7","22","3.1","12","0","2","0","0","0","0","0","0","1","14.2","14.2","80.2%"
"20","Todd Gurley II","RB","FA","2020",1,1,"ppr","20","14","56","4.0","15","0","1","2","5","1","0.5","0","0","1","13.7","13.7","0.1%"
"21","Chase Edmonds","RB","DEN","2020",1,1,"ppr","21","6","26","4.3","20","1","0","3","5","19","6.3","1","0","1","13.5","13.5","23.9%"
"22","Jerick McKinnon","RB","KC","2020",1,1,"ppr","22","3","24","8.0","16","0","0","3","5","20","6.7","1","0","1","13.4","13.4","68.7%"
"23","Saquon Barkley","RB","NYG","2020",1,1,"ppr","23","15","6","0.4","7","0","0","6","9","60","10.0","0","0","1","12.6","12.6","100.0%"
"24","Kareem Hunt","RB","CLE","2020",1,1,"ppr","24","13","72","5.5","22","1","0","4","6","9","2.3","0","0","1","12.1","12.1","76.3%"
"25","Joshua Kelley","RB","LAC","2020",1,1,"ppr","25","12","60","5.0","26","1","1","0","0","0","0","0","0","1","12.0","12.0","4.5%"
"26","Alexander Mattison","RB","MIN","2020",1,1,"ppr","26","6","50","8.3","21","1","0","4","4","30","7.5","0","0","1","12.0","12.0","27.5%"
"27","Zack Moss","RB","IND","2020",1,1,"ppr","27","9","11","1.2","7","0","0","3","4","16","5.3","1","0","1","11.7","11.7","1.4%"
"28","Benny Snell Jr.","RB","PIT","2020",1,1,"ppr","28","19","113","5.9","30","3","0","0","1","0","0","0","0","1","11.3","11.3","1.4%"
"29","D'Andre Swift","RB","DET","2020",1,1,"ppr","29","3","8","2.7","6","0","1","3","5","15","5.0","0","0","1","11.3","11.3","97.8%"
"30","Myles Gaskin","RB","MIA","2020",1,1,"ppr","30","9","40","4.4","10","0","0","4","4","26","6.5","0","0","1","10.6","10.6","0.3%"
"31","Devin Singletary","RB","BUF","2020",1,1,"ppr","31","9","30","3.3","12","0","0","5","7","23","4.6","0","0","1","10.3","10.3","91.7%"
"32","Josh Adams","RB","FA","2020",1,1,"ppr","32","2","8","4.0","6","0","1","2","2","14","7.0","0","0","1","10.2","10.2","0.0%"
"33","Ronald Jones II","RB","KC","2020",1,1,"ppr","33","17","66","3.9","21","1","0","2","3","16","8.0","0","0","1","10.2","10.2","2.5%"
"34","James Robinson","RB","NYJ","2020",1,1,"ppr","34","16","62","3.9","12","0","0","1","1","28","28.0","0","0","1","10.0","10.0","39.4%"
"35","Austin Ekeler","RB","LAC","2020",1,1,"ppr","35","19","84","4.4","13","0","0","1","1","3","3.0","0","0","1","9.7","9.7","100.0%"
"36","Sony Michel","RB","LAC","2020",1,1,"ppr","36","10","37","3.7","7","0","1","0","0","0","0","0","0","1","9.7","9.7","2.2%"
"37","Marlon Mack","RB","DEN","2020",1,1,"ppr","37","4","26","6.5","18","0","0","3","3","30","10.0","0","0","1","8.6","8.6","5.3%"
"38","David Montgomery","RB","CHI","2020",1,1,"ppr","38","13","64","4.9","10","0","0","1","3","10","10.0","0","0","1","8.4","8.4","95.6%"
"39","Carlos Hyde","RB","FA","2020",1,1,"ppr","39","7","23","3.3","9","0","1","0","0","0","0","0","0","1","8.3","8.3","0.0%"
"40","James White","RB","FA","2020",1,1,"ppr","40","5","22","4.4","7","0","0","3","3","30","10.0","0","0","1","8.2","8.2","0.1%"
"41","Devontae Booker","RB","FA","2020",1,1,"ppr","41","4","29","7.3","15","0","0","3","3","23","7.7","0","0","1","8.2","8.2","0.0%"
"42","Jamaal Williams","RB","DET","2020",1,1,"ppr","42","7","21","3.0","5","0","0","4","4","21","5.3","0","0","1","8.2","8.2","91.0%"
"43","Boston Scott","RB","PHI","2020",1,1,"ppr","43","9","35","3.9","13","0","0","2","2","19","9.5","0","0","1","7.4","7.4","1.3%"
"44","Giovani Bernard","RB","TB","2020",1,1,"ppr","44","1","7","7.0","7","0","0","4","5","21","5.3","0","0","1","6.8","6.8","0.2%"
"45","Tarik Cohen","RB","FA","2020",1,1,"ppr","45","7","41","5.9","16","0","0","2","2","6","3.0","0","0","1","6.7","6.7","0.0%"
"46","Jordan Howard","RB","FA","2020",1,1,"ppr","46","8","7","0.9","4","0","1","0","0","0","0","0","0","1","6.7","6.7","0.0%"
"47","Le'Veon Bell","RB","FA","2020",1,1,"ppr","47","6","14","2.3","7","0","0","2","2","32","16.0","0","0","1","6.6","6.6","0.1%"
"48","Antonio Gibson","RB","WAS","2020",1,1,"ppr","48","9","36","4.0","20","1","0","2","2","8","4.0","0","0","1","6.4","6.4","85.6%"
"49","Joe Mixon","RB","CIN","2020",1,1,"ppr","49","19","69","3.6","14","0","0","1","2","2","2.0","0","1","1","6.1","6.1","99.9%"
"50","Kyle Juszczyk","RB","SF","2020",1,1,"ppr","50","1","7","7.0","7","0","0","1","2","41","41.0","0","0","1","5.8","5.8","0.4%"
"51","Nick Chubb","RB","CLE","2020",1,1,"ppr","51","10","60","6.0","29","1","0","1","1","6","6.0","0","1","1","5.6","5.6","99.9%"
"52","Tyler Ervin","RB","FA","2020",1,1,"ppr","52","3","38","12.7","21","1","0","1","1","6","6.0","0","0","1","5.4","5.4","0.0%"
"53","Cam Akers","RB","LAR","2020",1,1,"ppr","53","14","39","2.8","6","0","0","1","1","4","4.0","0","0","1","5.3","5.3","67.5%"
"54","Tony Pollard","RB","DAL","2020",1,1,"ppr","54","2","10","5.0","6","0","0","2","3","22","11.0","0","0","1","5.2","5.2","96.8%"
"55","Darrel Williams","RB","ARI","2020",1,1,"ppr","55","7","23","3.3","7","0","0","2","2","7","3.5","0","0","1","5.0","5.0","1.5%"
"56","Latavius Murray","RB","DEN","2020",1,1,"ppr","56","15","48","3.2","8","0","0","0","1","0","0","0","0","1","4.8","4.8","75.6%"
"57","Phillip Lindsay","RB","FA","2020",1,1,"ppr","57","7","24","3.4","10","0","0","1","1","11","11.0","0","0","1","4.5","4.5","0.4%"
"58","J.J. Taylor","RB","NE","2020",1,1,"ppr","58","4","28","7.0","11","0","0","1","1","4","4.0","0","0","1","4.2","4.2","0.1%"
"59","Corey Clement","RB","ARI","2020",1,1,"ppr","59","6","19","3.2","7","0","0","2","2","2","1.0","0","0","1","4.1","4.1","0.0%"
"60","Brian Hill","RB","FA","2020",1,1,"ppr","60","3","12","4.0","10","0","0","2","2","8","4.0","0","0","1","4.0","4.0","0.0%"
"61","James Conner","RB","ARI","2020",1,1,"ppr","61","6","9","1.5","3","0","0","2","4","8","4.0","0","0","1","3.7","3.7","97.8%"
"62","Ito Smith","RB","FA","2020",1,1,"ppr","62","1","4","4.0","4","0","0","3","3","2","0.7","0","0","1","3.6","3.6","0.0%"
