"","player","pos","team","season","start_week","end_week","scoring","rank","fg","fga","pct","lg","x1_19","x20_29","x30_39","x40_49","x50","xpt","xpa","g","fpts","fpts_g","rost"
"1","Greg Zuerlein","K","NYJ","2022",3,3,"ppr",1,4,4,100,52,0,0,0,2,2,0,0,1,18,18,"15.9%"
"2","Graham Gano","K","NYG","2022",3,3,"ppr",2,3,4,75,51,0,0,0,1,2,1,1,1,15,15,"61.0%"
"3","Cairo Santos","K","CHI","2022",3,3,"ppr",3,3,3,100,50,0,0,1,1,1,2,2,1,14,14,"13.3%"
"4","Matt Prater","K","ARI","2022",3,3,"ppr",4,4,4,100,49,0,1,1,2,0,0,0,1,14,14,"14.9%"
"5","Riley Patterson","K","JAC","2022",3,3,"ppr",5,3,3,100,23,0,3,0,0,0,3,3,1,12,12,"2.6%"
"6","Eddy Pineiro","K","CAR","2022",3,3,"ppr",6,3,3,100,48,0,0,1,2,0,1,1,1,12,12,"2.2%"
"7","Brett Maher","K","DAL","2022",3,3,"ppr",7,3,4,75,44,0,2,0,1,0,2,2,1,12,12,"75.1%"
"8","Younghoe Koo","K","ATL","2022",3,3,"ppr",8,2,2,100,54,0,0,0,1,1,3,3,1,12,12,"46.2%"
"9","Jason Myers","K","SEA","2022",3,3,"ppr",9,3,3,100,32,0,1,2,0,0,2,2,1,11,11,"55.6%"
"10","Chase McLaughlin","K","IND","2022",3,3,"ppr",10,2,2,100,51,0,0,0,1,1,2,2,1,11,11,"4.0%"
"11","Daniel Carlson","K","LV","2022",3,3,"ppr",11,3,3,100,35,0,1,2,0,0,1,1,1,10,10,"96.6%"
"12","Evan McPherson","K","CIN","2022",3,3,"ppr",12,2,3,66.7,43,0,1,0,1,0,3,3,1,10,10,"86.6%"
"13","Nick Folk","K","NE","2022",3,3,"ppr",13,2,2,100,50,0,0,1,0,1,2,2,1,10,10,"75.5%"
"14","Justin Tucker","K","BAL","2022",3,3,"ppr",14,1,1,100,56,0,0,0,0,1,4,5,1,9,9,"99.0%"
"15","Matt Gay","K","LAR","2022",3,3,"ppr",15,2,2,100,40,0,1,0,1,0,2,2,1,9,9,"41.5%"
"16","Ka'imi Fairbairn","K","HOU","2022",3,3,"ppr",16,2,2,100,39,0,1,1,0,0,2,2,1,8,8,"2.0%"
"17","Ryan Succop","K","TB","2022",3,3,"ppr",17,2,2,100,45,0,0,0,2,0,0,0,1,8,8,"34.3%"
"18","Randy Bullock","K","TEN","2022",3,3,"ppr",18,1,1,100,48,0,0,0,1,0,3,3,1,7,7,"1.5%"
"19","Austin Seibert","K","FA","2022",3,3,"ppr",19,1,3,33.3,40,0,0,0,1,0,3,3,1,7,7,"0.3%"
"20","Jake Elliott","K","PHI","2022",3,3,"ppr",20,1,1,100,32,0,0,1,0,0,3,3,1,6,6,"27.9%"
"21","Robbie Gould","K","SF","2022",3,3,"ppr",21,1,1,100,51,0,0,0,0,1,1,1,1,6,6,"42.9%"
"22","Brandon McManus","K","DEN","2022",3,3,"ppr",22,1,2,50,55,0,0,0,0,1,0,0,1,5,5,"36.0%"
"23","Chris Boswell","K","PIT","2022",3,3,"ppr",23,1,2,50,34,0,0,1,0,0,2,2,1,5,5,"14.1%"
"24","Cade York","K","CLE","2022",3,3,"ppr",24,1,1,100,34,0,0,1,0,0,2,3,1,5,5,"8.8%"
"25","Tyler Bass","K","BUF","2022",3,3,"ppr",25,1,2,50,30,0,0,1,0,0,2,2,1,5,5,"94.4%"
"26","Dustin Hopkins","K","LAC","2022",3,3,"ppr",26,1,1,100,25,0,1,0,0,0,1,1,1,4,4,"2.7%"
"27","Greg Joseph","K","MIN","2022",3,3,"ppr",27,0,2,0,0,0,0,0,0,0,4,4,1,4,4,"28.3%"
"28","Matt Ammendola","K","FA","2022",3,3,"ppr",28,1,2,50,26,0,1,0,0,0,0,1,1,3,3,"0.1%"
"29","Jason Sanders","K","MIA","2022",3,3,"ppr",29,0,0,0,0,0,0,0,0,0,3,3,1,3,3,"13.2%"
