"","player","pos","team","season","start_week","end_week","scoring","rank","passing_cmp","passing_att","passing_pct","passing_yds","passing_y_a","passing_td","passing_int","passing_sacks","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Aaron Rodgers","QB","GB","2018",5,5,"ppr","1","32","52","61.5","442","8.5","3","0","4","3","10","0","2","1","28.7","28.7","75.1%"
"2","Drew Brees","QB","FA","2018",5,5,"ppr","2","26","29","89.7","363","12.5","3","0","2","2","1","0","0","1","27.7","27.7","35.7%"
"3","Tom Brady","QB","TB","2018",5,5,"ppr","3","34","44","77.3","341","7.8","3","2","0","3","-1","1","0","1","27.5","27.5","86.0%"
"4","Andrew Luck","QB","FA","2018",5,5,"ppr","4","38","59","64.4","365","6.2","3","2","1","0","0","0","0","1","22.6","22.6","2.2%"
"5","Ben Roethlisberger","QB","FA","2018",5,5,"ppr","5","19","29","65.5","250","8.6","3","1","0","2","16","0","0","1","21.6","21.6","13.6%"
"6","Philip Rivers","QB","FA","2018",5,5,"ppr","6","22","27","81.5","339","12.6","2","0","1","3","-2","0","0","1","21.4","21.4","20.6%"
"7","Case Keenum","QB","BUF","2018",5,5,"ppr","7","35","51","68.6","377","7.4","2","1","4","0","0","0","0","1","21.1","21.1","0.4%"
"8","Deshaun Watson","QB","CLE","2018",5,5,"ppr","8","33","44","75.0","375","8.5","1","1","1","10","40","0","0","1","21.0","21.0","75.7%"
"9","Carson Wentz","QB","WAS","2018",5,5,"ppr","9","24","35","68.6","311","8.9","2","0","3","5","26","0","1","1","21.0","21.0","6.5%"
"10","C.J. Beathard","QB","JAC","2018",5,5,"ppr","10","34","54","63.0","349","6.5","2","2","4","2","7","1","2","1","20.7","20.7","0.1%"
"11","Blake Bortles","QB","FA","2018",5,5,"ppr","11","33","61","54.1","430","7.0","1","4","5","4","34","1","1","1","20.6","20.6","0.0%"
"12","Russell Wilson","QB","DEN","2018",5,5,"ppr","12","13","21","61.9","198","9.4","3","0","2","0","0","0","0","1","19.9","19.9","43.7%"
"13","Eli Manning","QB","FA","2018",5,5,"ppr","13","22","36","61.1","326","9.1","2","2","1","1","2","0","0","1","19.2","19.2","2.3%"
"14","Sam Darnold","QB","CAR","2018",5,5,"ppr","14","10","22","45.5","198","9.0","3","1","1","3","5","0","0","1","18.4","18.4","3.9%"
"15","Baker Mayfield","QB","LAR","2018",5,5,"ppr","15","25","43","58.1","342","8.0","1","1","5","2","23","0","0","1","18.0","18.0","6.6%"
"16","Cam Newton","QB","FA","2018",5,5,"ppr","16","21","35","60.0","237","6.8","2","2","1","8","29","0","0","1","16.4","16.4","9.1%"
"17","Patrick Mahomes II","QB","KC","2018",5,5,"ppr","17","22","38","57.9","313","8.2","0","2","1","4","13","1","0","1","15.8","15.8","100.0%"
"18","Matthew Stafford","QB","LAR","2018",5,5,"ppr","18","14","26","53.8","183","7.0","2","0","3","1","-1","0","0","1","15.2","15.2","29.7%"
"19","Matt Ryan","QB","IND","2018",5,5,"ppr","19","26","38","68.4","285","7.5","1","0","6","1","10","0","1","1","14.4","14.4","10.6%"
"20","Jared Goff","QB","DET","2018",5,5,"ppr","20","23","32","71.9","321","10.0","1","2","1","5","15","0","0","1","14.3","14.3","60.4%"
"21","Kirk Cousins","QB","MIN","2018",5,5,"ppr","21","30","37","81.1","301","8.1","1","0","1","5","1","0","1","1","14.1","14.1","87.8%"
