"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Darren Waller","TE","LV","2019",3,3,"ppr","1","13","14","134","10.3","30","2","0","1","7","0","0","1","27.1","27.1","74.7%"
"2","Greg Olsen","TE","FA","2019",3,3,"ppr","2","6","7","75","12.5","20","1","2","0","0","0","0","1","25.5","25.5","7.0%"
"3","Austin Hooper","TE","TEN","2019",3,3,"ppr","3","6","7","66","11.0","20","1","2","0","0","0","0","1","24.6","24.6","13.8%"
"4","Evan Engram","TE","JAC","2019",3,3,"ppr","4","6","8","113","18.8","75","4","1","0","0","0","0","1","23.3","23.3","68.5%"
"5","Jordan Akins","TE","HOU","2019",3,3,"ppr","5","3","5","73","24.3","53","4","2","0","0","0","0","1","22.3","22.3","0.8%"
"6","Will Dissly","TE","SEA","2019",3,3,"ppr","6","6","7","62","10.3","25","1","1","0","0","0","0","1","18.2","18.2","3.3%"
"7","Dawson Knox","TE","BUF","2019",3,3,"ppr","7","3","4","67","22.3","49","3","1","1","9","0","0","1","16.6","16.6","74.4%"
"8","Travis Kelce","TE","KC","2019",3,3,"ppr","8","7","8","89","12.7","21","2","0","0","0","0","0","1","15.9","15.9","100.0%"
"9","Darren Fells","TE","FA","2019",3,3,"ppr","9","5","6","49","9.8","16","0","1","0","0","0","0","1","15.9","15.9","0.0%"
"10","Delanie Walker","TE","FA","2019",3,3,"ppr","10","7","9","64","9.1","29","1","0","0","0","0","0","1","13.4","13.4","0.1%"
"11","George Kittle","TE","SF","2019",3,3,"ppr","11","6","8","57","9.5","12","0","0","0","0","0","0","1","11.7","11.7","98.9%"
"12","Zach Ertz","TE","ARI","2019",3,3,"ppr","12","4","7","64","16.0","23","2","0","0","0","0","0","1","10.4","10.4","32.6%"
"13","James O'Shaughnessy","TE","MIN","2019",3,3,"ppr","13","2","3","18","9.0","11","0","1","0","0","0","0","1","9.8","9.8","0.0%"
"14","Nick Boyle","TE","BAL","2019",3,3,"ppr","14","4","5","58","14.5","23","1","0","0","0","0","0","1","9.8","9.8","0.0%"
"15","O.J. Howard","TE","HOU","2019",3,3,"ppr","15","3","4","66","22.0","30","2","0","0","0","0","0","1","9.6","9.6","0.3%"
"16","Irv Smith Jr.","TE","MIN","2019",3,3,"ppr","16","3","3","60","20.0","26","2","0","0","0","0","0","1","9.0","9.0","13.5%"
"17","Jack Doyle","TE","FA","2019",3,3,"ppr","17","4","4","46","11.5","14","0","0","0","0","0","0","1","8.6","8.6","2.0%"
"18","Jason Witten","TE","FA","2019",3,3,"ppr","18","3","4","54","18.0","33","2","0","0","0","0","0","1","8.4","8.4","0.0%"
"19","Eric Ebron","TE","FA","2019",3,3,"ppr","19","3","4","47","15.7","30","2","0","0","0","0","0","1","7.7","7.7","0.0%"
"20","Demetrius Harris","TE","FA","2019",3,3,"ppr","20","1","2","2","2.0","2","0","1","0","0","0","0","1","7.2","7.2","0.0%"
"21","Trey Burton","TE","FA","2019",3,3,"ppr","21","4","4","20","5.0","11","0","0","0","0","0","0","1","6.0","6.0","0.0%"
"22","Ryan Izzo","TE","FA","2019",3,3,"ppr","22","1","1","41","41.0","41","3","0","0","0","0","0","1","5.1","5.1","0.0%"
"23","Vernon Davis","TE","FA","2019",3,3,"ppr","23","2","4","30","15.0","15","0","0","0","0","0","0","1","5.0","5.0","1.6%"
"24","Noah Fant","TE","SEA","2019",3,3,"ppr","24","3","3","37","12.3","17","0","0","0","0","0","1","1","4.7","4.7","30.3%"
"25","Mo Alie-Cox","TE","IND","2019",3,3,"ppr","25","2","2","25","12.5","16","0","0","0","0","0","0","1","4.5","4.5","2.0%"
"26","Mark Andrews","TE","BAL","2019",3,3,"ppr","26","3","7","15","5.0","5","0","0","0","0","0","0","1","4.5","4.5","99.9%"
"27","Luke Stocker","TE","FA","2019",3,3,"ppr","27","3","4","12","4.0","5","0","0","0","0","0","0","1","4.2","4.2","0.0%"
"28","Jonnu Smith","TE","NE","2019",3,3,"ppr","28","2","3","20","10.0","20","1","0","0","0","0","0","1","4.0","4.0","1.1%"
"29","Jeff Heuerman","TE","FA","2019",3,3,"ppr","29","2","2","20","10.0","10","0","0","0","0","0","0","1","4.0","4.0","0.0%"
"30","Mike Gesicki","TE","MIA","2019",3,3,"ppr","30","3","3","9","3.0","5","0","0","0","0","0","0","1","3.9","3.9","37.4%"
"31","Jeremy Sprinkle","TE","FA","2019",3,3,"ppr","31","2","4","19","9.5","11","0","0","0","0","0","0","1","3.9","3.9","0.0%"
"32","Gerald Everett","TE","LAC","2019",3,3,"ppr","32","2","2","15","7.5","11","0","0","0","0","0","0","1","3.5","3.5","84.7%"
"33","Hayden Hurst","TE","CIN","2019",3,3,"ppr","33","2","5","14","7.0","11","0","0","0","0","0","0","1","3.4","3.4","38.8%"
"34","Nick O'Leary","TE","FA","2019",3,3,"ppr","34","1","1","19","19.0","19","0","0","0","0","0","0","1","2.9","2.9","0.0%"
"35","Marcedes Lewis","TE","GB","2019",3,3,"ppr","35","1","2","19","19.0","19","0","0","0","0","0","0","1","2.9","2.9","0.1%"
"36","Tyler Eifert","TE","FA","2019",3,3,"ppr","36","1","1","18","18.0","18","0","0","0","0","0","0","1","2.8","2.8","0.0%"
"37","Cameron Brate","TE","TB","2019",3,3,"ppr","37","2","2","7","3.5","6","0","0","0","0","0","0","1","2.7","2.7","1.6%"
"38","Logan Thomas","TE","WAS","2019",3,3,"ppr","38","1","1","15","15.0","15","0","0","0","0","0","0","1","2.5","2.5","6.9%"
"39","Ricky Seals-Jones","TE","FA","2019",3,3,"ppr","39","1","2","14","14.0","14","0","0","0","0","0","0","1","2.4","2.4","0.0%"
"40","Jesse James","TE","CLE","2019",3,3,"ppr","40","1","1","13","13.0","13","0","0","0","0","0","0","1","2.3","2.3","0.0%"
"41","Lance Kendricks","TE","FA","2019",3,3,"ppr","41","1","2","13","13.0","13","0","0","0","0","0","0","1","2.3","2.3","0.0%"
"42","Kyle Rudolph","TE","TB","2019",3,3,"ppr","42","1","1","11","11.0","11","0","0","0","0","0","0","1","2.1","2.1","0.6%"
"43","Vance McDonald","TE","FA","2019",3,3,"ppr","43","1","2","10","10.0","10","0","0","0","0","0","0","1","2.0","2.0","0.0%"
"44","Charles Clay","TE","FA","2019",3,3,"ppr","44","1","1","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","0.0%"
"45","Nick Vannett","TE","NYG","2019",3,3,"ppr","45","1","2","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","0.0%"
"46","Geoff Swaim","TE","TEN","2019",3,3,"ppr","46","1","2","8","8.0","8","0","0","0","0","0","0","1","1.8","1.8","0.0%"
"47","Adam Shaheen","TE","MIA","2019",3,3,"ppr","47","1","1","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"48","Jared Cook","TE","FA","2019",3,3,"ppr","48","1","2","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"49","Ryan Griffin","TE","CHI","2019",3,3,"ppr","49","1","1","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"50","Robert Tonyan","TE","GB","2019",3,3,"ppr","50","1","3","4","4.0","4","0","0","0","0","0","0","1","1.4","1.4","25.9%"
"51","Josh Hill","TE","FA","2019",3,3,"ppr","51","1","2","4","4.0","4","0","0","0","0","0","0","1","1.4","1.4","0.0%"
"52","Rhett Ellison","TE","FA","2019",3,3,"ppr","52","1","1","3","3.0","3","0","0","0","0","0","0","1","1.3","1.3","0.0%"
"53","Blake Jarwin","TE","FA","2019",3,3,"ppr","53","1","3","3","3.0","3","0","0","0","0","0","0","1","1.3","1.3","4.0%"
"54","Tommy Sweeney","TE","BUF","2019",3,3,"ppr","54","1","3","3","3.0","3","0","0","0","0","0","0","1","1.3","1.3","0.1%"
"55","Xavier Grimble","TE","FA","2019",3,3,"ppr","55","1","2","3","3.0","3","0","0","0","0","0","0","1","1.3","1.3","0.0%"
"56","T.J. Hockenson","TE","MIN","2019",3,3,"ppr","56","1","4","1","1.0","1","0","0","0","0","0","0","1","1.1","1.1","98.5%"
"57","Blake Bell","TE","KC","2019",3,3,"ppr","57","1","1","1","1.0","1","0","0","0","0","0","0","1","1.1","1.1","0.0%"
"58","Foster Moreau","TE","LV","2019",3,3,"ppr","58","1","2","1","1.0","1","0","0","0","0","0","0","1","1.1","1.1","29.1%"
"59","Deon Yelder","TE","FA","2019",3,3,"ppr","59","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"60","Ross Dwelley","TE","SF","2019",3,3,"ppr","60","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"61","Jaeden Graham","TE","PHI","2019",3,3,"ppr","61","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"62","J.J. Arcega-Whiteside","TE","FA","2019",3,3,"ppr","62","1","3","10","10.0","10","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"63","Durham Smythe","TE","MIA","2019",3,3,"ppr","63","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"64","Tyler Conklin","TE","NYJ","2019",3,3,"ppr","64","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","35.3%"
"65","Matthew Orzech","TE","LAR","2019",3,3,"ppr","65","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"66","Drew Sample","TE","CIN","2019",3,3,"ppr","66","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"67","Trevon Wesco","TE","CHI","2019",3,3,"ppr","67","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"68","Zach Gentry","TE","PIT","2019",3,3,"ppr","68","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"69","Andrew Beck","TE","DEN","2019",3,3,"ppr","69","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"70","Taysom Hill","TE","NO","2019",3,3,"ppr","70","1","1","5","5.0","5","0","0","1","5","0","0","1","0.0","0.0","45.3%"
"71","Lee Smith","TE","FA","2019",3,3,"ppr","71","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"72","Virgil Green","TE","FA","2019",3,3,"ppr","72","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"73","Derek Carrier","TE","FA","2019",3,3,"ppr","73","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"74","Levine Toilolo","TE","FA","2019",3,3,"ppr","74","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"75","Clark Harris","TE","CIN","2019",3,3,"ppr","75","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"76","Jimmy Graham","TE","FA","2019",3,3,"ppr","76","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"77","Ian Thomas","TE","CAR","2019",3,3,"ppr","77","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"78","J.P. Holtz","TE","NO","2019",3,3,"ppr","78","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"79","Alex Ellis","TE","FA","2019",3,3,"ppr","79","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"80","Zach Wood","TE","NO","2019",3,3,"ppr","80","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"81","Tyler Ott","TE","SEA","2019",3,3,"ppr","81","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"82","Patrick Scales","TE","CHI","2019",3,3,"ppr","82","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"83","Bronson Kaufusi","TE","FA","2019",3,3,"ppr","83","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"84","Seth DeValve","TE","FA","2019",3,3,"ppr","84","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"85","Ben Braunecker","TE","FA","2019",3,3,"ppr","85","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"86","Beau Brinkley","TE","ATL","2019",3,3,"ppr","86","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"87","Pharaoh Brown","TE","CLE","2019",3,3,"ppr","87","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"88","Dallas Goedert","TE","PHI","2019",3,3,"ppr","88","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","88.2%"
"89","Troy Fumagalli","TE","FA","2019",3,3,"ppr","89","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"90","Dalton Schultz","TE","DAL","2019",3,3,"ppr","90","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","96.1%"
"91","Antony Auclair","TE","FA","2019",3,3,"ppr","91","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"92","Cethan Carter","TE","MIA","2019",3,3,"ppr","92","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"93","Darrell Daniels","TE","FA","2019",3,3,"ppr","93","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"94","Johnny Mundt","TE","MIN","2019",3,3,"ppr","94","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"95","Anthony Firkser","TE","ATL","2019",3,3,"ppr","95","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"96","Evan Baylis","TE","FA","2019",3,3,"ppr","96","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"97","Sean Culkin","TE","FA","2019",3,3,"ppr","97","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"98","James Winchester","TE","KC","2019",3,3,"ppr","98","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"99","Eric Tomlinson","TE","DEN","2019",3,3,"ppr","99","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"100","Daniel Brown","TE","FA","2019",3,3,"ppr","100","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"101","Maxx Williams","TE","ARI","2019",3,3,"ppr","101","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"102","MyCole Pruitt","TE","ATL","2019",3,3,"ppr","102","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"103","Chris Manhertz","TE","JAC","2019",3,3,"ppr","103","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"104","C.J. Uzomah","TE","NYJ","2019",3,3,"ppr","104","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.3%"
