"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Mark Andrews","TE","BAL","2020",10,10,"ppr","1","7","9","61","8.7","13","0","0","0","0","0","0","1","13.1","13.1","99.9%"
"2","Rob Gronkowski","TE","FA","2020",10,10,"ppr","2","2","3","51","25.5","44","3","1","0","0","0","0","1","13.1","13.1","1.0%"
"3","Hunter Henry","TE","NE","2020",10,10,"ppr","3","4","6","30","7.5","17","0","1","0","0","0","0","1","13.0","13.0","38.7%"
"4","Cameron Brate","TE","TB","2020",10,10,"ppr","4","3","3","31","10.3","19","0","1","0","0","0","0","1","12.1","12.1","1.6%"
"5","Jordan Reed","TE","FA","2020",10,10,"ppr","5","5","6","62","12.4","26","1","0","0","0","0","0","1","11.2","11.2","19.0%"
"6","Logan Thomas","TE","WAS","2020",10,10,"ppr","6","4","5","66","16.5","27","1","0","0","0","0","0","1","10.6","10.6","6.9%"
"7","Pharaoh Brown","TE","CLE","2020",10,10,"ppr","7","2","2","21","10.5","16","0","1","0","0","0","0","1","10.1","10.1","0.1%"
"8","Richard Rodgers","TE","LAC","2020",10,10,"ppr","8","4","5","60","15.0","22","1","0","0","0","0","0","1","10.0","10.0","0.0%"
"9","Jonnu Smith","TE","NE","2020",10,10,"ppr","9","2","6","14","7.0","8","0","0","1","1","1","0","1","9.5","9.5","1.1%"
"10","Tyler Higbee","TE","LAR","2020",10,10,"ppr","10","3","6","60","20.0","39","2","0","0","0","0","0","1","9.0","9.0","71.9%"
"11","Durham Smythe","TE","MIA","2020",10,10,"ppr","11","2","2","9","4.5","7","0","1","0","0","0","0","1","8.9","8.9","0.1%"
"12","Kyle Rudolph","TE","TB","2020",10,10,"ppr","12","4","5","63","15.8","22","2","0","0","0","0","1","1","8.3","8.3","0.6%"
"13","Colin Thompson","TE","CAR","2020",10,10,"ppr","13","1","1","7","7.0","7","0","1","0","0","0","0","1","7.7","7.7","0.0%"
"14","Dan Arnold","TE","JAC","2020",10,10,"ppr","14","4","4","34","8.5","11","0","0","0","0","0","0","1","7.4","7.4","0.1%"
"15","Dallas Goedert","TE","PHI","2020",10,10,"ppr","15","4","6","33","8.3","12","0","0","0","0","0","0","1","7.3","7.3","88.2%"
"16","Darren Waller","TE","LV","2020",10,10,"ppr","16","3","5","37","12.3","24","1","0","0","0","0","0","1","6.7","6.7","74.7%"
"17","Robert Tonyan","TE","GB","2020",10,10,"ppr","17","3","4","33","11.0","23","1","0","0","0","0","0","1","6.3","6.3","25.9%"
"18","Mike Gesicki","TE","MIA","2020",10,10,"ppr","18","2","5","40","20.0","23","1","0","0","0","0","0","1","6.0","6.0","37.4%"
"19","Eric Ebron","TE","FA","2020",10,10,"ppr","19","2","6","38","19.0","24","1","0","0","0","0","0","1","5.8","5.8","0.0%"
