"","player","pos","team","season","start_week","end_week","scoring","rank","passing_cmp","passing_att","passing_pct","passing_yds","passing_y_a","passing_td","passing_int","passing_sacks","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"109","Jeff Driskel","QB","HOU","2022",13,13,"ppr","109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11.6%"
"110","Garrett Gilbert","QB","NE","2022",13,13,"ppr","110","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"111","Brett Smith","QB","TB","2022",13,13,"ppr","111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"112","Matt Barkley","QB","BUF","2022",13,13,"ppr","112","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"113","Ryan Griffin","QB","TB","2022",13,13,"ppr","113","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"114","Teddy Bridgewater","QB","MIA","2022",13,13,"ppr","114","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"115","Carson Wentz","QB","WAS","2022",13,13,"ppr","115","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.5%"
"116","Trevor Siemian","QB","CHI","2022",13,13,"ppr","116","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"117","Jameis Winston","QB","NO","2022",13,13,"ppr","117","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.6%"
"118","Brett Hundley","QB","BAL","2022",13,13,"ppr","118","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"119","Sean Mannion","QB","SEA","2022",13,13,"ppr","119","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"120","Nate Sudfeld","QB","DET","2022",13,13,"ppr","120","0","0","0","0","0","0","0","0","2","-1","0","0","1","-0.1","-0.1","0.0%"
"121","Skylar Thompson","QB","MIA","2022",13,13,"ppr","121","0","1","0.0","0","0.0","0","1","0","0","0","0","0","1","-1.0","-1.0","0.1%"
