"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Stefon Diggs","WR","BUF","2018",2,2,"ppr","1","9","13","128","14.2","75","4","2","1","1","0","0","1","35.9","35.9","100.0%"
"2","JuJu Smith-Schuster","WR","KC","2018",2,2,"ppr","2","13","19","121","9.3","21","1","1","0","0","0","0","1","31.1","31.1","93.5%"
"3","Adam Thielen","WR","MIN","2018",2,2,"ppr","3","12","13","131","10.9","25","3","1","0","0","0","0","1","31.1","31.1","90.7%"
"4","Michael Thomas","WR","NO","2018",2,2,"ppr","4","12","13","89","7.4","25","1","2","0","0","0","1","1","30.9","30.9","26.7%"
"5","A.J. Green","WR","ARI","2018",2,2,"ppr","5","5","9","69","13.8","32","2","3","0","0","0","0","1","29.9","29.9","1.7%"
"6","William Fuller V","WR","FA","2018",2,2,"ppr","6","8","9","113","14.1","39","3","1","0","0","0","0","1","25.3","25.3","0.1%"
"7","Keelan Cole Sr.","WR","LV","2018",2,2,"ppr","7","7","8","116","16.6","24","3","1","0","0","0","0","1","24.6","24.6","0.1%"
"8","Nelson Agholor","WR","NE","2018",2,2,"ppr","8","8","12","88","11.0","50","4","1","1","2","0","0","1","23.0","23.0","3.8%"
"9","DeAndre Hopkins","WR","ARI","2018",2,2,"ppr","9","6","11","110","18.3","31","4","1","0","0","0","0","1","23.0","23.0","98.4%"
"10","DeSean Jackson","WR","BAL","2018",2,2,"ppr","10","4","4","129","32.3","75","5","1","0","0","0","0","1","22.9","22.9","0.9%"
"11","Brandin Cooks","WR","HOU","2018",2,2,"ppr","11","7","9","159","22.7","57","7","0","0","0","0","0","1","22.9","22.9","64.4%"
"12","Mike Evans","WR","TB","2018",2,2,"ppr","12","10","12","83","8.3","16","0","1","0","0","0","1","1","22.3","22.3","98.6%"
"13","Amari Cooper","WR","CLE","2018",2,2,"ppr","13","10","10","116","11.6","30","3","0","0","0","0","0","1","21.6","21.6","96.2%"
"14","T.Y. Hilton","WR","DAL","2018",2,2,"ppr","14","7","11","83","11.9","22","1","1","0","0","0","0","1","21.3","21.3","3.8%"
