"","player","pos","team","season","start_week","end_week","scoring","rank","fg","fga","pct","lg","x1_19","x20_29","x30_39","x40_49","x50","xpt","xpa","g","fpts","fpts_g","rost"
"1","Dan Bailey","K","FA","2019",8,8,"ppr",1,4,4,100,50,0,2,0,1,1,1,1,1,16,16,"0.0%"
"2","Adam Vinatieri","K","FA","2019",8,8,"ppr",2,3,4,75,55,0,0,0,1,2,0,1,1,14,14,"0.2%"
"3","Josh Lambo","K","FA","2019",8,8,"ppr",3,3,3,100,43,0,2,0,1,0,2,3,1,12,12,"0.0%"
"4","Cody Parkey","K","FA","2019",8,8,"ppr",4,2,2,100,51,0,0,0,1,1,3,3,1,12,12,"0.0%"
"5","Jason Myers","K","SEA","2019",8,8,"ppr",5,2,2,100,54,0,0,0,1,1,3,3,1,12,12,"55.6%"
"6","Chris Boswell","K","PIT","2019",8,8,"ppr",6,2,3,66.7,42,0,0,0,2,0,3,3,1,11,11,"14.1%"
"7","Zane Gonzalez","K","CAR","2019",8,8,"ppr",7,3,3,100,50,0,0,2,0,1,0,0,1,11,11,"0.1%"
"8","Matt Gay","K","LAR","2019",8,8,"ppr",8,3,3,100,48,0,2,0,1,0,0,0,1,10,10,"41.5%"
"9","Dustin Hopkins","K","LAC","2019",8,8,"ppr",9,3,3,100,43,0,1,1,1,0,0,0,1,10,10,"2.7%"
"10","Ka'imi Fairbairn","K","HOU","2019",8,8,"ppr",10,2,2,100,40,0,0,1,1,0,3,3,1,10,10,"2.0%"
"11","Eddy Pineiro","K","CAR","2019",8,8,"ppr",11,3,5,60,25,1,2,0,0,0,1,1,1,10,10,"2.2%"
"12","Mike Nugent","K","FA","2019",8,8,"ppr",12,2,4,50,29,0,2,0,0,0,3,3,1,9,9,"1.0%"
"13","Robbie Gould","K","SF","2019",8,8,"ppr",13,1,1,100,20,0,1,0,0,0,6,6,1,9,9,"42.9%"
"14","Matt Prater","K","ARI","2019",8,8,"ppr",14,1,2,50,52,0,0,0,0,1,4,4,1,9,9,"14.9%"
"15","Austin Seibert","K","FA","2019",8,8,"ppr",15,2,2,100,47,0,0,1,1,0,1,1,1,8,8,"0.3%"
"16","Brandon McManus","K","DEN","2019",8,8,"ppr",16,2,2,100,29,0,2,0,0,0,1,1,1,7,7,"36.0%"
"17","Daniel Carlson","K","LV","2019",8,8,"ppr",17,1,1,100,44,0,0,0,1,0,3,3,1,7,7,"96.6%"
"18","Matt Bryant","K","FA","2019",8,8,"ppr",18,2,4,50,47,0,0,1,1,0,0,0,1,7,7,"1.1%"
"19","Mason Crosby","K","GB","2019",8,8,"ppr",19,1,1,100,35,0,0,1,0,0,4,4,1,7,7,"3.2%"
"20","Wil Lutz","K","NO","2019",8,8,"ppr",20,1,2,50,26,0,1,0,0,0,4,4,1,7,7,"8.0%"
"21","Harrison Butker","K","KC","2019",8,8,"ppr",21,1,2,50,28,0,1,0,0,0,3,3,1,6,6,"91.8%"
"22","Greg Zuerlein","K","NYJ","2019",8,8,"ppr",22,1,1,100,23,0,1,0,0,0,3,3,1,6,6,"15.9%"
"23","Chase McLaughlin","K","IND","2019",8,8,"ppr",23,1,2,50,20,0,1,0,0,0,2,2,1,5,5,"4.0%"
"24","Jake Elliott","K","PHI","2019",8,8,"ppr",24,1,1,100,37,0,0,1,0,0,2,3,1,5,5,"27.9%"
"25","Joey Slye","K","WAS","2019",8,8,"ppr",25,1,1,100,41,0,0,0,1,0,0,0,1,4,4,"2.0%"
"26","Randy Bullock","K","TEN","2019",8,8,"ppr",26,1,1,100,28,0,1,0,0,0,1,1,1,4,4,"1.5%"
"27","Jason Sanders","K","MIA","2019",8,8,"ppr",27,0,0,0,0,0,0,0,0,0,2,2,1,2,2,"13.2%"
"28","Aldrick Rosas","K","FA","2019",8,8,"ppr",28,0,0,0,0,0,0,0,0,0,2,3,1,2,2,"0.0%"
"29","Sam Ficken","K","DET","2019",8,8,"ppr",29,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"0.0%"
"30","Stephen Hauschka","K","FA","2019",8,8,"ppr",30,0,1,0,0,0,0,0,0,0,1,2,1,1,1,"0.0%"
"31","Kasey Redfern","K","FA","2019",8,8,"ppr",31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0.0%"
"32","Michael Palardy","K","NE","2019",8,8,"ppr",32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"33.3%"
"33","Ty Long","K","FA","2019",8,8,"ppr",33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0.7%"
