"","player","pos","team","season","start_week","end_week","scoring","rank","passing_cmp","passing_att","passing_pct","passing_yds","passing_y_a","passing_td","passing_int","passing_sacks","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Deshaun Watson","QB","CLE","2020",6,6,"ppr","1","28","37","75.7","335","9.1","4","0","2","4","26","0","0","1","32.0","32.0","75.7%"
"2","Matt Ryan","QB","IND","2020",6,6,"ppr","2","30","40","75.0","371","9.3","4","0","2","4","8","0","0","1","31.6","31.6","10.6%"
"3","Ryan Tannehill","QB","TEN","2020",6,6,"ppr","3","30","41","73.2","366","8.9","4","1","2","0","0","0","1","1","29.6","29.6","28.5%"
"4","Carson Wentz","QB","WAS","2020",6,6,"ppr","4","21","40","52.5","213","5.3","2","0","6","5","49","1","1","1","29.4","29.4","6.5%"
"5","Kyler Murray","QB","ARI","2020",6,6,"ppr","5","9","24","37.5","188","7.8","2","0","1","10","74","1","0","1","28.9","28.9","62.1%"
"6","Lamar Jackson","QB","BAL","2020",6,6,"ppr","6","16","27","59.3","186","6.9","1","0","3","9","108","1","0","1","28.2","28.2","96.8%"
"7","Kirk Cousins","QB","MIN","2020",6,6,"ppr","7","24","36","66.7","343","9.5","3","3","1","0","0","0","0","1","26.7","26.7","87.8%"
"8","Philip Rivers","QB","FA","2020",6,6,"ppr","8","29","44","65.9","371","8.4","3","1","1","1","-1","0","0","1","25.7","25.7","20.6%"
"9","Jimmy Garoppolo","QB","SF","2020",6,6,"ppr","9","23","33","69.7","268","8.1","3","0","0","4","8","0","0","1","23.5","23.5","16.2%"
"10","Patrick Mahomes II","QB","KC","2020",6,6,"ppr","10","21","26","80.8","225","8.7","2","0","1","10","36","0","0","1","20.6","20.6","100.0%"
"11","Cam Newton","QB","FA","2020",6,6,"ppr","11","17","25","68.0","157","6.3","0","2","4","10","76","1","0","1","20.5","20.5","9.1%"
"12","Gardner Minshew II","QB","PHI","2020",6,6,"ppr","12","25","44","56.8","243","5.5","1","1","1","3","14","1","1","1","19.1","19.1","0.2%"
"13","Ryan Fitzpatrick","QB","FA","2020",6,6,"ppr","13","18","27","66.7","191","7.1","3","2","2","1","4","0","0","1","18.0","18.0","0.0%"
"14","Joe Burrow","QB","CIN","2020",6,6,"ppr","14","25","39","64.1","313","8.0","0","1","2","3","2","1","0","1","17.7","17.7","99.4%"
"15","Nick Foles","QB","IND","2020",6,6,"ppr","15","23","39","59.0","198","5.1","1","1","0","5","4","1","0","1","17.3","17.3","0.0%"
"16","Kyle Allen","QB","HOU","2020",6,6,"ppr","16","31","42","73.8","280","6.7","2","1","3","2","8","0","1","1","17.0","17.0","0.7%"
"17","Josh Allen","QB","BUF","2020",6,6,"ppr","17","14","27","51.9","122","4.5","2","1","0","8","42","0","0","1","16.1","16.1","100.0%"
"18","Jared Goff","QB","DET","2020",6,6,"ppr","18","19","38","50.0","198","5.2","2","1","0","1","10","0","0","1","15.9","15.9","60.4%"
"19","Daniel Jones","QB","NYG","2020",6,6,"ppr","19","12","19","63.2","112","5.9","1","1","1","7","74","0","0","1","14.9","14.9","58.2%"
"20","Tom Brady","QB","TB","2020",6,6,"ppr","20","17","27","63.0","166","6.1","2","0","0","0","0","0","0","1","14.6","14.6","86.0%"
"21","Matthew Stafford","QB","LAR","2020",6,6,"ppr","21","19","31","61.3","223","7.2","1","1","0","5","14","0","0","1","13.3","13.3","29.7%"
"22","Andy Dalton","QB","NO","2020",6,6,"ppr","22","34","54","63.0","266","4.9","1","2","3","2","4","0","0","1","13.0","13.0","12.2%"
"23","Teddy Bridgewater","QB","MIA","2020",6,6,"ppr","23","16","29","55.2","216","7.4","0","2","4","8","48","0","0","1","11.4","11.4","0.6%"
"24","Ben Roethlisberger","QB","FA","2020",6,6,"ppr","24","14","22","63.6","162","7.4","1","0","2","3","5","0","0","1","11.0","11.0","13.6%"
"25","Baker Mayfield","QB","LAR","2020",6,6,"ppr","25","10","18","55.6","119","6.6","1","2","4","1","5","0","0","1","7.3","7.3","6.6%"
"26","Joe Flacco","QB","NYJ","2020",6,6,"ppr","26","21","44","47.7","186","4.2","0","1","3","1","0","0","0","1","6.4","6.4","0.3%"
"27","Aaron Rodgers","QB","GB","2020",6,6,"ppr","27","16","35","45.7","160","4.6","0","2","4","2","14","0","0","1","5.8","5.8","75.1%"
"28","Drew Lock","QB","SEA","2020",6,6,"ppr","28","10","24","41.7","189","7.9","0","2","2","5","-1","0","0","1","5.5","5.5","0.2%"
"29","Jalen Hurts","QB","PHI","2020",6,6,"ppr","29","0","0","0","0","0","0","0","0","2","23","0","0","1","3.6","3.6","99.9%"
"30","Case Keenum","QB","BUF","2020",6,6,"ppr","30","5","10","50.0","46","4.6","0","0","0","0","0","0","0","1","1.8","1.8","0.4%"
"31","Tua Tagovailoa","QB","MIA","2020",6,6,"ppr","31","2","2","100.0","9","4.5","0","0","0","0","0","0","0","1","0.4","0.4","94.7%"
"32","Blaine Gabbert","QB","TB","2020",6,6,"ppr","32","0","1","0.0","0","0.0","0","0","0","3","2","0","0","1","0.2","0.2","0.0%"
"33","John Lovett","QB","MIA","2020",6,6,"ppr","33","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"34","Ben DiNucci","QB","FA","2020",6,6,"ppr","34","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"35","Tim Boyle","QB","CHI","2020",6,6,"ppr","35","0","0","0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","0.0%"
"36","Mason Rudolph","QB","PIT","2020",6,6,"ppr","36","1","1","100.0","6","6.0","0","0","0","3","-3","0","0","1","-0.1","-0.1","0.1%"
