"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Davante Adams","WR","LV","2020",16,16,"ppr","1","11","12","142","12.9","32","4","3","0","0","0","0","1","43.2","43.2","100.0%"
"2","Stefon Diggs","WR","BUF","2020",16,16,"ppr","2","9","11","145","16.1","50","5","3","0","0","0","0","1","41.5","41.5","100.0%"
"3","Mike Evans","WR","TB","2020",16,16,"ppr","3","10","12","181","18.1","33","7","2","0","0","0","0","1","40.1","40.1","98.6%"
"4","Michael Gallup","WR","DAL","2020",16,16,"ppr","4","6","8","121","20.2","55","5","2","0","0","0","0","1","30.1","30.1","65.8%"
"5","Jamison Crowder","WR","BUF","2020",16,16,"ppr","5","7","9","92","13.1","30","3","1","1","14","0","0","1","29.3","29.3","1.3%"
"6","Brandin Cooks","WR","HOU","2020",16,16,"ppr","6","7","10","141","20.1","50","6","1","0","0","0","0","1","27.1","27.1","64.4%"
"7","Nelson Agholor","WR","NE","2020",16,16,"ppr","7","5","6","155","31.0","85","5","1","0","0","0","0","1","26.5","26.5","3.8%"
"8","JuJu Smith-Schuster","WR","KC","2020",16,16,"ppr","8","9","13","96","10.7","25","2","1","0","0","0","0","1","24.6","24.6","93.5%"
"9","Adam Thielen","WR","MIN","2020",16,16,"ppr","9","8","9","97","12.1","24","2","1","0","0","0","0","1","23.7","23.7","90.7%"
"10","CeeDee Lamb","WR","DAL","2020",16,16,"ppr","10","3","5","65","21.7","52","4","1","1","19","1","0","1","23.4","23.4","99.9%"
"11","Sterling Shepard","WR","NYG","2020",16,16,"ppr","11","9","12","77","8.6","16","0","1","0","0","0","0","1","22.7","22.7","1.3%"
"12","Tee Higgins","WR","CIN","2020",16,16,"ppr","12","6","9","99","16.5","30","4","1","0","0","0","0","1","21.9","21.9","99.1%"
"13","Diontae Johnson","WR","PIT","2020",16,16,"ppr","13","8","14","74","9.3","39","2","1","1","2","0","0","1","21.6","21.6","85.3%"
"14","Curtis Samuel","WR","WAS","2020",16,16,"ppr","14","5","5","106","21.2","44","4","0","7","52","0","0","1","20.8","20.8","61.9%"
"15","Allen Robinson II","WR","LAR","2020",16,16,"ppr","15","10","13","103","10.3","21","1","0","0","0","0","0","1","20.3","20.3","36.3%"
"16","Chris Godwin","WR","TB","2020",16,16,"ppr","16","5","9","84","16.8","47","3","1","0","0","0","0","1","19.4","19.4","96.0%"
"17","Calvin Ridley","WR","JAC","2020",16,16,"ppr","17","5","9","130","26.0","54","7","0","1","-7","0","0","1","17.3","17.3","1.6%"
"18","Robbie Anderson","WR","ARI","2020",16,16,"ppr","18","7","10","39","5.6","14","0","1","0","0","0","0","1","16.9","16.9","6.7%"
